x5,y2,x4,y3,y4,z1,y1
32.092100788029185,6.2908368326348985,6.989015351799836,2.615219533346969,32.4384568871532,11.292253685700004,0.0238404177999986
33.30840256224433,17.88912404973426,7.559566298296106,6.608669692793813,46.58211356175646,15.0047506956,12.946575901699998
3.564720359871238,7.311476946903544,6.076623637479554,5.635277881905719,6.472410315317173,8.7794514012,7.5235279595
13.540938070887416,17.75674145604328,3.4809571271773283,19.07482104252833,33.29029875742558,15.184010085199994,16.394858575700006
11.20543180371035,2.2250268036959486,5.559737720734683,6.463048270175962,13.43479901837182,5.050466162500003,0.8890724173999986
13.638726386407336,11.15576239513967,6.463034969428789,12.963986163571644,19.15368316015884,15.5489091106,10.1025617031
13.062262837846822,15.502441518981056,4.285132111365371,16.423827209950705,20.21112388012616,13.3742940067,14.707536718699998
11.508780064728397,5.492663701711274,3.0650781812561165,10.507460752869711,17.134330733113277,8.422314493499995,5.152049740000003
17.69110987978957,6.373927795636628,1.8298418759980708,7.921261398846188,18.513134837140765,15.847236193300006,4.641596387099998
10.067186040017654,13.84268740436884,1.7997151532859976,19.60495324925705,26.75130219061817,7.3011865528999955,13.380593435500003
5.896674545443257,5.520833984412682,1.8023296749450224,5.9571143869723775,17.393005194718103,10.2435176726,5.0728186212
9.254166313136777,6.525157158873651,4.04548638018032,10.129652687648424,17.90335527245298,22.389426889000003,6.217917333900001
0.3015550511316118,4.419993282751148,6.164251268906651,3.4632359178237957,14.861061854647566,16.768424014500003,2.9427824198999986
4.027215594931405,18.050986080082787,8.390204509487994,24.92852681637379,37.054277503561096,19.2498178833,18.7478408838
9.795951953720726,7.083487148798146,5.12509125547108,12.844735330693966,27.695055583498043,16.925809480799998,6.181567813000002
6.381805449962813,2.979629029807493,6.486696883648434,10.251579982861625,19.857929537811795,15.704615064600006,3.8125561773000007
16.655730788739692,9.602568531925774,9.222821669510727,11.013523615659189,18.67464721378381,1.9660164805999965,10.4945204396
3.1085805243355886,11.644984628084636,5.353436237373695,13.615299936537244,18.05036813798655,15.255693048300005,10.380760098899998
3.307768756690956,3.339135246220501,2.5067000670870283,7.620612261619034,14.822155405378483,10.313131746399996,2.6108115711000006
17.719947067463433,14.433139148000048,10.16381306721181,15.663113959408731,21.72171475613539,4.0853473285999975,13.044670182100004
10.786507299469426,14.511132036881106,8.010172914920236,17.029430363240873,20.56400415251168,13.381620064299998,13.818114217699996
10.69055530285116,3.671274730906381,6.94444043017355,6.159967333269929,16.799796416484288,8.5567224978,0.9152820825999995
13.389645112985082,11.987483333707573,8.383087091757579,13.866070620564413,23.59329362238762,3.266526574900001,11.930102029300002
15.969094049785712,11.253540806741311,6.979671571622965,16.166619814235908,23.131263567220223,6.751745655899996,11.373804970400002
8.013482458607296,5.206921877560159,3.5642858420043315,8.483926394891528,15.417040264752735,13.7290583713,3.543587036699998
22.04732226696258,10.96756067815793,13.78345715689109,14.545114985803902,18.648070200808245,7.5401444734,10.873825499300004
16.162261539221046,12.66974194193699,9.84559373957408,12.680108141917554,21.42935912212744,0.1554324752000009,12.1464447185
12.92806782898724,9.46531736375704,3.3464058254125795,12.925734191902528,17.578791908107526,15.209455924100006,8.7705345413
21.006109780822825,15.550314959819136,6.011551546266286,15.601260602742087,23.99768722828579,17.539093703399995,14.006081074900004
25.01913520846076,6.098674806035475,10.02662313361104,9.478720454051867,14.14589625155504,4.234972444800004,5.317254160100001
15.139611006185117,7.2020958143872535,6.768337346416966,9.500168510071427,16.14504508077086,10.094134246000005,7.642784313599998
23.503646428491205,14.756857308360152,10.975048817870002,19.265912265469613,19.79799898993668,21.0318675282,14.293948894599998
7.13073834951784,2.407852919762083,4.381627401086428,3.333919148014324,5.465349527277254,9.7934597403,0.4926564379000016
8.648872981557194,3.4954214112686155,2.337926534159362,2.3433171484728774,8.445645073587059,13.389913140100004,2.487320358999998
11.581104329583118,10.773978557548745,8.473925484978079,14.08448071465758,16.199249665609376,7.470075424499998,10.0437047527
20.37425190994725,13.417026953674869,8.784522634717309,14.0588572528246,24.85275342163386,8.339852683699998,12.6863754438
13.999844219130818,5.321922632681262,5.932949554275947,6.881025604174616,20.97204951592257,12.861804844900002,3.692782086500002
20.4079801712743,10.317957259961169,9.473413256375885,12.257811440011212,16.326354908031142,5.380385834299996,9.3658217417
16.713741079439494,14.492122926399988,7.396453556661675,21.83050338970175,23.286032750199283,1.1443891243000026,14.0591039678
8.072255672301504,9.08407631741006,6.10501269953182,12.058779179944963,13.42244567659731,16.6365706289,7.399018095599997
15.962129705048342,19.312002994915304,6.390082090245735,23.070063262826345,22.84062908628301,21.0775652679,18.133495925500004
11.674806416633013,6.612664355923349,5.731356734562658,8.173323524341374,11.42911063643974,0.0220098903999943,4.937181260400001
11.77400707203142,6.243241586081401,4.321470151605471,9.129494633338984,12.478921529241648,21.9033718549,5.997656807500001
17.156396847242025,16.258377441125226,10.289978697127315,19.79158016546477,21.96008635833424,13.332515844099998,15.687936953799998
16.527528254906972,5.837110720146051,5.610760495410042,8.352030365867185,10.467771706136482,21.214338024499995,5.1349462446
8.58995731179164,3.00672892579179,5.939096419195815,6.46732978190434,10.950824994511208,9.200173394800004,1.989706303800002
20.35578964554458,11.520037989045056,7.466150593230012,12.084032453491108,21.88062800531344,10.009064437799994,10.8127000628
9.166857936318069,10.263270744975532,4.660302500839417,10.522181260208033,17.803522912692262,17.523673123899997,10.1247290636
21.527462451595905,0.7233353422241283,4.066311087113784,4.2163293482636615,13.7871682388302,5.713741142299998,1.621968249800002
11.895355180451965,6.672103620649708,12.719118806270211,6.629717249297205,9.1683644582462,26.4583679996,6.176537317900002
9.453652333424191,4.520798203867136,6.66130552752985,4.968412360338331,10.666940881645562,6.720064765399998,4.3495438852999975
27.71465086855805,15.790050494780528,8.919411390172852,21.53041171418667,15.820806093052823,21.421662317300004,16.297891718
14.24764225787072,8.371150960430434,15.58599290389868,10.48064571701074,6.811371257057121,8.465219668799996,8.8884963665
11.562528140131985,8.390971401726654,2.7974041750789627,8.704504068014524,13.122477291320456,18.0826550183,6.532472406599996
19.560635584054005,17.39947673322069,13.266495474173604,21.82915151181944,20.29669618783633,17.995774591,16.2107490014
13.082734764345815,5.12871827714258,5.970516402603497,6.821885671738183,10.86790301033586,19.429198838100007,4.2446424906
6.254822745294777,1.9766054745273955,4.308349712182712,2.887009431025425,8.42989522039465,6.301816816499991,1.2733521781000037
18.3145677814682,3.1967700806120867,11.189884345677417,8.208195370593137,11.04349507040087,17.116763971999994,1.191356884100002
11.764043843928595,10.8547419850488,2.493321050406693,10.94663361850804,17.086996619305225,5.653880234400004,9.7736488581
16.19615417704413,9.247071926081569,13.539461397920622,9.35844224825886,19.263758709672743,12.318628549799998,8.7105370113
17.525472068135993,6.1845906394673245,2.896236021867643,4.990322939942788,24.64229860844559,3.856937083199996,5.676200348100002
5.504469292265525,13.204808443482168,9.60003473992581,9.300056156850548,27.54988791503245,9.643214544299994,10.726646949600005
8.634864127118728,12.8860099647104,8.084111194414938,14.337792231266798,14.868315919365548,11.4658648759,10.421666891800005
14.93437297748037,5.59364807677687,1.1807799357053177,13.259669933979794,19.908920726112022,2.3189208878999983,6.0741885674
5.839416890024697,10.723013750370084,4.150622410614554,12.945047014614106,20.86960879160384,10.9757188975,9.729861958800004
17.297096030376842,5.752991834665606,6.777244745611597,5.842255471371505,14.184195793516286,7.511595358099996,4.347972793199998
9.110433523247725,7.577968711652408,14.88154130323464,11.83252425591342,29.85315074251617,16.956832970399997,9.044432984499998
17.75433852047736,8.172786084794684,6.470360055087786,13.256066501878031,24.09174228699216,11.7566297361,9.580060081500005
10.247956284982545,2.380658812650792,8.769932216211611,3.583880974812968,19.65241570440913,3.7163560607,0.5195355084999997
14.761381355760808,9.297367552596066,2.6629157698815518,16.82227476422713,26.240868734657653,18.0319725264,10.0506797197
10.83178942085826,10.70675449117563,14.003176295093905,11.829080857932638,14.714239676499028,8.2997929582,9.346398819399996
3.9445537456827457,5.066535886173668,5.125226479829719,7.126502629155191,16.252497439685932,3.0077790713000034,1.2343919725999994
11.750851326434653,15.578070123702249,9.666185392576006,17.805053092072235,27.53195185391473,4.457681789299997,14.8494948033
22.602946365211952,12.697367589913991,7.163393254548462,17.908831247721903,21.44698664945661,2.7650481772999997,12.1232234555
20.38641764401241,10.969959749997525,10.845425225504794,12.209622404804326,19.873760262947176,10.6313817489,9.559041339599998
12.566663150672758,10.57581572582742,7.702825838644316,13.550623886954453,22.055245976866395,11.6225313337,8.856129121599999
13.895209108942431,7.610208575729906,6.09201696270113,10.625593627303283,12.676321972421537,1.7894507483999953,5.182742082199999
11.021471620430416,7.017872085885149,11.876353927259458,7.191710603732958,25.042164364717387,6.425347397799998,7.919429833899999
14.929382849965355,9.532431540530428,1.7312133036598485,18.96731717276622,27.3388529301984,6.2230538554,10.962694255800002
10.870769356972938,6.26097049271868,14.030984211447004,2.6634213113105734,13.51033542695024,9.4205392899,5.062255090200003
13.727560783660255,7.539175715249502,5.031761059177136,15.554366632026932,26.72285335143845,7.188510479599996,5.3701434306000015
14.618204266484163,3.091864809700567,5.0708933131587175,6.049551113938429,6.262388677778044,6.4045733178,3.441793753299999
17.73289700227943,3.4585142196756413,3.225701564642716,4.361976880213425,12.965001851254064,4.8627173712000005,2.094492158200003
15.552933121837924,7.046226322491829,6.696662661301138,15.641681461870771,19.990651015877777,2.409240202899998,8.100639723800004
22.95910784773304,8.36949020525064,12.736793082267004,9.694964900363862,10.557305671534312,2.047723586999997,7.904328830000002
23.484316719887165,8.51091612221651,7.449522670348324,10.068071249572045,23.6274160756141,1.2979854291999962,7.572415329400002
24.594840610535663,10.741971189078628,8.668850109230904,10.24117402449891,19.225141993897065,13.314608192600002,9.5475758638
16.33388393134211,5.020720941099765,5.884237574048338,8.514460607646512,17.707302723302753,13.3362717878,4.284055958200002
11.682951190795793,5.298667333974669,0.7055730751889424,8.4552708165433,11.782355695286633,5.760891012899999,4.806413212900001
17.974301520519806,7.953603155883643,10.098398821401208,8.13800185468414,11.404181026517088,10.3979873939,8.010193877399999
12.873674601388837,3.474454894696189,8.607289022913855,6.32110639193965,18.758531839950397,15.8980248372,3.4999082427
16.04348811338728,4.183906975749607,4.367357576108096,9.74678656916468,16.12459120153543,8.240350424700008,4.856210985200001
20.23791547704347,10.228537163718496,8.81257260535322,13.901935015283968,20.204545194893253,0.0200839956000011,7.602850968600004
24.10358608512473,11.550905808552653,9.497870027883623,20.51810577918227,24.58363262367046,8.258641055600002,12.4858751254
17.745066117797347,3.8628953455704425,10.665081319479444,8.244629373924612,9.045601571566756,7.489032416699997,3.494339622499998
15.12975148307045,8.930913690378693,2.489919383837049,12.41870789289175,13.302979903837826,13.933568080700002,9.4389200556
27.27528306275357,11.095917929576869,14.248287744749415,11.538158140044152,8.318943730115839,3.880265909999999,9.599990076000005
21.82895473442906,3.5212037685269117,10.389741170650634,11.11854235083724,7.799736440604008,5.014179310699997,2.0082880369000007
17.58654963039969,13.31725835276854,8.946645565050579,9.80955655122712,18.48060943967828,3.450291211799997,10.672398097
17.78085308969667,7.498961969674334,14.73300677575314,22.715079244741705,11.413373341780922,7.0543218273,9.1971227161
17.442916188806603,6.979105708123015,5.522069502589598,9.503562843871174,8.230992931343492,15.893638379100006,3.444167665299998
1.7127972970947591,12.816649677923536,6.284867761470689,16.82058678223559,17.57075302355687,13.773921679999996,12.064897411600004
3.897288636681449,4.368877911923496,3.870052515296308,7.173069722492589,15.35646075680279,12.0849764859,2.8154058929999985
15.410027005846604,4.608738513487264,15.69912394606056,4.886327989782886,18.99574092585395,25.17965596660001,3.416489910499999
7.563593018787507,5.331682687542525,1.4394322145937417,8.78731992645569,19.19146992265557,11.025719779700005,4.467979686
17.442880527715683,16.423068235051588,9.972334335937608,17.021299632068196,25.15202376017529,19.337172663,15.378966581999997
14.419982694339264,5.154256924519713,8.123473687512494,7.135733901916455,11.943631260713008,1.8499636964000012,4.890089040500003
7.5787929366021185,1.1506320629641893,3.738926852526101,6.426428494010831,11.080192036088777,14.047714077599997,1.0076972104000002
21.41635922835804,16.70867893167337,14.18851252809553,13.123185567439943,20.81945075226565,3.988305876000005,13.484762333000004
13.93051269303736,14.70235879934959,4.756490216906863,23.919173534514385,24.573984556343976,17.054852731399997,13.8304061379
13.570154580695418,6.2134536407415215,6.7309609807982165,7.815949386750058,7.0862142874613845,8.8324033393,4.829212592399999
13.983863194063863,4.3197491677485935,7.621183445757398,6.290832156307211,17.32375736892486,21.031477302200003,2.731569894699999
