y3,x4,z3,z4,z5,x5,y1
20.2415313924231,10.629363748925028,8.529682150407288,4.866980249862625,8.160423612449978,31.55988738504732,2.278104534100001
28.26164214836866,4.39384821899756,6.392216013173384,22.66149059079545,4.739876124938537,21.90624876112212,11.226078895000004
11.053047957135297,22.91019060368762,12.943142676304204,18.98165162681977,26.902687274687963,28.876984177705992,5.5886115631000015
9.489161687220856,15.857174452662322,3.886843670569439,7.180181213260167,21.252923714970077,29.2255529561399,1.7969833110000009
30.94460853763232,19.90462477358536,6.486123369834209,9.880792011171213,16.8646827022424,27.968094449739265,15.487240598800003
11.98431574627734,15.155532303340118,12.070042329144384,10.110953951816384,19.31329235936909,45.11964909917665,4.329598374400002
27.815198032242368,12.118688147524184,7.526278460721015,10.76669485584959,4.584507440361818,24.34200116160881,20.899890012899995
11.057836350546811,13.162989846087696,3.46058261039586,7.522622931476268,11.777739217478182,33.91960875060828,3.361545570799999
15.77391265513858,14.76549235527227,12.415298641393658,11.343049119719172,15.82290215161959,30.55284203866461,11.243806867299998
10.893239410327528,12.450492285357392,6.675720698861909,7.1387253003080176,7.760904619844993,37.82140837149191,5.887265784
10.496228028870522,17.87220858191769,3.765793798202138,5.912312377002309,20.28141117549321,40.11165400410088,5.587305053499998
13.530760864138434,9.553335292109976,10.220704848394329,12.09014694533705,17.661537621461818,39.72878994086131,10.5323471811
10.421941074764062,33.487122565216865,20.711499680828645,17.436845077434295,30.726364086851667,51.28477174139102,5.156379820399998
9.328541866759316,14.344081479250857,6.372682572341979,12.418713940357527,13.701274566818636,35.04567979033495,6.783836870199999
8.462374024862992,16.44573665109621,24.675726020915494,26.504879973460792,34.31266318590189,43.46539619950873,1.3644097525999976
13.10034259719264,12.338982680195658,3.1156176991884528,8.170760988371955,13.46686222875556,37.850733264144885,7.702970888000002
11.686613067184604,17.720437641695167,2.0643149372568512,6.6540681546849685,10.58453777733279,41.10370028164351,9.8265869318
15.908262233995227,24.72603120127451,10.44389449405637,11.971150222805866,15.183971557676324,48.13195720896148,12.1799271722
26.910186657986383,11.006737670614289,9.339333963043716,12.88177714384759,11.398356264330967,46.03657855426522,19.1699517855
7.952270712157287,24.481093179575584,4.908030697800042,7.667160074072017,16.944475989883756,41.4428749992899,6.410459328000001
20.43835029658546,10.17327404081557,6.0857700927823775,9.97916007583804,14.493532736087127,41.477924074391794,14.0034751975
17.085648474942154,22.33188845788953,19.07062631765695,21.158048452508226,22.259301655804084,27.375520797591594,12.7707388037
2.711421370787212,20.37760514779211,3.97294084999841,2.795527675109509,14.219721890350744,50.16176595202258,1.4343374899000008
31.33022753514405,14.087936978977917,11.113918754153906,8.44381797187647,9.908604884700912,43.47149183702713,21.6753496423
9.45613022933411,20.019200069680352,3.1350915194529647,8.914750595696752,19.297967799721395,63.42409144666117,0.9974078816999974
33.95070089861826,16.76541950526794,8.095257912914358,8.947070983831741,11.889455595353969,37.17292745146928,22.2424499311
11.433002301618044,18.767901987459247,10.688804042172764,15.842364191711455,28.37779823499018,57.82787573791381,2.0485975952
22.48471660846095,13.268523374468522,6.199866898005018,10.226698154155049,19.760945112095797,31.841096992520136,16.4548681317
10.383591253299612,12.657753495045837,23.02915671543176,23.67889706180728,35.24454996951046,30.022009058718403,11.1068216946
12.486773085298816,8.604853607107415,9.567378981133274,13.472505164734548,18.27247872808329,38.92760328486224,9.2480095934
21.241243156689,19.909354367724724,8.084200556852375,8.994069657757386,20.75465468753783,38.55132563805716,14.7195171697
9.725395881997498,8.357937644960183,7.193106071988675,10.353551193680373,22.52940628144637,56.970106721670966,10.496027627699998
13.441619987947728,22.98306508918753,5.372398865585958,6.060572537228178,19.524382075154712,53.35207802182659,5.0388982135
11.36619150415076,5.700305062071379,5.6255091848101255,6.58072873682712,16.10060089432041,19.90071602057851,7.3036002706
8.706354989544678,20.66526963110313,7.735386510586762,7.87629748892896,21.21174605094357,30.83930142275073,3.048217837799999
5.216590417138205,6.587221893591863,8.58722573240278,4.114470738359123,8.814396671777391,23.66260267769784,4.543678693999999
7.139112488741923,15.974664169855936,18.957079785547567,23.058880374918797,35.36718353640152,39.73489090458657,1.4756793397999992
5.81552642015442,11.584090513774536,8.124985660955026,6.9869820810822665,14.6052258703539,15.510702949570822,4.9971902411
5.323151263221826,23.384139404649737,11.231312308585691,13.0250195212315,19.12195157127664,39.744005234070045,1.7673601534000007
13.236864235400772,3.227834015614397,3.665945991716353,5.854219262582324,25.425304623052284,25.64662624862716,12.1369777235
7.152987594336252,14.36185364140607,5.3389999560924535,5.597644276115534,17.72263569193245,34.0450517541535,0.2786708402000002
11.320443560668831,11.355429547918336,0.7280971880348127,4.326304943998956,14.34960727911822,38.08207961625757,11.102575836900002
3.5481931200265624,6.951668475612787,15.043311766315885,17.764348912026872,25.360688245217663,31.993963533485,4.390795169000001
8.386299055501603,26.42903796260873,13.71531326240885,15.943733640335433,28.96488788162213,42.91695022329017,2.0441441975000005
12.079246092383055,3.978228673400234,5.671938416523455,5.611763105056218,25.99149260410466,27.586199375260403,8.906278827400001
3.987794673146653,9.211785361049923,7.238039054441209,7.135759290852513,20.70205878100364,42.75605468391474,1.1020850447000028
9.497097302536911,12.490573368880224,4.032805229870694,2.979733871574118,11.834165089965108,36.53711140510335,6.753397822799999
7.267959285534174,13.830905529908922,7.332920852154041,6.47729074135303,26.37132215819195,42.26815169619584,4.247546606199999
6.573938791348684,17.976872060638474,4.365969148476515,8.774857959939176,28.419448972539037,57.12326238928977,4.1429208864
7.057751882741052,20.69325771294661,4.698094333990176,8.534077977489297,27.38195717420672,47.30122961341599,0.3287536950000005
22.401284156365374,19.519269918059965,21.598885518473782,19.729346458464217,35.52165105123909,37.54085320595159,13.296460589400002
20.89686965258041,7.10912510924211,6.976077166525655,2.2846078864029304,26.00666679531835,39.23554313634518,8.929167078199999
8.648069830314364,15.62747462304915,9.178138764949308,13.459495727642572,25.594021352415268,35.89814286442961,5.698819557499999
1.8649290298694603,17.02776697276911,3.5395048091565307,4.340367884531735,16.724043972166378,61.7107519135763,3.274882743499996
5.56707134973348,23.480960632524365,12.46925657707047,14.24039736216795,27.79278805047372,57.09733004255525,4.138780286799999
10.445529867980127,14.67121017084584,6.772479423630093,9.66958485866618,28.173509078969108,54.46721657643237,7.426288715000002
8.31407496015959,3.4410110877999918,20.11557842905909,22.66846161029014,45.94586174885052,63.99954700937012,3.7525939301999975
17.44989133113657,15.0902343220559,5.781137669295301,10.583400285374957,30.49103061432339,66.39726731839218,13.256722974799995
8.809506486031848,8.628746853840598,14.844360506016862,15.131537732658948,28.47047127757213,62.61075312536128,1.660466914400001
8.710690363746293,22.918109729298983,6.287910315571012,6.482338360146365,15.831954181044257,71.03969375833027,3.951062107899996
10.168747286623256,15.247856865939736,7.904582711309963,9.847078743072949,26.537546578511648,60.36512326437207,5.8820046249
10.809865265933396,29.159008362628725,7.4958779833794,10.699346081322156,28.362690686293416,57.78392418762681,7.295815225499999
16.71425068959523,10.061868699925832,20.309735150740966,24.04261826308901,36.20484777394337,60.47718637635637,13.7683200597
16.99921836917368,9.942816230277671,4.795723718347829,5.272552257964259,28.450152021232476,63.82125372036817,7.396197525300003
10.011345224930448,13.076712625036782,6.107040918238091,6.996564978959429,28.08298604966802,61.92944776769336,6.488087315299995
10.523112882274017,24.77429353864697,6.387893655636987,4.371379109586973,21.38046347659255,71.01954869578451,4.726977440700001
11.92130969650484,25.23187569011133,9.282079573348762,10.923003590994885,28.58121818897892,59.72038696697479,7.095380479299999
9.146753849920774,18.6885945817791,4.435738334207019,11.03804391752854,31.99520557707289,57.55765233048047,0.3097479903000009
15.26622534324986,6.367907841614584,5.246036545873073,10.721583449040386,32.918522615991456,29.42250033864426,11.021546724500002
5.558926283595711,15.248092183077636,4.386661774549355,7.14245675507393,31.05086467391604,31.08033232793026,5.1086865308
11.377672068403742,6.693867533040254,5.16610673606146,4.538028795961563,23.84452756613805,35.22890708359166,8.9811361973
5.787071314089633,26.24001820998531,3.0589195587329145,0.311043514765175,22.82179272640768,60.51245059551482,4.453350654199999
5.977822495902276,17.042861198654254,17.535737043593368,17.747752463094425,32.17114269677707,43.85062496266086,4.7377161390000015
3.806170370050992,20.315825886270456,22.840906158454167,23.34207039732115,46.25266248600869,50.04671368745647,0.1812918335000022
22.141593993684868,9.23778510569672,1.7189539882476532,2.1634723545949504,18.511927996081383,32.31363991735119,17.6281975238
12.701584428391914,12.569921004846778,17.76299794772656,18.297311853732424,35.88480971011382,37.01723435909038,6.861441437300002
20.921682472941605,8.750468402311334,6.2985565050204295,2.8158090359445955,12.667405581584314,27.960937452241645,17.781233313999998
