z1,z3,y1,y4,y2,y5,z2
24.675521379800003,38.63324680056601,6.802606884099998,33.989110915888745,6.082378663616332,16.808763132986474,24.31104554542688
17.00791245890001,15.444046148140686,4.590561067099998,17.568066770902718,8.210543045447785,75.47026631099108,18.24752374850617
32.3952136916,33.73500059799692,4.704745775899999,4.489063666529884,4.63583526050409,127.12103152571476,32.286462065388655
1.3653833161999955,2.8625152493705355,10.798498364400004,35.99900759301205,11.825147456616234,140.34377311239265,1.6943759077265
11.6075514744,11.39951619646219,14.4148831888,18.706413222380117,14.729168308302484,162.1384320558137,11.346450423594309
12.258300522200008,10.38116205166075,8.8106393873,26.06649756321984,9.09769862358867,150.2145553311641,12.682637473026798
0.4940049923999989,4.542183658882038,0.6768929243999913,9.343417650372237,4.869825166090265,156.05148404038826,0.9330775818473204
0.0454572478000017,3.421576007429363,3.7676347507,29.52111740123165,4.092340851858092,171.24951875956842,1.2019223501470595
3.5613402847999964,5.581435658038665,8.835004501699999,12.543107747322074,10.397835551720688,168.43450167152392,3.353009100563857
8.191192887800007,7.217562915094445,12.7478608411,27.57321469546929,13.98267524766604,158.62297256616975,9.001944063847624
6.965098446099998,6.974094389695464,3.822673476600001,17.60986591059925,4.162346141731693,154.2550689249628,6.681511162718746
4.224586779399997,3.365081605240253,4.479185925399999,10.203678398299862,5.016170631768059,145.7965047760216,4.588078324722258
7.062493021599995,4.5506336970036525,9.483863346099996,21.38551407781052,9.185797205996828,154.72771695104242,7.129832789061007
4.557746626100013,7.939069168594778,2.078212240899996,12.672484530610244,4.3708634388164525,155.30521446712413,5.147824366710871
19.4390673011,22.002954627308497,4.7615695733000045,15.934577666193343,6.256727138105572,136.52560635287347,20.07178047334505
32.623543389800005,35.87094336491426,2.0564673304000003,15.76511552869995,3.217054732337173,153.37676016646125,33.01587372021162
21.4503189294,25.23798385232698,2.5383178502999977,10.260401328405534,4.187052534054099,156.3850867451811,22.73503077001229
0.2110994162000103,3.951842506025872,1.6035961683999966,6.404983287982073,1.9171097644677744,138.93726885446392,1.78917080558318
1.5734289391000011,1.5206668822784817,0.4525782357999928,5.35817665227745,1.1736396399540256,134.40687279098415,1.4753547002666467
24.55773708860001,24.04149990747205,5.117541368199997,10.430449201507129,3.4525926037916896,137.8890204896195,25.118538093544714
31.8228666538,31.782521452595155,1.7647314820999989,7.085011698797795,4.036838096120913,129.1897856726117,31.62156585183274
9.599155125399992,10.90321099360444,7.919179296999999,14.679392714311,8.573997069593009,136.06938770557366,9.495914651406771
0.6815600925000034,1.0342114115710397,18.7339760583,23.329455438791022,20.07568670340544,154.4437775442885,1.3720154506322018
13.740337028899985,13.064953129837503,15.530030276899996,26.930791464857304,16.413204094330982,165.31576915462747,14.06240401152429
9.959527776599993,11.158007958302631,2.485686861399995,12.925101152635712,1.8877472591831583,146.35620314567987,9.749657127782474
3.0110847002000014,2.494207537758678,1.6347834849999945,14.043723465252578,3.8521869731900313,100.40849064622786,3.426888769750365
1.4359011446999972,2.614912785854429,3.250447562900004,17.63339709746522,5.405675730284095,112.8600193464612,1.7599754675237953
4.000561670500009,6.2939940874531946,3.684518879199999,18.275744084149995,4.553842315487794,138.0734221621491,3.4748083044242977
2.7502607257000147,5.228665613889246,0.4826446642999977,16.80391473413701,3.1521401578003934,140.77368698350125,3.34648248754351
3.545480393500002,0.806071363181901,0.6248385577999986,8.706024565630003,4.44373265672933,156.1370408134446,3.393511612510718
0.7328013602000034,1.4851077467103546,10.6244936228,18.7357169701763,11.441996965221623,160.33910955743946,1.5479153726826826
2.827842488499994,0.9760763601361784,5.199118703300004,18.963795711156536,6.732741537894865,144.98513465039218,3.955899977625861
3.602324710599987,2.1526266683324997,4.118467220700002,8.132644957955462,3.858017222326472,131.45157330486958,2.987447059803698
4.548147343299991,5.693474618850268,9.569361619800006,24.322216042699708,9.982969611521463,146.54993759951114,4.96880300025635
12.748337062299992,13.802214387126304,6.258806748200001,13.769037014510376,6.240263136885323,144.69215301691472,12.836268537682937
10.775506403500009,12.938470832629829,3.1907405351000038,21.812707644383043,4.561678867017234,155.51900824408116,11.706093105437454
10.314475502000008,14.077609377553234,0.7692001773999984,29.57321175352221,3.286079724348073,155.34078195733807,11.11394934038771
14.4336279556,15.08708547503722,2.479013757800004,4.931242108230509,3.158097602229862,124.48494110723558,15.628106560042976
6.057540234400008,6.978018897502143,1.5439723919999997,9.50863705962282,3.842908884444675,110.72648396499724,7.088038361565056
9.7706588061,10.033518625309048,0.5821062582000001,6.378829839523437,0.6983630553441248,120.7873825729807,9.677080601444048
5.645145353200016,8.151252330180471,3.985280280999998,13.41023755707244,3.9102506269017936,150.90509062609334,5.737343814480466
15.119179816300017,17.41033109619746,2.3255070629,16.295176040360463,0.7183344978300598,146.90344616428203,15.703894510236312
14.07170267219998,15.20432119610043,0.1692358703999996,16.569775298207006,2.4531547005531924,135.58306081205953,13.307292665668752
8.653768788299992,8.798398304087732,4.437981446799999,7.082733858476289,6.468277458572977,149.5457539714109,9.62193793459416
11.560602109600012,11.740136095495464,1.179072113699999,2.937338518916739,0.6983302652364233,156.57361614230277,11.919333466831372
6.288133899899993,11.91266127879032,1.870100185999998,20.138200601249,5.798123665091611,146.71761431422743,7.931551562025776
