y1,y2,x5,z5,y3,y4,z4
10.0976339997,10.592343355278995,16.469114336833147,39.23251517365016,13.257491736849932,18.86241501228534,10.784281725256667
6.856493315699999,8.569391036195443,8.048277333481288,45.562393973918,8.665523914247693,9.32125607793999,15.439468949344816
9.389494586099996,10.061872964231668,12.33344459071927,30.44148752680077,13.989924462801197,19.35490836476011,10.241721116611975
6.366381854099997,7.017820886711775,5.9442770899704,44.94383250528653,8.707821594498604,14.247006525069011,17.607869850861434
8.9706013726,10.034319762519909,13.19925882584512,37.15553761071181,14.432938642898367,12.008230393885995,14.625370822643776
8.264332244399993,8.584688328767017,6.551934098269009,38.7333853720332,15.830296796922898,17.79053677327884,19.52429876822393
12.3948574703,12.15723448365446,15.449476183440089,40.357751967749046,13.28707016600712,15.99168620720223,15.107495271236267
10.3852089448,11.28365577151604,5.61054866348901,47.750468208028735,13.99577990026722,21.98244677764954,22.80951490008882
12.667119847200002,13.450410091217924,16.66981453335976,49.82229780381041,15.230831447649283,23.57734374512745,21.408204967533027
10.9287873744,11.717751980409927,6.734902072917383,49.23318240806534,14.068527198833106,18.481405196076143,20.128963710537512
12.3856773437,12.746549342749764,15.084605045551564,46.62417930305732,17.168659678671627,21.034782421274706,21.993674435013205
10.8457610332,11.35634607381931,10.964277248309838,43.56383165045559,13.635671197277226,18.09641865652564,22.128208086879177
9.132907930199998,9.602875193396148,15.048773542786464,38.79062660062204,11.48273346946882,18.385962706945957,17.771683573351396
8.666552829599995,8.423154069944186,13.995008670493595,47.20204448210436,11.432095124679991,21.07544321947161,17.37387190832144
2.223654643399996,5.501277796063869,11.658006875449246,38.45379394281233,8.28443072334279,7.663104934488547,11.003524252751586
14.946152375900002,12.27917911327263,4.655997533644831,46.04798052833656,25.52910293796485,22.24919288518759,18.39818949793257
5.5815595313,7.728746324403995,2.14794087217949,31.984539351579457,7.732916915182295,19.094266349550164,8.692031955565012
9.5605296259,8.880946914769439,14.08360008349859,55.46365913176994,14.83935219221093,27.86627773401592,13.175216809542118
11.0156646463,11.7643738485974,12.223850543341758,51.51994377771566,12.704144792697226,12.029021087502404,22.39014564383648
9.609557698700002,11.219006825394231,16.739182159765786,57.29725084912647,16.78863200791255,22.151912644644884,20.91968808370683
10.7077519492,10.167404083429966,10.538813357665548,52.18624143376821,18.89651921684015,13.60188763454603,20.01926620276053
14.213932623200002,14.189030510398783,13.594416672401543,50.14160624429299,16.71333566353468,18.569193717032277,26.057605965615583
6.181737582199995,7.072668690122345,8.88805156834948,50.140692370142105,10.85179467089828,15.44971688053842,22.31694209507016
5.6747534253000005,6.490029210732633,13.258717796758074,58.074671799140994,10.909538004879108,18.59451351140262,23.4877471493171
14.2980991009,15.628797524016145,3.878013997845472,54.5082586905472,15.608649615742229,23.540931698475905,17.775108028254106
13.944765060600002,13.996599625449909,8.471947473283892,39.59994740072143,13.54700444172392,27.57417401666578,6.517487516000085
14.707277901100005,14.758862244678667,10.83880065022544,47.05819132205939,19.839186361475644,29.79370821584585,17.355181456907587
8.140343420499999,8.46751532815119,6.019319608713093,47.12946164872668,12.013889552617568,15.421048838255873,18.78421155827272
5.9292266132,6.72645790261486,8.611504395231828,38.20347268941572,9.901265384051651,19.57486399694076,6.60812491737423
5.623460299099999,5.9559560484942695,9.61896945586345,38.26744415179861,8.06205904673645,16.943416172465323,20.19153492801893
5.1460689301999984,5.612428884347535,9.311072529649731,27.659722301276904,7.846394360185586,14.057470090112584,3.82470659237644
5.995573793599998,6.284375061594479,19.43836245683985,34.32565108233763,8.609733681117335,13.874024775459649,19.186505481036352
3.013328265599999,4.106513007539235,28.089496043472057,63.31758552210884,7.139725035684212,12.274533594431173,31.407488504478795
7.613378387600001,8.988332141658546,29.08391576011193,45.85992259155974,15.368593600391216,19.960083380682164,13.723450971382633
9.902029296000002,10.828818889944486,27.482475855075872,52.41695627224868,14.441904260565831,21.51385019401033,20.45160283803244
3.463171195999998,5.2123429238811125,24.232864876355848,29.530439915996617,8.824405334363378,25.301001075384143,0.8095705955182515
2.197762338100003,3.388334088976301,23.72205904465968,39.21995170877406,10.473482509562016,14.765138652568872,8.424613676097064
11.314486592400003,12.140547428261137,26.8791870658414,47.57955087779526,14.79774408985958,16.37479299065056,14.189359007523148
10.9904111486,12.18229845534658,28.557371698346813,44.289530876387445,12.159266497526756,16.084317090975567,19.709430216771334
12.938410651100003,13.65362479074017,27.78818835700105,45.53311954522731,16.919140199908146,19.007037744016326,13.481648964439918
11.9974898617,12.200399586919492,22.143905998558505,30.535251834337934,15.391309871499477,26.923982947631327,6.436520644834012
7.971156603699999,7.790122088877258,16.37988028502245,39.51935636060964,11.709790796583428,27.812037705652443,11.033857314005616
3.334282007200001,4.147678262610624,25.13519013577165,43.55004450273395,8.510837930130617,14.139091418273935,17.950901598335673
12.422148949700002,13.359367944909438,18.69052443932137,54.53414810438852,19.648723883035267,23.514208188197177,18.377527313773808
12.440874311699996,14.243239417880172,32.70257514986437,39.17199521644283,11.114983031203735,33.81321309754262,16.190804482180884
18.5788042314,18.32722269597555,20.683717972233268,31.32466947140401,24.273903989636743,25.00302713287239,4.953770487262267
14.033508140999997,14.230675534252857,27.326626995747603,35.06688650541636,14.14368533602833,22.957269484185925,13.74005070704359
10.4790949848,11.923461771714518,22.12287229877193,40.638041384360605,8.760037148460924,21.5318263455516,11.640367585810246
6.106046608999999,6.37077193184097,30.933074685954544,53.99305933954073,8.970874819294684,15.875582468248233,27.20045017891201
14.985985514500005,16.997955821644556,24.320817278914472,42.23558821088194,24.36067268937268,28.83020720308832,13.599080531168951
11.9913968325,10.92251055962097,22.528924081410345,42.352750471491845,18.28453363008396,19.01994309284797,10.37149825263912
10.586624765499993,9.17666004630818,13.431765108368149,29.476898467047384,13.6795469198738,29.93744179972225,7.896336400792591
3.0491164822000023,6.364870962589551,9.654823581219736,40.6057522875394,3.8897190249900815,9.779980287296256,11.18561544611136
9.7348992001,11.451465558043932,12.793068807232787,43.3252829354768,14.841164670742083,22.210072333136704,7.442360313150863
8.140115479100002,9.350050732381822,14.159105224738733,42.153259040943375,11.569299384681758,13.925899832247898,13.752869004891007
13.307036500900004,13.908624114736462,11.892518786841332,36.73070713175576,14.691181239880974,22.71161745153779,4.059412275128537
13.4396205274,14.363163443270102,16.457740605511706,47.963737915272205,17.19168751850553,28.25646275122142,22.70782268557561
12.832819850700002,13.75265971464731,3.881411365292472,52.15269683217721,15.694172445057472,23.59395398442166,19.819406467269037
18.3751175123,19.093838329279507,22.934753401662743,50.07528931222951,21.90589065821818,30.207620983397398,18.468496161660667
13.015230874700006,13.962200076950834,6.302950891560402,36.82184881349939,15.903130997890871,20.37642838524312,12.24803441145373
17.495193220899992,17.824529728163153,11.315144973382134,39.41463269599798,21.34291233514244,20.70642365010913,10.695608974366197
9.6324249687,10.255458658073051,4.934741322926431,45.19969219952738,13.240084277261817,19.23048404708812,13.10004127162791
8.781801061500005,8.926321001237897,15.897547225296409,39.341760645107264,12.723470693075862,13.450882887334606,8.665438023156797
6.758279691500002,6.797670379630938,16.419859013635634,38.966063591651405,10.326792317212506,11.858145982776083,17.89467971697828
2.212842444699998,5.106563839195847,11.16380337091532,31.03787412672456,10.54718320255034,14.92905620394733,3.646979082301808
1.7748063882999978,1.7607924623799465,17.286862594930206,49.70591722649507,6.970356910252628,8.524384331512481,18.50238421395253
10.663330000099998,13.084395192989785,13.497444383494928,62.89442579661591,13.534422693644853,21.25893467145228,31.740395810167293
6.045978423,7.360264124185846,22.37374125430809,45.21289519088602,9.423780226336278,23.310585941935287,10.53217846757424
11.617354407199992,12.081450274267576,11.205802560144488,49.73300326487619,14.09117787730408,28.366339136311648,20.227518621976557
0.6978445058000009,2.958223327119444,11.480679569359124,32.82347678225276,6.546138196996738,13.723370968117663,1.224818147034357
9.721346984400006,11.172025368895104,25.70186545165916,47.694376724044574,13.373618594925237,20.80792667732477,22.42042518063404
11.8423802164,12.896474454592749,19.818247592429447,64.57791271387059,19.213190053625627,13.612695053876545,31.255304161348725
12.140744828500004,13.974399453269218,30.20276448580991,54.788149510270735,20.030385028849643,23.19043807517604,20.277992136547983
10.6626392733,11.744514544492814,24.24313594544818,50.50827670470762,14.304326863846631,21.485426460938854,25.044870523434813
3.067392942300005,5.78636403209001,15.108804293262082,30.540412262589385,6.966025228867093,14.273062388529032,2.1769078907078234
3.8256652882000015,3.068230514513373,21.328825464503566,45.69839830238847,8.88634832160292,18.0401517990028,18.026031078444905
6.691857801200002,7.125492695356159,23.35516518757924,54.11898381877399,13.06564988618841,19.41690666150298,24.941950647360592
5.7899554105,6.225604648659848,31.48389775706716,38.34086596518601,6.448775387066792,11.396824721880227,9.912434888883592
5.6463420817,5.203526669392444,27.91143931657228,46.2271734887645,12.1311863374338,15.467493692832734,16.934059137234538
7.978605568399999,9.292454715651555,26.75309564148651,28.28202098221876,14.076711430339332,11.15654852457205,5.406873074824104
5.444491957199999,6.599971814110429,27.69074598809639,51.64368718273031,5.76339741205325,10.0823026457412,22.666316334249327
3.265040943300001,3.146427870975508,22.17616513000427,62.05501044666554,5.199485617767331,17.923604036162885,23.464546602172963
6.229031615,6.731257378505238,8.855197938136264,61.14404954464349,10.352878500894365,18.46920295819174,22.981611102708456
12.3999966599,12.110048906525556,11.858288619257165,52.47042959932444,18.07284662669448,20.17116803504787,18.297364065633257
11.5082723398,12.451883955089748,14.552493782434976,37.96682838180399,22.49709704092272,19.25279709937555,4.093780015671313
7.2803752453,7.8957180660767134,8.80017954152277,33.405671169657005,8.255358162383732,14.112409153698712,2.044930984149058
3.5915162606,3.924352502307054,8.437317179402747,43.36109118332799,4.173936924582252,10.504976977177703,16.915165423814113
7.399284144600001,7.845426007522458,11.0727632849462,56.559140239641394,9.56041113301507,19.720813653584923,23.84408902028293
3.948619824899997,4.774807688817041,15.36865294120627,43.349199915944105,5.634801301142335,14.881815184239624,11.329920308528925
8.204230085099997,8.107429029506774,11.775713804538016,45.23751538239674,12.333232630623844,15.00220169337757,19.121138370224664
1.1969557622,3.5291731887158413,7.76019749793564,26.921502108484816,10.014846939241064,18.713809772388814,4.380937130901903
5.965127371200001,7.124087821549808,17.82328082314441,49.41946518973895,5.292786173467087,16.791235098247572,19.98092056517081
10.197327082,11.318130258289392,11.128295827117574,51.82365373231245,8.361946476487521,9.940535454932538,24.97879009415167
4.273540849199996,5.467997092905088,14.807222732033482,42.92280273354552,12.675707899160882,12.699323822388186,11.861360426502603
9.170156656199998,9.675139677007715,9.543072454251362,42.916171687216064,13.936907963001332,18.381533321028268,21.79766325217355
1.1513479959999997,3.259951440137712,7.21243675623633,27.61978797403529,6.463537853562023,16.74910354647585,3.731598589864442
0.5482934202999985,0.6177849101912333,10.29717999414012,54.670461299286536,3.2590595386836707,10.144893098677995,18.47417995693605
7.805776654199994,8.841514014087423,13.507859685392852,60.65269675264929,9.594476431969117,16.80354077793563,26.239297571645636
11.0590184276,11.10717431122947,19.76942203290854,65.59598827176653,12.187804333825568,16.93340073941281,24.81403677934424
6.706368394299999,6.768606622714478,22.71603934583377,51.3271063966046,12.635060137582968,9.0404208018923,18.99905725654122
