z1,z3,z2,z5,y1,z4,y5
0.0602251971000011,16.71880374552707,3.3975813113736693,71.40463031726085,4.6430171068,37.40536571821933,17.579253575028996
0.4237501742999967,17.69822757260437,2.4475847941803983,50.39358801143311,10.0866606639,46.81508630302997,24.824812733694127
1.984427981599996,1.1874833452252052,3.0209025269277725,39.36536006811486,2.227667001300002,3.908701644352951,56.93586988686312
4.208870760499998,4.397677365263092,4.318134340778991,42.964142939351625,8.33730401010001,4.66238197787342,69.42005077764956
3.169907353400001,3.181758833526459,2.654979452577724,39.46995162157679,12.1053156225,2.5635499223825606,72.33542503310416
7.008628531900003,6.795165694455515,6.973994227121815,23.324304389375506,6.356395248900004,4.748922859652318,70.87045890993751
4.398830706099998,4.055325480799189,4.560544180938256,30.287305967746924,9.874538193,7.749188231980474,67.92633085855296
14.813761003200002,15.305886714928226,15.40337725535606,34.64504516437086,11.0035536372,18.90040982775728,63.95984621290615
10.320756098499992,12.913996448128024,10.95537419090337,47.54916538309933,6.822493836499997,19.4153600656479,86.74082398272098
25.811198863899996,27.249832418119365,26.619918580137337,63.04420667597935,3.001539536499999,28.159397006905365,103.69328763820586
8.068252952700004,10.207723206326024,8.68438660301138,33.93171771898791,9.688070244799995,13.116119213036749,97.12540321574866
12.614967639300003,12.944451213973636,12.49627963449193,34.031889636721935,11.7713620733,14.091470116056,75.27040179472544
3.442567571699997,3.0396263287970515,3.1143463832649525,26.380155347009715,6.098399034999996,0.9682208076064795,60.30174239066916
1.6856947991000002,2.275561650439073,1.9163385416590069,41.15996440481992,0.2924440438000051,6.379006274722851,90.36282809150592
5.239667508099991,5.487533751538638,5.479174196552404,43.23144986319716,11.877259672700005,10.627450387269745,92.91921096889398
5.5856459626,7.450362738153346,5.400170142486644,35.19549469351823,6.587703508300001,6.419189931721756,77.75451873248508
5.793704939100002,7.217215808284578,6.302234705799882,31.78642096754493,0.6371496080000032,9.566531806083296,59.1789361613311
7.804928312799999,8.234881221925246,8.375312641355325,37.37742466133861,11.4934944398,12.029240971214248,59.090090294310166
0.677068709299995,2.418369760812358,1.2206232878385186,25.910318344543697,0.3070001380000011,1.651807820172855,16.49149831529048
3.17490203579999,4.869552379099059,3.2728660773324045,31.004790696707943,12.047736605800004,6.01500983040302,39.63683112919919
12.416521734200003,14.89108197340564,12.802379667853357,52.43321787742419,6.202249049399999,19.336683685229115,87.61816594701988
1.1866981678999942,5.691111346486749,3.3484727333781463,40.388857036434906,9.172834456799997,13.072852060937514,71.08124378257081
12.518504102500003,13.063881191865242,12.77607527864613,35.02272079362052,4.953373536400004,14.41940853305348,51.11558100420271
3.0365329125999967,2.532381029498879,3.2322614230736835,34.11905183875171,8.359816002799999,3.306046259446343,49.394519758142486
17.9732412188,17.830657862252902,18.2311080056389,42.61092609195403,11.209772424299992,19.139462266739137,84.08554707894257
1.6696333110999966,1.8144310411008815,1.9042851165654897,29.606542972484327,9.5924114715,2.658227493969275,103.1574117459026
2.092780246899995,2.623988103834246,2.317792055061557,29.406331535133585,7.2754057639000065,2.25337319708566,85.83562926343193
0.2559427625999984,0.4398768316609152,0.4584235949841853,28.200447894802338,0.2978972071000032,1.438174817568539,88.93640140466248
0.3516768482999968,0.9935607382375268,0.6357915066462673,25.05987536969162,5.1957671047999945,1.4570943100097464,78.48807473257506
6.317603625200005,6.955140465481866,6.408533842191854,27.694573550544387,4.5186227204,6.111014615603426,77.08190832292236
5.7903813686,5.849562762679974,5.722412078540331,31.17547940192235,1.376744621900004,3.671381092489231,69.33990543583684
1.1550649922999972,2.428368377991729,1.0806127750519228,33.46981094328259,9.965814359599994,3.9121194807547135,77.97139771373627
3.173130499599996,4.125740069067403,3.4902301530789024,33.54030648131416,2.3968597642999985,4.998563821119831,75.67697621980997
6.253395304599995,8.434626491139642,6.889114344538041,37.56969449573088,0.8441552279,9.428826365605584,72.92097479656806
8.784963051600002,12.0100203301555,8.459038876853995,43.25116771676267,0.7902051015000024,9.69804004217392,74.01094961567787
7.115736226100005,13.178728568825631,7.038353326206134,62.58734094304747,5.382872987500006,26.854869253986788,59.701799201679016
23.904624235699995,24.06430748288416,26.21682779650123,84.5046053933244,11.8484390581,28.666790510906058,70.21261855138103
8.7814586252,10.292135194033431,9.78832700400395,48.977632494144096,4.721944064499999,13.140894351701178,89.41807673656976
12.2077153431,12.782494268198406,12.41365594443376,45.08306426248391,20.239781132,14.105100949168412,113.01825396548986
8.024483985800003,6.840503215650025,8.311633650083337,37.12406580337193,17.4100481158,4.017558793912248,104.63685987322918
0.6818879461999945,2.0784090505185,0.6660382453406395,43.2920246979283,6.122331128600008,3.451765261200914,108.57320311444434
0.8189708209000037,2.7791311886457115,1.438496016832013,48.588590271446535,0.5638647458000037,6.172426648817863,115.796570196837
5.5729757997,5.268815345802786,5.223481858004635,58.8825656404382,6.113304659899999,8.685705007313013,118.57108117957836
5.845624790199997,3.611397566737107,6.584059257333457,62.96393504532524,9.489870975900004,11.720625343065658,129.8383831227746
2.1275661292000088,3.467299300576927,2.2208736998482705,56.09451306384249,0.0102050655000018,8.134199193774194,110.31848060206372
2.3625041778,8.120803223297855,3.460202980372135,48.958345941811366,7.788832776599994,8.377408285140415,96.93561823109889
13.6584135879,17.602261889764204,14.25655647749837,71.81818169281478,5.430602206300003,16.105445407452283,104.7030457176911
26.3618636469,29.567096039877903,27.516880507206174,87.4774414480418,2.801210372599999,33.93042914100084,110.15192766015772
1.663699049900007,9.349229393372235,3.6860445637145416,63.15471639592685,2.4089186706999968,15.994098658442208,89.33329703929805
22.068224161999996,23.749605533199077,22.09460019272797,54.3901800107889,2.2983806254999988,23.08881093770565,87.11913570947215
17.331375793300005,19.5777244253171,17.59151003215871,46.84337201094348,1.302768564600001,17.219659994065385,76.22987739054743
1.7513677533000074,2.1879214933846107,2.161132718452543,49.93505225627133,18.0855596672,3.215331962158529,98.31399229409868
1.345473199600011,4.422272290890637,1.562047248960749,48.676157123382254,2.433229174299999,5.942405587588478,99.44672877438629
5.647866219200007,4.942509746132696,5.746985652404382,40.56508809020616,17.822865782900006,7.070684044543467,76.62252268651604
5.379385021300006,6.320827271972745,5.685428166534766,42.19721518381417,5.533135319600008,5.581976434464189,90.72628875313502
11.160080702700004,12.290633359456317,11.597138628114283,36.9849638349216,9.5605591723,2.1261985131114325,71.50010152386278
8.785105023299998,7.126157790487347,8.712817672856266,13.6936820113659,1.0080287217000012,10.058273785437834,19.33439580956804
6.4688657425,9.344612883213085,6.630198305106982,35.946215379730035,5.553076192300005,13.300842042700303,47.37600903951038
