x5,y1,y5,z2,z3,z1,z5
10.444999975133571,8.026582281000001,23.20039701952084,3.4632322170826626,9.235861913020878,3.7846195760000008,22.60474655100849
17.533007970753573,0.3658604839999979,72.5351955711818,1.6416569756405517,4.233469876566672,0.4445049963999974,17.92968250208394
25.699792386916137,10.6745810362,104.75794265816022,11.714773761834186,12.953284984702448,11.3279126569,37.90539795326346
31.40785142138284,7.600936511199999,88.45761559922353,10.292946320900674,10.870233891600748,10.088629633200007,38.50919604635194
23.59866751027411,1.8831215139999944,76.24111091126134,2.3235190013269915,2.526737202214999,1.784248740799992,39.731881855925046
15.563264061811385,3.276151741099998,86.00261623429404,1.5397508802620974,2.1353162773273686,1.1080965049999951,41.008519229593645
31.432948407765057,3.146694804100001,80.10703491411789,2.080163598101364,2.5032120783452734,1.5130435745999922,42.27781256181837
22.951426637491984,2.426446453800005,67.52463281584858,21.12983758217035,22.37101649404125,20.485666883600004,62.03304765583768
35.94784036799389,1.4684276127000029,88.94012871256172,17.716954819205156,19.340324130001505,17.199390508199993,54.83178420849848
21.969618864525565,6.775264441899996,92.9185257615934,20.02409339947621,21.110290793562434,20.128429091,33.451331859103945
22.72232703883734,5.473949365500005,81.92532530471138,14.156594943779035,15.445723674545327,13.894465427800007,33.58783657023045
17.839266104439275,12.1691713122,97.89975697383989,9.476636892585065,9.23341282805943,9.577149866200005,32.053571548614805
22.96080445484653,12.0689291376,112.5254771603187,12.830997922545334,11.89358831949575,12.6187428454,24.82997317324908
26.39774108952432,14.613916998500002,83.93010656206079,4.5413412782281934,7.201322259223364,3.7589054100000032,36.80323461894792
30.7102989418308,11.9735891785,65.05062633203005,11.65646262231072,13.436168166399328,11.536316376899997,44.52960823714567
21.920324875974543,15.036891818899996,52.54028836194324,6.624096130490696,11.22151350939758,4.977550271000003,54.8932518399382
18.583024357768497,6.0615877793,55.38046081289757,3.4365469965657587,3.596166990047642,3.5152672698999963,32.40437415777792
14.555409176879754,9.638282674599996,33.70346969454268,6.185219342324227,11.742930095502372,5.059568749500007,37.75029103689536
25.47161344387427,2.553504237599995,66.20552652576855,2.482341433435748,3.69304493352716,1.9985558485999984,30.25728219072508
21.81729125534649,16.350867450199996,52.73531853461695,0.6631689802638309,0.5129818525486002,0.7075956046999963,24.67443140034479
40.90719954637418,14.0326451631,62.0601806687583,15.343159575260412,16.66044151222911,15.089578990300003,45.09214208306264
28.979384782153268,15.046365772300003,63.2187046767935,5.777108438321917,6.776116298717914,5.671849661500001,31.217938211036167
35.873511822189336,19.2222133142,86.27190394179455,16.573235018457705,16.841501063257304,15.912163048499998,42.3756219115662
22.95935363987569,8.8399119412,81.4051617589293,20.64667781720902,22.10769579241334,19.82630117640001,53.927536735865246
30.17522840836857,5.645008499599999,63.48514651184316,5.481972425978414,6.9754966621712695,5.627961001500005,40.57226321583872
13.804110539707567,8.320859822000001,82.60036414542928,12.7396618908831,14.919066345610092,12.752898849,32.88544098597435
19.4959135845923,3.142265562400003,45.04261059208917,4.9121206630788405,8.262471633714732,4.433258075500005,26.896110174177785
17.254219283746206,4.112943457800004,79.76166353005708,3.56921768305546,7.331368206286382,1.8476837796999988,29.95149339629511
35.55088742679339,5.045743204800001,87.03499689072365,0.313323103344755,2.081932605344293,0.0024895227999977,32.4253384572467
20.46403622331109,8.029727712599998,85.6482281352119,1.5430296591552004,3.6421818599442872,0.6553062751000018,44.57003334046759
21.682020074475844,6.1814739524999975,90.34676090474883,1.4206959968441644,1.3997014905921268,0.256417529700002,31.825070367296693
16.23735984718546,13.750761634499998,73.28660280921206,8.242331253103798,11.563265597020962,7.570740024500004,43.77312843386322
26.609458146838094,4.605859034200002,95.9235020114944,5.1022876580168655,6.150665615573273,4.5236691526,32.86842119087426
8.716384013556569,11.913695636100002,83.95840828341119,8.179885074872816,8.590019829027499,7.285861251300004,38.74111249370073
25.698010929474552,4.546185803500001,73.42837395560636,5.462082075184934,8.267857419090156,5.088792444500002,30.42811359940618
19.664749888610388,8.819433210400003,87.03283761801106,10.631108127302564,11.93431249914832,10.945061274599992,27.695594646337057
29.62914246671003,10.350835595400005,77.57073458242175,8.101723419865769,8.501777291900883,7.246602960099997,34.588497028993274
25.589999559857787,7.910892073299996,61.51104228163892,12.016726929334531,13.323222092409509,11.7266927645,39.75613029357738
31.45313205997829,10.103044368700004,80.17438799706677,7.798749846236087,8.70536804899687,7.066855943999999,38.95241659567514
19.613998372675866,7.780290905000005,61.260528849813326,9.705532038153889,10.06439940955742,9.176477777700002,33.42135776610466
24.044650511170207,14.169880690099998,63.14549636861626,11.0633421508948,14.18353053546947,11.099284185400004,36.47943860276726
22.32370258645152,8.195520503300001,45.8727999335642,12.901912548498656,13.87739713010986,12.633156266899997,42.4065036467429
37.095563225182346,14.623797910300002,70.1708728016146,11.874293200594764,15.043642071679027,11.920390981699994,41.95225326474436
28.20031602359218,12.456707206499996,68.76397296369085,13.81623110291803,15.088814892903162,13.780794734600004,37.1605634967025
30.02166079269975,17.6311473386,86.90815683836215,13.100907762000348,14.516249214467948,13.047903855100005,34.90828329282465
30.90277324884952,13.4550402488,75.46566472094386,13.19521907587322,16.017181759845403,13.2154543883,37.27654746811126
40.06777849557072,20.551388167600003,87.87372756929234,12.914800719275048,17.532701920364882,12.293742450900004,40.30954779741015
28.257965124460576,16.505731609700003,72.36517523224751,8.554181120023266,7.674692677534937,7.867118930099998,36.68204246816915
41.975710109642215,24.438344206899995,95.30471538835992,14.396216768913416,15.281784667311983,13.9547837711,45.63086052112246
30.6581723481728,13.363579149899994,77.00870379189898,15.485030050199692,18.909625849121014,14.6137225719,37.32820227736711
36.08988290633482,18.6466669015,79.0222537623923,6.410520233046052,10.71216281152725,5.862956371599997,34.4640050963501
27.12189397042924,15.2171995768,80.41148421244338,1.1074209761724136,3.23800992921205,1.329256075200003,28.53205644816535
27.477758953760954,10.8492563061,72.46150674280935,9.976476187955866,11.67286488370281,9.535827876100006,41.22615224035462
29.964374199035955,15.637259243699996,78.53280977636219,1.0920169274315148,4.662612098559936,0.368838038299998,33.88644269861449
21.565495278935835,18.279424138500005,101.963902323073,8.607874595721848,10.72799215050708,7.850594559599997,37.56243629037308
18.988180000210463,16.7479953205,96.87183231424778,2.5390521353262185,0.4931640580711844,2.456225749199996,21.262487514438494
16.589591367274092,30.7524650081,109.0502760975326,5.441585150763012,6.172633993197097,4.438717079500003,40.12636233630578
5.83422675253113,14.288894962999994,110.8929895861289,4.398285202071854,2.4832415155201364,5.059731233099999,19.753393200004016
14.24942240932832,27.6921025819,99.45936961414162,13.139051216536542,18.01664364606488,13.3528732996,46.25532429579515
5.459168652618619,7.604915129699997,78.26327951312534,19.825250073479165,19.79142643055092,19.5170380099,46.67047987143573
8.628452226318394,12.0728069366,79.28253327687571,10.572765943813964,10.242487046496503,10.162938007,33.996105958460056
4.645071455939781,9.9848922635,86.70411412344114,11.519653615834743,12.826878900352238,11.093914433400002,29.17624989233927
16.789989514643665,9.0336673974,69.60849096786549,6.0288968952079225,7.339476019113907,5.459999182500003,32.154944120100794
23.245739545896225,3.864668039700004,52.43512624001247,5.089178413709272,9.440446036671782,4.812882007500004,41.71959387111548
20.260153453271563,4.035679753999999,49.09363223095744,1.6138605340047307,2.549534438780971,1.4323573792000026,22.43438670063353
13.678053014263147,4.517325964700007,54.38783688835773,4.600960900650926,6.883292324247859,3.1606629938999986,32.831166995604626
10.091221043125996,0.7458094974000034,58.72797480002056,0.2119125232438688,5.762055852479948,1.0756864190999966,33.104688266684704
8.639926882455827,7.404605188000003,52.19031398313642,10.839191267819931,12.470473112690083,12.017002772000003,23.354548061663788
19.06899752225386,10.532794585999994,55.644971264301006,8.336150633695977,11.693822442847306,7.967393202800006,32.17861074841726
15.541757676107776,5.391440590600006,48.19765980889164,14.352518110826455,17.4028336949584,13.745506513699995,29.09512012428908
5.002763128835162,1.6232845039000026,39.75060987508667,13.65629865733706,19.08304992580305,14.041608069600002,36.589678901430645
19.021249168092567,10.6474845951,50.23625665451882,8.4565009874276,10.140124285460582,8.5984171406,33.060612007295525
19.0048196133888,7.3020257442,50.19330478233029,16.58715137443619,17.847287301136827,16.383888034499996,42.66093748598778
22.69693609516439,12.890137910499996,53.19362180297423,10.259199216824287,13.494106908638416,10.328135118700006,31.55120505495224
16.838338742762172,10.1906089922,70.24810531620602,9.355544759881743,10.817295289771582,8.544907700800003,38.52660836008048
23.40184168838353,14.592159850900009,65.65390293197711,8.78009843034219,8.482562105570663,9.34683594150001,23.95921515950083
14.726531940927504,2.2518594886999983,30.306324500619624,13.357586201104043,15.747052431158773,13.4163732029,42.89768922023985
13.83115859299013,12.1247711069,43.78893691163924,5.237700382952317,4.207457245064206,5.046358914999999,26.6657395834936
19.61171306488668,2.241082466,52.6838748577203,12.958183882542505,15.583103190185236,11.828856456799995,39.69222177608989
20.740340554678635,9.879298272399998,46.11849346874954,4.439908170202132,4.854552786542069,5.428357764099999,27.284798974539363
11.907278054175112,1.6019637866000007,40.50226933359694,11.463162161656252,14.5363574315391,10.965206438499996,40.778117913347685
19.269921786067805,7.772894038699997,55.010903725644425,4.694823892710715,5.708131147083145,5.549603433200003,21.537777673870824
14.97404904508296,11.1293914381,48.61940251374702,10.258497321668935,10.76731308884036,10.823447470199996,45.05233436629724
24.06009508668205,12.224684211199996,66.82690314096847,4.794610277538076,2.01302019890264,4.365507079800003,23.650853987685974
19.032235350156512,22.3835566806,66.12453844485569,8.051235739754945,10.75099422176951,7.774503406199994,39.136421777544335
21.80584984533912,15.223509328800002,82.51956240001954,9.474618196681508,7.77083984938315,9.464325787700004,20.49446533191653
30.85701940721894,18.2099248117,84.74568368058611,17.545339512305052,20.609122539317045,17.4661957147,48.60469086830421
21.31304963458032,11.8796526789,59.411685248402335,16.45471402831478,17.86374833951468,16.164420907900002,44.97839872430179
25.42487684776195,3.665392480199997,56.34499302835491,6.935804534864043,7.670927351153272,6.590403650299997,35.55232672327839
14.12931596399624,13.554091056399995,54.42834007009356,12.326303651385304,14.151980868015531,12.083021290799998,17.44957613030422
26.482207531030944,0.0392881994000013,43.11897382289304,4.379531269539741,5.446542728758489,4.617241821999997,16.889230148398706
24.72094082387689,10.162916770099995,70.81390121222358,18.20828198182428,18.523519305046865,18.2199994374,52.35481010029113
27.535097332854946,7.115574844300001,62.18678132201903,22.336573026618392,23.72257719951453,21.31333543580001,57.76947361932069
18.527773941543792,7.407981407800005,68.79910693526514,6.724176901770786,10.800127644742451,6.947915887699995,39.77952327821809
17.590309295962598,10.760224288,68.57428176988911,10.587918994961308,8.731043977759498,10.4448703693,31.88879893931933
24.63826101859821,3.515183996700004,76.98965695577469,3.062442871617438,4.385752841702641,1.462650087900009,35.54883999211118
17.53000196714245,10.5507595989,46.70410679931338,18.54141974191201,24.667619471000137,19.3604693859,57.33739444940906
23.947499570625865,14.1547042575,61.69216503208754,17.320649457049598,18.018649912135874,17.3386834012,51.50096251830139
20.06896176950045,13.4329278173,56.28450731808173,13.643110137628568,15.204768340003822,13.402269781,42.32586174009702
8.604973415804677,12.469305643199997,50.62659584476506,8.324132988217912,9.422822776659432,8.194443016400001,24.154832170639672
30.054601189081684,8.812128911799997,63.56697384945556,4.915093378928509,8.823931211030805,4.669628562200002,34.034751918991056
12.89978675587463,8.2508196297,68.90423425646823,10.497935434505196,11.096815731705483,9.4640758323,46.09107638033285
15.65044525416132,11.862100773400009,77.9506269823612,1.1864092763781162,5.8244316102053935,0.9100797603000004,35.63925737628457
24.418778205760404,16.111231491699996,101.10820514150124,3.009132475634959,2.8676085856136577,1.6110982954999988,35.951389832506244
15.923796267191666,17.280137522300002,87.11837301866608,8.836837076429957,6.796033481162873,9.117434965799994,25.50715767407908
17.068277661696136,9.639635975,79.34096372821875,2.1008534784664445,4.174264100472827,1.189931576899999,29.6502263758354
3.542171014347961,9.046304057600004,74.90076069899236,18.723183406501004,20.438068748864445,18.465236301900003,56.056743245856445
4.91430361071584,3.0354193556999967,78.30659687282167,11.710568750400956,15.415230618463736,10.9948750123,47.87527041224481
2.8800487563294586,4.725095702199997,77.24022376480619,19.1354382079064,22.171410365055326,18.663340284200004,52.21753230571992
4.873489199433671,8.853185834100003,82.76347773809907,7.411220417329053,7.706023494551656,7.434706005199997,33.78284288531026
5.569352810590849,11.338476284500002,68.7397353200025,1.648193099220423,3.60958917148634,1.4399945219999974,24.741897927460816
