x5,y4,y3,z4,y1,z2,y5
19.61405541702784,14.185554286801022,5.506814928641693,18.678098419603664,3.3443251193000005,14.237022760745026,13.352377768469742
38.99307661328352,11.482095741068964,18.96946949555316,5.323319767391193,10.930393428300004,1.8743328355961728,6.330413712399005
18.71029722502279,11.329998269632403,9.286276245248349,25.147695953053635,9.718732134200003,21.407074092525143,27.058580708749915
17.761789903525393,7.896104929139587,14.523889454182378,15.678110361240304,7.704697976300002,14.053473314984466,32.76372820497046
22.20101598574758,6.137798745420779,9.906560867992468,2.330570740086564,7.646215209700001,4.102535552969335,17.84282559619008
17.0526172159661,8.689681068633794,5.382464085323378,36.85349009008738,3.4907468031999995,26.792434166739625,34.126085329292906
30.97679069504033,41.29428794210856,30.40418218031605,8.135261283925649,25.0773221392,0.5985556961209155,69.77583639490265
3.5782352365457624,26.849422015186885,19.77475196109584,28.07689764859797,12.4103336193,23.496998899740984,53.20051581821972
27.59163327340976,4.642629784014637,5.058808604033719,22.42044881277135,3.1399964143000005,9.07497531674592,37.16137295604368
34.4543776571667,8.053499533715549,6.124078180490722,7.766350666269502,0.7041822968999982,4.1090433233266,29.634675300946427
34.518613537350845,28.70769897740288,23.430377269475045,21.290023744101298,14.3456438736,7.778014647258116,46.600076333678665
51.178746638594696,21.248836518473844,21.0639978322802,22.98044157090014,7.465171138900001,11.575772138758849,75.39380272276006
27.639947824823395,14.580359506232387,30.47104184981908,8.400479969479138,13.983867127299998,5.924407262571865,41.54647676852307
12.080557220988604,12.28595026634959,4.277042133662915,22.377911431661428,5.934880091400002,18.28129764065111,28.13137482448804
12.73547852585632,9.154212369383671,8.798816041096874,18.444992525689383,4.131730358699999,9.922652547586935,29.88746190432496
23.28818019383872,9.199055587591523,14.40514265090949,4.271943955231765,3.0494373098999983,5.945213638297839,41.75091028564096
24.697077926772224,19.62393807278726,18.40350269852634,12.622827389089988,14.213967309399996,3.3156223521319523,36.99713868350382
22.2386997539588,28.236558138437573,18.497749169687527,8.86139395121375,17.6919101673,8.787370024068863,57.11023710030678
9.2937499338059,14.219694475778644,5.756150721052561,26.22518320011616,2.7127105147999977,19.281338098728156,35.09961092340549
14.267987195767258,18.71120998946453,9.185967414736172,26.374389611995003,2.317647540000001,20.844801073634983,34.67477027920954
23.367666381687624,19.67485317976567,5.9823365094227725,5.479305787149447,3.522714220299997,7.303109436498494,35.689558329880846
26.55406751325339,23.74160451463587,18.9088606171322,18.54388812700001,14.347337694200002,4.633739541509675,51.76259620930336
18.674588211173912,30.14430355376977,19.47429864694846,20.685909650672723,19.0141321747,21.683545305411105,53.303551044390375
9.15552453815268,27.46871933373148,16.51268928229817,22.46129676096766,8.9873171141,15.188097455347656,41.180069097914384
20.388288702268344,13.778184822044294,7.515258934273915,40.832523629994775,1.3620806923999995,31.81276841887523,54.874812964077705
23.46116214164025,33.09345575488581,28.08005274199857,4.119088851535024,22.6516653978,6.649857568092517,80.8416769317629
12.558013800696312,28.53151211438437,17.642366453791315,20.61714374806998,15.690399513300004,17.348179844693814,69.89284310377872
30.37994262621227,19.737396886982918,7.923769951505402,22.348846279378403,0.7491928633999985,10.382722448248211,55.548604969901646
12.061165603497557,30.90230110269582,25.17620219216342,10.925804666969627,18.0184991432,11.168821096313549,60.73798845091397
13.168977587389016,30.959403363018087,19.900607251283983,25.1741824838663,19.0199778823,17.410587194431795,59.49764513569485
22.78387424395673,17.00432465372156,5.707982016721552,11.460631100746191,1.5088033361999984,6.310002844649465,38.99457374239629
17.306906067143586,17.276741931277144,8.577955561057886,8.697208662145721,3.025149397899998,7.119301089160142,54.87618536863259
16.513277978583837,23.476323751194208,15.741684737482776,19.52498755440402,12.061961491200002,5.430665036019914,50.38511930153148
20.11703506568014,31.638619062190863,21.32328924599558,15.429011778759133,17.3954566963,14.65857512999293,70.06168887782182
16.235696674313477,31.94096767529586,15.59598693157656,14.360306235795344,12.119105469000004,8.030918512033864,37.78975999991263
11.401664192386743,20.584752885808022,12.480051759920752,31.08999994521843,7.299256392900003,29.25722337329628,23.545469343765507
9.098295875198216,4.815621186356708,4.27385438402501,3.004106316168428,1.3857104849999988,2.4284794661319684,23.966771810818308
13.989486356485052,17.204603813058036,20.5779895429025,16.81143890560237,13.5490220871,4.826684563052905,41.82190442539143
25.27934044604832,35.97357596063707,27.12804886694807,4.7411861327012605,27.0133722264,2.575855361371872,58.82319369310599
3.843852217260829,20.35857024016493,7.764844004888804,27.925247930376106,6.297676069200001,19.73500369390818,42.616981264646405
20.594172445139925,22.008473951454324,7.857343836919219,29.41792003013493,0.0168183235000021,14.7119935643117,45.720129367920975
26.029052459812483,16.43139834811616,6.670525020188298,9.844474888420867,3.634782353500005,5.656910462310195,29.30088975230462
31.415324346768543,19.239232382509208,11.044845582115387,18.60428331452064,9.848915535000003,4.269675508247575,25.84486790014808
16.665172905637043,26.108964969834425,17.547109401886456,1.041093203580582,16.9714703859,7.299545816968543,54.75708204468505
6.638967097534101,18.030606290648183,16.538454725898635,17.4259081822757,10.5416412395,17.23307530038471,21.601079398288217
1.304940888272011,6.880803575311044,5.961586630909516,42.39858154258729,2.2761815292,35.655266299956,33.36860204786451
11.133777312530194,5.342778940557836,1.999389254795119,3.453745153158597,2.733828206600001,2.811441950366187,15.83243280716337
10.09876391151091,10.49766918252627,4.852446470621497,47.86352394810633,1.079931599500001,42.12225556112036,25.005997452279725
14.38395393110541,19.05388936496873,11.749614228198368,0.3372612754499546,6.189730511099997,3.530615404966205,26.716819498864407
13.475445646021994,21.702385523360125,4.198826258768316,8.935681964942372,2.502207216599997,1.768431044921996,27.278819657402057
10.028402020972374,24.403575139655324,14.597011664692836,5.733542099360215,5.8367829908000015,8.15428970514245,12.571140572113867
12.80609124202224,24.457039129888788,15.672432983226994,8.362389488780893,19.462015254499995,6.03695466393638,31.480245217485
31.473318283065947,11.119639407600385,18.944680744024623,39.246299636110734,13.318282703900003,34.4614907612964,73.71440812093343
36.32243679960062,7.935021225624623,3.8311093857536394,17.502922223021674,3.1365600656999995,17.373991459259578,12.736972016535242
21.88072172835394,8.54395986836353,7.27896627999696,5.175373092143552,1.4845277653999993,2.654605828646106,3.4231239103313102
11.987962370330354,8.268262898949114,2.77444388367476,2.587413691330816,0.3301568915000015,1.6958942356657063,2.6262992984020967
5.721293593233031,8.975424533632305,4.108448073009893,8.263587044413457,2.7187652589000004,5.866998669246703,5.46291958841436
3.215242141249351,13.195447885930728,10.085213225102688,4.489781224935817,2.8401745473000006,0.832811404165313,14.946428716315076
6.585371867321615,6.925061933338,12.16107213307792,23.97438223294131,2.557428901600004,22.733182760021904,8.556467357158123
16.985552712854403,20.38173161110985,13.421094855931308,10.48834988483549,5.9034871348,11.358437970737247,27.857333656531544
12.315218411995914,6.311793007594917,3.1349277408429663,36.62953027112799,0.6316172718000015,23.665006905061112,24.75981576857456
15.166513465650656,10.751774646341552,16.686015679267417,2.369916494276646,11.641102579199998,2.9833972687134223,25.001225847308916
23.1051584111817,14.55519228619174,11.704304356080726,21.482294659149048,7.814458061400003,16.400785677266427,31.23766631337465
16.080022006137042,19.36208166101374,8.762849914650316,38.00152261040248,7.579311941000002,35.958766298484406,46.23425989710574
8.93334723695252,20.28872648396652,16.899696434425366,2.7521785478150145,12.098796051799996,2.945614580880511,31.87786765193445
38.79842868802836,7.019026776054233,8.734714765047652,46.800010265691874,2.6648656720999977,45.11021862105491,43.038137198313485
15.04385213260315,6.874910807962422,18.2628289045644,5.46047837546327,11.535190360200003,6.0992490465174525,26.87567539200785
18.11751839696819,5.595061510781221,10.371424597919033,17.630989400291448,6.100958641499996,18.12137706427506,35.757194245125774
