z2,z3,z5,x5,y2,y3,x1
26.48907083708549,32.252147614166894,77.70052377167913,15.268881963958474,9.098417597597942,21.41777746425053,4.108442205900005
8.506345387799609,14.047533888178965,37.15887104059448,28.24146963645846,16.08229162241996,16.944790139586306,3.6844020992000033
38.22945702954128,42.11706934130433,80.50987976066814,28.571186844973937,10.857327867822264,8.47707797513839,6.505863993100003
29.688763802524623,27.5380659457174,41.47621098226952,17.236536586628333,20.89902752441892,27.616848382597365,3.164883097899994
13.415495307816736,16.201409717987485,28.06729057582739,8.899850400895511,6.796845095685597,10.949782588477218,15.711051264200004
29.96047264541924,30.593367137178216,78.66671813062655,20.691629983088564,16.39689497548957,24.30166885829114,11.0475345315
8.404397441867637,10.33533271414976,58.14011127559215,20.50709924284129,14.408814630570271,20.43663855479623,2.746522580699999
1.4976928339279798,4.574770413679159,48.147247026038,27.15094701247761,12.592149389716106,12.707188093484708,13.8460771117
5.897065873277327,8.827287307350566,48.43155519260864,17.94276361981342,15.922478621466384,22.242314597652616,7.584977240599998
12.116925043084374,14.859743103870672,38.244323241464286,10.033580986647204,4.983156203798008,9.406602586838618,3.636862863599987
2.855846581628334,4.786827980120118,26.77052121885192,12.783513337533584,7.678089742077041,15.047254108692076,6.381675227699993
5.248077248119737,9.609578901101742,51.019321586889326,32.93108255929075,16.231638506029398,33.45915860115776,3.2325304589999995
7.3947024559222685,9.91427767174779,43.9394560366296,40.15484230882083,19.150721101471024,19.20290977512676,13.090596118800004
6.092999956554442,5.82285645974152,14.509998359632384,7.720565716098416,8.02723464142005,14.483769579831767,5.012666510700003
5.843902063047768,7.865598244120399,56.80978613870815,34.352337820830165,18.554679294332335,14.623140909105231,12.071926705200005
23.863680987412728,26.100302744495707,39.920791063547554,8.07603690741114,29.01613438492066,35.55521448710002,3.744831965999994
1.1729869246021416,2.5827776982940844,22.041331842460668,17.695197551712504,6.346962140759126,11.111936007477096,14.156308971200003
36.03313630916727,38.12073838556049,62.24807728712387,17.656213064570377,10.83587499473647,12.580190070995942,12.627338066099998
3.188837275498357,2.351828701439468,15.617169309981366,5.5205391136441175,25.44534349513556,32.85958160416116,3.842953604799998
20.32948044039257,22.05298513031666,34.340151218851204,15.68397552802362,11.215746402229296,15.201019301685054,10.616526494200004
4.2351805892341705,9.480658265816794,42.13069030123317,14.815717445403322,8.976745872918421,20.439966722710945,5.725460904299997
6.000387429272008,7.703863019242503,13.862883923885478,6.119544395531752,4.227665098634434,7.753955243576724,5.719948281399998
6.673826341927345,8.45568360136172,39.52150222457112,30.732589056712552,11.839206845483869,12.170742234627411,17.819529132299994
16.357807642203767,16.307956759314997,46.428085161787045,32.72025744865137,21.73217572034935,25.108799768572467,8.262977273600004
5.948117012692999,5.214638548981735,17.792181020476722,23.50380800234212,12.99927951123258,20.92441361925565,8.537906030600004
25.587329017655687,28.04974233768183,58.555343509047006,35.65244643164293,12.65552318974413,13.614744383794546,9.974336351700002
30.144789218595868,29.992943531605285,44.31900881620852,11.178946488002438,32.323934115138314,39.13730788879825,3.811904606799998
13.472917193286415,15.850846808620323,32.42457532129127,23.779879516578752,4.563024707862043,16.688522478778257,19.216429611499997
43.724090738879376,43.66165927279157,72.08058254489384,21.625894451729764,21.356541024517806,27.579462265451955,16.2001373477
9.834089612744496,5.789182044154098,11.83652896612579,10.032457318371932,11.15449173049262,14.93992102702483,10.719795856
20.951911834988763,22.78695626127205,37.48527403840717,39.25283268394482,2.071540330861936,6.0277828142891545,28.8021085493
26.548403788689587,26.71064348445776,41.536092149766525,15.2803203939518,11.605403856204765,17.921433236968966,1.3086729297
2.5170246080700296,3.3285402432185407,23.096666233434707,17.13542466922871,9.285218556620013,9.27071879423867,8.853142770400002
28.46933845265129,32.288792425908255,60.189558526579866,19.13104344144112,11.112531406847468,8.657863971568467,6.143722580700002
28.602800789777763,33.643980990273974,61.63415423391366,11.439870133595276,30.76500794410348,41.58571085686874,0.3916514591999984
7.174713485238542,9.576585364070588,21.6599433762405,3.245257948967877,19.73200681341482,25.400371569248986,14.143350877000008
34.71258230479924,38.817744887747,73.59726218987615,18.03677904120824,15.235993795331764,19.81120164176856,5.0506245528
24.260945601782293,25.46667468594181,39.74449526063977,15.596635422895938,29.80443133824909,32.47225368974521,3.827560866700004
12.9120854142822,13.556186568988702,33.9347458314177,14.66584382358269,5.950489577183522,13.89924678357744,15.505146265300002
46.8258564981638,50.152927176703024,75.80275673083811,22.271833609895907,16.11585705728768,18.92564889426099,14.940710609000003
10.762944461334325,11.76236170426758,9.723328278563406,9.761601422806972,18.56326461543542,22.204285668237887,4.307566027600002
26.122391886480624,27.99304341817868,43.36453565448488,34.734595096212715,10.636492361743686,17.939911613174843,21.80407360049999
4.048714788648277,9.28178740072125,34.01850698730198,8.35200106971803,5.969172803092396,15.38442677222436,1.615510292700002
6.019930494149321,5.731416463112778,15.864469796689056,2.2660141387022747,2.843998898544017,5.40601114190769,1.0449748987000058
20.50618312146692,19.843993462252083,28.966850580526383,15.626498902413736,8.923150023329903,9.671878450446496,8.1530470105
2.617841527522802,3.974368463501371,12.637081938467109,19.136513846805148,7.478887330259509,8.352926534850639,5.582718603899998
11.381627471588434,12.158945541691674,16.002571576219772,37.62168446551698,0.9144599411407992,9.34693132504266,22.802249432300005
29.053633357311547,28.67632239597463,41.29240385951263,22.439076146325345,27.95329640860461,30.391461916578745,11.961626250599998
12.252580236671095,13.88824138464554,34.865487239995055,14.528375325053878,9.718819935399823,11.426759001341964,15.8513160723
35.31306016710374,36.710565942660224,77.39580406934573,22.491067591126637,15.053057505063306,21.99981205225128,5.247354102399999
14.230176488381636,16.909148760682825,51.17921747570283,18.018756016088144,19.606680861260955,25.24652344526581,7.809784577399999
