z5,y5,y4,y1,z4,x3,x4
36.57966890887867,31.14950045453698,17.5143428003597,8.4741827582,14.818003846776556,5.930708916312419,6.587110950712698
42.40802361014159,37.22017202953907,14.52870150214351,10.4223166317,18.83235801079172,13.114476272283094,15.67021492784604
38.63561519575064,25.55080169410712,5.522024379573227,4.081806172999998,12.522560721112754,4.445530480134587,7.375764656165985
32.953036907610034,32.10933184003733,11.958694291606474,2.9658432226999984,9.38055866983524,8.79920178851351,9.564348315497789
29.02993119905565,41.29420847601244,21.37769030511032,8.599772288500002,13.176982259713649,3.569959738505124,9.334052092887807
18.00847895653783,46.022232482273694,5.355759021703875,6.974012798,12.10222403533503,2.026803241712197,5.702671939322058
44.41257765473136,31.81233647649069,20.990840755042303,9.488581610999995,17.662194465768327,4.58798247800367,7.084806796151322
34.21843347809077,21.190731093495224,3.6460692877760175,1.7009027039000015,16.228267066722676,1.8286570134103295,2.118935577359368
31.87425769488659,24.54096385169911,4.14795122550593,4.715587881099999,8.82329721534884,4.690851555249311,7.685543156195785
24.541219354475064,26.637489578805035,12.914649025023918,7.148549383899999,9.21214272392292,2.641328759996844,5.557486414673122
13.26677994793881,32.088830552943,10.30118563960569,7.448577446400002,10.985692352128495,1.0040282861188947,2.843466963411512
33.07438052245821,28.475046857357512,16.769897628598763,7.9235608432000015,13.113269872834511,3.125911674563237,1.5515593920933315
36.48101711441024,25.6724285209401,6.467388659865181,1.6836404451999996,15.576609016691638,2.325206132791158,1.146366418081385
50.71556353801563,26.67818601866884,4.271338673276873,4.371572809800001,29.43936177323181,4.958658346531141,8.007710739570243
27.77208658463451,32.23412601029158,12.3616389357594,5.655789860199997,3.998046311589407,9.562239536645512,8.783796940204859
29.682723104543125,36.74624579526021,8.862692410009512,5.133947284899998,14.431841520110458,5.467186014134387,10.09954277178234
28.99143495909452,38.95340926777217,9.78389462813094,6.522102741099999,7.787259441131882,2.153871422468913,3.3305051037543234
36.88040513669751,33.9586473100649,15.120053814257137,2.1001900960000004,15.937038593596943,3.7495487012307738,3.171550631159911
43.72573269915273,32.72971640173664,11.882404602021678,2.702107566799998,23.310776073250786,8.714591315225066,7.561472835187008
23.165571900169414,39.99454181648561,7.972550021362667,3.0138335698,8.603309642948618,10.862066604949932,10.980117824952863
24.15223642627667,38.71411848059808,17.228233188280186,7.188710101300001,8.261049021493532,2.0462121663456214,4.175437245153738
23.13738131382749,50.07033046916385,13.207420372324568,5.842974810200001,5.088183322171749,2.570755479340069,7.772982687022944
37.70270590906503,45.55355012025507,18.612460508267688,8.251202814200001,19.112491702158213,3.974418749851669,10.231179992098228
51.75619714921899,40.378958601038576,1.451820613140499,3.5921163410999988,26.210980317743147,8.74309660438194,10.78072096324457
32.026560270211746,47.43663184268288,13.252100331288323,8.8927517839,9.63411942565455,15.09132618021622,15.953145714086869
30.415334120465683,46.728702631945886,16.7511428477871,6.1879267214,13.459962476442415,1.8702493972571856,7.749496181161734
15.74550221189161,49.41735933470609,9.905556414766265,0.3042434121999982,9.852127619311691,4.016669144923494,8.58418481300959
42.979869915416856,40.605379696462734,9.929605404553946,4.480571322899999,17.33546146240643,5.684739707211413,2.3680112475305566
40.62234248299544,40.58442807410344,7.683558076220859,2.9004607642999987,17.217280847090894,11.977505364798914,14.176661693784624
56.70157753872794,44.467134611554826,15.069295942154662,1.6724738455000017,25.26133587843189,0.2011686970669554,7.610436297349355
47.83673578591878,47.62081741237589,10.856315498410575,7.420144477500002,16.49765202811903,6.020339749260165,17.231298412353187
29.19009996919284,32.37964315926444,9.774839791922046,1.4430308718999991,15.553656132820851,9.366916590264037,11.750124457847988
24.94501350939172,36.09121805300133,25.444256770712947,10.005819405699995,2.1626054611813914,1.665449829807772,6.991093168751559
30.70645690825576,27.81560097587687,4.640016788409206,3.2513756433999994,11.269506338385346,8.329385740635601,11.857238102645091
41.86406169920578,22.22297159042746,9.364637253302089,4.500705412799999,18.42914662339673,6.126387203362395,6.125999746008594
40.95891913504869,10.75018006891207,2.089922009978124,1.002048209000002,16.417496190133374,5.463432062612801,6.718187932097186
50.351420812950096,13.254502097113953,5.967337324074103,3.168635899999998,22.869868913050603,5.518408269008639,8.079086956030704
34.6902615409866,22.343675319696768,4.36536287776614,2.1524150913999995,10.11343532321263,10.129256148878204,14.86140796870162
24.541879884251102,18.29841592109034,7.30692080480202,4.883298911499999,8.37829307302724,2.000167838537728,4.303226947094697
32.673625875120194,22.455094375604613,8.538884845300998,5.253572654199999,6.240909331059001,2.836832130249303,4.282550794760045
47.102343836190464,17.52283218101602,1.7653442844159946,0.6595467589000013,25.53402117849355,6.035889953818287,8.445906153228536
54.07419409144677,13.161392238597736,2.9203782978856427,0.3108363242999998,25.579004514695765,5.114768334711438,5.434125276240734
38.95710472345486,20.461745903071005,8.096280680454512,1.6797541367999995,11.306278460747189,10.867144719504596,18.5334397922472
38.44741675645285,32.99653234999105,11.230680153414296,7.3988109462999985,19.168248265046955,2.1888661900801267,4.397428206897579
22.41050657624565,19.67565303176397,11.031927006988754,0.9860291913,15.702053427810682,4.233207602846546,4.814890596448619
37.665684917989246,34.13428527533292,11.782906175262736,7.249637377500001,8.302766812026181,7.60352465099613,2.103201328900776
43.63527701925125,32.72792237772863,4.208587094583085,0.4854377042000006,20.38131287440405,11.107216965152327,13.199432070770978
49.74554894207255,28.330591419941957,6.717008971183484,1.0744225707,20.35471574653387,6.115338408968225,7.132760008081833
32.95494149206167,26.11536938930211,14.744130291953528,6.019430333199999,10.717462755753608,13.402809162784372,17.763012001512934
27.67645019560014,37.24869618177761,16.193725665754236,8.617669225700002,10.63773628406808,8.862004347540624,12.177625507344398
19.17833719356066,31.994956302573883,10.419311597840329,8.467576412700003,11.482788745029657,4.475666305904886,5.311851474320272
27.883467374614828,30.885007073637613,3.993803909679957,7.590493587000001,8.865611295253052,1.7403149289782305,7.655007264214663
44.81404229918685,34.62524596523938,17.889077269198605,2.751634733299999,19.52475906895877,5.007355893208903,7.376235995153846
41.22941361563934,38.08942559318188,10.530916876101571,1.0687380875,11.769588536029572,9.931415413177412,11.544762873790626
58.48260097999018,27.50387364058169,0.9580210247262372,4.744042049700002,31.195515792681157,9.214667623649868,10.012896974208475
34.589989372386405,21.621722101121616,5.927296983061374,0.3396446080999986,13.92151455435257,6.060279146312327,5.717748594954935
25.273412867421357,31.21064095286337,16.40326748139375,10.212236296100002,6.464255499546817,3.457861602749281,4.672503874166789
17.946590447981453,25.111720668029346,10.984100789550672,1.876205199700001,12.98037538489764,2.680026437792312,4.455578579598502
32.780295659998785,26.453335200115514,7.69055494738116,5.901887456800001,14.661358138888785,3.3607337015614114,1.7736777180196586
38.93784286996621,29.13450879940436,5.731151047674524,1.1383409642999975,14.554353724176192,1.8661145867070184,1.2789322789084232
53.8408355239805,21.517498126079225,9.846202453147884,1.744931595799999,31.26713185573466,4.369999228207335,9.749363531960691
27.88891885947833,27.48798158968841,1.3861514252365177,5.037083517599999,8.103942639489556,3.82569937366084,8.345061089418378
22.019315412851387,37.464090590230725,14.188004389398497,9.8551051439,18.92926061593469,2.670167131423306,5.773285214919476
11.02965944674214,38.86281422972202,12.248813216112282,5.865232782799999,14.770290617639745,5.853213011456867,4.270203335174649
24.89526670538295,33.01751431714822,11.238439913133211,7.035055621599998,5.125995395907901,0.6332926323246499,2.863885629333578
49.37651546075099,33.660915841427176,7.42805995683211,1.013170164899997,22.301142645524443,1.8447968157722856,5.982128419005804
40.93226295516956,34.42865962971552,6.457193165952933,1.1834327493999997,13.528493897318445,2.543930671631677,9.31895614193425
42.90048741659368,29.21432044177454,10.49252610267367,4.584500433600001,20.743365793008092,3.1620568546494576,3.3119961486077534
30.215817015670314,28.03646259379125,17.984377147786574,1.0092364237999991,11.340215219583191,5.94744245886663,9.249073987958344
24.528267660156143,44.09922883639,19.437031011375133,8.599650945099999,1.4419198584586632,2.0926040366671046,7.139899347674126
17.866636075155775,41.66199253654119,8.441898790298511,3.256916233299997,9.124639249501708,3.0950261451071954,7.447934940556893
34.33932253141446,49.38792390369142,11.277816831000615,4.918253695000002,11.912568921010903,6.967917601783625,6.388291120436568
40.54182644757229,50.78493892207235,11.331254127117058,9.6264930154,16.391538646633244,14.631308253062988,19.00917204277843
47.14043716002868,46.43093995574444,11.137916437094267,0.9734892778999988,28.55801929845691,6.016269304370443,8.404025563571507
33.200351570435096,52.69746268214325,13.486125380797684,2.3572843923999987,11.20007947411774,13.678518651140854,20.525921691921425
29.97966713580956,55.67300058257648,14.222696711125923,10.7164429692,9.33574262305208,8.678612815788203,7.582335985312223
20.4892077679692,48.39894863283365,21.20416541802109,10.106622770600003,9.347834390646783,7.353213823398311,8.036036361240653
27.143045405809485,43.04192390298332,13.709155723000656,8.655136121999998,8.219700661054196,4.671761738230124,5.964333290898565
49.106542962038944,33.068243793341594,9.510170883848362,3.334661164399997,23.940688179153263,8.636923848607898,10.42336371411739
48.87778821192527,21.033729696832516,9.587359241174507,2.6391389280000004,14.5087594165338,8.880164185937257,13.39023745809922
50.382677095555,14.267808577325136,2.7225874646039783,0.0913256775000022,18.74509112135901,6.47008066060245,11.132561916419194
60.14803926826592,30.373153923757187,10.891657079924178,8.984476938500002,29.40332276320762,3.5409952338281374,9.896142723297547
36.02371381591435,45.65938348040745,13.40208866267198,7.290850674599998,6.269165117184325,0.3658532313904655,5.097748722615811
10.453607851890798,39.49122663127284,20.91259777210732,9.406323616799996,14.015918729630709,7.87368473754335,10.845269644992571
15.792012016376418,27.946014864910037,7.282108273136418,7.350069979499999,9.97202608381235,1.561787840293872,1.538197942506209
24.590845390719533,11.758034587596455,5.505578149852719,2.508714431300001,6.061721167524267,1.9740362527451227,5.655492776823102
40.33377130616913,13.727868995575015,6.710931050209018,0.9584405957000012,22.4239558098852,1.377855992127071,3.2557896880118395
36.86737067113405,16.92059905393873,3.8061696052514233,0.3811392470000001,12.373957905315596,3.693929673308588,7.01610651872314
35.14102501328736,20.301381611172083,7.704423147421014,4.636508134599998,16.212809816122675,5.330958501500514,5.653054668207955
28.08881185690662,31.254563543781646,13.30136846039348,6.774246268800002,4.34372509708333,9.148440439951266,9.537589062570564
22.031236970140085,25.81751212988221,5.3726933235764776,5.4269504386000005,6.827044311105358,1.73611651995594,2.077067015099108
31.113603503421697,19.48765579103527,14.438028824775548,8.136983434800001,20.608789909143688,14.132088570880772,14.350896351797664
38.80610174205427,19.570650442081707,2.5698536510472465,2.6136840954,10.156654494041604,2.4211527189994717,1.5856879126246473
45.71884973080298,20.718825466656355,10.745305072887584,3.540667803800001,16.662444081923443,5.886464056132621,9.234923699895973
29.62005644915737,32.45605942638233,15.276821239336565,8.4727832781,17.155561541528538,5.625648317642871,6.563129176412056
17.238958917383137,26.336309324748864,5.957535772638803,3.985727928700002,10.895065679425263,2.687796900783183,4.501067837536966
29.666857104972404,24.801999155836462,11.94260302464749,7.6149300374000015,11.956204984353285,3.262064277366881,6.861150215010828
39.44990804596491,29.162514545341885,8.864743649256427,2.528333306199998,18.14488135679897,7.772275233799697,9.66934028649443
47.40298187112048,35.37513898699423,4.015964490235879,1.3402977857999971,23.235979632670976,7.785486279379738,11.71724613132635
31.113833898647677,39.11131742159886,10.080569333305036,0.5329299239999994,7.064279108708052,14.02925487615941,19.74549232682936
