window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
51,0.011712560692499999,0.02112208333499999,-0.13028358826999994,1.3830022009989122,1.6334000199182266,3.034504787203825,3.538835890992686e-17,3.538835890992686e-17,3.538835890992686e-17,3.3519943161570995,2150.0,1050.0,3175.0,6,9,15,18,47,33,23,30,12,7,21,34,49,47,24,9,6,2,5,3,12,9,32,27,23,32,44,11,4,6,5
52,-0.035359066676499976,0.05195500735400003,0.07670223079450002,1.5188652958827642,1.6508220432062861,2.9944122266566744,9.228728892196614e-18,9.228728892196614e-18,9.228728892196614e-18,3.3817154750733973,2100.0,25.0,700.0,3,7,12,16,29,37,35,35,16,10,21,32,44,45,30,12,6,3,4,3,10,11,23,31,24,31,49,11,5,5,5
53,0.009867250634,-0.059515207529999996,0.06560734846299997,1.5317268292529078,1.5063703282488394,3.0822450680476163,2.6645352591003756e-17,2.6645352591003756e-17,2.6645352591003756e-17,3.4153648180273994,3250.0,4150.0,4900.0,3,6,11,18,26,40,31,38,15,12,21,26,47,46,37,11,4,3,3,2,9,14,15,35,20,30,49,14,8,6,5
54,0.015768248186500026,0.021908901011999986,-0.13327696948050013,1.4223511506285382,1.6063409788152052,3.0517494713897064,8.881784197001253e-17,8.881784197001253e-17,8.881784197001253e-17,3.368457254636765,2125.0,4175.0,3075.0,4,11,18,29,41,29,32,20,11,5,22,25,46,46,37,8,6,2,5,3,9,10,23,31,28,26,48,11,7,7,5
55,-0.0420020639515,0.02745383741499999,0.06723657591199998,1.4182271773516555,1.6211653598838398,2.865304368900346,2.2759572004815708e-17,2.2759572004815708e-17,2.2759572004815708e-17,3.228248853367087,1050.0,25.0,2125.0,7,13,15,24,41,37,30,22,9,2,23,40,39,45,28,10,3,4,6,2,9,7,27,18,32,26,53,18,2,8,5
56,0.017912482840499983,-0.03659094954600001,0.09309309196449993,1.4601746061677425,1.6433586430153702,3.0124395289379255,3.7747582837255325e-17,3.7747582837255325e-17,3.7747582837255325e-17,3.392422103553793,1075.0,3075.0,3075.0,2,7,13,11,20,48,34,31,24,10,11,35,47,48,29,15,2,4,6,3,14,19,24,22,24,44,40,2,7,4,5
57,0.02759544105550003,0.03965549677850003,-0.12834916966950005,1.4049343923940762,1.6095523742899298,2.9973740778007243,1.6653345369377347e-17,1.6653345369377347e-17,1.6653345369377347e-17,3.3367348853549452,625.0,4275.0,4150.0,2,2,14,12,28,48,31,26,25,12,9,29,49,50,31,16,2,4,7,3,16,19,31,23,31,40,24,6,7,3,5
58,-0.020812608917999978,-0.014620879635499944,0.009375905731499969,1.3632499560376448,1.4552092118410886,2.8310206514500504,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,3.1383981195678388,600.0,4175.0,4500.0,4,9,14,19,39,36,21,24,21,13,18,25,50,50,31,14,3,3,5,1,11,18,22,26,23,34,43,13,5,5,5
59,0.012550125898000006,-0.023223551697499997,0.08486372035750005,1.4093207104764547,1.476374999327932,3.0878889996406276,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,3.353022244353013,2600.0,3550.0,3075.0,4,8,10,18,43,37,24,33,11,12,16,23,52,54,33,8,3,6,2,3,13,16,24,19,22,33,49,12,4,8,5
60,0.014322585783999997,0.040390604742499996,-0.08912024233300002,1.3268686392293778,1.6038090145044421,3.1109418163822724,3.164135620181696e-17,3.164135620181696e-17,3.164135620181696e-17,3.376980611811795,600.0,4675.0,3175.0,3,9,8,15,42,41,33,28,13,8,3,18,32,52,38,31,7,6,7,6,13,15,23,25,28,31,38,13,6,8,5
61,0.00837420542049999,-0.04258886074450003,0.011049074427500076,1.0507955110825642,1.6955216206666277,2.869314980111503,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,3.163965743890091,25.0,2150.0,3750.0,6,5,5,32,37,33,41,27,6,8,6,20,34,44,37,23,14,11,7,4,9,12,18,21,30,32,29,28,15,6,5
62,0.0052921468505000005,-0.027519889297000003,0.03317058392750006,1.3421915572559524,1.778427757297631,2.9635743269885855,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,3.3465786883745556,25.0,2475.0,2200.0,2,5,10,48,69,53,10,1,0,2,7,15,28,42,53,25,15,10,2,3,7,15,18,31,33,34,40,17,3,2,5
63,-0.010930976939000001,0.059529430706499985,-0.07201014727650003,1.5107535328520538,1.983070101832877,3.223218632648562,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,3.659536892901569,25.0,1050.0,4550.0,2,6,15,49,59,48,15,4,0,2,8,22,25,32,59,28,11,7,3,5,11,16,24,27,37,37,30,9,5,4,5
64,0.011035994766500001,0.008125630163500056,-0.045780255507499916,1.3136810657171187,2.0376850516597163,3.1968810086903194,7.355227538141662e-18,7.355227538141662e-18,7.355227538141662e-18,3.616118863082142,1050.0,4075.0,3275.0,4,9,18,25,48,34,25,20,13,4,11,29,26,39,46,22,11,7,5,4,12,16,25,25,32,43,32,5,6,4,5
65,-0.011183306777500006,0.01591468833150004,0.03406100879800002,1.3127169333149848,2.048249544432869,2.9707371164919234,2.1371793224034264e-17,2.1371793224034264e-17,2.1371793224034264e-17,3.4980734110467147,450.0,975.0,3775.0,6,6,23,23,48,39,19,21,12,3,20,28,31,43,35,16,11,6,6,4,10,11,24,30,25,38,44,7,6,5,5
66,-0.007373524356499999,0.016523525072000014,0.05525181514999997,1.3860162208300737,2.053029443771489,2.8219003366651694,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,3.417903347033369,2075.0,3150.0,2100.0,8,6,21,35,52,29,18,23,4,4,15,33,31,38,37,18,9,9,6,4,8,11,23,38,24,35,41,8,7,5,5
67,0.013246468086000019,-0.08010698493450001,-0.09390622443200002,1.4588013888612212,1.9175254150269252,2.7688982453731215,5.551115123125783e-18,5.551115123125783e-18,5.551115123125783e-18,3.3237610195484164,2075.0,2050.0,4725.0,5,8,9,28,49,41,24,23,8,5,11,34,32,45,42,13,7,8,4,4,7,17,25,32,28,35,37,10,3,6,5
68,0.007543680929999999,0.047531321247499994,0.002785287820500052,1.5154101149769572,1.9762901642140234,2.810516735771711,5.551115123125783e-18,5.551115123125783e-18,5.551115123125783e-18,3.3933207150335996,1075.0,1100.0,1075.0,4,7,11,51,50,43,20,11,2,1,23,31,43,40,23,15,8,9,2,6,8,16,25,29,34,37,33,10,1,7,5
69,0.006030172185499993,0.05452578137150008,0.08870443956049995,1.408786058436701,2.0784578288390203,2.77042504320026,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,3.3437169593254645,1075.0,4250.0,1050.0,1,8,10,53,55,41,23,6,2,1,28,36,43,49,13,10,10,5,5,1,8,13,31,27,32,41,31,7,2,8,5
70,-0.007969755881999987,-0.06939022446899999,-0.06016493205150003,1.3222394499204957,2.1309027585809774,2.689497466567461,2.7200464103316335e-17,2.7200464103316335e-17,2.7200464103316335e-17,3.2924466326013664,2800.0,3250.0,100.0,6,5,10,36,42,40,24,23,11,3,18,35,37,50,31,10,6,5,6,2,8,13,28,29,33,35,31,14,2,7,5
71,-0.002653718267999994,0.03165129209600001,-0.0018493742274999958,1.3463936659088178,2.1310918299166537,2.775466734154775,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,3.4278472642304427,3650.0,4200.0,3825.0,6,2,14,41,38,38,24,19,14,4,17,37,31,43,34,15,10,7,4,2,11,12,28,28,31,30,35,13,4,8,5
72,-0.002334155986499979,0.02643558130149999,0.05072527765450003,1.4160222971328709,1.993499474489353,2.7532455422868094,1.0547118733938987e-17,1.0547118733938987e-17,1.0547118733938987e-17,3.3580910972437668,1675.0,3150.0,2150.0,5,6,21,49,33,32,25,21,6,2,22,36,32,44,27,16,11,1,9,2,11,7,25,27,33,28,48,10,2,9,5
73,0.008578997310499997,-0.054461290121499986,-0.07143391468700001,1.5395484203946794,1.8412015194540834,2.861229512430521,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,3.37738794258897,3175.0,4225.0,4800.0,5,5,13,37,45,34,26,19,12,4,5,35,32,49,37,23,8,5,4,2,7,11,22,26,31,32,47,14,3,7,5
74,0.0044737625015,0.05497601579949998,0.007225640907499997,1.4749449763447353,1.9009266407302627,2.8892621167843355,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,3.423156267262325,4300.0,4275.0,3875.0,4,4,11,36,47,42,27,15,9,5,4,25,39,35,42,23,11,12,5,4,7,10,22,26,31,28,49,13,8,6,5
75,-0.005002242151499985,0.03630126092550008,0.05603582706249996,1.4113954040139252,1.876055018828486,2.663429385685739,2.55351295663786e-17,2.55351295663786e-17,2.55351295663786e-17,3.2170919707951082,1075.0,2150.0,25.0,6,6,13,32,44,43,36,12,4,4,15,28,36,49,31,15,5,13,6,2,11,13,22,33,28,29,43,10,4,7,5
76,0.011636832397,-0.06354040428699993,-0.0392295150485,1.4662025148470552,1.7543734155996213,2.654959850231482,2.6090241078691177e-17,2.6090241078691177e-17,2.6090241078691177e-17,3.1666952737050384,2150.0,1075.0,4525.0,2,4,7,19,41,51,44,22,7,3,21,24,30,28,48,17,11,6,9,6,9,11,21,31,32,29,47,11,2,7,5
