window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
26,-0.027527886013000012,0.021623077811499965,-0.08660954043950006,1.93074254319473,1.9937057265583642,3.747017056863746,3.9968028886505634e-17,3.9968028886505634e-17,3.9968028886505634e-17,4.192131544424187,2425.0,2425.0,2075.0,7,6,14,24,29,33,35,32,16,4,4,32,45,47,32,16,8,10,1,5,11,22,14,24,42,47,24,5,6,5,19
27,-0.018002520770499953,-0.018951103801000065,0.17678230628100003,1.9350774346626103,1.923767145926538,3.434770983989338,3.219646771412954e-17,3.219646771412954e-17,3.219646771412954e-17,3.9689582993787322,1425.0,1075.0,1050.0,3,13,12,23,27,39,33,27,18,5,13,32,64,45,22,7,5,4,3,5,9,19,17,22,56,46,17,4,7,3,19
28,0.0336834939565,-0.07404434527050008,0.05548613911749997,1.9440224911380322,1.8931347499373696,3.437895673557297,2.581268532253489e-17,2.581268532253489e-17,2.581268532253489e-17,3.9736953823508516,25.0,3375.0,3775.0,9,20,12,19,26,33,29,22,25,5,9,37,69,39,20,12,4,2,3,5,14,18,15,17,51,44,24,5,4,8,19
29,0.03234281353400001,0.092965148036,-0.09927206788550016,1.9014167303235692,1.9097874928760843,3.6143267188362227,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,4.09327433916771,3200.0,4650.0,4025.0,10,17,10,24,15,26,36,27,19,16,24,58,39,29,21,13,5,4,4,3,8,19,15,20,34,57,29,7,2,9,19
30,-0.019581435922,0.007219112627999982,0.009992381946499975,1.8284229543596318,1.9253485395240237,3.3240995991182407,7.327471962526034e-17,7.327471962526034e-17,7.327471962526034e-17,3.88046899890782,25.0,1075.0,3275.0,5,10,15,22,22,26,30,35,18,17,33,55,38,28,22,9,4,4,4,3,4,18,14,21,37,55,34,7,4,6,19
31,0.029946555306999984,0.0044961971929999974,0.01571035912500001,1.7401382192398898,1.9378408293220624,3.680386920977743,1.6653345369377347e-17,1.6653345369377347e-17,1.6653345369377347e-17,4.085730630635427,2425.0,425.0,600.0,4,7,17,15,27,27,23,36,29,15,16,45,49,35,26,14,4,4,3,4,6,23,13,21,45,49,25,7,4,7,19
32,0.042433363526500026,0.033715651828499976,0.017270646384000023,1.8578116627788643,2.0098142628633533,3.8108854202314344,1.8318679906315084e-17,1.8318679906315084e-17,1.8318679906315084e-17,4.244137366110923,700.0,4200.0,1050.0,6,10,13,14,17,30,26,36,33,15,19,40,60,32,14,20,4,3,5,3,7,25,11,26,45,49,22,3,6,6,19
33,-0.03345993112700002,-0.09450544643650001,-0.03230694442850002,1.9192721783772169,1.7871060502105365,3.639318623935783,4.107825191113079e-17,4.107825191113079e-17,4.107825191113079e-17,4.042280607019761,3175.0,1050.0,1550.0,5,18,13,17,10,33,30,31,31,12,28,46,57,26,20,13,3,2,3,2,13,20,16,26,53,42,16,4,6,4,19
34,-0.038216538168,0.04768342044150002,-0.08405516611649999,2.07070002564707,1.7560285593536071,3.8590525507195705,3.7747582837255325e-17,3.7747582837255325e-17,3.7747582837255325e-17,4.261931269581734,25.0,1025.0,2075.0,5,16,17,23,20,35,28,30,19,7,18,39,42,37,20,19,10,8,5,2,7,18,19,20,37,52,27,6,5,9,19
35,0.016914234875500034,0.03176330918000001,-0.034269471561499946,2.1639534469469086,1.8386611132922623,3.7250897740816904,6.730727086790011e-17,6.730727086790011e-17,6.730727086790011e-17,4.26594884506439,2725.0,25.0,3050.0,5,15,20,22,20,30,31,26,23,8,23,42,43,32,30,11,5,7,3,4,7,16,17,24,32,54,34,5,4,7,19
36,0.028437095119999988,-0.004307571484499995,0.03131627109800004,1.8163193604337096,1.6280742957018526,3.454789809101575,6.106226635438361e-18,6.106226635438361e-18,6.106226635438361e-18,3.8245550350021524,25.0,1050.0,3825.0,9,17,21,20,31,36,33,18,13,2,17,35,58,44,25,5,4,8,2,2,9,18,15,23,39,44,34,9,5,4,19
37,0.001556540597999978,0.03414942576599999,0.04653902674849993,1.5367511295234033,1.6016003018090843,3.3946402641702487,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,3.5901424815686496,25.0,1075.0,3225.0,5,11,14,15,21,37,35,28,29,5,13,43,73,35,16,6,4,5,3,2,11,11,14,23,37,46,36,8,8,6,19
38,-0.032426422092500004,-0.06092338704049997,0.04708926861049998,1.4928535370295182,1.6335997545706555,3.365653806831057,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,3.5370274144568823,25.0,1075.0,1175.0,5,11,15,16,18,37,41,31,24,2,33,58,57,25,12,2,5,2,3,3,13,12,14,22,46,54,25,5,5,4,19
39,0.011217905499499978,-0.07248015595450001,0.023985812461000004,1.375225500617505,1.6001548909308951,3.5911565197453346,2.886579864025407e-17,2.886579864025407e-17,2.886579864025407e-17,3.6545281265147116,25.0,3200.0,3850.0,5,11,19,15,23,39,45,24,15,4,23,51,49,44,11,6,5,5,4,2,19,12,13,25,49,44,22,5,2,9,19
40,-0.01677717724200001,0.04804361557600003,-0.06982588855649999,1.3683798388949662,1.656943280731533,3.4417226830134906,3.3306690738754695e-17,3.3306690738754695e-17,3.3306690738754695e-17,3.575210345274259,1075.0,1100.0,1075.0,5,9,22,16,29,36,45,24,12,2,7,44,56,56,15,5,6,7,2,2,12,17,15,30,53,34,23,7,2,7,19
41,-0.028138481154000024,0.022032495412500016,0.05851954345150001,1.4539164065036174,1.5807561297551898,3.0620216371650146,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,3.315979789515648,4375.0,25.0,3775.0,5,6,15,22,24,42,38,27,18,3,5,39,70,53,11,9,3,4,5,1,12,13,13,25,56,40,22,10,3,6,19
42,0.029721084749999988,-0.0556137615645,-0.08870108965750002,1.4477467907962476,1.4549103565771853,3.241234448225977,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,3.3721383525428923,275.0,3300.0,2450.0,5,9,10,15,17,38,40,33,26,7,26,52,60,39,6,7,2,0,5,3,16,15,13,21,49,47,20,10,1,8,19
43,0.022313725977499987,0.07826578603899997,-0.07609528040300001,1.4344965927292816,1.5250019857171755,3.5307236889080387,3.9968028886505634e-17,3.9968028886505634e-17,3.9968028886505634e-17,3.6047702971658606,25.0,4350.0,2175.0,4,11,8,14,16,33,48,37,24,5,19,61,64,32,4,7,5,0,6,2,19,19,12,27,52,37,16,8,2,8,19
44,0.015099582837999989,0.03239683793199999,0.146932509121,1.4771827121606282,1.6160428584424993,3.5083852336170995,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,3.6399658540372672,3275.0,25.0,500.0,5,7,11,18,14,39,40,33,26,7,22,62,63,25,5,9,6,0,6,2,16,17,12,28,50,38,20,9,1,9,19
45,0.009430639722499991,-0.08689951396499997,-0.022821018165499984,1.4733295427648356,1.6548211110631954,3.48294612972042,5.0237591864288335e-17,5.0237591864288335e-17,5.0237591864288335e-17,3.6127913386003594,2525.0,1100.0,4650.0,4,6,13,18,20,35,38,24,27,15,12,43,50,47,25,8,4,6,1,4,15,17,12,25,50,48,20,5,2,6,19
46,0.01662728972999998,0.03275922900900001,-0.07346450261250002,1.7073941195980245,1.798793621919908,3.813034126790008,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,4.024047822437988,675.0,1075.0,2100.0,3,5,18,18,34,46,30,31,10,5,18,31,42,50,33,6,5,8,1,6,14,19,15,21,46,50,19,6,3,7,19
47,0.0035346116969999907,0.043029868740499994,0.018262236255499973,1.76074209594487,1.8512857226942356,3.7479566158155455,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,4.045938770778593,675.0,3250.0,4300.0,4,8,19,14,30,46,39,22,13,5,18,28,50,53,21,8,8,5,2,7,15,15,16,18,54,44,23,3,7,5,19
48,-0.03845524788799999,-0.07483140571400006,0.052142088279499975,1.6922613112235199,1.6603077280864373,3.4833379905673643,5.10702591327572e-17,5.10702591327572e-17,5.10702591327572e-17,3.730061438098104,2175.0,25.0,1150.0,7,10,14,12,27,26,37,32,23,12,18,41,64,38,13,9,5,5,4,3,16,11,14,24,60,39,23,3,7,3,19
49,-0.010401470029999981,-0.0001045732374999675,0.016583376148000033,1.981903077121173,1.6660579843015688,3.642348912991163,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,3.9946765583601764,725.0,3225.0,25.0,10,17,10,27,31,26,26,32,15,6,16,43,65,33,17,9,8,3,3,3,4,16,13,23,37,55,33,8,5,6,19
50,0.01960187572250003,0.0681365119375,-0.011034459415999991,2.03637973530779,1.8865111989465344,3.7791236259976015,7.549516567451065e-17,7.549516567451065e-17,7.549516567451065e-17,4.233640129064271,3850.0,4225.0,4400.0,4,12,16,22,33,24,35,25,21,8,29,51,50,33,13,12,5,2,2,3,4,17,16,23,31,57,28,12,6,6,19
51,-0.014463546036499988,-0.042508014544,0.0025175518244999837,1.8872691773267087,1.8380421508645952,3.6559854063499055,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,4.027633700343401,25.0,2125.0,4550.0,4,9,16,25,24,31,33,39,15,4,37,61,42,35,7,9,1,1,3,4,12,19,12,21,66,28,25,8,4,5,19
52,0.013157099634499991,0.009019520772999964,-0.059880129833999984,1.8012201927111648,1.7447570964924093,3.832311241253969,2.6645352591003756e-17,2.6645352591003756e-17,2.6645352591003756e-17,4.082355766112632,2500.0,2125.0,3225.0,7,6,17,23,21,34,31,41,16,4,36,59,43,32,9,9,1,5,3,3,11,23,13,19,54,36,27,7,1,9,19
53,0.017799230697499988,0.040151102035500076,0.05212789908949999,1.7329282855386356,1.803396197695545,3.867682956585827,4.662936703425657e-17,4.662936703425657e-17,4.662936703425657e-17,4.105896684413323,3125.0,2025.0,3125.0,7,11,14,25,24,35,35,29,15,5,46,47,45,28,14,8,2,7,2,1,8,19,15,23,48,45,25,8,2,7,19
54,-0.04212515192450004,-0.09560014026800005,-0.032998709782499976,1.9262360760875148,1.9452688037439803,3.8217191178788976,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,4.230507983061294,25.0,1050.0,25.0,2,8,18,18,27,26,37,29,29,6,20,55,41,43,25,7,1,3,2,3,7,20,14,24,47,47,24,10,3,4,19
55,-0.037240840955000014,0.034748502055,-0.08274003653899996,1.977815579252184,2.0562745468432957,3.886032992112523,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,4.393249143263717,25.0,1050.0,1050.0,3,12,15,17,27,21,35,38,27,5,16,58,39,38,27,8,4,4,4,2,6,22,15,25,44,47,23,8,5,5,19
56,0.014585263733500003,0.03548783578950003,0.15554417024150005,1.7374171054314915,1.8307179165087002,3.61578035338568,7.549516567451065e-17,7.549516567451065e-17,7.549516567451065e-17,3.9767200231569935,3525.0,2175.0,2125.0,2,9,10,18,25,23,27,44,25,17,25,62,42,33,15,6,6,6,3,2,20,17,11,22,59,34,21,6,3,7,19
57,0.029786900908500006,-0.07128674732599995,-0.03270979983049995,1.6971213162433216,1.5810805531887235,3.264900154771862,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,3.6054740960657017,2225.0,3400.0,1275.0,6,12,13,16,17,30,39,34,22,11,17,74,49,35,11,4,3,2,4,1,14,20,16,33,61,24,20,5,3,4,19
58,0.004401455142000028,0.01767657561300001,-0.022081053652500095,1.60865286351994,1.4659128642052146,2.9416182663372843,4.107825191113079e-17,4.107825191113079e-17,4.107825191113079e-17,3.306577415801081,375.0,3700.0,25.0,3,10,14,20,20,32,35,36,23,7,12,42,59,49,20,6,3,3,1,5,15,22,22,58,37,24,11,6,4,1,19
59,-0.028374494633499992,0.06120800371149999,0.0432717044844999,1.4145507500053178,1.513870453707403,2.859647661703532,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,3.1959810628467515,25.0,25.0,3325.0,14,10,23,20,30,32,30,22,13,6,19,35,64,48,11,8,5,3,4,3,4,12,19,21,40,44,35,12,6,7,19
60,0.0037780609684999944,-0.01585795643150003,0.02250604111549998,1.4820974452461657,1.5507039855636966,3.026535085967004,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.3423400329792536,4050.0,3350.0,4575.0,3,8,17,29,28,31,37,31,12,4,21,32,58,37,24,11,7,3,3,4,12,14,12,17,24,59,40,11,5,6,19
61,0.02229307490950001,-0.026734358330499957,-0.0017104686250000434,1.5544044113272362,1.3451034076064203,3.0658494836367343,5.551115123125783e-18,5.551115123125783e-18,5.551115123125783e-18,3.2700388726314737,1075.0,1175.0,3600.0,4,6,18,35,23,29,28,41,10,6,17,28,61,41,30,12,5,3,1,2,2,9,9,18,20,41,61,29,1,10,19
62,0.023493850468000007,0.04202272909800001,-0.05826210574199994,1.5156066479724117,1.4588707058996317,3.298127892954233,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,3.4484058441596157,1575.0,4425.0,4450.0,8,11,18,19,25,41,34,31,9,4,12,37,54,47,20,11,8,4,4,3,2,10,16,19,37,58,39,8,7,4,19
63,-0.00976486850850002,0.02981965633299997,-0.004227656070000005,1.567641576404973,1.4617107753709642,3.316376069434669,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,3.491933990656218,3225.0,2150.0,1675.0,5,9,9,15,17,23,43,34,34,11,10,44,52,56,14,7,5,6,3,3,8,22,10,26,55,43,20,6,4,6,19
64,-0.05706583785650004,-0.03996830279650002,0.05060609281849997,1.5487632905919684,1.2879006915378295,3.012030218655474,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,3.183061210602804,2200.0,3575.0,1225.0,3,8,13,19,17,21,42,38,27,12,29,52,62,33,8,6,1,5,2,2,19,11,14,26,72,31,16,3,3,5,19
65,0.031206977346999988,-0.028537607845500013,0.06399617414949997,1.5669319481393504,1.3645808860391069,3.3084899055652994,1.9290125052862094e-17,1.9290125052862094e-17,1.9290125052862094e-17,3.4302592777666137,1125.0,1075.0,3900.0,3,6,12,20,15,20,45,41,21,17,17,48,50,53,13,4,4,2,4,5,20,17,12,27,67,30,13,3,6,5,19
66,0.02123485687049997,0.04219429546249996,-0.07298042910750004,1.7143012051510051,1.4874381733271382,3.4691420195912,4.884981308350689e-17,4.884981308350689e-17,4.884981308350689e-17,3.6912868041827807,1050.0,4250.0,1900.0,9,4,16,18,16,16,49,39,18,15,9,43,49,59,17,6,7,1,6,3,24,13,17,25,59,35,13,3,6,5,19
67,-0.03455812012649999,-0.02875494621149999,0.013773633315000042,1.7194063228998695,1.4941880674987422,3.280528262727616,2.6645352591003756e-17,2.6645352591003756e-17,2.6645352591003756e-17,3.5497529618084047,1425.0,1075.0,4550.0,5,7,13,23,27,25,38,38,19,5,9,42,60,54,11,9,6,0,4,5,18,14,13,24,63,39,17,4,5,3,19
68,0.029297882928500007,-0.026127903010500008,0.06326548771749999,1.6492119448593343,1.4151419586161258,3.5915946324193584,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.704998511577915,1425.0,4275.0,4225.0,4,7,10,19,28,28,47,36,17,4,8,36,60,59,12,11,5,0,3,6,14,20,13,21,66,34,18,3,7,4,19
69,0.0020698638194999995,0.04288600760800001,-0.07585193836200001,1.6332563786879408,1.4608917672709243,3.7568913958611705,1.1102230246251566e-17,1.1102230246251566e-17,1.1102230246251566e-17,3.8095931565606778,25.0,4250.0,4025.0,6,6,10,18,18,23,44,50,15,10,16,38,50,57,16,9,3,3,3,5,19,17,19,27,67,26,11,5,6,3,19
70,-0.05973231443300003,-0.03645434466549999,0.037420895876999996,1.5670388292322928,1.4605867230467828,3.43283352893538,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,3.528504659082088,3225.0,2200.0,4600.0,5,7,8,16,17,21,45,50,18,13,13,43,49,50,26,5,3,4,3,4,18,13,15,27,78,32,5,5,5,2,19
71,0.03990765685200001,-0.07517522952349998,0.04308480719950001,1.7012157320596906,1.4675998900231404,3.610588625337698,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,3.765425002102289,25.0,650.0,875.0,7,7,9,17,26,31,45,35,20,3,15,48,49,41,26,8,3,4,2,4,20,14,11,19,53,42,23,6,3,9,19
72,0.007655652726499997,0.06098406518349998,-0.11388408931749996,1.8726857531344627,1.7041591182630549,3.6521112321551374,4.5519144009631415e-17,4.5519144009631415e-17,4.5519144009631415e-17,4.017405730193755,25.0,3250.0,3275.0,8,11,11,21,20,25,29,47,25,3,12,55,47,39,22,10,5,4,5,1,20,18,12,28,51,31,17,12,2,9,19
73,-0.07189385843700001,0.03125764105550007,0.049773264370999964,1.860516979151709,1.7470255713186191,3.3587887940986656,4.218847493575595e-17,4.218847493575595e-17,4.218847493575595e-17,3.8183307377992413,1075.0,2175.0,2400.0,8,14,14,15,16,27,29,40,25,12,11,56,53,32,23,10,3,7,3,2,15,17,13,25,55,44,18,2,6,5,19
74,0.03490208580750003,-0.0746889843145,-0.010023643987999984,1.7266285240753112,1.632626346205761,3.723047293039508,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,3.9078562276287876,1075.0,4750.0,4900.0,6,14,11,10,18,23,43,43,24,8,5,41,58,46,31,6,2,2,6,3,23,13,15,21,57,46,11,4,3,7,19
75,-0.0006773748670000202,0.04528621794149999,-0.11225608921950003,1.632830858161347,1.790059626359669,3.9484339561076807,9.43689570931383e-17,9.43689570931383e-17,9.43689570931383e-17,4.072839024382157,2900.0,4800.0,4225.0,3,12,11,11,19,13,39,55,26,11,10,36,53,55,25,6,1,5,6,3,23,16,18,23,54,36,14,6,1,9,19
76,-0.035322588276500026,0.022105921990499922,0.11652476885899998,1.6398062643942604,1.7957037115711547,3.760946272214575,2.55351295663786e-17,2.55351295663786e-17,2.55351295663786e-17,3.935584925025891,25.0,2100.0,2125.0,4,11,12,16,20,29,52,35,18,3,30,50,54,38,9,2,5,2,7,3,19,14,12,23,56,46,16,4,3,7,19
77,0.06490611925249999,-0.00031056018699997966,0.06162672769750002,1.531066403156457,1.766299513897594,3.8429850591053865,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,3.98016210947085,25.0,4925.0,4800.0,7,11,12,17,21,36,50,28,16,2,22,46,54,45,8,7,6,3,4,5,23,14,11,21,54,42,21,2,5,7,19
