window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,0.0209554295415,-0.0018299163645000064,0.018397065554999998,0.4820376975885768,0.3266922293491353,1.0231941118584538,1.97758476261356e-17,1.97758476261356e-17,1.97758476261356e-17,0.8242744303906355,25.0,1050.0,25.0,1,1,1,1,13,65,91,19,6,2,10,6,27,68,61,15,8,3,0,2,2,2,5,21,118,40,9,0,2,1,23
1,0.0012457292389999903,-0.035443663086000006,0.008396300698500003,1.2453950877163276,1.150036003561555,2.3785562821495017,3.3861802251067274e-17,3.3861802251067274e-17,3.3861802251067274e-17,1.9453162678998166,450.0,725.0,25.0,2,3,5,1,13,65,81,12,10,8,2,3,4,3,56,106,23,0,1,2,8,10,34,112,26,4,1,1,2,2,23
2,-0.031403961471499944,-0.04210502072899995,-0.12768385121250003,2.838472126660543,1.8471889007900637,3.151320534249432,8.659739592076221e-17,8.659739592076221e-17,8.659739592076221e-17,3.8806232514798467,25.0,25.0,2425.0,3,3,8,19,20,62,36,32,14,3,5,8,17,29,64,53,15,3,5,1,21,18,35,76,26,13,3,3,3,2,23
3,0.08300649800749996,-0.04609311810000001,-0.007223403131499986,3.5874907248383328,2.148888239778522,3.3108972540849426,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,4.79780968686657,1125.0,3325.0,3275.0,4,7,17,22,26,25,43,36,13,7,10,25,26,33,40,32,22,6,3,3,28,18,24,64,32,9,13,4,5,3,23
4,-0.010728664595000059,0.09764316200700004,0.09845994531399996,3.6315170023982883,2.029503325742879,3.295005850208402,8.326672684688674e-18,8.326672684688674e-18,8.326672684688674e-18,4.721342208129325,1150.0,700.0,1125.0,6,6,24,29,21,36,40,20,13,5,6,20,25,41,36,31,26,13,0,2,22,19,22,74,28,8,11,7,5,4,23
5,-0.025012814629500012,0.07078862213449999,0.005877921389499984,3.7411596158395413,1.7409833671075179,2.96316002364926,6.217248937900877e-17,6.217248937900877e-17,6.217248937900877e-17,4.550800588596449,2250.0,4650.0,3825.0,7,5,18,26,22,37,33,38,10,4,10,15,19,27,47,18,26,15,14,9,21,17,16,46,65,8,8,12,3,4,23
6,-0.039242324745500004,-0.09023045095749999,0.058527064361000025,3.828932196136254,1.7417304290294184,2.7188254486410184,1.2212453270876723e-16,1.2212453270876723e-16,1.2212453270876723e-16,4.500091775959985,2325.0,3750.0,4175.0,9,4,7,29,20,23,38,44,17,9,12,18,30,32,39,32,12,13,7,5,26,12,12,50,66,9,8,11,2,4,23
7,-0.10535012923150008,-0.021355214846999992,0.013119955366999971,3.5698119606512893,1.6239290838179514,2.3560116296041347,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,4.062398575637075,3525.0,3800.0,4250.0,7,3,8,21,31,25,42,34,21,8,14,24,29,33,33,35,15,9,5,3,12,16,21,38,72,15,8,11,3,4,23
8,0.078961504019,0.03554932191299998,-0.10183954679150005,3.355323649709012,1.3608532155006696,2.5272867526273735,4.884981308350689e-17,4.884981308350689e-17,4.884981308350689e-17,3.8323058260558738,25.0,225.0,725.0,4,7,13,25,35,46,31,28,6,5,11,20,17,26,31,27,31,22,10,5,17,17,24,50,58,8,12,6,6,2,23
9,-0.029693763087499964,-0.019810812026500056,-0.03732882448600004,3.6676866685492215,1.4866007740541727,3.023200211881227,1.4210854715202004e-16,1.4210854715202004e-16,1.4210854715202004e-16,4.322906437593183,2375.0,3125.0,3425.0,6,12,15,23,30,42,31,26,9,6,2,6,17,29,32,42,32,28,10,2,12,28,11,30,79,9,13,4,7,7,23
10,0.010400186532499944,-0.031530724669999975,0.06483336004500001,3.820535933501865,1.530852197814819,3.0625743538167813,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,4.414008949593312,3550.0,3450.0,4650.0,8,14,12,20,31,40,33,23,10,9,2,10,16,21,36,43,33,26,9,4,15,21,13,44,67,14,8,6,6,6,23
11,0.12816493610650012,0.07640712401099997,0.0025595415779999975,3.640446432874331,1.4881038153693356,2.8036984656788064,1.509903313490213e-16,1.509903313490213e-16,1.509903313490213e-16,4.166395580972045,25.0,4775.0,4875.0,8,9,13,19,41,36,31,25,11,7,8,18,14,19,39,35,31,21,10,5,16,24,16,55,53,15,8,4,7,2,23
12,0.02541605572550002,0.0012647539229999694,-0.017526014861000007,3.296795611525171,1.4533892036695841,2.5414956912085245,1.2490009027033011e-17,1.2490009027033011e-17,1.2490009027033011e-17,3.853610666275506,25.0,3800.0,3700.0,8,3,12,18,28,42,38,32,16,3,6,25,14,27,40,33,29,17,7,2,14,27,11,33,68,15,14,10,4,4,23
13,-0.005022780867000032,-0.01926670109449992,0.005000029707999953,2.9736034087756176,1.4844266118430194,2.2627077317598596,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,3.552803767247078,1275.0,2400.0,3650.0,4,4,5,14,26,29,35,39,29,15,3,4,23,19,32,53,36,19,8,3,10,26,10,20,72,29,12,10,6,5,23
14,-0.041449034007499976,0.04286376523799999,-0.004671203208000052,2.8598767550208697,1.6026502624133907,2.4192361926595587,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,3.6190472323295086,25.0,1475.0,25.0,5,5,7,23,37,29,44,31,14,5,5,5,15,26,32,50,28,23,9,7,16,21,11,38,69,19,10,8,4,4,23
15,-0.010796551934499934,0.020392702529499984,-0.0050354069045,2.7813331273529394,1.5471587957284079,2.6598707160244763,1.021405182655144e-16,1.021405182655144e-16,1.021405182655144e-16,3.653572037854656,25.0,25.0,2500.0,6,5,5,17,39,31,42,42,10,3,2,10,17,29,32,49,32,18,7,4,23,19,11,50,59,13,10,5,6,4,23
16,0.026024609384500005,0.006547930370000018,0.005760764565499967,2.6279618037547476,1.3371573441810982,2.523693753266456,6.661338147750939e-17,6.661338147750939e-17,6.661338147750939e-17,3.405583587879036,25.0,3700.0,2425.0,6,6,4,21,25,21,42,44,26,5,8,17,25,32,40,44,22,5,5,2,19,24,10,54,58,9,13,5,6,2,23
17,0.02238990343949997,-0.031763512849500006,0.0004094879190000311,2.6104523871503837,1.239065438290092,2.4182709331969012,1.27675647831893e-17,1.27675647831893e-17,1.27675647831893e-17,3.254721951351659,25.0,1125.0,3725.0,7,4,7,20,24,22,45,41,26,4,12,26,47,55,35,14,3,5,2,1,22,19,12,46,63,12,10,6,7,3,23
18,0.0013893781619999982,-0.02751574280800002,8.453849700001126e-05,2.6151742804081124,1.4110513113726466,2.473878267319518,1.40165656858926e-17,1.40165656858926e-17,1.40165656858926e-17,3.3516693708042955,1250.0,25.0,2500.0,6,3,5,15,25,22,39,48,26,11,8,17,27,45,51,30,14,5,2,1,25,20,10,52,56,10,10,7,6,4,23
19,-0.023093111662500054,0.01955208231399999,0.0034057349679999693,2.5854192616823353,1.4103536263060696,2.578295151593698,2.123301534595612e-17,2.123301534595612e-17,2.123301534595612e-17,3.390369364474201,2500.0,25.0,3750.0,5,3,6,14,25,21,42,46,31,7,8,13,15,22,38,40,37,17,8,2,22,22,10,54,55,11,12,5,5,4,23
20,-0.0009782330344999233,0.0009481904635000182,0.0007143002410000043,2.5887967465775996,1.2333550340218302,2.547291809165329,5.741934705483232e-17,5.741934705483232e-17,5.741934705483232e-17,3.2493819252292115,1275.0,25.0,2525.0,8,2,10,11,22,30,41,39,30,7,2,15,16,31,43,43,32,9,6,3,19,23,11,56,54,11,14,1,8,3,23
