window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,0.006176660642999996,-0.019710511136000003,-0.05052321560649996,1.229650927630303,1.1530735100768001,1.8628980450669146,5.551115123125783e-19,5.551115123125783e-19,5.551115123125783e-19,2.013292233296957,25.0,1150.0,700.0,7,10,12,29,80,35,12,11,1,3,2,1,3,18,39,92,28,11,4,2,1,1,1,7,17,40,74,36,17,6,10
1,-0.010063568991499995,0.04363816570150001,0.07179806433400004,1.3399591895222651,1.3032540118465878,2.293039277120095,1.1102230246251566e-17,1.1102230246251566e-17,1.1102230246251566e-17,2.5948210836491836,25.0,4550.0,4850.0,8,15,13,29,47,58,17,9,1,3,2,1,3,20,52,68,27,14,10,3,1,1,1,19,15,33,52,32,34,12,10
2,-0.002172437984000012,0.04544468323100001,0.04426743072099998,1.11298253410179,1.0577549406507978,2.163625658247955,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,2.339510125778793,1750.0,500.0,1125.0,2,5,6,8,8,24,28,48,47,24,7,19,43,61,38,9,8,6,4,5,1,4,20,11,25,44,30,29,25,11,10
3,0.002950768418999984,0.005618342107500034,-0.062134026431999966,1.1587279986607093,1.038227680344836,1.9815268608073249,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,2.1869559653072694,25.0,2825.0,3175.0,2,4,6,8,17,49,45,57,11,1,4,13,11,47,71,21,17,6,6,4,1,3,13,18,20,37,52,28,17,11,10
4,0.016994415298999994,-0.023538194810999977,0.015256850445999988,1.1553985467171823,0.9907264545951358,1.7771122547175724,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,2.0474206309027765,25.0,2350.0,4750.0,1,4,7,6,22,42,49,58,10,1,6,9,12,38,59,33,22,11,6,4,2,7,16,11,23,47,47,21,17,9,10
5,-0.015575453244499984,-0.0572148717155,0.05813844811150001,1.2383118197277894,0.9376361670711191,1.737311782246664,2.1094237467877975e-17,2.1094237467877975e-17,2.1094237467877975e-17,2.0748214194282983,2350.0,3725.0,2375.0,6,5,6,4,19,31,26,38,48,17,3,9,21,49,43,41,17,7,7,3,3,9,15,9,24,55,38,17,20,10,10
6,0.007225703487500015,-0.0007432021249999987,0.01300651669149999,1.1358897460551236,0.7981189350302473,1.484618662265275,4.9960036108132046e-17,4.9960036108132046e-17,4.9960036108132046e-17,1.772254505998065,25.0,1600.0,1175.0,5,5,5,9,38,57,47,28,4,2,8,14,24,40,48,39,16,4,3,4,1,6,15,10,24,66,32,21,14,11,10
7,0.0175640745255,0.01939515963850001,-0.016558429818499996,0.989636427101192,0.7733612041735934,1.3883223192940652,3.219646771412954e-17,3.219646771412954e-17,3.219646771412954e-17,1.6526952608292214,25.0,4950.0,1125.0,3,5,2,31,41,51,46,17,3,1,4,11,36,42,45,36,18,2,3,3,1,8,14,18,53,52,23,20,10,1,10
8,-0.017046727103999987,-0.02324183556749999,-0.070253092471,1.0837554097416393,0.845135578237327,1.6837610169208774,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.9511226087145506,1750.0,3625.0,3575.0,4,5,5,15,36,25,42,42,22,4,14,30,46,42,26,20,8,3,5,6,5,16,11,17,41,51,20,23,13,3,10
9,0.028972338133000007,-0.009546377752499991,-0.05362147383599997,1.1436553349494667,0.831363894194269,1.8152012091739946,2.6090241078691177e-17,2.6090241078691177e-17,2.6090241078691177e-17,2.0629755966980783,2400.0,4250.0,3875.0,7,4,7,13,20,28,51,41,23,6,17,28,45,36,32,19,9,6,3,5,8,18,11,12,28,55,18,14,23,13,10
10,-0.0056572467419999835,0.049694348063499996,0.06570578367600004,1.212303385627226,0.963895514860118,1.8816905899328433,3.3306690738754695e-17,3.3306690738754695e-17,3.3306690738754695e-17,2.183921955907108,25.0,4650.0,1900.0,2,4,7,8,13,28,37,62,30,9,12,31,48,50,32,9,7,4,5,2,10,16,12,15,29,46,22,26,18,6,10
11,-0.009713117091000001,0.04006562885699999,0.021626951590000054,1.157945492557788,0.9547069790486916,1.8125656788768756,3.2474023470285827e-17,3.2474023470285827e-17,3.2474023470285827e-17,2.0963933124770686,3525.0,4025.0,2425.0,2,2,7,8,5,27,35,50,48,16,13,31,49,56,26,5,8,6,4,2,8,18,10,14,38,41,24,29,13,5,10
12,-0.009592933151499996,-0.008939858596,-0.03356452479800002,1.093359385621034,0.8609277386423491,1.6330275240468648,2.4702462297909733e-17,2.4702462297909733e-17,2.4702462297909733e-17,1.8739132677006198,2500.0,2875.0,1075.0,7,4,5,7,16,40,24,51,34,12,13,25,64,54,20,6,5,4,6,3,7,16,8,17,43,42,30,23,11,3,10
13,-0.013664341916500006,-0.0015761098860000273,-0.006997197853999975,1.0502663240412506,0.9161463004099942,1.6359033561123875,2.0539125955565396e-17,2.0539125955565396e-17,2.0539125955565396e-17,1.8647669338640938,775.0,4375.0,4250.0,3,6,4,10,19,33,30,43,37,15,12,19,53,60,29,10,4,3,5,5,6,14,11,9,37,51,36,24,7,5,10
14,0.010237699478999997,-0.02706135560950002,0.04873273577700005,1.1410697708587865,0.8532054141410286,1.729862621044231,3.441691376337985e-17,3.441691376337985e-17,3.441691376337985e-17,1.9693213096785098,1150.0,1150.0,1275.0,3,4,9,10,28,31,56,43,13,3,11,25,52,47,42,7,7,3,4,2,4,10,18,9,28,56,31,26,11,7,10
15,-0.012440939266000008,-0.04637485460750001,0.05299624494800001,1.2297531797496704,0.9090653928720257,1.7596378027911252,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,2.0754695976970194,1150.0,3500.0,3625.0,4,8,9,9,24,29,59,36,19,3,25,64,43,39,13,7,3,2,2,2,3,13,15,13,23,59,23,25,20,6,10
16,-0.011233209719999996,-0.007342697705499988,-0.06209959838100006,1.0702163783690744,0.944929678893802,1.746289462815596,2.886579864025407e-17,2.886579864025407e-17,2.886579864025407e-17,2.0164589140004128,2900.0,3575.0,1250.0,1,9,4,9,15,17,36,58,31,20,17,49,59,36,21,6,4,2,4,2,2,14,18,11,19,50,30,13,24,19,10
17,0.037402431427999976,0.007593324242499997,-0.08701803658900005,0.976770809954949,0.8671674213005949,1.8130593154274248,3.663735981263017e-17,3.663735981263017e-17,3.663735981263017e-17,1.9994567213823706,2675.0,2325.0,1800.0,6,5,5,10,24,19,40,52,25,14,11,23,64,44,29,12,5,2,6,4,6,20,14,19,31,48,16,16,21,9,10
18,0.014105393958,0.005965747249999969,0.07281098127899994,1.1259366659385062,0.8661160336211771,1.9774865085094289,2.831068712794149e-17,2.831068712794149e-17,2.831068712794149e-17,2.16696198399208,1475.0,1175.0,4300.0,2,1,7,7,23,29,42,61,23,5,8,18,42,53,45,15,8,3,5,3,1,3,18,17,20,59,29,20,25,8,10
19,-0.003863468641000016,0.056339343653500025,0.04066930923049998,1.2142696617107105,0.9759072793206833,1.9920943535766051,3.441691376337985e-17,3.441691376337985e-17,3.441691376337985e-17,2.246014156083131,1475.0,4700.0,1150.0,2,4,6,7,26,25,44,50,31,5,12,18,52,49,38,13,6,4,4,4,2,3,20,17,18,52,35,24,23,6,10
20,-0.006196782705000014,0.022685714022999987,-0.06022438966549998,1.1879368682292584,0.9967779580560763,1.8285637685163505,5.551115123125783e-18,5.551115123125783e-18,5.551115123125783e-18,2.139639736047515,2675.0,2350.0,2100.0,1,5,5,8,20,26,30,41,42,22,11,21,58,41,38,11,6,6,5,3,4,3,19,16,19,49,39,20,21,10,10
21,-0.033968440543,-0.027987646155,-0.008508147901000018,1.2127761308468306,0.8874659607029283,1.7743559511459055,5.551115123125783e-18,5.551115123125783e-18,5.551115123125783e-18,2.0657478591307425,2700.0,4425.0,4650.0,3,4,4,4,21,34,29,33,45,23,9,20,54,42,33,23,6,3,5,5,3,8,17,12,24,55,32,25,15,9,10
22,-0.02304739617450001,-0.008633120561500007,0.01651410741299999,1.145327459813122,0.763496910248501,1.5534974868804636,1.0547118733938987e-17,1.0547118733938987e-17,1.0547118733938987e-17,1.8183570364140806,25.0,4275.0,4525.0,2,6,5,11,40,42,56,30,7,1,4,13,34,48,44,42,7,2,2,4,1,7,12,14,26,62,37,23,12,6,10
23,0.006726259733500015,0.011987409764500006,-0.004239935056000001,1.024385483852981,0.7595345669363205,1.4606749977502338,3.622102617839573e-17,3.622102617839573e-17,3.622102617839573e-17,1.6848150023376431,25.0,3800.0,675.0,3,4,3,22,40,49,57,18,3,1,5,17,58,59,43,13,2,0,2,1,2,4,8,15,34,62,39,22,10,4,10
24,0.022659680898499984,0.010737731034000006,-0.012391678702999986,1.1223861474339627,0.8629096538060262,1.6595038374713287,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.907638630169898,1400.0,3600.0,3075.0,3,5,2,4,20,31,23,40,56,16,22,47,63,31,20,5,4,2,5,1,2,12,8,11,31,56,35,26,13,6,10
25,0.022510640134499996,-0.013891468958500002,0.026464588739500042,1.2287737518880992,0.8752184471226275,1.745531575227089,1.4988010832439614e-17,1.4988010832439614e-17,1.4988010832439614e-17,2.0581092726597725,2975.0,1500.0,3625.0,5,5,6,7,25,30,35,44,40,3,10,40,52,35,27,14,7,6,4,5,19,9,9,16,39,45,23,27,8,5,10
26,0.001803420365999998,-0.018246456663499982,0.03525568031950005,1.1038860962662098,0.8772735147693275,1.5522776984483186,2.997602166487923e-17,2.997602166487923e-17,2.997602166487923e-17,1.8678756700154517,3625.0,3625.0,4950.0,4,3,6,15,28,29,45,39,27,4,14,29,50,41,35,11,5,7,5,3,9,15,9,17,47,40,29,25,5,4,10
27,-0.04513677029850001,-0.026303208328500017,0.030224183467999977,1.0088697224558496,0.9373275006549516,1.4525613936894182,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,1.8059583713920693,1775.0,2725.0,25.0,3,6,12,21,28,30,42,35,14,9,12,35,40,40,37,15,6,6,4,5,1,10,13,10,25,61,38,25,15,2,10
28,-0.016893219333000014,-0.010999508280000006,0.007990067589,1.109683000704649,0.9872251313242132,1.6519569080269103,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,1.9997628935761924,1525.0,1875.0,100.0,5,8,9,20,25,24,40,41,21,7,21,35,57,33,31,7,7,3,5,1,3,14,12,11,21,59,32,24,16,8,10
29,0.0378795082255,0.0011815317340000036,-0.08639271659899997,1.1408149529875797,0.9278330847249365,1.7284357860224018,9.436895709313831e-18,9.436895709313831e-18,9.436895709313831e-18,2.049816652023998,2350.0,4225.0,2625.0,7,6,7,24,18,20,46,46,19,7,18,35,69,31,28,5,6,2,4,2,2,17,16,13,18,53,29,19,22,11,10
30,0.033690329505,0.004083440801000006,-0.020591659611499967,1.1463455490781984,0.823628944438793,1.872130930263834,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,2.1057388079079096,850.0,2100.0,3000.0,2,11,6,11,21,28,45,50,20,6,11,27,64,39,33,10,9,5,0,2,3,16,15,16,31,48,23,31,14,3,10
31,0.003294200081000001,0.059483852712499986,0.038722668672,1.2073372183689983,0.8758842720360398,1.9927756119850868,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,2.207477972222934,3450.0,4625.0,4725.0,5,6,7,10,15,36,38,55,20,8,12,23,44,48,28,23,8,8,4,2,4,10,13,13,34,45,28,29,16,8,10
32,-0.018611780474999985,0.01846114278900004,-0.022274045913500008,1.2250354817077107,0.911213062883975,1.8636509307508209,3.3306690738754695e-18,3.3306690738754695e-18,3.3306690738754695e-18,2.1525448522358333,3550.0,4000.0,650.0,5,7,6,13,22,29,36,59,15,8,15,30,52,40,29,15,3,6,6,4,1,7,13,14,21,48,33,19,28,16,10
33,-0.03359608828649998,-0.030089969670999975,-0.0028148190944999934,1.13977441624681,0.9779429302409655,1.539613014489691,1.4363510381087962e-17,1.4363510381087962e-17,1.4363510381087962e-17,1.9047282939159242,1150.0,1200.0,125.0,6,5,8,17,28,30,43,40,17,6,25,71,55,27,9,2,5,3,0,3,7,12,17,22,42,40,26,15,17,2,10
34,0.010244393733000012,0.005272718504000009,0.0034953594280000065,0.9950034319109834,1.0414766564052842,1.4728514754885784,1.27675647831893e-17,1.27675647831893e-17,1.27675647831893e-17,1.816118392698155,25.0,3525.0,2300.0,3,2,7,16,26,32,54,38,17,5,7,28,78,48,19,7,7,2,1,3,4,9,18,17,33,53,35,19,10,2,10
35,-0.0001642800364999686,-0.024526349805,0.05521906957950001,0.9777637032058215,0.9525365982475702,1.6860220244974315,3.3306690738754695e-17,3.3306690738754695e-17,3.3306690738754695e-17,1.9279406456085793,825.0,3575.0,4950.0,1,6,2,7,14,30,43,45,37,15,6,15,53,50,45,11,6,6,5,3,4,8,14,11,19,37,49,28,15,15,10
36,-0.030942824622500007,-0.03456316602099999,0.04925312305850002,1.0980520835694665,0.9708204342094919,1.7402179991210276,4.440892098500626e-18,4.440892098500626e-18,4.440892098500626e-18,2.0002120132599113,4425.0,4750.0,700.0,3,7,5,8,11,25,32,44,41,24,14,57,67,39,7,4,5,2,4,1,4,12,12,12,19,40,44,27,15,15,10
