30,26,25,0,22,10,12,14,24,15,31,28,5,20,x_signal_changes,39,34,35,38,32,36,rv_rms,6,23,33,1,13,4,18,21,27,29
35,80,46,5,3,2,1,33,16,50,70,14,35,1,47,1,7,3,0,42,6,1.380862363424115,18,3,36,18,11,49,17,1,30,6
37,13,42,5,10,3,11,62,100,40,54,1,41,2,42,2,12,12,3,42,9,2.4254464295672573,12,12,28,19,40,53,4,9,8,3
31,13,38,4,19,4,45,35,60,15,39,5,37,5,37,1,18,20,5,39,6,4.053842650502786,44,34,34,7,62,34,4,16,6,4
23,21,34,5,19,14,58,21,47,6,29,10,18,6,32,3,14,25,3,38,12,5.410177299169672,38,30,44,12,45,24,4,23,5,5
19,34,53,9,24,35,45,6,35,9,28,8,16,1,33,4,20,19,3,43,12,5.387882941425271,33,25,46,21,33,16,3,3,10,7
23,36,60,5,22,29,47,7,33,7,30,8,21,1,30,2,20,15,7,51,7,5.174141665407003,22,21,36,16,28,14,4,4,7,8
26,20,34,5,24,16,42,17,58,9,40,11,13,5,31,2,23,12,3,51,11,5.900752841600838,26,26,24,6,31,23,2,14,5,3
22,24,31,11,22,13,56,13,55,11,31,6,23,6,32,4,24,20,3,49,10,6.370627380146868,45,27,32,11,34,22,1,16,8,5
24,21,29,8,19,16,67,9,57,8,32,8,28,3,32,2,23,21,2,39,14,5.87993054629713,32,28,36,14,35,24,3,24,9,2
21,38,43,5,22,32,46,7,35,4,23,5,32,3,32,6,16,16,8,52,14,4.960116747390337,46,24,36,22,30,23,5,12,8,10
19,31,36,16,20,19,52,21,46,7,26,6,25,5,32,5,18,13,8,48,16,5.359108366022955,39,27,39,25,26,17,5,12,8,9
15,30,38,13,20,10,56,26,48,4,30,4,18,5,30,5,20,13,9,39,18,5.649391041431516,29,21,43,19,34,16,6,14,10,10
17,32,35,12,14,8,51,28,40,8,26,8,17,5,29,9,19,15,6,33,19,5.41543774025038,34,27,44,20,40,21,5,26,3,10
21,31,31,9,16,31,36,23,47,6,30,11,28,7,30,5,19,10,9,36,20,5.197064129931027,36,28,43,18,29,13,8,19,1,9
18,17,37,11,19,31,40,10,45,8,34,9,26,12,32,2,16,20,2,41,9,5.678522085078387,27,30,44,16,27,17,2,21,6,4
17,15,40,11,17,36,47,9,41,5,35,8,30,11,32,2,15,19,3,47,12,5.507733156605404,44,38,40,28,26,24,3,21,4,5
17,25,42,14,18,24,55,11,38,3,32,7,45,3,32,4,16,21,3,42,14,4.852437225032005,28,29,42,30,37,35,3,26,5,7
27,27,34,4,21,3,31,47,47,24,36,9,45,4,33,4,25,18,2,45,9,5.088184932291281,39,34,25,18,56,28,6,14,6,4
23,27,36,2,17,4,47,35,48,20,37,10,28,3,36,2,27,19,2,41,13,5.09009802811693,39,32,27,7,63,20,4,18,7,2
17,27,31,4,15,3,64,21,45,11,24,8,31,14,41,11,20,17,13,31,20,4.8471258018512735,35,23,33,6,46,20,9,21,6,10
20,18,43,6,14,12,48,25,42,7,33,9,22,14,39,2,23,15,1,40,19,4.934694860584142,30,30,35,5,24,12,6,17,10,3
25,19,41,4,13,12,47,27,35,9,27,8,20,19,37,5,18,17,5,46,19,5.541849092957733,33,35,30,7,32,15,7,15,6,9
34,31,34,5,13,11,55,20,47,6,30,5,27,11,39,4,19,14,9,40,16,5.296846106739545,42,26,28,7,39,28,6,16,5,12
26,23,40,5,16,9,58,15,45,12,27,9,26,11,41,5,20,18,9,38,16,5.73260419892139,50,23,30,7,36,15,3,20,5,8
21,43,29,2,17,5,45,32,51,20,32,10,69,3,39,8,21,13,6,37,18,7.002663264249477,49,14,30,6,56,33,2,14,9,10
19,41,32,2,17,5,44,34,51,26,34,10,61,3,34,6,18,20,7,37,14,6.622345729023831,51,16,36,5,50,37,4,9,11,10
20,23,35,5,20,4,44,27,39,23,30,8,20,6,29,5,21,20,7,27,20,5.280978132883896,28,33,45,8,42,22,4,23,4,9
21,26,38,5,19,3,52,22,36,24,27,6,22,8,29,6,20,21,7,31,17,5.373263756468981,34,31,44,4,45,16,7,23,3,10
25,24,36,5,17,21,67,26,35,6,22,7,22,19,32,9,19,18,6,33,16,5.591605632952327,32,34,42,6,27,22,3,15,3,10
28,22,44,8,16,15,72,26,35,4,25,4,27,15,30,6,17,17,8,37,13,4.938476164545232,41,34,41,11,23,21,2,17,4,9
27,9,44,9,16,8,47,17,34,19,34,7,21,7,30,3,20,17,5,45,6,5.3866295295637965,45,46,33,15,43,16,10,25,6,6
29,12,45,8,18,16,47,17,34,15,31,8,12,8,29,4,18,17,4,47,9,5.628133462672345,27,41,33,13,35,22,4,24,4,6
28,20,42,5,19,17,57,20,35,15,29,10,16,11,29,5,19,16,8,40,11,5.490700966600229,28,34,33,9,29,22,3,17,4,8
33,25,50,3,16,9,65,17,44,16,30,9,22,3,34,5,15,11,7,50,11,5.317645763493857,36,28,31,11,36,21,6,14,2,9
32,24,46,2,21,5,43,20,42,15,27,6,23,3,42,5,28,15,5,43,11,5.598752467458979,35,26,27,2,73,19,4,13,11,8
31,27,40,2,19,4,48,25,42,19,28,6,25,4,37,2,28,15,7,40,11,5.63249040501783,34,29,28,2,58,24,6,13,13,7
17,22,47,10,20,11,52,26,39,17,36,8,18,6,29,3,19,17,10,42,8,5.543106834026019,35,26,40,12,28,19,6,19,5,8
18,20,46,2,19,5,60,21,34,20,36,8,20,5,30,2,19,20,11,46,11,5.616805022853153,31,32,31,11,35,22,7,21,7,8
27,27,39,2,16,5,62,19,40,22,29,6,18,5,34,9,12,17,5,49,14,5.145965421207091,24,31,30,9,37,23,4,18,7,11
29,23,37,7,18,7,41,22,40,15,29,7,24,7,33,7,19,14,5,51,14,5.0335676637446936,28,34,27,14,43,12,8,19,6,9
26,21,38,5,17,12,52,19,38,18,31,5,20,14,29,6,21,16,5,44,15,5.016495749994395,25,36,29,11,36,15,5,18,4,9
25,17,36,6,19,14,54,19,32,15,24,5,28,17,35,6,19,21,5,40,16,5.186470858009537,32,39,32,8,32,19,5,17,8,10
29,16,41,9,20,19,46,18,41,18,25,4,23,12,36,5,21,20,6,43,14,5.07165165282894,29,29,32,4,35,15,5,20,8,9
26,16,42,6,20,8,55,30,42,18,31,6,19,12,33,6,22,14,6,35,13,5.080816343886698,24,28,42,7,33,18,7,19,6,9
25,7,44,7,21,6,39,21,33,18,32,7,16,17,32,1,19,15,5,54,10,5.084320670913864,37,44,31,11,46,19,6,17,5,5
25,8,43,7,19,14,44,18,42,14,29,5,18,19,33,5,17,15,6,57,10,5.689075804151919,38,36,27,10,40,15,8,14,5,9
32,20,51,3,15,28,61,14,41,10,33,4,27,7,38,6,15,13,5,44,13,5.572592636856067,34,27,30,10,21,20,1,20,5,10
31,14,57,9,15,26,60,12,45,8,39,7,30,5,39,4,18,15,4,51,11,6.0463676692803086,47,25,20,16,29,25,1,17,8,7
25,9,55,10,15,21,39,23,50,5,37,9,42,6,43,6,16,12,3,59,14,6.123887765111484,33,24,21,20,43,35,10,17,8,7
29,13,49,3,14,22,43,19,50,6,32,9,34,9,43,3,16,12,6,54,13,5.724655589981609,40,25,26,16,38,38,9,18,6,7
20,28,44,2,18,12,46,34,44,8,36,6,25,1,38,4,18,19,7,45,13,5.973114858618834,44,23,33,17,36,25,10,17,10,9
22,31,42,4,22,17,46,24,41,8,33,7,19,1,32,6,27,21,2,38,12,5.96831185018528,37,28,33,5,45,20,8,12,8,8
23,26,34,4,20,17,55,18,35,10,32,8,20,11,29,4,26,19,6,33,14,5.872406533031356,47,33,36,10,42,23,3,18,6,9
19,30,43,2,22,18,62,18,36,6,31,6,22,6,29,7,20,20,2,27,16,5.352556286997604,35,27,48,6,47,23,4,16,7,7
23,22,37,4,18,15,54,28,43,9,31,8,20,6,30,3,21,21,7,37,18,5.968896472386818,20,30,34,4,47,22,5,20,9,7
28,25,40,5,15,14,57,21,40,12,30,8,24,10,34,5,19,19,4,36,18,6.470799095260539,29,26,30,10,37,19,8,21,8,7
21,20,46,10,14,16,49,23,35,14,31,7,26,11,34,6,16,19,9,32,15,6.189930120425287,21,28,38,5,37,25,4,22,8,9
23,20,45,3,23,8,48,24,41,12,38,10,22,2,32,2,19,19,6,42,13,5.954077617693591,27,30,34,9,53,26,6,18,6,5
28,33,44,2,26,7,53,25,56,10,47,8,20,2,38,2,18,16,4,46,4,6.350451454471764,34,17,32,6,44,25,4,3,7,4
34,30,52,4,27,7,54,25,50,14,49,9,26,2,39,2,21,17,2,41,5,6.189470201525868,37,16,25,7,49,31,3,4,7,3
21,28,39,9,20,14,50,23,43,9,35,9,35,1,38,3,20,22,2,38,20,5.664844127189212,39,25,32,3,48,27,6,17,14,4
30,31,38,9,14,13,56,30,41,9,27,8,33,1,36,2,15,21,5,39,14,5.607940259971496,47,32,40,7,39,22,6,20,8,7
30,11,51,2,19,17,43,26,46,4,32,9,22,3,31,1,23,14,4,61,6,6.006136636335525,23,32,22,13,39,13,4,19,6,4
24,15,46,12,22,20,43,18,50,5,41,9,17,2,30,1,25,16,2,53,6,5.772955454463005,29,32,26,14,44,12,4,15,7,2
28,28,44,6,24,22,38,16,53,10,41,8,24,2,36,3,30,16,1,46,7,6.174411464711656,31,25,27,9,45,25,6,5,9,2
26,21,54,5,21,19,42,27,48,8,41,9,29,2,38,3,23,19,1,52,10,6.281586678974114,29,26,24,8,37,29,6,8,9,2
25,20,54,4,19,20,46,30,48,10,39,11,28,2,38,2,14,20,1,60,11,6.348931779931136,31,23,24,6,29,21,5,15,6,2
34,25,49,7,15,19,46,25,48,9,38,9,31,4,38,3,17,20,2,48,9,7.008141400383038,28,21,22,8,33,19,5,18,7,4
27,29,39,12,20,21,52,18,41,10,35,7,45,7,32,3,27,17,4,38,13,6.829857679905817,53,28,28,12,33,19,3,14,9,6
16,24,35,8,13,22,56,11,39,7,39,9,38,7,29,1,22,21,5,32,14,5.910731380349898,62,42,42,14,37,24,2,21,7,3
21,23,40,4,14,28,38,26,41,8,34,7,19,9,31,6,23,19,5,45,11,6.429709161545029,20,29,30,6,33,16,6,19,9,9
29,17,45,4,14,39,30,15,38,10,26,5,24,12,41,6,23,18,6,51,17,6.831123893371755,30,29,18,6,41,22,0,18,13,9
20,23,39,6,19,32,35,14,44,7,27,9,36,3,40,4,18,21,5,45,21,6.678006752455915,36,27,30,7,38,26,1,20,11,5
14,31,33,12,19,10,47,28,44,12,31,8,26,5,32,6,21,16,6,45,17,6.7635671633425725,36,26,36,7,42,23,6,19,8,7
12,32,34,2,19,12,47,34,40,13,37,4,21,4,30,4,22,17,7,41,17,6.553803351951631,35,28,36,6,37,16,8,18,10,11
13,35,25,3,16,9,49,31,49,11,37,6,24,2,30,5,24,19,7,33,15,6.556251216795308,34,22,36,3,43,15,8,18,16,11
