15,18,0,z_max,2,5,34,22,10,24,11,x_max,28,27,9,1,12,20,25,x_signal_changes,26,y_rms,rv_min,36,31,rv_rms,32,19,38,33,21,6
70,6,3,3.3537707277522504,35,35,20,34,1,48,2,2.000929158575892,1,4,6,9,6,3,28,31,21,0.2045725850655966,0.1330156907505486,3,50,0.9379590548000272,55,3,2,32,9,20
73,9,13,3.3537707277522504,29,18,29,30,1,55,3,2.000929158575892,2,7,5,21,5,5,25,33,13,0.2349367290684249,0.0197971323977791,7,52,1.022042634659112,37,5,2,35,11,15
23,2,2,3.2496190197522505,3,44,17,5,4,63,6,1.912952125275892,8,10,7,1,19,2,70,32,22,0.2063254805160413,0.0197971323977791,7,50,0.973445365422552,52,2,2,15,5,81
29,1,2,4.77232344725225,9,40,19,19,5,52,12,2.305918553275892,2,13,8,4,22,5,22,34,20,0.2908852461072184,0.1150259949931589,11,40,1.9405497981069653,31,4,3,33,13,55
32,2,3,7.95817889675225,6,34,16,17,4,54,5,2.808868472475892,5,4,10,3,31,10,36,37,21,0.761130722708077,0.4270368981959556,9,58,4.827258125607073,44,3,1,34,7,45
28,6,5,7.95817889675225,4,37,23,14,4,51,14,2.808868472475892,6,4,10,6,33,13,44,35,13,1.3108636467973134,0.4269809271506611,13,38,6.391323815274128,40,4,2,31,13,37
21,6,3,7.54283841475225,5,44,24,15,3,48,13,2.830078408475892,2,6,4,7,34,9,50,36,20,1.340014726801102,0.4259824796915773,13,33,5.6745456325858665,38,4,4,40,12,40
27,4,8,8.397784212652251,6,42,21,19,5,48,13,2.830078408475892,3,3,8,9,32,22,33,37,9,1.2418442958308358,0.4259824796915773,12,44,5.898187409769171,39,5,5,40,12,38
17,5,10,8.397784212652251,8,34,23,20,7,49,33,2.627147470475892,4,3,12,7,34,21,34,33,14,1.372885931602264,0.6559475925720186,12,39,6.679558381918208,42,3,6,26,13,39
12,4,5,8.31893004665225,8,46,25,26,18,44,36,2.9972521045758915,3,5,8,7,54,19,39,33,10,1.48637947599674,0.7315421113553479,10,35,6.472863658048357,39,5,7,29,13,34
