13,4,32,9,33,22,0,rv_signal_changes,18,14,6,17,11,21,2,24,25,26,27,28,10,30,3,16,5,15,20,x_signal_changes,y_rms,x_rms,29,z_rms
7,25,32,4,29,19,3,0,14,13,37,32,0,7,14,58,30,12,4,1,2,50,22,72,71,48,5,37,1.092616024049484,2.083719171089554,5,3.674263957721254
10,32,34,4,46,19,4,0,11,24,44,26,2,17,14,45,48,18,4,4,6,9,20,53,44,58,10,30,1.863203656965405,2.769666458102301,3,5.24896609234199
15,31,36,6,47,15,7,0,14,33,50,13,6,23,9,47,48,17,4,4,7,4,18,41,37,60,10,32,2.492086095502907,3.312756661496861,5,5.5973562783647335
11,32,30,7,46,23,5,0,14,18,51,23,4,12,14,54,53,23,4,5,2,9,19,65,33,46,2,28,2.719339533018492,3.553505104676718,5,6.0701821834226335
11,33,33,5,41,23,2,0,13,15,42,44,4,10,12,49,59,20,5,3,3,16,28,61,39,35,6,29,2.5828829824036257,3.1704889328625048,7,6.736075614442084
14,34,47,4,32,20,11,0,12,24,35,32,8,14,19,56,50,5,4,7,4,15,36,53,33,42,14,30,2.479968789539661,2.9859263301363668,3,6.221996856751758
14,37,48,6,28,19,15,0,11,35,28,28,5,18,25,55,38,9,5,4,8,30,23,48,27,39,13,25,2.260477185150389,3.1523882328346025,2,5.588395794987519
11,37,29,6,30,15,9,0,14,23,23,36,6,24,17,46,43,20,5,6,7,23,31,48,36,35,13,25,2.012888288554633,3.267364239588,5,5.878439075960593
13,36,29,3,26,15,9,0,15,16,35,37,5,21,13,49,44,19,8,7,6,9,27,49,45,38,14,24,2.1184358081111423,3.005082631524201,7,6.346824930136348
13,22,40,5,30,18,8,0,16,17,38,31,6,2,17,22,54,51,13,7,9,15,31,53,43,40,2,25,2.2100254490269413,2.9518202137657488,10,7.634598236843332
9,28,38,6,30,20,6,0,11,14,29,31,8,4,18,25,62,48,6,10,9,20,30,59,44,48,2,30,2.6333770867001403,3.0771851265266914,6,7.760753911459209
12,34,32,4,33,20,3,0,4,25,40,22,6,20,15,54,53,17,3,7,12,16,27,52,44,54,2,34,2.825441154972124,3.162839162054872,3,6.38613674865629
14,35,41,2,29,15,2,0,8,35,46,19,6,20,17,45,38,6,1,6,10,12,24,52,46,47,18,33,2.4279961073674614,2.8808852335695745,5,5.876116053202882
7,30,40,5,28,15,3,0,12,16,37,45,7,27,15,44,41,5,2,5,2,11,21,61,37,37,9,32,2.524655075182668,2.7141738209230395,6,5.945618206522271
8,30,37,4,23,28,2,0,12,13,34,43,7,8,13,50,66,14,3,4,2,11,22,62,40,39,2,30,2.5384080119204246,2.6801804600782906,7,6.329514166209634
10,29,37,4,30,22,14,0,10,29,27,13,8,9,19,44,67,21,7,3,7,10,27,55,47,59,2,30,2.2591610607686508,2.5519352109093507,5,5.691762987939034
13,40,40,3,22,15,13,0,6,36,20,15,9,20,21,53,58,12,4,5,7,17,31,56,47,53,8,29,2.05120399600024,2.5946405347433346,3,5.625643389492979
8,41,44,4,19,15,11,0,5,40,28,15,10,24,27,53,57,4,4,4,7,15,33,53,34,55,8,27,2.187436400331673,2.6418211203926485,6,6.384433206794862
5,42,37,5,33,15,5,0,9,47,41,13,7,25,14,51,48,5,6,3,9,12,25,45,33,54,9,32,2.359401686539853,2.473391136583784,4,5.478749124284499
12,41,32,3,39,23,5,0,9,46,37,14,5,9,13,37,43,49,7,6,9,9,22,36,43,54,1,35,2.161507026516852,2.31203068619126,6,4.77933559233223
12,34,28,5,36,22,8,0,10,40,40,9,7,9,21,30,44,49,7,5,4,10,19,35,45,71,2,29,2.1415051758093564,2.4764359001080045,8,5.026603056156724
13,34,33,6,29,22,7,0,5,36,46,11,9,13,19,35,66,22,8,5,3,12,25,42,36,71,3,26,1.973201616928989,2.425208579648345,6,5.230042528745343
13,39,41,5,27,21,9,0,7,39,17,13,6,9,26,45,56,28,7,6,8,12,30,42,56,63,5,27,2.0013246836721748,2.066203204310696,5,5.094810069292346
14,38,35,4,27,17,6,0,9,34,22,12,8,14,16,43,50,32,7,4,6,18,37,40,48,65,8,27,2.095936802064479,2.2239374978481994,7,4.94819505419235
8,42,30,4,33,14,8,0,13,19,25,31,7,15,18,42,42,45,8,4,5,14,33,53,37,52,4,28,1.955067561879394,2.42718966924868,9,5.466264298781396
