39,23,rv_signal_changes,35,31,19,24,x_max,4,10,15,16,21,22,y_max,25,36,38,5,28,30,33,18,17,12,37,8,x_rms,z_max,y_signal_changes,32,29
2,17,0,11,30,2,46,3.756002356375892,44,9,24,14,5,9,4.266247567961971,70,4,3,59,2,35,37,0,10,30,7,9,0.9626539116075088,5.653165198352251,30,38,2
3,26,0,16,27,2,38,3.756002356375892,50,4,45,47,9,9,4.266247567961971,39,13,5,39,5,7,39,5,21,14,14,7,1.363673520670441,5.653165198352251,28,37,7
1,47,0,15,38,8,29,3.676343990775892,53,5,31,47,10,29,3.0647238799619703,52,12,3,52,6,22,38,17,49,7,6,6,0.997370612981944,7.35723793745225,29,46,2
2,46,0,18,36,10,23,3.372057021075892,55,9,28,52,10,25,2.93760114636197,48,10,4,62,5,11,37,15,42,12,8,8,0.5726174902572291,7.35723793745225,29,50,5
5,47,0,16,34,2,28,2.8427467218758915,52,8,56,58,11,16,3.70377290976197,36,14,5,32,6,9,32,12,19,6,8,6,0.534703316085286,7.022622459152251,30,44,8
4,45,0,15,32,5,30,2.956520393675892,51,6,62,49,10,19,3.70377290976197,34,13,5,32,7,10,39,11,21,8,6,5,0.5432107765906106,6.98161285325225,27,44,7
3,43,0,19,28,6,32,2.956520393675892,54,8,69,39,14,23,3.84636999296197,43,14,2,43,8,16,41,7,15,14,6,2,0.5347166812261005,7.35879407565225,27,47,3
3,42,0,18,28,4,33,2.242177821875892,30,8,70,35,15,25,4.286679681061971,40,13,2,51,7,24,37,6,13,12,7,13,0.4441248858819988,7.35879407565225,30,42,4
1,45,0,14,34,3,27,2.607003159375892,42,11,77,38,12,26,4.286679681061971,43,7,4,47,5,34,27,7,11,13,6,5,0.4642205363163469,7.70927218345225,29,50,5
2,44,0,19,35,7,29,2.607003159375892,36,6,51,61,17,20,3.51078082156197,39,8,3,43,5,18,36,7,21,16,7,14,0.6308809742022304,7.70927218345225,29,44,5
1,43,0,17,30,2,30,2.339629442875892,36,12,69,28,13,26,4.27594569006197,35,14,3,30,9,19,43,8,11,12,7,15,0.6031927848829497,7.56118437005225,30,46,4
3,38,0,20,31,2,25,3.1287144748758915,45,9,64,44,13,27,4.27594569006197,44,13,4,46,6,12,38,8,12,13,10,3,0.5033512341275166,6.77568161385225,30,42,7
6,37,0,18,29,13,35,3.1287144748758915,44,2,16,61,9,15,3.17485210196197,33,16,5,51,5,11,45,22,45,9,10,8,0.6520681981099683,6.77568161385225,30,32,7
6,46,0,16,32,11,36,2.7515648920758915,32,2,14,61,10,11,3.17485210196197,31,11,8,50,3,9,45,26,45,7,9,13,0.7204305339984498,6.63756595695225,30,37,8
5,41,0,18,28,6,31,2.7515648920758915,35,9,46,54,5,22,3.32553586466197,35,13,6,46,2,11,39,4,26,14,9,14,0.7328405654731703,6.31468422125225,29,42,8
5,41,0,26,27,7,32,2.675608310975892,34,5,59,42,7,23,3.32553586466197,36,9,6,42,2,17,33,10,25,8,7,15,0.7413751733025319,6.8918247638522505,36,42,9
8,51,0,24,36,4,29,2.407555836775892,20,2,74,38,17,21,3.51372299216197,31,7,2,40,3,14,29,10,19,6,5,13,0.6866793099105455,6.8918247638522505,41,45,9
6,46,0,16,40,4,31,2.211564864575892,17,9,74,29,10,23,3.51372299216197,37,11,1,37,3,9,37,8,11,16,5,20,0.6208397565212177,6.843765040252251,34,50,7
6,43,0,18,40,6,31,2.427516427075892,31,8,75,40,9,23,3.63733868456197,43,12,2,45,2,10,42,8,15,11,4,16,0.6715015427337925,7.1463793685522505,32,45,9
5,50,0,20,38,7,29,2.463830627775892,19,5,71,44,6,25,3.63733868456197,40,10,3,47,3,6,42,6,15,15,5,19,0.7566483393499106,7.1463793685522505,36,47,9
4,47,0,15,40,5,26,2.521505501375892,18,9,61,35,10,22,3.31238180836197,37,14,2,44,6,5,46,7,12,19,5,19,0.7595461572817732,6.7572982607522505,36,37,6
4,40,0,17,35,8,28,2.611353958375892,23,6,48,58,13,29,3.0010166002619703,33,13,3,59,7,12,47,10,25,16,6,12,0.7688543894644693,6.99348250425225,31,38,6
2,51,0,18,34,12,29,2.9073374204758915,23,5,31,63,14,21,2.7654768558619702,30,11,5,66,7,9,55,14,32,13,8,10,0.7160956047776473,6.99348250425225,34,35,6
2,55,0,21,40,9,31,2.9073374204758915,25,9,40,53,17,12,2.7654768558619702,34,13,3,62,5,9,43,13,29,15,6,11,0.7051856724259216,6.958619316452251,34,39,5
2,42,0,22,36,9,29,2.8454167468758915,33,11,34,62,13,26,2.83125125646197,40,15,3,61,7,11,35,11,32,12,4,9,0.703349398405408,6.958619316452251,30,43,4
5,39,0,27,23,2,38,3.141957019775892,30,11,65,41,10,18,4.024893014361971,34,13,7,52,6,6,43,2,15,12,10,10,0.8895895614870164,6.75079977035225,33,40,6
