13,11,20,21,z_max,35,y_signal_changes,17,x_signal_changes,rv_min,15,32,19,rv_std,30,29,9,27,z_rms,25,6,18,16,10,22,26,24,12,rv_rms,39,37,14
38,14,3,9,4.6818248486522505,18,28,0,39,0.0312808729231439,37,29,2,1.415525179411549,44,6,2,9,1.2076782247583748,43,27,3,19,2,11,13,79,16,2.9683934019847458,7,6,69
36,6,17,15,11.28205932665225,11,31,18,28,0.2058536495036669,24,42,3,2.5211885038072945,29,3,3,3,4.693154562039539,11,19,8,35,5,24,4,41,18,10.561949267535033,3,3,47
57,15,2,19,11.31725691895225,20,32,1,30,0.7702430543610647,35,46,2,2.730416227077839,16,9,6,2,8.15971915551204,50,28,2,22,12,24,16,56,28,18.31395428824156,7,8,26
42,22,2,26,11.34094099735225,24,32,3,31,0.7702430543610647,35,38,2,2.658220988588751,6,9,9,7,8.961656424025843,50,33,2,27,11,16,16,54,29,20.533026210364618,6,6,27
21,3,22,17,11.34094099735225,25,30,33,31,0.9979329753143102,36,36,8,2.4397229777053364,11,5,10,6,7.4565129017888285,23,37,18,35,1,8,11,64,11,19.30520403315452,2,5,34
19,3,14,15,11.11884162635225,24,28,31,30,0.9979329753143102,51,44,7,2.468496979947176,12,5,5,8,7.306521576285133,39,40,17,33,1,12,16,54,8,18.548989325965216,1,5,30
30,10,21,13,11.11884162635225,24,31,27,31,1.0325235004013849,26,41,17,2.5846293253309027,8,7,4,8,8.87370655668605,41,32,17,14,3,12,15,56,23,19.25088401828242,2,6,33
28,11,14,13,10.923144478852253,22,29,41,30,1.7663165950155282,22,33,4,2.478386171349122,27,7,8,9,8.267527328749077,44,36,15,17,8,18,13,61,30,19.28490963352303,4,6,24
20,10,23,17,10.923144478852253,24,32,36,31,1.7663165950155282,34,27,6,2.409081109879524,20,8,7,7,8.387132022890821,24,32,15,29,7,11,14,67,20,20.477958110182005,5,5,23
16,8,24,16,10.292946717252253,28,36,25,31,2.105503864007747,35,32,7,2.228962081942719,22,6,3,6,7.365052496154266,30,37,22,40,11,11,15,56,19,19.545775928682573,3,5,17
18,14,11,24,10.64777515595225,33,34,21,31,2.209090822062441,41,39,4,2.3100908147837043,22,6,4,10,8.156203118259429,42,30,19,36,8,11,15,57,17,20.094113082963773,4,8,22
25,22,9,30,12.329246152052251,32,30,20,31,2.209090822062441,37,34,5,2.4453490035668186,21,4,6,3,10.207208785024728,35,23,13,19,10,14,18,63,13,22.46198234907463,6,7,36
26,23,5,26,12.329246152052251,27,27,20,31,1.928338758705032,31,38,4,2.3902707074044782,16,3,8,4,8.857409634479101,28,31,18,21,12,17,17,76,13,20.34049568922431,4,8,32
20,21,27,11,10.794530596452253,31,26,31,31,1.3560513175573263,25,46,11,2.3910675555271403,13,8,6,7,8.169313404418308,13,25,16,26,9,12,15,78,10,18.52139171727719,1,7,31
22,22,26,13,10.25790999895225,28,28,26,32,1.3560513175573263,26,38,4,2.313547634727372,9,7,4,10,7.866441826045282,30,24,16,25,13,8,10,70,12,18.581159947664045,4,10,34
12,22,22,13,10.25790999895225,28,30,26,32,1.8079333805249191,26,31,5,2.389732595374332,16,8,2,10,7.527736925067476,27,27,29,25,8,7,14,71,10,18.743473861660576,3,6,37
11,17,20,14,10.12521271915225,26,26,29,31,1.8079333805249191,33,34,11,2.4529452572812165,17,9,3,12,8.191110581630344,30,27,23,23,8,9,13,73,11,19.908650919861685,2,11,34
19,24,19,13,10.53625943525225,24,25,31,31,1.8606803722541396,21,41,4,2.321159928090581,15,7,5,15,7.846540223578589,35,20,16,22,11,11,9,76,10,20.02715419222223,3,14,42
25,18,24,12,10.53625943525225,27,31,31,32,1.6449860649112884,23,43,4,2.3568859431796527,8,9,7,15,8.358958912709818,24,24,12,27,13,12,6,79,16,19.996365886291656,6,14,31
17,15,28,13,10.53111354015225,22,28,30,32,1.6449860649112884,34,32,11,2.4047800580990346,9,6,6,15,8.510327707348821,23,17,29,14,10,9,5,78,11,20.105259196907543,4,16,29
