window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.0011842456133916114,0.009613266108470143,-0.0008672377472495712,1.1748349905362787,0.7877614814835371,0.6366633269560958,1.0779322510166882,0.8987233143842006,-2.7653164063241085,-2.01666392483803,-3.3241237044477496,0.13663962131518653,2.9244703556758918,3.56078646846197,3.3523480500522504,3.938763153688432,0.310284777073405,0.20271630338803834,0.5809693449416069,1.093970425403051,37,36,33,0,3,5,8,20,77,62,10,9,4,2,2,14,26,97,42,15,3,0,0,1,3,5,13,18,67,57,18,10,4,5,56,46,25,21,22,9,5,7,3,6,1
1,-0.005916496717608382,-0.007914125620029844,0.0274944562057504,1.0635844893904984,0.7524521410603349,0.5867905872450414,0.942321856086506,0.8173857814347651,-2.7653164063241085,-2.01666392483803,-2.80859753954775,0.13663962131518653,2.9244703556758918,1.7477211835619701,3.3523480500522504,3.7784492231003073,0.283109614759846,0.17219291333185524,0.4443632127901836,0.8996657408818849,41,37,34,0,3,4,6,18,85,62,7,10,3,2,2,0,13,15,53,55,34,19,6,3,4,8,9,34,75,45,16,4,1,4,54,54,32,18,17,6,3,8,4,4,1
2,-0.01106177555910839,0.0007790187439701471,-0.00463564269474958,1.2116393334327662,0.7260551259033163,0.6928470788711829,1.142797789972451,0.919377231568876,-2.220128161124108,-2.11065912283803,-2.80859753954775,0.1046228842199317,2.1186776854758915,2.79001375066197,5.504123860052251,6.034438804116061,0.2636392043645002,0.24001884078526725,0.6530041389745561,1.1566621841243236,40,37,35,0,5,6,5,20,56,58,32,9,5,4,1,8,13,63,71,29,8,2,1,4,8,15,44,88,25,14,2,2,0,2,71,57,33,19,14,3,1,0,0,2,1
3,0.01271015522089165,0.023622970491970152,-0.00825396834774957,2.102399611517726,1.3857851869273177,1.135037886112818,1.9010528759193748,1.5502958487089389,-4.285808389524108,-2.62089507603803,-4.47156963114775,0.1046228842199317,3.127446308175892,5.0922912595619705,8.27259209055225,8.565754800865047,0.9602810661764596,0.6444345238231598,1.8070350825174049,3.411750672517025,34,36,44,0,5,5,6,15,23,44,50,31,15,6,6,18,49,85,19,10,6,4,1,2,7,18,33,100,23,9,2,4,1,3,48,48,47,27,11,13,1,1,0,4,1
4,0.0593047744258917,-0.010820393858529865,0.018543260827750412,2.9365518350761364,1.8246402951481266,1.4301096256270427,2.495253978292913,1.72669032365449,-4.6578883327241085,-3.25113722743803,-6.1834912478477495,0.5576371866878602,3.698281740075892,5.0922912595619705,8.53816159295225,8.856619087527577,1.666414631473973,1.0226653111171868,3.113318134354368,5.802398076945531,33,36,42,0,8,8,9,21,26,25,38,42,17,6,4,8,43,79,30,17,6,4,3,6,6,10,28,29,85,25,6,3,2,6,34,52,39,23,23,15,4,2,5,3,1
5,-0.05965849592960831,-0.03354534396252986,0.08676791198675039,3.1739856093672074,2.020902985718732,1.5138084667613483,2.601250916775151,1.755049780509756,-4.885783614624108,-3.44998843753803,-6.1834912478477495,0.1964460050609285,3.7046899570758915,5.6613758477619704,8.53816159295225,8.856619087527577,2.043804006911734,1.146370682069953,3.3870175012870516,6.577192190268736,35,40,40,0,11,9,6,23,31,21,29,38,23,9,6,10,49,69,36,13,5,5,4,3,10,8,27,23,78,38,6,2,2,6,12,42,51,30,19,23,11,5,4,3,1
6,-0.05208911181410831,-0.001891253808029838,-0.09591271447674961,3.339120703272443,2.0398192021456922,1.6157066603990708,2.7409007700439254,1.7737238937652524,-4.925153376524109,-3.69569787353803,-6.25542425784775,0.1964460050609285,3.7046899570758915,5.6613758477619704,8.80611382025225,9.345746951692178,2.081787826505937,1.305255794649442,3.760868140012842,7.147911761168217,36,38,41,0,11,9,6,23,28,23,29,39,24,8,8,8,40,60,49,16,6,5,3,5,13,10,27,25,80,28,6,3,3,5,10,37,60,29,17,27,11,4,1,4,1
7,0.07170019423789169,-0.03326389150852985,-0.06035711396574956,3.3635144845380687,1.895833286819714,1.7243001087002114,2.8861549495732457,1.895770504851329,-4.935317132924109,-3.69569787353803,-6.25542425784775,0.2779840769689255,3.3951366431758916,6.1057370554619705,9.57459719365225,9.805992308004669,1.7996623846336965,1.487158675670927,4.166766687076208,7.453587747380836,34,31,41,0,9,5,7,18,19,29,37,35,28,13,6,14,51,64,36,10,5,4,8,2,13,12,26,49,68,17,1,5,4,5,14,48,51,29,20,20,9,2,4,3,1
8,0.010586223533391685,0.06378600768447013,0.0672105641412505,3.24203642448542,1.812665559032888,1.8741348553137813,2.6993866925853958,1.8928085497641178,-5.116143475024108,-3.43314782683803,-6.036084549247749,0.2779840769689255,3.2138282699758918,6.1057370554619705,9.57459719365225,9.805992308004669,1.6429342485163547,1.7582250553391665,3.6456028880196514,7.046762191875172,36,26,44,0,7,5,4,13,22,37,35,34,29,14,10,19,53,57,29,7,9,3,8,5,9,14,29,45,76,12,2,4,6,3,18,53,46,26,18,24,7,2,4,2,1
9,-0.048111907990608355,0.0813821559249702,-0.02922625704874962,3.217500531945703,1.885987233428067,1.7818916924054353,2.615206208424429,1.7969061390964542,-5.310936357224108,-3.32105007203803,-6.93881107814775,0.3446167003409325,3.0003951298758915,5.913483101661971,8.432073927352251,8.80074930734484,1.7796313001720754,1.5908805293832535,3.4200788433413787,6.790590672896707,34,32,43,0,4,7,8,15,14,33,30,30,42,17,12,15,50,63,30,5,8,6,7,4,6,8,20,29,73,43,9,4,1,7,16,37,58,28,16,15,18,4,3,5,1
10,0.03229249364489164,-0.06441256227552986,0.03488146311825037,3.351202701072704,2.035918732562965,1.667822898009858,2.7840106259748576,1.8582686636718313,-5.555371577624109,-3.53562177523803,-6.93881107814775,0.47108543942355047,3.081648662975892,5.982456373061971,10.01086504465225,10.739594106489163,2.0730039453732982,1.3928910986524492,3.8759659410050933,7.34186098503084,34,32,40,0,4,5,13,11,21,24,24,25,49,24,8,12,53,65,36,8,4,5,6,3,8,11,26,41,79,20,5,2,6,2,19,62,53,19,20,13,7,4,2,1,1
11,-0.004781017296108343,-0.012601595676529803,0.06195703238025036,3.411933726997829,2.106236258207549,1.6342772206383185,2.8046425007803713,1.826428575456783,-5.555371577624109,-3.53562177523803,-6.49705742654775,0.5423940366383265,3.081648662975892,5.982456373061971,10.01086504465225,10.739594106489163,2.218127016757263,1.33551041705545,3.9349291155224715,7.488566549335186,34,28,37,0,5,7,12,15,17,24,19,29,47,25,8,7,54,69,36,8,5,3,6,4,12,10,25,47,72,19,6,1,6,2,17,69,44,22,22,14,5,4,2,1,1
12,-0.03630606721210833,-0.05049631667702986,-0.09142332205424966,3.4514721114479237,2.054923322072682,1.5723276477040664,2.906950403529369,1.8013470615457163,-4.988530924624108,-3.40420290903803,-6.907650114047749,0.357989612860811,3.4739716526758917,6.55781647506197,8.61429432005225,9.115385326911774,2.112013995057318,1.2373820548662748,4.229359436197495,7.578755486121087,35,36,34,0,9,9,14,15,17,27,24,43,32,10,9,11,62,84,14,6,4,6,2,2,12,7,25,25,64,39,14,4,3,7,13,34,62,24,22,15,15,7,4,4,1
13,0.025032177811391682,0.027082034365970172,-0.04892470531874963,3.647613754254652,2.088228978412878,1.8047735906532798,3.083346900780863,1.9554037085553362,-4.988530924624108,-3.40420290903803,-6.907650114047749,0.357989612860811,3.4739716526758917,6.55781647506197,9.61321886645225,10.672992806584583,2.180663438104637,1.628970575052466,4.754710868672738,8.564344881829845,36,37,34,0,10,9,11,18,19,22,27,41,27,16,9,15,64,70,18,5,6,3,5,5,11,12,31,24,76,24,8,5,3,6,11,47,59,26,18,22,9,2,5,1,1
14,-0.01597041825560833,0.07097454861947015,0.06585439440525037,3.5031091195046007,2.132621829355022,1.5822873249171296,3.006252547464563,1.9563024213268545,-4.799637168424108,-3.38716396413803,-6.790616869047749,0.4796866012597196,3.4719845991758915,6.25901918336197,10.25777736065225,10.672992806584583,2.2741654606504076,1.2543352825725724,4.520945590199828,8.049446333422809,35,35,32,0,11,11,15,18,17,17,31,35,29,16,5,14,59,64,34,8,7,2,3,4,10,9,34,38,70,23,3,4,4,5,16,62,46,27,20,14,7,1,5,2,1
15,0.032927895316891664,-0.04511925050652987,-0.0016138514922495312,3.0961099366844365,1.957711942953797,1.0228456969543702,2.76905733628818,1.7215556222644126,-4.739603058824108,-2.63645826163803,-6.790616869047749,0.6396157757535984,3.061983101175892,4.17462260316197,10.25777736065225,10.56618609678833,1.916860148936967,0.5241245332721711,3.8338405680840175,6.274825250293153,32,36,30,0,7,12,15,7,17,24,26,34,44,14,3,11,45,68,42,17,8,0,4,2,9,9,30,42,75,23,1,6,2,3,28,78,38,25,12,9,5,1,3,1,1
16,-0.023485097832608347,-0.016137306369529827,0.06252200061275043,2.987009718280336,1.8556355902703678,0.7605275306324758,2.7595571428915475,1.6490709807489445,-4.114788190124108,-1.4941641341380298,-6.84753749904775,0.5529461981017232,3.8497487551758915,4.17462260316197,9.36091275235225,9.41271988262905,1.721967496849131,0.28933126875339754,3.8095323127221934,5.820831078324719,30,41,38,0,14,17,7,20,27,33,28,42,8,4,14,56,61,50,10,6,1,0,0,2,10,8,21,34,80,29,7,3,3,5,24,57,46,38,14,4,8,4,3,2,1
17,-0.020436741319108342,-0.008207750804029829,-0.07326826604974959,3.1469248880227774,1.8679634700407208,0.8517342582267061,2.9228078745144757,1.6912308118317783,-4.122737920824108,-1.58538112363803,-6.84753749904775,0.5529461981017232,3.8497487551758915,5.224824356161971,9.36091275235225,9.41271988262905,1.7448525929011551,0.36275930690512964,4.274087055066885,6.381698954873168,31,47,37,0,13,17,11,15,27,39,26,34,13,5,22,56,82,29,6,2,0,0,2,1,14,8,25,32,76,25,9,3,3,5,19,53,50,37,14,11,6,5,2,3,1
18,0.012493539759391681,-0.01980051793102984,-0.10425616588174966,3.0120191176694266,1.7782014439485034,1.121874982349068,2.685507723701492,1.6036564212155675,-4.450143811924108,-2.21853756933803,-6.44359673334775,0.46727440995390046,4.653518370575892,5.224824356161971,8.99863177545225,9.067951469492252,1.5810782318981313,0.6294977682655287,3.611410541092365,5.821986541256025,29,44,32,0,9,10,17,24,33,45,35,23,2,2,12,32,73,56,12,6,3,2,3,1,8,11,29,37,78,19,6,3,5,4,15,56,57,25,22,7,8,5,2,3,1
19,-0.008041662951108306,-0.0030713819670298835,0.0791814199502505,2.8536457524889545,1.7158738434470613,1.0552537208729762,2.5483708610394684,1.5540357865037726,-4.450143811924108,-2.56876264773803,-5.92466316664775,0.46727440995390046,4.653518370575892,3.9751640955619703,8.88385201765225,8.886365179313573,1.4721438574844046,0.5567849244017246,3.2502318713301923,5.27916065321632,31,44,36,0,5,13,17,27,35,42,37,21,1,2,5,12,29,62,53,22,6,6,3,2,9,6,32,39,78,19,3,5,4,5,21,56,58,24,17,10,6,1,4,3,1
20,0.0009864950803916538,0.014587178371970157,0.04553849035025043,2.9068539608586774,1.80871795190247,0.8515804515928757,2.608196161804386,1.5335660001478622,-4.272233487524108,-2.56876264773803,-5.92466316664775,0.810956736945678,2.9771872014758918,3.3396507519619703,8.88385201765225,8.886365179313573,1.635730801353405,0.3627010256539905,3.4023804862772544,5.400812313284649,34,47,38,0,8,14,13,9,19,22,37,35,25,18,2,2,25,53,67,30,13,2,3,3,12,7,27,40,75,24,2,4,4,5,36,57,47,29,8,8,8,2,2,3,1
