window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
27,0.10840574963839163,-0.008429719877029838,0.057818952199750306,6.109017449391158,4.397233775671354,2.5358051326418596,4.416552810955014,2.8225844507458144,-8.92636917202411,-4.846076636238029,-8.91620431874775,0.8885343617635927,10.61436982657589,7.915028928961971,11.89490785145225,14.257495507751262,9.673708342229803,3.2151893654550032,9.754640881594053,22.643538589278855,32,27,36,0,12,23,20,16,32,38,32,17,5,5,12,31,34,38,27,31,15,7,3,2,19,16,12,27,54,42,12,7,5,6,10,29,45,27,21,31,22,8,4,3,18
28,-0.09742299460160829,-0.02797254423652977,0.023475462471750346,5.960466143912616,4.358863570632506,2.5061022510702653,4.172477391282789,2.6783345288986165,-8.80242149842411,-4.87537442833803,-8.29310608624775,0.8957243960952106,10.61436982657589,6.64525001636197,11.89490785145225,14.589770793782549,9.504591433632147,3.1406654780252596,8.705059339052141,21.350316250709557,32,29,39,0,16,22,19,24,24,43,29,14,4,5,15,17,27,38,38,15,25,16,7,2,19,16,14,30,62,33,13,5,2,6,12,28,46,34,26,28,18,3,2,3,18
29,-0.1412020819541084,0.08068490853147015,0.005657396948750405,6.053752848893985,4.425613017039197,2.4708591423493744,4.186423397659478,2.568247043306013,-9.012608684524109,-5.84959116733803,-8.226112727547749,1.2471765857021044,9.525768827375892,5.19317587226197,11.84141702835225,14.589770793782549,9.802994302267477,3.055827477898112,8.763086435305482,21.62190821547107,31,34,35,0,14,23,19,17,22,27,42,24,6,6,7,12,10,20,37,43,19,22,20,10,24,12,12,31,60,40,8,4,2,7,14,31,35,45,24,27,16,1,6,1,18
30,0.06818073238339174,0.03232520303397013,-0.03841531586374963,6.295459974197321,4.745222987952654,2.4407295891011,4.150837298137433,2.465381388124101,-9.012608684524109,-5.84959116733803,-8.59277832934775,1.3551589034812854,9.790807459275891,7.10454204406197,10.98734101975225,12.93401299146032,11.260894908831325,2.9791029229324058,8.61546300605089,22.855460837814626,32,37,28,0,17,25,15,19,20,21,38,24,15,6,5,18,13,45,43,29,27,14,4,2,20,15,10,23,55,48,12,5,3,9,12,19,25,39,36,29,21,9,2,8,18
31,-0.047789850848108294,-0.06248131899752983,0.05536242806425036,6.269518757418834,4.91578917586104,2.5364104980061364,3.8276843761937003,2.4396549865806807,-9.16077462802411,-5.54391761393803,-8.59277832934775,1.9419063302301676,11.58239039437589,7.10454204406197,11.39185747855225,13.770183801933747,12.083633545678321,3.2186410648097064,7.327116341099266,22.62939095158729,34,39,35,0,18,26,17,26,26,31,24,23,5,4,13,18,17,40,41,25,26,14,4,2,16,14,13,17,76,36,15,4,6,3,17,28,41,36,26,22,18,5,6,1,18
32,-0.019915391016108314,0.07702006814247016,0.0105506986027504,6.4030166551800365,4.72800288935817,2.6451252971702477,4.340282324235232,2.6826418989499903,-9.16077462802411,-5.54391761393803,-9.40754823364775,1.140179446889564,11.58239039437589,5.72718943126197,12.43004495815225,14.855728918316121,11.17720397228926,3.5013099643133323,9.419080985654897,24.097594922257514,34,31,40,0,14,23,24,25,25,34,34,10,6,5,11,17,17,23,31,27,26,29,15,4,17,16,12,14,80,34,13,5,2,7,6,30,47,36,23,30,16,7,2,3,18
33,0.16438252401539166,-0.009797165520029818,-0.04959700788074968,6.748123527518775,4.7702695045827275,2.6365867159585745,4.815026266316844,2.717341517298562,-8.987541556124109,-6.213917523838029,-9.40754823364775,1.140179446889564,10.44242612797589,5.72718943126197,12.43004495815225,14.855728918316121,11.391246380276801,3.475842747610726,11.593468904255918,26.46055803214345,32,31,40,0,18,17,28,12,25,23,44,20,4,9,6,13,16,20,34,35,26,27,21,2,21,21,13,10,59,44,15,5,3,9,8,24,30,44,26,35,20,6,5,2,18
34,-0.047978030796608416,-0.14953718656752968,0.008015194875750354,6.478732141138322,4.729989285237016,2.66024796193915,4.366335626661208,2.5622962378392415,-8.987541556124109,-6.213917523838029,-9.626027641747749,1.2427590651261458,9.89051023627589,5.46950932236197,11.35122135835225,13.667974765388267,11.187550264948042,3.5496402945839685,9.532475523999906,24.269666083531924,34,34,39,0,19,18,25,13,27,20,36,26,11,5,10,15,14,9,37,44,21,26,19,5,14,18,12,9,65,46,20,6,1,9,11,17,32,42,31,23,28,8,3,5,18
35,-0.08213552624010831,0.11189708416097022,0.020551466086750417,6.179053424858691,4.609336191495205,2.5679820699026212,4.079162927504434,2.513776156365214,-8.949865480924108,-6.056196571838029,-9.626027641747749,1.2080889346970412,9.75374081637589,5.46950932236197,11.35122135835225,13.667974765388267,10.626363185449136,3.3035264343925395,8.319996275942433,22.2498858957841,34,34,39,0,14,22,21,20,25,27,26,28,11,6,5,14,12,14,41,42,23,23,17,9,12,13,13,16,69,46,14,7,3,7,13,19,40,39,28,23,24,8,3,3,18
36,0.06616464504989167,0.008415639240970173,0.012519717361250455,6.497671394996105,4.7615711290142055,2.3799558561194054,4.572924770771424,2.6520298305419114,-8.83804721112411,-5.16373764923803,-8.99057393814775,0.590893332148173,9.75374081637589,5.258569981961971,12.06470100925225,14.516866428779718,11.3384686884581,2.8321303500304436,10.455898851228842,24.6264978897174,32,37,37,0,18,23,16,21,20,25,31,29,8,9,10,15,10,32,33,44,17,17,13,9,25,14,9,20,65,37,13,3,8,6,5,17,40,38,26,30,32,6,4,2,18
37,-0.08296662121960838,-0.10741191931952987,0.0801175587827504,6.498419724021972,4.773593981798726,2.458333190028178,4.500143940517725,2.6224564354729583,-9.019047878824109,-5.16373764923803,-8.99057393814775,0.590893332148173,9.99500663327589,5.258569981961971,12.06470100925225,14.516866428779718,11.397041481650799,3.02746969680301,10.128857154301851,24.55336833275567,31,27,38,0,19,20,23,18,19,25,38,25,4,9,10,22,13,31,30,30,19,22,19,4,23,14,8,20,66,37,18,2,6,6,4,11,43,49,21,31,29,6,3,3,18
38,-0.06684709708560835,0.14084340507747017,-0.04126704210974962,6.335425627876877,4.622728316028418,2.5037869180403436,4.364234687039747,2.563883948206269,-9.019047878824109,-4.8743251787380295,-8.50782299824775,1.1656040325199255,9.99500663327589,5.96547232376197,11.804108257652251,14.193679239296904,10.687042809099857,3.144392897851891,9.524123686162703,23.355559393114444,31,24,42,0,14,20,27,17,22,23,42,22,3,10,16,16,16,33,28,28,24,29,8,2,21,17,13,21,70,30,15,4,1,8,7,23,41,45,23,24,28,2,5,2,18
39,0.030676100500891455,-0.015744896861529807,-0.08761837141424972,6.270109341096835,4.492072326781209,2.3853113510987467,4.487484481611243,2.5885393097332825,-8.735906733924109,-4.9495614861380295,-8.50782299824775,1.0885049265269322,9.346927546275891,5.96547232376197,11.57266010885225,13.850907763295792,10.08982740608774,2.844979071728854,10.072596975855502,23.007403453672097,31,28,37,0,14,22,18,21,19,24,41,26,6,9,18,12,11,43,36,28,20,22,8,2,26,15,14,13,71,30,13,5,6,7,10,21,38,40,25,27,30,1,4,4,18
40,0.0007831069768915722,-0.14340017754702983,0.0652330190972504,6.096630042480126,4.503732956516181,2.5265923852724823,4.071050359872637,2.4691400028415456,-8.980899588824109,-5.28386573093803,-8.17712225874775,1.0885049265269322,11.37121340517589,4.37952977776197,11.70001075105225,14.217834304454419,10.141805578433265,3.2021163461187054,8.288853189699834,21.6327751142518,31,29,35,0,17,19,24,23,24,43,29,11,6,4,15,15,10,8,43,28,22,19,24,16,24,13,10,20,82,26,11,2,8,4,9,16,56,44,20,25,21,5,2,2,18
41,0.09297555223739165,0.0902456728834701,-0.02067075135624961,6.303707631492079,4.580629290266759,2.616924910357933,4.320206889679968,2.602908827131311,-9.031177991224109,-6.5387025756380295,-9.41381998564775,0.7928460093248171,11.37121340517589,5.77524129996197,12.067254076552251,14.252895695727254,10.495404574081808,3.428220133963037,9.332307424799936,23.255932132844777,33,35,39,0,15,14,32,21,31,34,26,15,5,7,4,18,10,10,38,36,31,31,21,1,20,11,14,17,68,42,13,4,4,7,5,13,50,47,24,23,23,8,4,3,18
42,0.007207000716391599,0.021832321532470104,-0.11989335793924961,6.417776966576215,4.569956268019558,2.5447104377603136,4.568249290552484,2.6563122745594865,-9.16789462612411,-6.5387025756380295,-9.41381998564775,0.7928460093248171,10.323455594875892,5.77524129996197,12.067254076552251,14.252895695727254,10.442276116235284,3.2380139311548906,10.44163799895562,24.121928046345797,34,42,40,0,15,14,30,16,33,15,45,21,5,6,4,17,8,11,42,44,28,26,18,2,24,13,13,14,62,42,17,4,2,9,7,11,51,41,24,21,30,6,5,4,18
43,-0.1024287095751084,-0.08846885137152986,0.08688407177325047,6.3622398971000464,4.647629001685043,2.65710980928159,4.265942872972107,2.531151355259184,-9.16789462612411,-5.69310280673803,-8.47080746754775,1.60330308361862,11.357682211975892,4.9469792561619705,11.38680866035225,13.559744971428199,10.805473488924566,3.5340296381217233,9.102908718694703,23.44241184574098,32,35,36,0,16,15,33,15,32,35,34,8,8,4,17,10,13,11,37,37,18,22,25,10,24,10,13,15,73,36,16,3,1,9,8,18,60,35,18,16,30,5,4,6,18
44,-0.013262422553108326,0.11361762020947015,0.058499368914750424,6.64968363709537,4.798477830791843,2.921379202346145,4.441358244029141,2.6615265443896248,-8.912155680324108,-5.69310280673803,-8.74124417314775,1.2419132320496782,11.357682211975892,9.828937976261969,11.945731163952251,13.968955700358366,11.512782692226386,4.273682703761334,9.864542613984524,25.65100800997225,32,25,35,0,15,23,27,19,30,31,32,7,9,7,20,19,27,46,34,35,15,2,0,2,22,14,15,16,77,27,12,5,5,7,4,21,41,43,20,25,27,7,8,4,18
45,0.1489193617058916,-0.020571906603529852,-0.05458987559524961,6.88202609281006,4.975368692046416,2.7652358120334735,4.7283605759114415,2.7242455002831285,-9.19363575112411,-5.67437969163803,-9.30573988734775,1.2419132320496782,11.635992061475891,9.828937976261969,11.945731163952251,14.137057370830806,12.38823529904328,3.8234761497468632,11.180186895175554,27.391898343965707,33,26,31,0,16,26,20,23,23,25,43,13,5,6,20,15,33,53,32,31,12,2,0,2,22,17,13,16,56,41,16,6,7,6,8,21,33,30,29,29,30,11,5,4,18
46,0.008634897010391605,-0.10696020547452992,-0.02187564893274967,6.704429431070837,4.952997631299232,2.656893099151575,4.490026067476659,2.6104061288243843,-9.46706173152411,-5.75865544533803,-9.30573988734775,1.3423719454383214,11.635992061475891,5.74519252666197,11.785541783952251,14.53649934448074,12.266130048551094,3.535260712937207,10.080406315318067,25.881797076806365,33,31,32,0,17,20,26,20,27,24,37,22,3,4,18,13,9,18,49,21,31,23,15,3,23,14,10,14,63,44,17,4,5,6,10,16,41,41,33,17,30,7,2,3,18
47,-0.015582318938108268,0.06652629211097011,0.004362344441250371,6.5796514884623996,4.798480114184261,2.857701642054504,4.341495509346094,2.598716455391815,-9.46706173152411,-5.75865544533803,-8.47429240884775,1.5634619699655783,11.449188864875891,5.8895275509619704,11.74041083075225,14.53649934448074,11.51282710744265,4.085442211271522,9.42430114386066,25.02257046257482,32,33,36,0,14,17,31,21,29,22,41,18,3,4,19,13,11,16,41,26,28,22,19,5,24,11,14,19,73,31,14,3,4,7,11,23,41,43,27,19,23,7,3,3,18
48,0.09819652009889172,0.08613381073097011,0.009881448036750458,6.648176651697432,4.966771380307803,2.693722832182847,4.426428043900498,2.7087141431770942,-10.236308417724109,-5.700344181338029,-8.57444007444775,1.0343905385051688,11.449188864875891,5.8895275509619704,11.74041083075225,14.297312606150719,12.3392302504021,3.631780864987103,9.796681435422045,25.767692550811265,35,31,39,0,8,24,22,22,28,23,36,24,9,4,14,12,11,22,38,32,32,19,16,4,26,9,13,20,68,34,12,6,6,6,9,20,33,35,32,25,31,6,5,4,18
49,-0.11816721193960834,-0.05188235851202988,-0.06616654141974959,6.52318512364583,4.868067113830824,2.5676677948380537,4.45055186480732,2.750908277951324,-10.236308417724109,-5.700344181338029,-8.86194095494775,1.0343905385051688,10.44851805167589,5.508925841161971,12.025364879252251,14.011801182007638,11.856020457369373,3.2978048418866415,9.90589495627169,25.0597202555277,34,29,42,0,10,19,19,29,25,22,32,29,9,6,14,10,14,24,35,28,35,23,11,6,25,10,12,22,68,33,15,5,6,4,7,21,42,36,18,26,25,17,6,2,18
50,-0.1471981985701084,-0.08580241208952984,0.12511820857625033,6.606318593731668,4.847202037802012,2.6890570653928365,4.499772112202489,2.7158024828366285,-9.172939646024108,-5.40064624143803,-9.33899704584775,1.153038267085439,10.44851805167589,5.972009204261971,12.02786826905225,14.610138408848329,11.758517452467139,3.6191949774297547,10.13180181393629,25.509514243833188,32,30,40,0,19,22,18,24,19,27,39,18,7,7,13,19,16,29,36,25,26,21,8,7,20,14,8,19,60,46,19,1,9,4,5,20,58,32,14,28,26,11,3,3,18
