window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,-0.009174846335108315,-0.029957835082529895,-0.061569477173249634,4.515328473883819,2.9485229702853473,1.608060564115556,3.8196698013015986,2.3422436035307888,-7.462340354124108,-3.23273128793803,-8.39044019624775,0.6185704759407744,4.220629505675892,4.63139868176197,10.61170781115225,11.065917387635862,4.3469359420527995,1.293378124873237,7.29683409574739,12.93714816267342,27,41,34,0,4,8,10,21,17,19,28,25,33,35,15,17,22,49,38,24,20,8,4,3,12,22,15,7,69,47,13,6,3,6,19,37,32,25,18,35,22,5,3,4,9
11,0.02038780403489164,0.09721849527947014,0.016598682577250383,4.405260330726652,2.952354280401673,1.5791129389195429,3.716185829709316,2.371466766574789,-7.245158027724108,-3.18838800103803,-8.93376173894775,0.3175429435630603,4.974124479275892,4.69637999986197,9.81680723425225,10.407180569520152,4.358405729779721,1.2515245548437601,6.905156318597818,12.515086603221294,25,37,34,0,6,10,11,23,19,25,23,31,40,12,10,20,23,42,38,38,13,9,3,4,3,21,16,11,53,54,23,7,5,7,16,32,32,24,23,23,27,13,3,7,9
12,0.019637901762891697,0.07258513208947016,0.007497618739750363,4.311175784231126,2.8396843567052263,1.7404667349097873,3.60771759334471,2.3511979403497376,-6.664180643824109,-3.45036852773803,-8.93376173894775,0.2569419910859718,4.974124479275892,5.500836701861971,9.81680723425225,10.407180569520152,4.032096446451012,1.517246528363991,6.507841223807852,12.057184198622851,30,35,37,0,8,11,15,16,20,27,29,29,35,10,10,23,43,32,39,28,7,10,6,2,4,19,16,10,57,52,25,8,3,6,15,32,31,29,23,25,22,14,4,5,9
13,-0.001296027580108261,-0.03166552077152983,0.06826339995475034,4.257271133209139,3.012058729752872,1.7543219291594956,3.3568146832781984,2.3020979161393726,-7.274094581224109,-3.45036852773803,-7.71575146884775,0.2569419910859718,6.426506018175892,5.500836701861971,9.08260112405225,11.011540202889998,4.536249735583988,1.5393240681678129,5.636432354822747,11.712006158574543,32,39,40,0,6,14,17,17,29,30,28,42,15,2,8,27,47,32,38,22,9,10,4,3,13,13,12,11,72,42,16,11,3,7,13,39,34,34,20,25,20,7,6,2,9
14,0.06357096001389168,-0.04161926450302988,0.01601331257325038,4.1937532088049805,3.032036076294107,1.7999180711520042,3.261676521347042,2.3430632600652097,-7.3863653236241085,-3.68173152513803,-8.03592786874775,0.2901906916940355,6.426506018175892,6.48669368196197,9.867032872552251,11.011540202889998,4.5986420174530265,1.6207186130186617,5.319395078043057,11.538755708514737,30,43,43,0,6,16,10,19,31,26,37,31,22,2,6,30,48,44,35,21,8,2,5,1,7,15,15,16,78,44,11,5,5,4,13,42,38,32,20,23,15,7,7,3,9
15,-0.11885814802410832,-0.05674161982552989,0.07047757506575036,4.226922607000679,2.8728335725696033,1.7539342266627453,3.460342605258504,2.336422090867822,-7.3863653236241085,-3.68173152513803,-8.03592786874775,0.2457670416928487,4.7683025467758915,6.48669368196197,9.867032872552251,10.288351783869537,4.133649997517377,1.539752441439733,5.989469017177182,11.662871456134287,33,40,36,0,4,9,15,13,23,27,27,38,27,17,8,33,42,40,38,24,7,4,3,1,12,12,14,13,74,41,23,2,3,6,12,40,37,22,21,25,22,8,7,6,9
16,-0.06470562573660835,0.001661997319470096,0.013460133989250394,4.2429459190942715,2.8714657070198464,1.5768018570005005,3.5414663069516585,2.2968203432550753,-6.985262174924109,-2.97151872613803,-7.39640867954775,0.2457670416928487,4.506180270775892,3.60232499686197,10.37927474245225,11.39609848671409,4.124751062296477,1.2431534292376591,6.271082389240412,11.638986880774548,29,36,35,0,7,10,14,14,18,30,24,29,31,23,10,25,25,31,25,28,26,11,9,10,21,10,11,24,82,25,15,4,0,8,10,48,35,27,28,24,19,1,6,2,9
17,0.0790868038483917,0.02903191833847016,-0.10602288461024965,4.399205328831474,2.9445158756705596,1.8698053935963996,3.62111259260634,2.438059322903684,-7.276807135524108,-4.06309265183803,-10.18779795624775,0.7543399284762929,5.122737470175892,5.882754027461971,10.37927474245225,11.670486135138667,4.3382142323094595,1.7485075311022982,6.561848630196643,12.648570393608402,27,40,37,0,6,10,15,13,19,32,22,41,26,16,1,22,34,50,41,27,7,8,4,6,2,10,21,16,46,68,18,10,3,6,24,52,30,21,22,22,17,4,4,4,9
18,0.051332918078391715,-0.04738540025852989,-0.14731257429424968,4.5697826287143695,3.054539542747332,2.087468345218717,3.7285091838293978,2.5948381086069867,-8.473016827024109,-4.06309265183803,-10.32918952384775,0.6173881753100295,5.517743148275891,7.332018558861971,9.905392606152251,11.670486135138667,4.666423443342765,2.1798847342239136,6.961740864222679,13.808049041789356,27,38,34,0,3,8,13,13,17,26,38,44,24,14,3,37,44,56,28,12,5,8,5,2,4,3,28,14,34,73,20,11,8,5,23,45,35,11,24,28,19,6,4,5,9
19,-0.009583847084608266,-0.04727535053502993,-0.07187964656774959,4.4941148544407294,3.2111905373373735,1.8975953063131439,3.5900426575526323,2.5712728490483787,-8.473016827024109,-4.03175415563803,-10.32918952384775,0.6173881753100295,6.860220218575892,7.332018558861971,9.93174140455225,11.84917250736966,5.15591825860502,1.8015514526549437,6.446786483319137,13.40425619457908,25,44,33,0,4,12,15,15,28,27,47,32,16,4,4,27,54,52,30,15,9,6,1,2,2,7,23,14,37,74,18,12,8,5,27,45,28,17,25,33,13,3,6,3,9
20,-0.05796461859660831,-0.03917253977202975,0.11532154874775041,4.573760063290515,3.2346882941623267,2.1362018212684575,3.559413057936622,2.6067029417497394,-7.684780779624108,-5.14903302873803,-8.10581036114775,0.7666846166870835,6.860220218575892,6.949522297661971,9.93714401265225,11.84917250736966,5.233284128699916,2.2824463545314306,6.341360188307655,13.857090671538993,27,45,35,0,9,16,12,14,32,28,47,25,15,2,4,7,35,55,52,21,7,8,9,2,13,13,12,16,76,35,17,6,6,6,28,48,24,19,22,29,15,7,4,4,9
21,0.02608796630189168,0.05762852094147017,0.15884163384825023,4.428969650235929,2.945222581221606,2.162728723675236,3.5749948529496534,2.55847218357135,-7.684780779624108,-5.14903302873803,-7.768297156547749,0.5314400670765979,5.979141767875892,6.949522297661971,9.93714401265225,11.264503382548375,4.337508317461711,2.3403582893179076,6.402909431630049,13.080776038409674,29,39,38,0,6,7,14,17,26,28,44,36,14,8,4,6,30,53,62,17,9,6,11,2,14,13,15,15,75,34,16,7,4,7,21,46,33,15,29,19,17,9,6,5,9
22,-0.018037957791108266,0.05472127501247003,-0.0029582080687496413,3.9257583670216842,2.6380407230741585,1.628334751289556,3.3701160569505357,2.3580001986397656,-7.292412938724108,-3.00201044333803,-9.74762525994775,0.16734186018258046,5.979141767875892,5.44962554976197,9.85923724635225,10.752391806346814,3.47979211225945,1.3272342400981056,5.678845494155403,10.485871846512959,30,40,39,0,4,9,16,13,31,37,44,29,14,3,17,18,42,50,33,17,13,4,2,4,3,7,15,22,48,68,17,10,5,5,18,39,39,32,23,19,12,7,6,5,9
23,-0.0680872962211083,-0.07439132015602987,-0.026871162794749628,3.9304938435812637,2.6766659075819983,1.6378226757394678,3.3311136584785888,2.346365669937607,-6.944163668124109,-3.26627476583803,-9.74762525994775,0.16734186018258046,6.046743584275892,4.401903227261971,9.07016448895225,10.832181999737266,3.584588130359233,1.3439985928404736,5.548520132546276,10.477106855745978,34,45,35,0,6,12,14,16,32,41,34,28,14,3,14,21,23,37,39,31,11,12,7,5,5,1,18,19,26,86,19,13,8,5,16,39,42,36,18,22,9,8,4,6,9
24,0.019061133305391668,-0.049052097719029915,0.0034643958582503574,4.056964509770067,2.832190464764557,1.8752142714601185,3.214628045464682,2.3270980355106134,-7.0775693897241085,-3.89588565823803,-9.20314815554775,0.40776088290437434,6.046743584275892,4.894219044361971,9.54212200135225,10.832181999737266,4.010833077753079,1.759417336089171,5.166922736363368,10.937173150205622,31,43,35,0,7,9,18,15,31,32,39,26,18,5,5,17,36,40,39,28,7,11,8,9,3,3,27,12,61,63,13,7,5,6,20,43,34,29,25,21,12,6,4,6,9
25,0.06788023419089172,-0.039543499430029876,0.003663741699750389,4.062433355763092,2.640593882000626,2.33101514800918,3.104880323173971,2.3557312152849588,-7.0775693897241085,-6.34019137123803,-7.77188227434775,0.6296092464466939,5.361432408175892,7.56783234586197,9.54212200135225,11.454908851253975,3.4886718879264755,2.7175976542977156,4.820147622118073,11.026417164342268,28,35,35,0,5,9,15,7,28,32,42,35,21,6,3,3,16,67,49,33,7,12,5,5,5,17,16,15,81,42,10,4,4,6,27,53,28,27,24,19,9,6,4,3,9
26,0.008741967680391649,0.04613241495047013,-0.009058945794249604,4.008836768584665,2.416341598573633,2.4102686766953143,3.1722756461167942,2.37548922095057,-6.4495652475241085,-6.34019137123803,-8.03517079394775,0.6296092464466939,5.361432408175892,7.56783234586197,9.55941872675225,11.454908851253975,2.919391571498151,2.905761646783871,5.031707419722321,10.856860638004331,28,40,38,0,5,12,7,22,32,26,47,32,13,4,3,3,23,48,59,36,8,6,7,7,6,15,16,15,78,43,13,4,3,7,30,52,32,24,19,18,13,7,2,3,9
27,-0.01628092546410833,0.05376063248797007,-0.022453590199249564,3.716182550569206,2.2589906771043293,1.9152786003109914,3.1730360208751085,2.243465015221255,-6.4495652475241085,-4.098655463938029,-8.03517079394775,0.5118708298305441,4.257796461075892,6.7833886236619705,9.61169098605225,10.515716621701376,2.5516519738891215,1.8355911612073683,5.034330876741894,9.42157401183838,28,44,41,0,2,9,10,15,26,26,35,44,24,9,5,20,39,56,46,14,8,5,4,3,6,15,15,15,79,46,8,6,4,6,35,43,32,23,20,17,16,7,4,3,9
28,0.05382931379839168,0.0934704443954701,0.006074969320750396,4.041235897952421,2.560724695732978,2.028158594299963,3.441073508216471,2.488334539661258,-6.832060308524109,-4.4492778906380295,-10.770203558247749,0.43098233922833523,5.134467628575892,6.38770209876197,10.57389358325225,12.414766671213206,3.280104281180378,2.061082003804145,5.9205118971007265,11.261698182085256,26,39,39,0,4,9,16,11,25,30,42,37,19,7,3,13,38,48,48,20,11,9,3,7,1,4,22,15,43,75,22,8,5,5,40,36,30,32,25,21,7,4,3,2,9
29,-0.009819627023108329,0.10597350962597021,0.007705028009250417,4.81780238220173,3.4475810241364937,2.172785497069865,3.8574175633862215,2.8786539173559835,-7.958761982124108,-4.4492778906380295,-10.770203558247749,0.37570543506381116,8.77533726747589,7.077380686861971,10.57389358325225,12.414766671213206,5.942955671530453,2.3661136005097902,7.439864812888559,15.748934084928798,27,33,32,0,12,14,21,13,38,40,37,22,1,2,2,20,40,60,37,13,11,6,8,3,3,12,17,13,46,57,30,13,3,6,31,32,26,26,19,30,20,7,3,6,9
30,-0.06534289845860829,-0.017925311325029884,-0.00038115098674957297,5.030657460098966,3.7350557234286543,2.0797947377092347,3.8814384190914373,2.83528275219792,-7.958761982124108,-3.39780989793803,-8.96301670244775,0.37570543506381116,8.77533726747589,7.077380686861971,9.98821938485225,12.3617916053206,6.977455475748068,2.1629337338945653,7.53278217323756,16.67317138288018,27,34,32,0,17,15,19,14,37,28,37,28,3,2,19,36,48,44,26,9,4,6,6,2,11,16,12,7,66,42,23,13,3,7,23,34,28,23,18,33,24,8,4,5,9
31,-0.012927607827108325,-0.012583195363529951,-0.01861050477224958,4.622864744776143,3.3713929392641755,1.99957633945003,3.5783800024087906,2.607526163261112,-7.292786014724109,-3.39780989793803,-8.32933271344775,0.52152951943705,6.1860169634758915,5.91848740376197,9.77676790405225,12.312195229701798,5.683228736982236,1.9992319370469693,6.4025748962635065,14.085035570292707,25,35,32,0,13,15,14,10,29,34,17,34,29,5,12,37,39,42,29,17,6,6,6,6,8,20,12,6,73,44,21,6,3,7,32,34,28,21,27,34,12,6,5,1,9
32,0.024465633812391693,0.020464015093470126,0.001011087885250369,4.158282311432228,2.8798227365599844,1.8113233481952264,3.4217725996120025,2.447959471286364,-7.274864195724108,-2.78222854753803,-8.112528979747749,0.36149933915586074,5.5718458213758915,5.43276767756197,10.19406270525225,11.113234857587017,4.146988780622839,1.6406555238154557,5.854264372877094,11.641908677315392,27,36,36,0,4,13,15,12,23,44,18,41,22,8,24,30,46,37,22,16,6,5,10,4,9,18,13,11,83,39,15,3,4,5,26,35,35,27,26,21,17,3,5,5,9
33,0.015285444988891677,0.018354984463970183,0.008072664201250402,3.9944090841670903,2.56226688951466,1.7782077714871292,3.394890561402368,2.3017054985582233,-5.924688044624109,-4.696420166438029,-7.889169656247749,0.17469308386015167,6.016760537175892,5.807846882561971,10.19406270525225,10.860682479738392,3.282722628965821,1.5811798920159463,5.762673545903096,10.626576066884867,28,43,37,0,10,14,13,25,36,30,30,35,1,6,2,4,29,51,51,28,17,6,11,1,8,20,12,16,83,34,13,6,5,3,16,41,41,24,25,26,12,6,7,2,9
34,-0.01514904130410835,-0.01140978082452988,0.006087891572750391,4.014115245828501,2.8489999916565503,1.7545087144308384,3.3052432008410815,2.4509202211334538,-7.898161038924108,-4.696420166438029,-8.51491782364775,0.1530625755754752,6.937201146875892,5.807846882561971,9.26837818925225,10.993184402598736,4.05851522295573,1.5392155060561081,5.462334839565001,11.060065568576839,32,37,40,0,2,11,16,16,30,49,34,30,8,4,2,6,21,57,55,24,18,9,6,2,4,17,14,13,69,46,15,13,1,8,20,44,34,26,16,34,10,5,7,4,9
35,-0.01653213671910833,-0.026140678347529814,-0.008817815774749563,4.037508335194317,3.02731079768449,1.705078330087175,3.175215917409255,2.4193924326986496,-7.898161038924108,-3.14571127013803,-8.51491782364775,0.1530625755754752,6.937201146875892,5.578270593261971,9.26837818925225,10.993184402598736,4.5824419886608,1.4539877233986698,5.041036938022071,11.07746665008154,32,39,42,0,3,13,17,14,27,46,33,30,15,2,14,27,39,49,34,10,11,13,2,1,4,11,19,12,72,51,11,12,0,8,21,39,35,26,25,31,9,2,6,6,9
36,0.008572248680891681,0.006156424093470117,0.0018714327667504033,3.820564120228497,2.735796800500584,1.709445544026413,2.881269040846844,2.0277830697221546,-6.719663479024108,-3.44223988243803,-8.47083616044775,0.7170207853977432,5.2802021408758915,6.22579960296197,8.65872696115225,10.473247844225968,3.742328808538342,1.4611209847746884,4.150857394001545,9.354307187314582,31,48,39,0,5,13,13,12,35,33,21,35,22,11,12,24,43,49,36,14,13,6,2,1,1,10,19,13,48,74,15,13,2,5,22,47,46,21,25,19,10,2,4,4,9
37,0.026742282862391623,0.018384245397970157,0.06905382580775037,3.6677309499457276,2.6053517381001443,1.9527886595094412,2.63645826101487,2.026258776623587,-7.375603656924108,-5.32188140983803,-10.517339181947749,0.5441589924554672,6.916543418075892,7.0840564960619705,8.791437485052251,10.92392415158454,3.394286414457066,1.9068607645937659,3.4778402964661184,8.77898747551695,33,40,36,0,2,4,23,23,41,32,45,21,7,2,2,8,23,63,49,28,17,5,2,3,2,1,5,14,33,91,37,9,5,3,20,57,44,30,21,9,9,5,3,2,9
38,-0.032997053442108355,-0.0669115011325299,0.054892894056750394,3.7346212993964722,2.53407691854148,2.0149405888040417,2.8640522077596673,2.178419011278474,-7.375603656924108,-5.32188140983803,-10.517339181947749,0.24224837612550135,6.916543418075892,7.0840564960619705,9.36682897605225,10.92392415158454,3.2113173173102707,2.032231362696891,4.102904139295472,9.346452819302643,32,37,34,0,3,3,22,23,42,39,41,21,4,2,2,11,27,54,57,22,15,7,2,3,2,2,8,17,31,92,32,6,5,5,17,43,50,31,26,10,9,6,5,3,9
39,-0.02563181509060831,-0.08675988407602993,-0.05045116107374958,3.8407232559223856,2.4866714201733484,1.8497718978728943,3.1798185319250285,2.230697465041246,-6.365956909424108,-3.93312271373803,-8.74008125574775,0.24224837612550135,6.551357723075892,6.41930006026197,9.885110434952251,11.599118017941688,3.092095870925887,1.714591675822588,5.056895607813766,9.863583154562237,33,38,35,0,7,12,18,22,39,38,38,23,1,2,8,19,45,58,31,19,10,4,3,3,5,6,22,20,78,42,12,7,3,5,19,44,43,38,27,10,6,6,5,2,9
40,0.05115867317239167,-0.002809215396529896,-0.05815519309374965,3.9329936905435035,2.461750069552874,1.9679231894728104,3.2185052517208703,2.197562035102517,-6.444869772324108,-3.75625932693803,-8.74008125574775,0.37445412909807807,6.551357723075892,7.10994936386197,9.885110434952251,11.599118017941688,3.03141530739217,1.9363647856779898,5.1810790409192995,10.148859133989463,32,36,45,0,7,13,11,24,31,46,44,22,0,2,11,27,50,50,31,14,6,4,4,3,5,4,27,16,78,39,13,10,3,5,19,49,38,37,24,13,8,6,5,1,9
41,0.0255643955883917,0.05165108786897015,0.011921835539250364,4.053917694875546,2.4400883398106603,2.227841267314849,3.217897252855148,2.200314835404494,-6.697920579324109,-4.34193181643803,-8.63188234544775,0.32562670758979945,3.778219640875892,7.10994936386197,9.50331073025225,10.488643515585178,2.9773423222008724,2.482972273614541,5.177502430047665,10.637817025863075,34,40,45,0,5,8,8,10,15,26,29,40,37,22,8,20,40,45,49,15,9,3,6,5,3,11,24,11,67,48,18,9,1,8,13,41,37,26,26,25,18,6,5,3,9
42,-0.022321110626608288,0.03489818525247007,0.01766726599425042,4.194652980934638,2.8101046377023726,2.1030094789821026,3.307977447757717,2.3809591251292037,-7.9079419735241085,-4.34193181643803,-7.96868295594775,0.32562670758979945,4.664151653575892,7.048282843761971,9.95652689915225,11.10130079982274,3.9485931534079937,2.211933376011248,5.471513463580687,11.632039992999928,34,38,42,0,4,8,9,16,11,22,43,45,26,16,5,20,40,60,33,23,4,5,6,4,4,20,17,20,79,34,9,9,2,6,21,39,35,23,24,26,19,6,2,5,9
43,-0.012819678463608297,0.0004598945924701825,0.01770435970875037,4.131129407714115,2.910448397025642,1.9396174673543187,3.223712568873405,2.357837215513136,-7.9079419735241085,-3.90055135153803,-7.94205250534775,0.4656313025604081,4.8728634563758915,6.37400046826197,9.95652689915225,11.10130079982274,4.235437107952517,1.8810580655845088,5.196318085532535,11.312813259069562,28,38,44,0,4,9,11,15,13,20,44,44,20,20,6,20,45,62,22,25,6,2,6,6,4,18,17,25,76,34,9,9,2,6,27,39,33,23,23,30,13,6,2,4,9
44,0.01951216229039166,0.050900325024470144,-0.015731137737249587,4.154695190954969,2.758471823744211,2.112918013366468,3.2079743603877886,2.259737979726781,-6.893016834524108,-3.90055135153803,-7.48155617234775,0.5032083125264332,5.593750981775892,6.37400046826197,9.37874254795225,10.44892655879196,3.8047737634339835,2.23350668714805,5.145673482799975,11.183953933382002,32,36,39,0,8,9,16,12,24,41,36,29,19,6,7,20,50,46,35,14,7,6,9,6,7,18,15,24,73,34,16,5,0,8,22,35,30,29,25,31,12,4,6,6,9
45,0.04135964685139167,0.04055320635097014,-0.06487638408574962,4.222523175549012,2.6792024275748068,2.1493154766310174,3.346413013791322,2.2746482991831596,-7.107610311724108,-3.77003297173803,-9.21217757164775,0.5032083125264332,6.097141566575892,5.9619911642619705,9.74001258375225,10.799133322051702,3.5899181341552038,2.3106007903154793,5.6013445020419805,11.501863426512669,35,36,35,0,4,9,17,16,32,37,31,37,14,3,9,31,41,32,35,19,10,9,7,7,3,13,18,18,56,53,23,7,4,5,17,35,43,30,18,26,12,10,6,3,9
46,0.0014413612418917054,-3.611736029915935e-06,-0.0016098710862496167,4.149630798685823,2.5197238827535466,2.1096082629181723,3.4241035494792325,2.303152076973156,-7.107610311724108,-3.57965493313803,-9.28965441734775,0.45085587116803005,6.097141566575892,5.9619911642619705,9.96541677745225,10.799133322051702,3.17450526142042,2.225223511492835,5.862243854620601,11.261972627533858,29,41,41,0,4,11,10,19,33,35,40,39,8,1,16,30,35,40,30,19,9,9,9,3,4,13,19,13,60,55,19,6,7,4,17,42,41,23,26,19,15,10,2,5,9
47,-0.07190403366160839,-0.0150393753295299,0.03358710409425036,4.187132645711802,2.4597293045215887,2.2494091621729524,3.500932310469971,2.4168329579276917,-6.648241429224108,-5.898517806238029,-9.28965441734775,0.1779023305557939,6.021607637975892,6.449320210761971,9.96541677745225,11.198873697305563,3.0277192207895336,2.5300338808389635,6.128827568027024,11.686580669655516,26,40,45,0,7,11,11,21,30,41,47,25,6,1,2,1,23,52,52,33,14,7,9,7,5,14,16,8,67,52,19,7,8,4,15,39,47,20,25,20,15,13,3,3,9
48,0.021325837769391655,-0.031285886415529776,0.009301722940750334,4.3834560991630624,2.789944221229708,2.2690583852127215,3.571275814237971,2.5442598926295754,-7.053137716624108,-5.898517806238029,-8.522476421847749,0.1779023305557939,6.021607637975892,6.51904103966197,10.24551317095225,11.516116511509304,3.892121774464804,2.574802381096483,6.377048731705375,12.843972887266661,27,40,44,0,6,11,17,14,26,33,43,33,13,4,2,2,19,51,60,35,9,6,6,10,9,18,9,18,74,37,20,4,7,4,16,41,39,24,18,20,22,15,2,3,9
49,0.050064147711891695,-0.04630341593752987,0.039672189728250394,4.272414964169516,2.875873821238531,1.999276035796083,3.483763266531082,2.4813415891442263,-7.053137716624108,-4.00958142783803,-7.76175922394775,0.36907726818168185,5.063593221375892,6.51904103966197,10.24551317095225,11.516116511509304,4.1365783272856165,1.9996243368179945,6.069090189934581,12.205292854038193,26,41,38,0,8,10,8,18,21,26,36,32,28,13,3,28,39,57,40,12,4,8,2,7,16,14,12,11,87,36,12,4,4,4,23,42,36,23,16,28,18,8,2,4,9
50,-0.07423500377110828,-0.014676126322529893,0.05717172118675032,4.112563654083629,2.6758972136410932,1.906364352787717,3.409838079959336,2.348927775895881,-7.0365040520241084,-3.54700568783803,-7.33372137394775,0.3887420499247924,4.546118137075892,6.71930845676197,10.03108153085225,10.695042822151388,3.5829683668785317,1.8172202171317817,5.815132168622115,11.215320752632435,28,43,35,0,7,8,10,17,16,30,32,39,27,14,10,32,48,49,29,14,5,7,2,4,16,15,12,18,76,39,11,5,3,5,20,43,36,20,25,18,21,11,1,5,9
