window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.006056621618891648,-0.01948925557402987,-0.0501560447542496,2.013304058264256,1.229650927630303,1.1530735100768001,1.8628980450669146,1.503844393987411,-3.424728690824108,-4.713038847238029,-8.38439334904775,0.12375807170087753,4.119398238675892,4.05010978726197,4.663327807752251,9.129225648097215,0.7560390432437489,0.6649791753618313,1.7364523775697611,3.1574705961753433,45,45,32,0,7,10,12,29,80,35,12,11,1,3,2,1,3,18,39,92,28,11,4,2,1,1,1,7,17,40,74,36,17,6,58,56,37,26,8,8,4,2,0,1,10
1,-0.010183608015608372,0.04385942126347013,0.0721652351862504,2.5948188832370387,1.3399591895222651,1.303254011846588,2.293039277120095,1.4234257671078616,-3.463647079824108,-4.713038847238029,-8.38439334904775,0.23809824619300204,4.119398238675892,4.05010978726197,4.663327807752251,9.129225648097215,0.8977971677286916,0.8501973341138962,2.6316184737924693,4.379612975635056,34,38,28,0,8,15,13,29,47,58,17,9,1,3,2,1,3,20,52,68,27,14,10,3,1,1,1,19,15,33,52,32,34,12,30,50,44,42,18,10,3,2,0,1,10
2,-0.0022924770081083744,0.045665938792970096,0.04463460157325037,2.339498874431686,1.11298253410179,1.0577549406507978,2.163625658247955,1.2528685175719216,-3.7466943438241085,-2.08942609743803,-6.286395485347749,0.23809824619300204,1.6769348047758916,3.60940432616197,4.44179107545225,6.427240604681797,0.6193676883332371,0.5604654462185079,2.3416341183432494,3.5214672528949955,37,31,33,0,2,5,6,8,8,24,28,48,47,24,7,19,43,61,38,9,8,6,4,5,1,4,20,11,25,44,30,29,25,11,26,39,35,23,20,34,17,4,1,1,10
3,0.0028307293948916477,0.005839597669470104,-0.0617668555797496,2.186939841738966,1.1587279986607093,1.038227680344836,1.9815268608073249,1.2522648993756103,-4.331550176724108,-2.61107565703803,-6.286395485347749,0.29294580462951625,2.819770005175892,3.27344010706197,4.22020307005225,6.427240604681797,0.67132929395458,0.5389754085675799,1.9651319222745705,3.175436624796733,40,28,31,0,2,4,6,8,17,49,45,57,11,1,4,13,11,47,71,21,17,6,6,4,1,3,13,18,20,37,52,28,17,11,31,41,41,23,18,26,13,5,1,1,10
4,0.016874376274891644,-0.023316939249029885,0.015624021298250395,2.047414464037255,1.1553985467171823,0.9907264545951358,1.7771122547175724,1.1330398149144503,-4.331550176724108,-2.61107565703803,-5.132001655747749,0.29294580462951625,2.819770005175892,2.88861863826197,3.8452401674522503,5.350114451940983,0.6676152731654212,0.49104129374529576,1.5791860379544513,2.73784260486517,35,28,27,0,1,4,7,6,22,42,49,58,10,1,6,9,12,38,59,33,22,11,6,4,2,7,16,11,23,47,47,21,17,9,20,50,34,20,21,21,20,7,3,4,10
5,-0.01569549226860836,-0.05699361615352991,0.05850561896375038,2.0748169584507874,1.2383118197277894,0.9376361670711191,1.737311782246664,1.0643693393487097,-3.7905187214241085,-2.52056130693803,-4.725089799047749,0.387290679400282,1.9951149414758917,2.88861863826197,3.7219586966522504,4.9792539515072445,0.7668312556775512,0.4412049270410372,1.510837568091704,2.7188737508102956,34,27,26,0,6,5,6,4,19,31,26,38,48,17,3,9,21,49,43,41,17,7,7,3,3,9,15,9,24,55,38,17,20,10,20,43,35,18,22,22,21,13,4,2,10
6,0.007105664463391643,-0.0005219465630298487,0.013373687543750411,1.77225214023109,1.1358897460551236,0.7981189350302473,1.4846186622652753,0.9953310463628875,-3.7905187214241085,-1.87259762643803,-4.37193022034775,0.317061981943444,3.0523153405758916,2.50815413346197,3.3018320914522503,4.862231312234035,0.64514800283032,0.3184970534410152,1.1021357139324275,2.065780770203763,35,29,29,0,5,5,5,9,38,57,47,28,4,2,8,14,24,40,48,39,16,4,3,4,1,6,15,10,24,66,32,21,14,11,33,40,35,30,15,17,18,8,3,1,10
7,0.017444035501391668,0.01961641520047015,-0.016191258966249587,1.6526972269057782,0.989636427101192,0.7733612041735934,1.3883223192940652,0.8800282969207577,-3.3033710850241085,-1.87259762643803,-4.24844386614775,0.317061981943444,3.0523153405758916,2.65771499666197,3.9801067338522502,4.696223343291681,0.489842276110093,0.2992361779330741,0.9638505095584816,1.7529289636016478,32,32,32,0,3,5,2,31,41,51,46,17,3,1,4,11,36,42,45,36,18,2,3,3,1,8,14,18,53,52,23,20,10,1,28,46,36,36,17,15,15,5,0,2,10
8,-0.017166766128108336,-0.02302058000552985,-0.0698859216187496,1.9511106186143727,1.0837554097416393,0.845135578237327,1.6837610169208774,0.9605764606646741,-3.3033710850241085,-1.5013464803380299,-4.24844386614775,0.3259595150324038,2.242178409775892,2.65771499666197,3.9801067338522502,4.696223343291681,0.5874102430017826,0.35739204635316624,1.4199676020714656,2.364769891426415,33,33,32,0,4,5,5,15,36,25,42,42,22,4,14,30,46,42,26,20,8,3,5,6,5,16,11,17,41,51,20,23,13,3,12,37,42,30,20,21,24,6,3,5,10
9,0.028852299108891644,-0.009325122190529868,-0.0532543029837496,2.062960544392688,1.1436553349494667,0.831363894194269,1.8152012091739946,1.0207928808764386,-3.3273608687241083,-1.43675222643803,-4.11025236894775,0.3259595150324038,2.242178409775892,2.59639411256197,3.45405970255225,4.478951794270822,0.6543899901611234,0.3456264412368641,1.64889572528651,2.648912156684496,35,30,33,0,7,4,7,13,20,28,51,41,23,6,17,28,45,36,32,19,9,6,3,5,8,18,11,12,28,55,18,14,23,13,14,34,35,19,18,24,27,18,3,8,10
