window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.0026028780283916635,0.002910233828470149,-0.0024955932237495765,1.487283883339234,1.2813599712943806,0.7473126989351878,1.0510505432315873,1.0455022779662508,-4.013219459324108,-1.78635307133803,-3.2763092466477497,0.12492082566538282,4.166315879775892,3.16083007246197,3.2403815779522502,4.570623041735431,0.8209450755047834,0.27924236972536587,0.5523567362064769,1.6525441814366257,42,40,44,0,3,6,8,25,73,50,16,10,7,2,9,18,28,72,49,14,4,1,4,1,2,9,6,25,61,50,34,5,2,6,39,42,40,25,16,9,9,9,8,3,6
1,0.018215437381891644,-0.014313408314529836,0.01862908430575044,1.3771790811566915,1.1259420748876585,0.8485280579514236,0.8369257513713435,0.8901975238477706,-4.013219459324108,-3.66340660213803,-2.3931721264477495,0.12492082566538282,3.279824618575892,2.31460663656197,3.2403815779522502,4.227298172291464,0.6340386790806689,0.3601023693941967,0.35039587804527955,1.3445369265201454,43,40,45,0,2,4,4,15,35,75,38,18,5,4,2,2,1,11,14,53,66,44,4,3,3,7,13,61,62,38,8,2,2,4,32,39,46,30,19,13,5,9,4,3,6
2,0.006033811274391634,0.0064204973584701605,0.0038921244842504183,1.4296773872446937,0.924706567171502,0.9897160947824204,0.8977716440745669,0.7724826569217145,-2.1607477727241085,-3.66340660213803,-3.2435136396477495,0.2040549073500831,1.9991248592758917,2.31460663656197,3.1955735779522505,3.9832336662762824,0.427559321124299,0.48978958552884777,0.403004536768676,1.320353443421822,36,37,42,0,8,8,19,23,35,35,29,20,14,9,2,2,3,12,19,49,48,46,13,6,2,0,11,23,64,68,20,4,4,4,16,44,46,35,27,13,7,4,3,5,6
3,-0.01626723386510838,-0.03881316602302986,0.039838591428750396,1.8720651650475595,0.9804497854160149,1.152379719267098,1.5733574967921309,1.1240306169091927,-2.0574540341241083,-3.81990611553803,-4.93427815794775,0.2040549073500831,2.5599977164758916,2.86458704246197,5.74669323735225,5.914000422438201,0.48077320230996606,0.6647427396174234,1.2385204630395144,2.3840364049669045,37,34,37,0,11,16,24,38,34,30,20,16,8,3,3,4,8,12,31,62,37,28,11,4,3,6,12,32,71,52,11,9,2,2,34,43,39,31,17,19,10,3,3,1,6
4,-0.006200620025108369,0.007097407552470126,0.0052180249052503624,2.683891078204293,1.067518194189511,1.3835636476729707,2.4874374259589795,1.4275969806465618,-2.7119235572241083,-3.9772173189380298,-5.69423557514775,0.15973107996760832,2.599969546675892,2.86458704246197,7.240963046352251,7.250852005253417,0.5698167713071649,0.9571493701780516,3.0936860879226744,4.620652229407891,43,34,30,0,2,8,19,30,44,34,30,17,6,10,4,9,7,12,23,52,31,37,16,9,13,16,17,19,59,48,13,7,5,3,12,38,45,31,24,21,18,6,3,2,6
5,0.016243045111391664,0.058787621967470116,-0.060903987226249755,2.987152498715217,1.0459890712587656,1.3110620596489384,2.884978656485304,1.4901099878566042,-2.7119235572241083,-3.9772173189380298,-6.10584784464775,0.15973107996760832,2.599969546675892,2.6732711623619703,7.240963046352251,7.250852005253417,0.547178486853633,0.8611698543737529,4.163405572017904,5.571753913245289,42,34,29,0,4,6,16,29,43,31,36,23,4,8,2,7,3,17,24,37,39,43,19,9,9,28,15,20,36,45,25,12,6,4,7,33,37,35,22,25,23,12,3,3,6
6,-0.04131867070560835,-0.05616435296952987,0.0808296378767504,3.2834684510452634,1.393621139118087,1.3496975842451386,3.098114227653785,1.6100947935906833,-4.169817200824109,-3.4469108132380297,-7.133289381847749,0.34197083859029614,2.566156346075892,3.45800466226197,7.61532492595225,7.895634112099265,0.9719435559728375,0.9124190017308245,4.802422598975048,6.686785156678708,41,33,27,0,5,3,10,12,21,39,31,44,22,13,10,4,18,31,35,41,37,13,9,2,8,13,23,19,27,47,35,19,5,4,9,30,42,34,28,25,13,9,4,6,6
7,-0.0031749288751083365,0.036441432572970126,0.018108031562250416,3.7569361233485687,1.554486454506257,1.427996953196556,3.654421129094552,1.9228869307428795,-4.169817200824109,-3.4469108132380297,-7.2114450941477495,0.37172628811024855,3.134513092075892,3.45800466226197,9.08900863265225,9.147724329596208,1.2082191087083975,1.0202516381733084,6.677560844789865,8.90603159167158,40,35,28,0,5,9,12,16,22,37,38,31,27,3,10,6,12,32,36,41,30,15,14,4,21,17,15,21,25,57,26,8,6,4,9,37,43,22,33,18,14,14,8,2,6
8,0.016138625519891602,0.017212017597470115,-0.028822472913749602,3.746355516833395,1.3727714555035202,1.5141240571473145,3.7106455002689467,1.977920863776901,-3.4137813683241083,-3.89380314733803,-7.40852081664775,0.37172628811024855,3.134513092075892,2.87485292086197,9.08900863265225,9.147724329596208,0.9423809621394618,1.1464339569910091,6.884860381805531,8.973675300936,41,33,29,0,5,13,12,21,38,36,34,23,15,3,7,6,9,17,30,36,36,25,19,15,20,17,16,22,26,53,28,7,6,5,10,40,40,26,27,20,11,16,6,4,6
9,-0.005503152553608337,-0.039617382568029914,-0.00018854579824954863,3.595943213706564,1.3106268555659506,1.4850818429737598,3.577377797385209,1.9472121099465474,-3.3841230856241085,-3.89380314733803,-7.40852081664775,0.28544787108964204,2.763877157575892,3.57325255646197,8.48473858655225,8.54381476691288,0.8588865196093596,1.1035188086659398,6.398815970387082,8.361221298662386,44,32,29,0,5,14,10,14,31,42,27,34,16,7,7,7,13,24,45,34,33,23,10,4,15,18,17,15,36,43,37,9,1,9,10,36,37,32,19,26,16,5,13,6,6
10,0.04262200592439162,0.04909516558447013,-0.0760404610262496,3.558310647685549,1.2510362969348692,1.3984181747216187,3.6120438277590554,1.978878540549181,-3.3841230856241085,-3.40703804793803,-7.395716244047749,0.28544787108964204,2.2867601699758917,3.57325255646197,9.37880531565225,9.447885781575419,0.7834542258187652,0.9789918633377548,6.526321382682689,8.288767471839206,47,35,28,0,6,9,8,10,19,45,33,28,31,11,8,3,23,33,34,38,28,21,7,5,18,17,19,24,34,46,28,3,6,5,15,40,45,30,25,12,13,12,7,1,6
11,-0.007765788078608362,0.015891582093970107,-0.04240304966874957,3.578897948493829,1.3253173998361243,1.4934738887662697,3.5315592018525024,1.9111361033840384,-3.2575513895241084,-3.40703804793803,-7.199588649147749,0.40095984392083933,2.7408021451758917,3.30934955546197,9.37880531565225,9.447885781575419,0.8782632588864336,1.1153583994040464,6.236854207405147,8.230475865695622,43,35,23,0,7,13,11,17,30,28,36,37,18,3,10,3,22,31,30,34,31,16,13,10,24,13,15,23,31,57,26,2,5,4,15,39,47,30,22,16,15,10,5,1,6
12,-0.0014945711271083428,-0.02002162640852981,0.05136770975725035,3.45086988743281,1.3881763294500118,1.4352720701480766,3.318864147348496,1.759669692422358,-3.4100305510241085,-3.26080824183803,-7.18591260564775,0.40095984392083933,2.7408021451758917,4.090342282461971,7.75911347605225,7.982696447569682,0.9635178776940804,1.0302033904355945,5.508748935080487,7.5024702032101525,40,43,27,0,7,11,12,15,32,34,31,29,23,6,8,14,22,41,41,33,20,13,7,1,10,22,14,14,27,53,33,16,4,7,10,34,40,28,26,18,20,9,9,6,6
13,0.025895581070891686,0.0354253691599701,0.02521177758725035,3.2743619166399323,1.530277672722855,1.3864996730345602,2.9791255910245305,1.5557749183421683,-5.137924971724108,-3.28692982143803,-5.78049610004775,0.5096810715940179,3.122792199875892,4.090342282461971,7.620150893052251,7.64259783991231,1.1712101683765384,0.9618181500525297,4.437912460413186,6.5709407788422505,39,46,29,0,2,2,5,15,21,38,47,38,23,9,4,15,22,34,55,28,21,14,5,2,20,19,18,20,43,42,19,8,6,5,12,34,35,35,26,19,17,15,3,4,6
14,-0.016324138266608314,-0.011845525376529907,-0.01127126775474962,3.519832692952951,1.713560096956334,1.616270719442092,3.09022387693036,1.6460299216646563,-5.137924971724108,-4.189249640838029,-7.06544655684775,0.5096810715940179,3.625159973375892,4.06452586536197,7.887419187452251,8.009162531521907,1.4682773416855743,1.3062356774986517,4.774805325513652,7.549318344697882,39,36,28,0,2,5,5,29,23,32,48,27,21,8,6,7,16,25,43,48,19,24,8,4,13,14,16,18,32,57,30,10,7,3,14,27,31,35,32,23,15,13,7,3,6
