window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,-0.0013124553586083853,0.026232908547470152,-0.015263621057749565,0.8621990598926993,0.5962483711450355,0.4683705134726065,0.9017993161935509,0.8035301562161351,-2.0893522480241082,-1.7496150311380299,-2.5925188033477498,0.019912041973093174,2.1118384099758916,1.72667693016197,5.157082236852251,5.407099673973587,0.17775692131608822,0.11002955169072653,0.40673749240747525,0.6945239654142903,38,32,41,0,1,5,11,18,65,64,25,6,1,4,2,3,9,19,58,62,39,4,2,2,5,10,49,107,19,3,5,0,0,2,81,69,24,10,10,2,2,0,0,2,4
1,0.01803806918089163,0.06390696913747013,0.018867406054250403,1.5978168299227713,0.9577742059517722,0.9980463878685606,1.4293884326077189,1.1867291784007228,-2.963565003824108,-2.57396526253803,-3.4701671852477496,0.17196777265788443,2.1118384099758916,4.90290732776197,6.773550085152251,6.8909557269443615,0.4588284007631615,0.5000903465209096,1.0217536351419831,1.9806723824260541,31,32,36,0,3,5,8,11,27,42,54,26,16,8,5,15,38,83,46,7,2,0,1,3,8,14,49,84,27,10,3,2,2,1,60,62,32,20,11,7,2,4,0,2,4
2,-0.027735723073608342,-0.02102908879202985,-0.008072525488749628,2.7764657371115726,1.4745555644701165,1.4890152173700513,2.5437613105265355,1.7761522188213883,-4.380174788224108,-2.99499386123803,-6.82832069874775,0.17196777265788443,3.007765221375892,4.90290732776197,8.61918279435225,8.687488661552589,1.0875416915221006,1.1088042700675023,3.235393385299721,5.431739346889323,27,33,39,0,4,5,8,16,29,34,35,45,16,8,12,16,37,63,40,14,4,5,3,6,6,7,17,43,74,28,13,5,4,3,28,46,42,26,21,16,9,7,2,3,4
3,-0.06772579985560831,-0.0904735499660299,0.04766204229975039,3.7007467631530293,1.930285547364064,1.6569477543337745,3.2331555455960688,1.801191341715539,-5.2401001585241085,-2.99499386123803,-6.82832069874775,0.43781646166609567,3.5534726143758917,5.68760758396197,9.05028230135225,9.073709434951976,1.8652945391643323,1.3768306619175978,5.2277832261474,8.469908427229333,31,28,41,0,3,10,7,14,37,33,28,29,24,15,15,27,61,41,23,16,4,4,4,5,14,13,18,38,44,34,25,4,5,5,11,33,37,39,28,19,13,14,2,4,4
4,0.039700396846891695,-0.06599984671802984,0.04846307714875034,4.05418345069989,2.1085511970146564,1.6841577111745023,3.6030604119260627,1.958646726115702,-5.900451056024108,-3.12936334993803,-7.80218489394775,0.5039464927278312,4.116697676575892,6.36606805326197,9.85134406145225,9.857543375753282,2.2237821359708696,1.4203715879376704,6.492196500917767,10.136350224826307,34,28,40,0,4,7,6,13,34,36,35,29,23,13,11,30,73,35,25,11,3,7,3,2,12,16,18,27,50,37,25,3,6,6,14,28,38,39,26,20,21,5,6,3,4
5,0.044503484947891615,0.04531282454797012,-0.09748068927924962,3.9731330015826076,1.9124053049305911,1.9100021652492665,3.5073860255977873,1.9582924967687372,-5.900451056024108,-3.12936334993803,-7.80218489394775,0.18402616265557362,4.116697676575892,6.36606805326197,9.85134406145225,9.857543375753282,1.8296373052495871,1.8250807616626985,6.155629608670497,9.810347675582783,34,26,41,0,3,6,7,7,36,45,35,31,22,8,15,33,61,36,19,10,12,6,5,3,11,17,16,31,60,31,18,4,5,7,10,31,28,43,33,23,17,6,6,3,4
6,-0.02905323210460832,0.04446571304447017,0.030757396631750415,3.7336924801551823,1.9202175440201956,1.9062168120678082,3.1556535736778675,1.8282109284902786,-5.161329302424108,-2.99449126403803,-7.08384268814775,0.18402616265557362,4.676055740375892,5.694061604361971,10.193277766452251,10.222922445221078,1.8440397533293387,1.8178198671232528,4.97954774725673,8.641407367709322,33,25,46,0,8,4,11,26,37,44,31,24,12,3,19,28,55,34,24,10,11,7,8,4,13,10,22,48,52,40,3,3,5,4,8,39,41,44,28,19,12,4,4,1,4
7,-0.007749858211108324,-0.07678481221002983,-0.04010004815424962,3.9070231024713165,2.0782886897282586,1.7673978736344107,3.3858990179499675,1.910504053814123,-5.161329302424108,-3.1575080238380298,-7.08384268814775,0.8691539018317007,4.676055740375892,6.0906048879619705,10.193277766452251,10.222922445221078,2.1596719690773463,1.564795575556783,5.732960086808263,9.4574276314424,32,28,43,0,9,7,8,33,35,32,30,25,18,3,11,32,62,38,26,12,6,4,5,4,18,11,23,43,47,38,9,1,5,5,27,40,35,34,29,11,16,2,5,1,4
8,0.025499524517891697,0.06669837842097014,-0.05826568002824969,4.065628766051496,2.0011729815742747,1.9441324836151637,3.5624181316080157,1.9885481854856966,-5.008198194624108,-3.46307611173803,-7.139863654147749,0.7403781979802139,3.4203098718758915,6.404901700361971,10.08507453365225,10.125943653035394,2.0026717639667533,1.8920498937658272,6.34710891693935,10.241830574671928,32,28,42,0,8,7,7,18,24,33,27,25,29,22,9,20,69,44,28,8,5,5,6,6,19,13,23,37,49,34,11,2,6,6,21,37,29,41,26,16,19,4,4,3,4
9,0.047364606571891704,0.039722166345470086,0.09144642083425039,3.7743689263819378,1.8891628042866906,1.9413016328833823,3.2631712287917716,1.9370589849695266,-4.776127765824108,-3.62736126343803,-7.139863654147749,0.6289381896290746,4.015190650175891,6.404901700361971,10.08507453365225,10.125943653035394,1.7855897535280332,1.8851149401674308,5.328324458148894,8.999029151844356,29,30,41,0,6,6,16,20,30,37,33,26,20,6,12,18,54,47,31,15,8,7,3,5,13,13,23,36,50,43,9,4,5,4,24,36,36,39,24,18,14,5,1,3,4
