window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.00017523020139167288,0.015386898050470126,0.06035370798775044,3.5901689813300925,1.6073850083054364,2.1540696948303237,2.9281790021330214,1.706605146641884,-3.4103247512241084,-3.76346407983803,-6.38953249824775,0.31432941027251365,3.477422921675892,7.4100700688619705,8.19316578035225,8.411675924191004,1.291843297815345,2.3201265034090097,4.288937419300307,7.900907220524662,37,30,19,0,14,12,20,24,28,29,26,33,10,4,12,36,43,55,18,16,8,4,6,2,10,9,27,41,37,34,26,5,5,6,16,16,25,58,35,16,10,11,9,4,5
11,0.01313315628339168,-0.056163441675529883,-0.06934430800374969,3.4030891203456006,1.5878819070187158,1.879312904292352,2.8167006243220025,1.5537400792751115,-3.2937630468241084,-3.06113314113803,-6.2809344061477494,0.31432941027251365,3.6471582227758916,6.150641136261971,7.09284951555225,7.204894509861478,1.2607707152156775,1.7674856622102952,3.969305520054239,6.997561897480217,37,29,18,0,16,12,19,25,29,28,41,20,6,4,25,34,37,54,13,15,12,3,2,5,11,11,18,41,28,40,31,10,2,8,15,13,16,38,50,24,17,8,8,11,5
12,-0.012188065851108336,0.02137320013297011,0.0031117531197504046,3.446603858610512,1.4989476306200298,2.010876033155978,2.794246696846218,1.4899053360365702,-3.2937630468241084,-2.99702921783803,-5.714195439147749,0.43312813703934216,3.6471582227758916,6.677387166561971,7.09284951555225,7.320500804281775,1.1234962741452965,2.0220396172025215,3.903912142921738,7.049448034269556,37,29,21,0,13,11,22,24,32,39,33,17,4,5,32,31,42,46,20,9,9,2,4,5,10,17,30,28,33,34,24,14,2,8,11,16,19,43,49,25,10,11,9,7,5
13,-0.02211270693110836,0.025009587091470116,0.02444970101875042,3.275727905748017,1.4019676662600882,2.00872990509414,2.6127836766105204,1.448608517253223,-3.190323522424108,-3.40538021423803,-5.21589174524775,0.2948377448953315,3.224345343975892,6.677387166561971,6.62279953235225,7.320500804281775,0.9830011545232885,2.017810655532999,3.4136181643211465,6.414429974377437,37,29,21,0,10,14,16,24,35,36,29,24,5,7,17,38,34,50,29,10,12,3,4,3,10,17,33,32,31,26,31,7,4,9,13,15,19,44,54,22,8,13,8,4,5
14,0.010191044682891646,-0.04137182396052986,-0.03567759564224966,3.246294330229521,1.4915765430816874,1.8934086335625622,2.6231442448486675,1.4681090097003984,-3.260981110124108,-3.40538021423803,-5.76914775314775,0.2948377448953315,3.1522183035758915,6.89252753836197,7.6600946858522505,7.737711906710113,1.1124522206316227,1.7933539407335348,3.441079310056748,6.346885471421903,36,28,20,0,14,12,12,27,27,33,32,24,10,9,19,34,40,50,32,9,7,5,2,2,11,12,32,36,39,29,30,2,6,3,17,14,23,49,52,17,10,12,5,1,5
15,0.008893751599891647,0.0014636515134701144,0.04766654517675042,3.3320421246569607,1.4719664930882486,1.9346908858826708,2.7138686348876453,1.4746680196752093,-3.260981110124108,-3.04419051193803,-5.76914775314775,0.15556483140807567,3.1522183035758915,6.89252753836197,7.6600946858522505,7.737711906710113,1.0833822277960181,1.8715154830966143,3.683677533478008,6.638575244370643,38,28,23,0,12,11,14,30,29,30,28,28,11,7,26,38,44,39,28,5,9,7,1,3,10,15,33,29,43,27,28,5,6,4,14,12,18,48,58,18,11,14,4,3,5
16,-0.020657967964108345,0.008299091626970118,-0.007359106533749597,3.2612724857411024,1.407857634897849,1.964045790310756,2.6086076622346623,1.4174006063235003,-3.1222441331241084,-2.98479538863803,-5.31680535134775,0.15556483140807567,3.073369934675892,6.129647381661971,7.12879724725225,7.265134344225036,0.9912449358902861,1.9287723706796172,3.402444045959184,6.322461352529086,39,27,25,0,9,14,17,29,30,32,20,31,12,6,23,35,54,31,18,15,6,10,4,4,11,14,33,41,40,18,22,9,7,5,9,17,21,39,45,36,10,10,11,2,5
17,0.007465102371391681,-0.019508989251529902,0.016131915160750406,3.167438384907386,1.3928320095413105,1.9359023585582458,2.506465942244422,1.3921570002059989,-3.1222441331241084,-2.98479538863803,-5.31680535134775,0.17706716682881019,2.6485665829758918,6.129647381661971,6.26514972365225,6.502901044706181,0.9700183672781505,1.8740492712664985,3.1413158791589835,5.985383517703636,37,28,26,0,4,14,21,22,29,23,24,29,25,9,24,34,55,31,17,17,9,6,2,5,7,15,30,31,37,27,23,19,5,6,9,12,25,28,36,44,21,7,7,11,5
18,0.021171795262891657,-0.03337547038002985,0.046025347551250324,3.247449105204239,1.2678776731107801,1.9201154862616314,2.6818682339792534,1.3944638065022312,-2.6015286159241082,-3.46975229893803,-5.727035935647749,0.17706716682881019,2.7660887406758916,6.12170703736197,6.50361194615225,6.539194743507384,0.8039810194437292,1.843978701302416,3.5972677785221094,6.245227499268258,37,29,22,0,10,14,26,24,35,16,28,30,12,5,13,36,35,46,27,18,10,9,4,2,9,18,23,24,36,27,37,11,10,5,9,12,22,30,33,38,24,14,11,7,5
19,-0.034202062794608336,0.0029494389154701294,-0.08762355517724965,3.3991703801693176,1.337085559464589,1.953705239203038,2.8429102112142743,1.4633514678078243,-3.215458084724108,-3.6490830870380297,-6.0535688786477495,0.41194279191349076,4.127983657075892,5.044733290361971,6.674036859352251,6.677980473121076,0.8944837872140703,1.908486430439658,4.044908178224149,6.847878395877875,37,27,22,0,4,16,32,41,35,33,26,7,5,1,10,23,34,33,36,27,12,10,9,6,10,16,26,29,31,26,36,11,10,5,14,11,21,29,31,31,30,14,11,8,5
20,-0.015356363409108358,0.03306192326647012,0.07137137354375034,3.3976524919802022,1.3368513955930246,1.8544077999226725,2.9471910678926445,1.540881390097475,-3.215458084724108,-3.6490830870380297,-6.17804880834775,0.1550413914768217,4.127983657075892,5.044733290361971,7.60929542855225,7.61105257848071,0.893703735898085,1.7199606895920616,4.34551453181385,6.959178957304004,39,30,24,0,4,13,36,37,38,34,21,12,4,1,8,22,29,36,40,31,13,5,9,7,11,12,33,27,25,31,40,11,4,6,12,14,23,44,36,30,19,12,8,2,5
21,0.03789053254439169,-0.04960551775102989,0.06343055499625039,3.560193654919902,1.255299060007701,1.8432700434779723,3.25286444960004,1.6992610998120108,-2.9471292808241083,-4.07462057233803,-6.851087431447749,0.1550413914768217,3.468584019575892,4.7424785409619705,7.714985060252251,7.770528389625796,0.788605711256358,1.7000525802873176,5.2925752813894515,7.781233572933132,41,35,24,0,4,7,35,35,34,33,26,16,7,3,8,14,29,24,50,31,19,9,8,8,12,14,19,30,23,30,51,10,3,8,14,11,19,53,27,26,23,9,11,7,5
22,-0.019969250315608342,0.011529504988970095,-0.13221089246524972,3.4950661969038164,1.2316308666431548,1.885722258416208,3.15314106473889,1.678596229439175,-2.9471292808241083,-4.07462057233803,-6.851087431447749,0.20265053552694615,3.468584019575892,4.79857859466197,7.714985060252251,7.770528389625796,0.7586566813131675,1.7780406826858084,4.979889147114575,7.516586511113548,39,30,28,0,4,10,28,44,40,25,28,11,5,5,7,15,27,24,52,29,18,10,12,6,10,13,24,33,28,31,41,9,5,6,15,12,24,50,25,29,20,11,7,7,5
23,-0.016350673076108362,0.0424036740584701,0.05714640178975036,3.1597288360672646,1.1018515499032988,1.7579266839741832,2.830642444268564,1.5291711877333112,-2.3189261526241083,-3.14542657293803,-6.62800322774775,0.20265053552694615,3.3684484136758917,4.79857859466197,7.46550372475225,7.47855614414938,0.6071720912671715,1.5460521489010626,4.00790117926611,6.161125419434344,38,34,26,0,6,22,36,43,30,30,18,8,5,2,15,26,26,46,33,19,11,9,8,7,9,9,22,29,38,30,47,5,7,4,17,17,25,48,33,27,15,7,7,4,5
24,0.02442111292639163,-0.061226758834029865,0.04258900869875037,3.2684171846872094,1.141764053199585,1.6476042059509022,3.0186498179140355,1.566550201268838,-2.9155540363241084,-3.93357391603803,-6.62800322774775,0.3480618662071619,2.705434109875892,4.4902144253619705,7.002830918152251,7.138016076425218,0.6521107719676542,1.3591741677322111,4.55703027342719,6.568315213127055,39,40,23,0,3,6,21,24,40,36,30,20,12,8,4,9,25,42,51,27,18,11,7,6,12,9,19,32,31,21,52,9,8,7,17,14,22,44,39,26,10,10,7,11,5
25,-0.009618630251608336,0.022301892070470123,-0.10039952885924969,3.3103822647181427,1.183051641071039,1.7632909895249347,2.9301466676561474,1.465129691334428,-2.9155540363241084,-3.93357391603803,-6.4749792448477494,0.30111724547958896,2.705434109875892,6.0210050524619705,7.002830918152251,7.006291350013801,0.6998518517443972,1.5548462440648743,4.297919779685793,6.552617875495065,37,35,23,0,3,8,22,31,32,34,28,24,9,9,5,26,26,48,45,22,14,11,2,1,9,13,27,32,26,21,51,10,5,6,15,9,19,44,41,30,13,12,8,9,5
26,0.003947305501891636,0.020043406793470168,0.04632204211825038,3.116629584211685,1.1372554639516201,1.8724001697808026,2.658333471627547,1.4680437044711878,-2.708082625024108,-3.28815910813803,-6.11026712784775,0.17102413170157918,2.7072284042758916,6.684208202061971,6.54183161785225,7.1067070136811346,0.6466827857542703,1.7531420669755322,3.534441288980686,5.934266141710486,37,31,22,0,3,15,21,30,29,30,35,26,5,6,20,30,39,53,25,16,8,4,3,2,11,8,27,24,29,32,47,11,6,5,16,13,23,45,40,22,17,11,8,5,5
27,0.009975765244391642,-0.06864229272602987,-0.03733101281324958,3.2031859024176708,1.1424249254894154,1.948887665582002,2.7634083670449496,1.5765559317082456,-2.708082625024108,-3.30262105533803,-6.52422501934775,0.17102413170157918,2.773041097975892,6.890366512961971,6.54183161785225,7.240696176980146,0.6526171131358534,1.9014374487041747,3.818909703785849,6.372964265625885,36,34,25,0,7,12,17,28,37,28,39,20,7,5,27,30,41,49,25,12,6,3,4,3,9,11,22,24,27,30,53,14,3,7,15,15,26,39,40,24,13,11,11,6,5
28,-0.020300775647608345,0.057628705169970124,-0.04880621202424964,3.339735841953335,1.1892010874624215,1.97977443150954,2.8663190838928414,1.5497647751271446,-2.660887365524108,-3.37004078833803,-6.52422501934775,0.19747223312692258,2.773041097975892,6.890366512961971,7.813069843052251,7.859539558360764,0.7073056739568502,1.9614139336592438,4.10908356851023,6.777803176126319,38,35,25,0,8,12,23,25,42,23,28,25,9,5,21,29,42,46,28,14,9,6,3,2,9,13,24,32,31,44,31,6,7,3,13,15,31,45,39,25,12,11,4,5,5
29,0.01166732672639164,0.036670703367470095,0.10392580707725035,3.2101189757398654,1.2031744745625006,1.8271690136871561,2.7978552679811117,1.5236755308650223,-2.660887365524108,-3.37004078833803,-6.23274256404775,0.18002397535737946,2.890910030275892,5.22015063126197,7.813069843052251,7.859539558360764,0.7238824713758447,1.6699456725319812,3.9193973369731583,6.313225480880988,40,36,22,0,10,11,20,28,39,27,27,29,4,5,10,33,24,43,37,21,11,10,6,5,9,12,25,34,28,51,25,5,5,6,12,22,28,49,40,21,10,9,6,3,5
30,0.008066066044891643,-0.08399007521252987,-0.050462666226249696,3.2542382719410954,1.1800961432139216,1.7546434447451695,2.9194461010170936,1.553758413149098,-2.6362343065241083,-3.3983966140380297,-6.23274256404775,0.18002397535737946,2.890910030275892,5.22015063126197,7.44811365615225,7.49140674117701,0.6963459843249072,1.5429139754607013,4.2628560087132845,6.50211596849889,38,36,27,0,10,12,19,34,34,27,33,20,6,5,11,31,27,39,45,18,15,6,5,3,13,13,28,22,29,43,37,5,5,5,15,16,20,49,41,23,14,9,9,4,5
31,-0.019480592365108334,0.024442552252970116,-0.06997675631224964,3.42706490154833,1.1757149899554178,1.7946084317334305,3.102539685088553,1.5779028795344274,-2.513035541024108,-3.3983966140380297,-6.74746134764775,0.2733798128528949,2.7564892149758915,4.40337497626197,7.550841106052251,7.614613241182654,0.6913426155423821,1.610608430804683,4.8153246219866785,7.11727566833375,38,37,29,0,8,14,25,36,27,28,28,19,10,5,12,22,25,31,35,30,19,11,7,8,12,12,30,21,30,30,45,8,5,7,13,16,18,49,43,20,17,7,14,3,5
32,-0.013143946843608346,0.046457800397970164,0.1356682664387504,3.25454868765465,1.1891028903736256,1.809281316156561,2.8802251293927137,1.5530006985296985,-2.539417189524108,-3.47132715903803,-6.74746134764775,0.2563459047447847,3.0175178722758917,6.477493889461971,7.550841106052251,7.614613241182654,0.7070692236167687,1.6378286041055181,4.157051337251888,6.5019491649741745,39,39,26,0,10,16,25,29,31,38,22,19,8,2,13,27,39,52,34,15,11,6,2,1,7,12,22,28,32,28,53,9,4,5,14,22,17,52,42,19,15,7,8,4,5
33,0.010404878984891645,-0.052182944166529896,0.06363308275075032,3.329295101021426,1.2432803975638682,1.720501066825055,3.0324052871836726,1.6198847225515471,-2.8317928787241082,-3.47132715903803,-6.93096521244775,0.16293859487158616,3.3258241648758915,6.477493889461971,7.337459483552251,7.60938672789279,0.77292720423663,1.48142349030402,4.599765497479927,6.85411619202058,42,41,25,0,9,13,21,25,48,38,21,14,7,4,11,33,33,61,32,15,7,5,2,1,8,13,20,29,28,29,50,9,9,5,9,25,24,40,34,31,15,9,5,8,5
34,-0.004961340469608324,0.023808647123970142,-0.11964521230024959,3.3910401508935566,1.266678320529901,1.7380699687182464,3.086721218212666,1.6336958717142895,-2.8317928787241082,-3.0216414821380297,-6.93096521244775,0.16293859487158616,3.3258241648758915,6.1588360277619705,7.337459483552251,7.60938672789279,0.802249291299853,1.5107270339190597,4.77108142789533,7.084057753114243,40,39,27,0,8,16,17,33,45,36,18,14,10,3,20,27,45,52,23,15,9,5,2,2,9,13,21,34,26,32,41,10,10,4,11,19,26,44,31,27,16,11,6,9,5
35,-0.011870253533108341,0.018613032823970217,0.07173734975775034,3.2062636798850037,1.254573683048235,1.8471809947794164,2.767116710393978,1.538984877418711,-3.7412269657241084,-4.10464705083803,-6.61202912894775,0.2266505925978079,2.8804765230758917,6.1588360277619705,5.73607633975225,7.351694004355525,0.7870480145580767,1.7062120362325919,3.8310405681459283,6.324300618936596,41,35,31,0,2,3,15,18,32,45,37,24,18,6,5,15,34,59,40,22,10,6,5,4,6,5,20,28,24,32,24,37,16,8,11,23,27,37,36,29,16,9,7,5,5
36,0.024664331213891662,-0.014179540065029875,0.07312446409025032,3.3614570092770784,1.4036377010628285,1.8193270117903917,2.9790618933941913,1.6916626989354746,-3.7412269657241084,-4.10464705083803,-6.61202912894775,0.2266505925978079,5.251038494875892,6.48453810426197,6.23442457875225,8.637108641996358,0.9854035625395862,1.655075917593306,4.440078475960934,7.080557956093824,42,42,29,0,2,15,29,47,46,37,21,1,0,2,8,19,27,65,45,14,12,5,3,2,9,10,21,19,31,26,34,28,12,10,14,31,40,29,34,22,16,9,4,1,5
37,-0.0006534969081083202,0.035268632036470106,-0.14667903016174957,3.4609230239731517,1.4501438742627821,1.8383782055489128,3.080005517362329,1.7360174345804151,-3.319966203024108,-3.68293221173803,-6.2830174414477495,0.31331690885381325,5.251038494875892,6.48453810426197,7.18795729525225,8.637108641996358,1.0514588415600397,1.690439151521482,4.753974362435791,7.495872355517317,40,43,29,0,5,20,37,46,42,30,17,0,1,2,11,25,34,58,37,13,10,7,3,2,18,14,20,31,27,32,30,13,11,4,17,31,34,28,31,22,24,9,3,1,5
38,0.01576118628889165,-0.0009688877090298687,-0.01990309857074969,3.5453826097819063,1.3544090295850386,1.8814155051641217,3.1800467202960645,1.70814311551597,-3.319966203024108,-4.006825517838029,-7.7727667868477495,0.2746951939613792,3.654902115275892,5.67598179426197,7.4345943453522505,8.389409900559047,0.9173361172073601,1.7698626209076787,5.056546638299238,7.743745376414275,45,36,27,0,6,15,19,24,45,36,27,21,5,2,6,23,25,46,43,26,14,8,6,3,5,15,11,35,29,25,48,19,8,5,15,19,32,36,38,20,23,8,7,2,5
39,-0.006525470411108336,-0.0015741627395298497,0.07836321127925037,3.5951696633633135,1.2800992223901702,1.8047948507104532,3.3018578562584846,1.6968042667076562,-2.8916438373241085,-4.006825517838029,-7.7727667868477495,0.2746951939613792,3.088429838475892,5.67598179426197,7.4345943453522505,8.389409900559047,0.819348300464002,1.6286434655696498,5.454203047908936,7.902194813942583,45,36,25,0,4,14,29,28,28,37,28,14,10,8,7,19,27,45,46,26,15,8,6,1,6,13,17,30,22,23,51,24,8,6,14,17,30,43,33,26,18,9,7,3,5
40,-0.007324431170108342,0.0026625378194701445,-0.038644650483749515,3.369166639392931,1.3025207023498704,1.6529155945543756,3.051160666970625,1.545490815194972,-3.1234941622241084,-3.26976959993803,-6.8819712151477495,0.3093757313771877,4.314069717875892,4.874537877161971,6.8137968998522505,7.625024115366511,0.8483069136709827,1.3660685259143415,4.655537412339822,6.869912851925143,38,35,29,0,7,9,37,41,43,30,21,7,4,1,13,20,26,45,44,19,13,10,5,5,8,12,25,27,25,25,40,24,6,8,13,22,19,41,39,24,20,14,7,1,5
41,0.036439399088391645,-0.011105346631029866,-0.07259312752424958,3.234545807371107,1.2775055796345982,1.480050303097673,2.9915537407203057,1.5219715930417916,-3.1234941622241084,-3.04023786433803,-7.8817067065477495,0.3343658315032204,4.314069717875892,4.874537877161971,5.97621318355225,8.525546420727212,0.8166741679017262,1.0953361142116542,4.477331772890703,6.389342055004087,39,41,26,0,7,11,26,39,57,27,19,11,2,1,10,20,36,54,37,19,11,6,4,3,3,9,13,29,26,25,28,42,16,9,16,25,37,49,35,17,12,6,2,1,5
42,0.005476034824891656,0.062061216657470136,0.04558792747525039,3.4030001778858097,1.2099494193154479,1.7046466984063882,3.150841965456433,1.6501977714752825,-2.7580350433241083,-3.04023786433803,-7.8817067065477495,0.3366316288490643,3.0364218162758916,5.94042731956197,7.09140409545225,8.525546420727212,0.7320037921295964,1.4548359805004025,4.964941675206422,7.151781447836421,42,42,24,0,6,13,21,34,34,41,22,11,13,5,19,21,44,56,26,14,10,6,1,3,4,10,17,29,26,29,44,24,10,7,17,21,38,42,36,21,7,11,6,1,5
43,0.0024029631853916267,0.003962558516470085,0.05558170869425038,3.4433788147097437,1.345480387411435,1.8717644447014445,3.0841404534333727,1.723947530150818,-3.3092156925241083,-3.50536312393803,-8.02934185014775,0.2656021409781471,4.409209089975891,5.94042731956197,7.09140409545225,8.668677275143777,0.905161623570448,1.7517589191592497,4.757505831422794,7.414426374152487,39,38,25,0,9,13,22,46,40,39,18,9,3,1,14,25,33,58,27,18,13,4,4,4,4,7,12,31,29,37,40,22,11,7,20,19,37,40,31,25,8,16,3,1,5
44,-0.01568883718360836,-0.1096097285170299,-0.10366228163174965,3.4776479427758202,1.4196558276024434,1.7990196193749648,3.139901627015572,1.7435158657192098,-3.3092156925241083,-3.91244776373803,-8.02934185014775,0.17202113181621279,4.409209089975891,5.29785410886197,6.211050159452251,8.668677275143777,1.007834404228876,1.6242429417408093,4.934864047984067,7.566941393953754,38,38,26,0,6,19,23,47,35,34,20,13,2,1,10,18,26,42,47,27,15,6,4,5,6,10,10,26,26,29,33,37,13,10,16,19,33,45,30,28,12,10,4,3,5
45,-0.03962889271810832,0.04164718470147015,-0.026668520398249688,3.492564040984977,1.328642934157493,1.789888040466912,3.162979645423333,1.6671664727872726,-2.8003873261241083,-3.91244776373803,-7.600940197247749,0.17202113181621279,3.3907593907758917,5.2221812218619705,6.890277511952251,8.388370187247169,0.8834312478123479,1.6027168427000205,5.0025757236712725,7.48872381418364,39,38,31,0,8,18,29,35,33,31,21,10,11,4,8,17,23,37,54,27,15,9,4,6,6,9,20,28,23,27,48,22,10,7,12,20,27,52,30,27,13,12,5,2,5
46,-0.007561295171608339,0.029823764632970106,0.14547040159775035,3.3139752049359057,1.289266555238409,1.6676116591342687,3.0047115864147464,1.5846467185478554,-2.958849403224108,-3.04578445823803,-6.55324841524775,0.32617898150445596,3.0187799074758916,5.34284150836197,7.05568074795225,7.352797745246968,0.831132711820493,1.3909090513087152,4.524726677638016,6.746768440767223,40,39,28,0,7,13,19,25,34,36,31,20,9,6,15,25,36,51,30,21,11,2,4,5,10,11,24,23,25,35,45,13,7,7,12,17,31,44,29,25,17,7,9,9,5
47,0.020171518197891636,-0.09601587536552991,0.003318452002250423,3.395592568220473,1.2719748196247058,1.7634488132777202,3.0992845396314515,1.6771476910655905,-2.958849403224108,-3.1990888158380297,-6.62552712674775,0.46042535954209557,3.1502081862758917,6.869181780661971,7.05568074795225,7.352797745246968,0.8091634159528556,1.5594853826864052,4.802787834861112,7.171436633500373,39,42,27,0,6,15,19,23,41,36,27,17,13,3,20,28,57,55,17,13,1,3,3,3,13,11,22,25,24,35,43,14,4,9,20,15,28,47,21,20,19,7,13,10,5
48,-0.008159905740108348,0.03067683487497015,-0.09523301710424961,3.383016421820871,1.3334805047144067,1.7112554602547883,3.0606739278680313,1.6246745116893624,-2.9938487591241083,-3.1990888158380297,-6.7223605912477495,0.4066509440786002,3.499175256975892,6.869181780661971,6.658551106552251,7.2264963449222845,0.8891184202575382,1.464668159224888,4.688397110138955,7.042183689621379,38,39,29,0,8,16,19,35,38,40,19,13,9,3,17,23,60,55,23,10,3,5,1,3,11,8,27,27,26,27,42,17,5,10,18,15,18,48,31,24,15,11,9,11,5
49,-0.017670944289608345,0.04910678809197013,0.09335116602975037,3.0968436387868206,1.3395079678730524,1.4029828507406856,2.815241241608467,1.4523165563796847,-2.9938487591241083,-2.64570264213803,-6.7223605912477495,0.4066509440786002,3.499175256975892,4.562607771161971,6.658551106552251,7.2264963449222845,0.89729692913374,0.9853861780545858,3.967148844326145,5.849831951514473,39,38,26,0,9,17,19,30,41,36,25,9,12,2,15,15,49,40,41,22,4,4,3,7,5,8,27,26,28,26,49,20,3,8,20,13,30,50,34,19,12,13,5,4,5
