window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
14,0.02585620530839164,-0.034416377568529846,-0.0025237085087496313,2.0190864563032465,0.9658241236932001,0.9105224638237858,1.8393651661526373,1.0345438081427583,-2.431096334524108,-1.93248791983803,-4.87778440244775,0.32256151823899243,1.8200503732758917,2.97748676936197,3.9640670714522503,5.02228721491106,0.46674239063034373,0.41511782208633813,1.6916352917801796,2.5734955044968615,33,26,36,0,5,9,8,14,33,44,28,19,20,20,9,14,34,72,37,13,5,6,5,5,4,7,13,26,24,49,19,32,19,7,23,34,26,29,34,24,17,4,6,3,2
15,-0.019850038418108354,-0.0008781337155298629,0.015014592348750385,2.0841259557378593,0.9817706387396307,0.9065633958869197,1.9046627406307397,1.0346546124902862,-2.5267905524241083,-2.04854500163803,-4.87778440244775,0.32256151823899243,1.7914004220758917,3.0776480198619702,3.9640670714522503,5.02228721491106,0.48213380555821184,0.41092898094042274,1.8139827967651994,2.707045583263835,30,29,32,0,6,8,11,12,32,37,30,23,28,13,6,12,28,74,42,18,5,4,8,3,4,6,12,30,35,33,22,24,22,12,17,31,32,38,29,19,15,8,8,3,2
16,-0.019756424945108365,0.022366772466970147,-0.0059250850857496505,2.104470345570881,0.9652086801915988,0.9070380757292915,1.933738051005298,1.032385091489084,-2.9991260776241084,-2.08805028273803,-4.703317974747749,0.4205921952143846,1.7502660386758917,3.0776480198619702,3.8659649992522502,4.737426404247866,0.46600905632191003,0.4116091716666424,1.8696889782695214,2.747307206258074,26,32,32,0,3,3,8,14,19,39,40,28,30,16,6,11,30,62,44,22,9,6,9,1,5,7,7,35,37,29,28,16,20,16,16,30,38,33,29,15,10,13,9,7,2
17,0.022259535000891627,-0.01367178729002987,-0.005598960341749598,2.066896492737758,1.022093819598836,0.9360843869256361,1.8853159387685303,1.0972686935359848,-3.3429516592241084,-2.2890423697380298,-4.703317974747749,0.25188501631077137,1.8536411296758917,2.75327801206197,3.8659649992522502,4.770748239664256,0.5225856314802972,0.4382204486068242,1.7772237686657864,2.7380298487529084,28,31,36,0,2,3,5,14,16,31,45,40,27,17,6,7,23,41,58,33,11,7,11,3,7,6,10,24,30,46,27,18,24,8,16,27,42,26,31,14,14,14,7,9,2
18,0.017646169612391637,-0.03328976771952989,0.029171263308750417,1.9626687293632852,0.9346161390676482,0.9594750766692356,1.773982689054932,1.044660877290359,-3.3429516592241084,-2.2890423697380298,-5.13995610284775,0.25188501631077137,1.8536411296758917,2.75327801206197,3.7808852073522505,5.177272241128414,0.43690935735385417,0.46085031569212764,1.5739327718347969,2.471692444880778,36,34,32,0,1,2,5,8,20,41,51,32,27,13,6,14,25,31,53,34,21,4,8,4,4,3,9,19,27,48,36,25,20,9,20,30,47,36,24,19,8,5,8,3,2
19,-0.020346534083108384,0.006485033467970127,-0.04542943198924965,1.9424014049038352,0.7725376650486044,0.942634503856221,1.8225177688147944,1.0181070287800886,-2.2985664922241082,-2.17836625653803,-5.13995610284775,0.16910882265957541,2.382872872675892,2.54475645006197,4.16064249475225,5.177272241128414,0.29861421268397254,0.444300931759672,1.6618174254682614,2.4047325699119075,35,37,32,0,3,1,21,31,57,41,24,14,6,2,14,9,17,23,51,40,29,6,7,4,4,4,9,35,31,38,30,28,14,7,13,38,35,45,32,17,3,7,6,4,2
20,0.004029051427891604,0.047886274285970094,-0.028852054835749607,2.0822362264822827,0.6957665106764309,1.1067888744064394,1.9791655671191462,1.1373667212786973,-1.8156672744241082,-3.14214750803803,-4.76907880844775,0.16910882265957541,2.382872872675892,2.54475645006197,4.38035441905225,5.068903763132094,0.2420536353171322,0.6136373538874328,1.9589643915691475,2.8146553807737114,33,33,36,0,4,8,32,44,49,34,17,8,2,2,5,8,11,13,18,64,39,19,17,6,6,4,24,28,35,36,21,22,18,6,13,37,31,31,33,20,11,9,9,6,2
21,0.00290802895089163,-0.011659051883529883,0.04743124108225039,2.1289541146398547,0.695282325568721,1.2323066632189281,2.016385557318787,1.240063075306111,-1.8163707611241082,-3.69530856203803,-5.488830738347749,0.24322048768063975,1.7262953243758916,2.43745470536197,5.44831293465225,5.998296253112683,0.24171298444031403,0.7593578228522957,2.0340302191972004,3.0351010264898086,33,35,36,0,5,3,22,26,35,45,31,22,6,5,5,8,6,11,12,44,57,27,21,9,5,5,19,24,52,37,21,27,8,2,25,44,33,35,22,14,11,12,2,2,2
22,-0.024207640583108384,-0.04679285871602989,-0.023388827760249645,2.1388845434289445,0.7445727557540405,1.2346261615144956,2.009584245939942,1.2432275405055055,-1.9586429183241083,-3.8306870587380297,-5.488830738347749,0.3257001772135293,1.7262953243758916,2.76276359716197,5.44831293465225,5.998296253112683,0.2774872992368835,0.7632456651614176,2.019487939397002,3.060220903795304,32,31,32,0,3,7,21,22,31,43,34,23,9,7,7,5,6,10,23,50,57,26,9,7,6,6,16,28,49,37,27,22,7,2,27,46,38,29,19,16,8,12,3,2,2
23,0.02420327041839161,0.03918968377947013,0.01147122398075038,2.098999835488795,0.7040862990021072,1.1463327026771333,2.0008220075460734,1.1872479929490514,-1.9586429183241083,-3.8306870587380297,-5.292709090847749,0.2612169048261826,2.1856175661758916,2.76276359716197,4.4300075803522505,5.38774275456574,0.24816165737071516,0.6578072482708974,2.001710147430156,2.90767905307177,33,29,32,0,2,11,18,30,50,38,37,9,3,2,3,7,6,9,24,42,66,29,8,6,5,6,8,29,36,41,24,25,18,8,23,35,38,35,21,13,14,12,5,4,2
24,0.009032810105391658,0.03837468398847017,0.016569187790250444,2.0245655290319235,0.7269808834832148,1.0210904391521618,1.9479875467363268,1.1263860513994004,-1.7368141313241083,-2.85332747523803,-5.2401747354477495,0.2612169048261826,2.1856175661758916,2.70754913916197,4.22678109295225,5.281960068433429,0.26429139830421766,0.522049150649585,1.8974650101119206,2.6838055590657235,32,33,34,0,5,9,39,32,39,31,34,3,4,4,9,7,6,17,43,48,37,27,4,2,4,4,8,33,32,40,28,19,23,9,21,40,34,37,21,12,18,10,2,5,2
25,-0.031095621509108363,-0.045093648845029845,-0.01730525875874962,2.0038101218354996,0.7339030760597249,1.090008582385066,1.8746942365208108,1.1087180694932681,-1.5819135058241083,-3.30837354553803,-5.016200841147749,0.29543760617382037,2.0421376058758915,2.77119606726197,4.22678109295225,5.205038622462361,0.26979033136348224,0.5950760734196301,1.7573889762125268,2.6222553809956377,35,31,33,0,6,17,42,29,37,32,19,6,7,5,3,11,5,15,33,68,37,16,6,6,4,7,11,31,32,38,27,27,16,7,23,38,39,31,25,11,18,5,4,6,2
26,-0.0009963028016083972,-0.04148116917452986,0.008643393883750364,1.9742647850506838,0.668397794537004,1.078584242763407,1.8756394167483184,1.1100440301723957,-1.5985514912241083,-3.30837354553803,-4.75170749324775,0.29543760617382037,2.0421376058758915,2.77119606726197,4.47694276365225,5.12377338075032,0.2233783021806017,0.5825323280667993,1.7590489649589,2.564959595206302,31,29,36,0,5,13,32,34,37,42,23,6,6,2,3,12,5,16,27,72,39,14,7,5,5,4,21,33,30,35,31,27,9,5,28,34,27,41,29,12,11,7,4,7,2
27,0.00503321455939159,0.02437543670397013,-0.030392264349749638,1.9528991806496154,0.5968871005064658,0.9621741530002826,1.9267645746340827,1.087291595033899,-1.5985514912241083,-2.62550203803803,-4.87024696594775,0.21389462357398076,1.6006418771758917,2.43635841666197,4.47694276365225,5.12377338075032,0.17814977199990822,0.46318663130816035,1.8566727078985839,2.498009111206651,29,29,33,0,2,8,27,25,32,42,37,19,5,3,7,8,10,15,45,46,40,17,7,5,7,4,18,29,40,26,34,27,10,5,17,39,37,37,30,15,6,7,4,8,2
28,0.01426748147389161,0.048278256735970124,0.0037745816602504103,1.981457190113455,0.6034580628012222,0.9757491617868875,1.9674650230256219,1.1240741432095571,-1.2003240986241084,-3.15321662013803,-5.31099142994775,0.21389462357398076,1.7750090635758917,2.26713452226197,4.30430646115225,5.403342735910185,0.1821825972937059,0.4772086084006393,1.9354664321479604,2.5948576378423045,26,31,34,0,7,32,26,27,41,38,15,7,3,4,4,4,8,8,21,58,41,39,11,6,5,4,16,21,31,37,34,31,13,8,13,51,38,33,26,14,7,7,7,4,2
29,0.006441339606891615,0.010169168583970154,0.00928715605075038,1.9920231388392928,0.6670360538236384,0.9778894474490816,1.9849967941778546,1.1719607970709716,-1.5484793313241083,-3.15321662013803,-5.587000109347749,0.25197277264345935,1.7750090635758917,1.8935460831619702,4.92023498655225,5.621533005036827,0.22248929397827152,0.4781855917109796,1.970149262081936,2.6708241477711865,22,31,36,0,4,9,37,31,27,37,28,17,7,3,3,6,9,5,15,39,48,34,29,12,3,5,15,22,38,49,33,17,10,8,18,59,31,28,26,13,9,8,4,4,2
30,-0.02414565026810839,-0.044003841314029846,-0.021042181042249624,2.0189447205315663,0.645918007692818,1.0402459484703719,1.9548348228496562,1.116926689579274,-1.7054098198241083,-2.99549760563803,-5.587000109347749,0.16436827196791962,1.3865363649758917,2.05295713526197,4.92023498655225,5.621533005036827,0.20889654254436438,0.5420239856797069,1.91091097900433,2.661831507228402,28,32,34,0,4,6,16,29,29,26,42,25,17,6,7,8,8,9,14,50,51,27,19,7,1,5,14,28,43,42,27,22,13,5,12,54,29,38,27,13,15,6,3,3,2
31,0.015635120887391604,0.01684522293997015,0.0304453818927504,2.0475261015723762,0.6486299691560323,1.0612388876778325,1.9516513575675027,1.0793441704579683,-1.7054098198241083,-2.99549760563803,-4.32498739254775,0.16436827196791962,2.1022463570758916,2.18178158716197,4.517359335352251,4.934899887211912,0.21048264694625943,0.5632558691277905,1.9049349713868349,2.6786734874608866,30,35,33,0,3,11,28,33,41,55,17,5,5,2,9,6,7,8,17,54,52,24,16,7,7,9,29,23,40,29,21,25,13,4,12,36,29,32,34,23,8,13,9,4,2
32,0.01875160425439161,0.048503671849470124,0.015405579114250372,1.9562061550635226,0.6357113759689209,0.985308523396494,1.9042275135456683,1.0850084344201334,-1.2452289561241083,-2.86145534293803,-5.04978431944775,0.2452395346841516,2.1022463570758916,2.18178158716197,4.00926913835225,5.184890918684704,0.20224028809920605,0.4865927462303305,1.8131598776060829,2.5019929119356203,28,36,34,0,11,33,31,26,49,35,5,3,5,2,6,9,4,10,16,62,45,28,14,6,4,8,8,25,30,40,29,26,22,8,19,46,36,26,31,11,14,6,10,1,2
33,-0.023551805434108355,-0.04560445138952982,0.002466858186250358,1.9406937947857983,0.6297412450258554,1.0662054260060398,1.8642231227728103,1.115815410991978,-1.6349887558241083,-3.0877293894380298,-5.167371223647749,0.20924245618235188,1.7887784163758917,2.06215769596197,4.00926913835225,5.247047988006503,0.1985643616129602,0.5694368882156308,1.7376669684350592,2.5056682182636503,31,39,35,0,2,9,34,32,25,46,38,9,1,4,9,9,1,10,15,48,52,30,17,9,4,6,7,25,28,48,26,28,20,8,16,53,34,30,27,7,15,10,5,3,2
34,-0.01478557224310839,-0.048148670979029876,0.007198993997250398,1.9856160646273038,0.6799306728518953,1.0952026702018618,1.8358995881359275,1.0450930501596245,-1.6349887558241083,-3.0877293894380298,-5.167371223647749,0.20924245618235188,1.6098910066758918,2.53521574456197,3.9495837315522504,5.247047988006503,0.23126216651569387,0.6008935916671675,1.6852895616161214,2.517445319798985,30,37,32,0,3,10,30,27,22,36,40,20,6,6,9,9,3,18,17,73,31,26,12,2,3,4,11,29,23,42,31,31,18,8,14,43,30,44,27,15,10,9,6,2,2
35,0.021055466713891614,0.04713065489447013,-0.00822921304324959,2.077718968218954,0.6948303152891758,1.064488233692345,1.9306265726106788,1.014425734070542,-1.5188249288241082,-2.80847873493803,-5.1691850801477495,0.24328550206439095,1.8076021695758917,2.53521574456197,4.22752148455225,5.231635249195101,0.24161624986169733,0.5676782491501154,1.8636933414088837,2.6729878404206966,27,31,31,0,7,18,26,27,27,41,34,9,6,5,9,7,5,17,41,51,27,23,17,3,3,4,16,33,25,38,25,34,14,8,13,35,30,46,31,21,7,8,6,3,2
36,0.012064448692891614,0.048231027908970124,-0.00831994011374963,2.0790144435857956,0.6528232103858883,1.1098753266138885,1.9722961177189184,1.1082388318203376,-1.5188249288241082,-3.00086521723803,-5.1691850801477495,0.3112110681954484,1.8753592172758917,2.17812923976197,4.22752148455225,5.231635249195101,0.21316184747040082,0.6170747363397203,1.9450105986863064,2.775247182496427,28,29,30,0,6,14,26,41,31,36,32,4,5,5,7,5,8,11,23,52,34,25,21,14,3,6,16,28,29,37,25,33,14,9,21,41,26,38,26,20,7,11,6,4,2
37,-0.025615981873608376,-0.039184556941029874,-0.005982621569249611,2.0129517221993485,0.6551154310863871,1.1205971189197228,1.9426382177828403,1.187017329298402,-1.2441675574241082,-3.05810001473803,-5.00928431554775,0.1798312394053124,2.3861875674758917,2.26050450916197,4.55774277685225,5.527033184989648,0.2149162032874258,0.6286366662169237,1.8869395184756652,2.7304923879800134,32,31,27,0,17,31,44,40,44,11,5,3,2,3,8,8,7,13,20,54,41,27,12,10,5,5,23,23,37,38,30,21,11,7,25,41,31,30,28,21,6,8,7,3,2
38,-0.012614941731108378,-0.04893479557502988,0.0023601363982503655,2.079331759291188,0.679650439447135,1.0932241779214307,2.069437692781985,1.2722322678501654,-1.3557674506241082,-3.05810001473803,-6.13580953974775,0.17305163916755273,2.3861875674758917,2.26050450916197,5.279031519152251,6.147150002257526,0.23104192829778156,0.5987668587049789,2.1412889672753215,2.971097754278082,38,31,26,0,10,29,34,51,46,17,5,1,3,4,9,7,6,10,25,51,52,19,13,8,2,4,12,34,25,49,39,21,10,4,36,30,38,30,30,15,9,6,4,2,2
39,0.034785186610391615,0.04053123489397017,0.0011790312757503597,2.1417439549014348,0.6955094110005511,1.0862224276389734,2.086181789834679,1.196475647600705,-1.3738931766241083,-2.97624640843803,-6.13580953974775,0.17305163916755273,2.3637483302758917,2.30921712746197,5.279031519152251,6.147150002257526,0.24247167499892675,0.5907609716539679,2.176077925176287,3.009310571829183,33,29,29,0,14,23,28,40,45,36,5,2,5,2,10,4,7,11,25,43,57,18,14,11,1,4,14,35,23,50,33,24,14,2,24,35,39,35,30,17,10,6,2,2,2
40,0.011412090733891614,0.04566847285097013,-0.0021021143352496314,2.0722396341481546,0.6804310643494363,1.0562547826578634,1.9745898024529969,1.0889024979071071,-1.3738931766241083,-2.93028754643803,-5.31355644154775,0.22575168391853873,2.0123636623758916,2.40850349486197,4.59252766405225,5.465488526510785,0.23155833457331285,0.5588798876500748,1.9495046534180205,2.739942875641406,32,27,33,0,12,21,29,29,44,37,15,4,5,4,9,5,7,10,32,53,37,31,6,10,3,8,11,31,32,38,34,21,17,5,11,42,43,32,29,15,13,7,4,4,2
41,-0.022575152072108383,-0.02225872242152987,-0.0006029544992496172,2.049833815961465,0.6167087965804416,1.0947822474692226,1.9628888372483373,1.10950316595199,-1.3536775603241082,-2.98720689383803,-5.66050706994775,0.12122338345245598,2.0123636623758916,2.40850349486197,4.59252766405225,5.812348103940653,0.1904196886353876,0.5995218100488005,1.9264664754741296,2.7164079741583156,31,27,35,0,10,24,29,35,43,34,14,8,2,1,8,9,8,11,36,46,35,26,15,6,3,4,11,27,36,38,32,31,12,6,13,39,44,39,32,10,10,7,4,2,2
42,-0.012689282428608386,-0.039998625438529854,0.0217602944907504,2.064003015968881,0.6495166024999333,1.11808494023271,1.9505870309511149,1.1040387150033002,-1.6381455602241082,-2.98720689383803,-5.66050706994775,0.12122338345245598,1.6964814517758917,2.36331796806197,4.58105252605225,5.812348103940653,0.21101641740580457,0.6258569118060769,1.902631637865504,2.739504967077388,29,25,37,0,3,13,21,33,34,33,35,16,10,2,10,10,7,10,19,62,37,21,20,4,2,4,9,33,32,42,26,32,14,6,19,32,33,47,35,10,13,6,4,1,2
43,-0.0034280618851083777,-0.004414697828529863,-0.006042560177749607,2.052988042178225,0.6613540218650191,1.0779201141368133,1.946325580065244,1.082955230231606,-1.6381455602241082,-2.88000962213803,-5.0940249344477495,0.20516098324539328,2.1957806422758916,2.36331796806197,4.58105252605225,5.2117328921343615,0.2187004469226622,0.5809656310088187,1.894109888074905,2.6937759660063847,33,27,34,0,4,10,39,41,40,35,17,10,3,1,10,7,8,8,29,56,39,26,11,6,4,3,18,34,32,37,31,24,11,6,17,32,34,44,30,16,8,9,6,4,2
44,0.023976434358891616,0.048122951630970155,-0.019187180999249612,1.990352895263196,0.6228082957420435,1.0501041373127893,1.9179507065141606,1.1004080939247347,-1.2864055022241083,-2.88000962213803,-5.317778584347749,0.20516098324539328,2.1957806422758916,2.73426274326197,4.84331254245225,5.387611849953686,0.19423252132483743,0.5525172588375571,1.8394515302664325,2.586201310428828,33,31,34,0,9,24,34,47,33,34,11,6,1,1,9,6,8,12,51,47,41,14,8,4,4,5,14,31,40,38,27,29,7,5,17,40,39,39,23,15,12,7,4,4,2
45,-0.0084113163466084,-0.027600151590029872,0.012452594603250357,1.9633596625706442,0.6433233893754856,1.1211059445094955,1.8747452981557222,1.1539583511558773,-1.8153446553241084,-3.32157399863803,-5.317778584347749,0.28658277952299743,1.3964279905758916,2.73426274326197,4.84331254245225,5.387611849953686,0.20696786678012266,0.6288201535911601,1.7574125000346694,2.5932005204059534,33,31,38,0,2,6,14,24,27,33,35,40,13,6,7,7,6,11,28,73,37,17,9,5,3,7,14,23,44,43,26,31,5,4,29,43,37,28,16,17,14,9,4,3,2
46,-0.020870731477608363,-0.05714087328002988,-0.00039317275574961784,2.075796948827639,0.6693262474831797,1.1663337538924516,2.0081638521076113,1.2392828396313496,-1.9322446071241084,-3.32157399863803,-5.495398626147749,0.22435272606859247,1.5798280278758916,2.53770067546197,5.33503634235225,5.937526526544234,0.2242166065011625,0.6817997524340312,2.0163611057482465,2.9223774646834397,38,31,38,0,4,2,16,25,27,45,38,32,5,6,9,8,6,8,21,67,40,22,12,7,6,5,18,24,44,40,33,22,5,3,25,49,36,24,23,18,11,7,4,3,2
47,0.01996575487339163,0.06540509115397015,-0.01322359410924962,2.1438925868430467,0.6873707464187444,1.1591641760950786,2.0699135257587717,1.2285186327975108,-1.9322446071241084,-3.07665474463803,-5.495398626147749,0.22435272606859247,2.0526486737758916,2.6245910125619702,5.33503634235225,5.937526526544234,0.2364385871999631,0.6739697065455209,2.142358433780136,3.0527667275256185,33,33,38,0,4,3,21,32,36,55,32,8,8,1,10,4,9,10,30,67,28,21,13,8,6,5,21,25,49,32,25,28,8,1,25,41,34,30,29,14,12,9,3,3,2
48,0.0006505024293916,0.04933901056847013,-0.007898185751249594,2.065677751010047,0.653550150345405,1.1255608856233787,2.0027795483671222,1.2002556382108447,-1.6584467997241084,-3.07665474463803,-4.995730462447749,0.2378319994134728,2.0526486737758916,2.6245910125619702,4.808913445952251,5.125390492160965,0.2135641110849562,0.6346608226045803,2.0055941503478882,2.8538190840374256,32,34,36,0,4,15,25,32,51,36,25,6,5,1,9,5,10,10,35,56,34,22,15,4,6,5,21,26,44,36,22,22,11,7,21,40,33,22,28,21,8,11,9,7,2
49,-0.03277607775160838,-0.06514026056652986,0.02397412694225042,2.0082339817856116,0.6462758845706338,1.0231692011168225,2.0027688456767154,1.2035444903652062,-1.4921368097241083,-2.87416152223803,-5.03720007794775,0.10474921059619438,1.6966789667758917,2.18522772016197,4.808913445952251,5.209960892492422,0.20937339512516734,0.5255592338303563,2.0058289039879442,2.740761532943469,36,36,35,0,7,14,24,34,33,38,28,16,3,3,7,8,9,10,30,52,46,16,15,7,7,4,19,24,40,45,22,21,11,7,15,43,36,31,19,21,14,6,8,7,2
