window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.003637467480891659,0.03641400154447009,0.01711040007275041,3.1583553913108084,1.6144420576066423,1.8828336157368697,2.683974913424779,1.8389209108763345,-5.114504568424108,-4.377071294138029,-6.1159893894477495,0.3565091930515586,3.996781699675892,7.782508834361971,8.62667519955225,8.785466951112602,1.3032181942694208,1.7731942020286278,3.602007050842099,6.67841944714015,38,37,32,0,2,8,4,18,33,53,36,32,10,4,2,23,48,63,35,16,5,2,5,1,9,13,24,42,61,29,11,5,1,5,21,43,45,35,16,10,10,13,4,3,17
1,-0.028342590918108354,0.05281872452747009,0.07900831114325034,3.4001559289189927,1.837786911021563,2.127448735893931,2.708477115552584,1.920448445555956,-5.114504568424108,-5.37690325003803,-6.1159893894477495,0.2855778027249458,5.5265376431758915,7.782508834361971,8.62667519955225,8.785466951112602,1.6891320163910672,2.2644139707586963,3.671045299350878,7.624591286500643,41,35,35,0,6,8,11,33,52,41,31,12,4,2,2,4,43,63,43,22,8,6,7,2,8,14,26,37,57,32,15,5,1,5,18,35,39,34,25,11,13,18,4,3,17
2,-0.005100897353108349,-0.030611461582029847,-0.025017581907249654,2.8911297802243983,1.5743388576765844,1.993160876786889,2.0699704835831167,1.542390507130965,-4.956070000924108,-5.37690325003803,-4.93951181394775,0.2855778027249458,5.5265376431758915,7.53100423606197,6.84337833395225,7.743767509754603,1.239284428972109,1.9868136711670352,2.142701841154904,5.368799941294047,42,37,32,0,2,3,17,38,53,44,35,5,1,2,3,4,29,70,57,16,10,5,0,6,6,20,26,30,57,40,10,7,2,2,14,33,52,36,24,16,10,4,8,3,17
3,0.009037994796391658,-0.014041567769529851,0.004861230999250392,2.876522467036659,1.4711004102239402,1.8969134468077429,2.1593710281904435,1.4667042163315849,-3.6480036344241085,-4.686616195738029,-4.68729725054775,0.3010736310644658,2.968292523075892,7.53100423606197,6.84337833395225,7.743767509754603,1.0821090511554932,1.7992388951527287,2.3314534344775417,5.21280138078576,38,30,32,0,5,9,12,25,35,23,34,26,22,9,2,7,45,81,40,8,6,5,1,5,6,22,29,39,49,35,5,7,4,4,7,42,46,43,28,11,11,4,4,4,17
4,-0.021645018595608332,-0.03094453386102988,0.04037236091525039,3.0120736159978083,1.713853992438169,1.7357315072705937,2.243597845266653,1.3835675604591584,-5.454457821624108,-3.70831445383803,-4.68729725054775,0.3010736310644658,3.1658048139758916,7.172609283561971,6.41297365635225,7.516319269529644,1.468882007113128,1.5068607147538629,2.51768060940552,5.493423331272515,39,29,36,0,1,2,13,12,17,38,37,40,27,13,5,19,64,67,23,10,2,6,1,3,6,24,23,36,40,42,10,9,4,6,7,35,35,32,50,17,11,7,3,3,17
5,0.010306145327391688,-0.05486200023352983,0.054200674706250396,3.3654047592924186,2.027555747045801,1.7454415921428443,2.483702946045464,1.4164863423722867,-5.801433060224109,-3.85914217343803,-4.5375747824477495,0.7524971879391509,5.901998692275892,6.849911281161971,7.67346255365225,7.998403307169604,2.055544262004984,1.5247880953258854,3.085859018666763,6.666191375997634,37,31,35,0,3,8,14,30,38,46,45,11,3,2,9,19,40,63,41,17,5,2,1,3,17,30,18,49,43,20,9,6,5,3,10,27,46,44,35,17,6,6,6,3,17
6,0.016110543849391656,-0.009244636166529888,-0.020900904124249636,3.451063006776887,2.1133407619595506,1.8179321666241637,2.496297869170763,1.4469055166814992,-5.801433060224109,-3.97388030893803,-5.26788514674775,1.0377513391337434,6.237943054775892,6.580414703561971,7.67346255365225,7.998403307169604,2.233234362891447,1.6524814128723408,3.1159699497098523,7.001685725473638,38,39,33,0,4,5,15,42,42,36,43,6,4,3,9,22,25,63,47,18,10,1,1,4,7,32,16,36,56,26,13,6,4,4,17,32,45,41,23,19,9,6,4,4,17
7,0.019521202593391702,0.02136314019547017,-0.09100749895724956,3.405723257134531,2.002688012674921,1.9295389151574052,2.4256462769157214,1.4240114057558808,-5.132272779524108,-3.97388030893803,-5.26788514674775,1.000026479663284,6.237943054775892,7.610308728161971,7.00076535375225,8.15933142381211,2.005570176731258,1.8617884044329123,2.9460211127907727,6.813379693954944,41,42,32,0,7,8,26,34,43,35,37,7,1,2,11,24,45,70,22,13,7,3,2,3,5,26,24,40,44,24,24,2,7,4,20,26,50,45,19,20,10,4,3,3,17
8,-0.001872133510608327,-0.020301609463529834,-0.02559661953824962,3.3362017305954184,2.0117629901239455,1.8076893780335839,2.473649032853115,1.5181237148393554,-5.046752653924108,-3.63846363483803,-5.022077047747749,0.8928818295182609,6.4191394915758915,7.610308728161971,7.363248832452251,8.689985413566365,2.023596916658158,1.6340765214011277,3.0597973623334678,6.717470800392749,37,38,31,0,7,8,30,38,43,35,30,4,2,3,9,26,65,61,19,9,1,6,1,3,6,33,22,38,43,33,11,2,8,4,20,34,62,31,21,15,5,6,2,4,17
9,-0.028593047880608315,0.07076939148697012,0.04847695796725037,3.4439298947145556,1.8875728058787586,2.048682986641639,2.6110117764507095,1.6507387252124097,-5.046752653924108,-4.388957251738029,-5.022077047747749,0.8928818295182609,6.4191394915758915,8.33789767056197,8.29128039935225,8.689985413566365,1.7818743299400566,2.1010551432631708,3.409866256109025,7.292795729312255,36,38,32,0,3,9,35,38,42,41,25,3,1,3,2,22,59,67,27,9,4,4,2,4,15,28,19,41,55,23,4,4,7,4,20,39,48,34,27,11,4,7,4,6,17
10,-0.005646627222108323,0.09335074247147018,0.0009921226932503647,3.6283119078230976,1.8063646007860075,2.3624919433319462,2.708077613578239,1.7384204163033379,-4.569958208424108,-4.431745996138029,-5.02883684304775,0.6769290923802218,3.7767265293758916,8.634659317661969,8.29128039935225,9.019560228752864,1.631492477685891,2.7950412717141635,3.666842672735528,8.093376422135579,44,35,35,0,3,12,12,28,24,33,36,25,20,7,7,22,64,49,36,7,4,2,2,7,25,18,17,44,52,26,5,0,8,5,15,34,44,38,38,5,10,5,4,7,17
11,0.037636040582391665,-0.055911035478529894,0.038857914900250326,3.733078479729,2.1950872729729625,2.191641461728409,2.7187907020208137,1.7560469331152213,-5.546816582624109,-4.431745996138029,-5.37151630704775,0.4291543116494206,6.0942432434758915,9.188792166761969,8.23083256475225,9.562084254548356,2.4099123037592993,2.4032091703276603,3.6966664094726123,8.509787883559566,42,31,35,0,6,15,14,29,39,41,36,14,5,1,7,28,71,48,31,4,3,3,1,4,18,20,18,34,59,32,7,2,6,4,9,33,46,38,34,17,12,3,4,4,17
12,-0.02366046969360832,-0.06267098107202987,0.053405781279750354,3.66536214100248,2.234896744872925,2.0862274340930202,2.600751017010495,1.6381313262255621,-5.546816582624109,-3.97722951413803,-5.37151630704775,0.4291543116494206,6.0942432434758915,9.188792166761969,8.00473227835225,9.562084254548356,2.497661639034858,2.1781362793154395,3.383379014977607,8.059176933327908,42,37,34,0,7,15,16,25,42,43,30,15,6,1,13,32,71,48,21,4,4,4,1,2,12,26,17,33,52,38,10,4,4,4,9,29,49,47,27,19,12,3,3,2,17
