window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,-0.0004965775896083551,0.00020758973797012305,-0.010039061528249555,2.1124351446161187,1.0399588054811566,1.1534238509250219,2.2372962114418584,1.719044521512588,-2.732025983524108,-3.46295972653803,-7.13154934014775,0.07459026371152364,2.7930329843758916,4.14904416426197,10.20551307935225,10.449257103732846,0.5407572818435488,0.6651933114881039,2.5027975602442307,3.708748153575883,38,39,38,0,7,9,12,24,50,49,24,14,6,5,7,5,15,26,80,42,14,8,1,2,4,8,12,70,75,18,7,5,0,1,72,53,36,15,9,8,5,1,0,1,20
1,-0.010913007392108381,-0.03444553058502988,-0.09634694774374954,2.008193744559303,0.9687678061657339,1.0916210614801176,2.2268624703116813,1.7512310734945407,-3.4569024527241083,-5.666401609638029,-7.50708074214775,0.10892370034051867,2.5214461156758916,3.60441803946197,8.45456384315225,8.466021134092662,0.4693150779967544,0.5964115182221316,2.4840995980110874,3.5498261942299756,31,35,38,0,1,1,10,13,31,53,47,28,12,4,1,1,2,4,20,51,91,21,7,2,4,7,8,20,87,60,6,2,4,2,56,60,39,15,8,4,6,6,3,3,20
2,0.050711338334891665,0.044817718624970145,0.003581546166250392,3.0963933561317187,1.54762490650879,1.424402433008781,3.0780546021139137,2.0773604779424004,-4.066442984924108,-5.666401609638029,-8.83961360054775,0.22240452877897754,4.609149798975892,5.767798923961971,9.712994163552251,9.802481886467758,1.1988572455410282,1.0154654595320407,4.737216480533796,6.951539185606859,32,44,38,0,6,3,18,41,46,37,31,12,3,3,1,3,6,23,71,63,23,7,2,1,3,7,17,30,56,58,11,9,4,5,34,46,35,32,16,15,12,3,4,3,20
3,-0.005747606497608313,0.05389424267497014,0.0644126729557504,3.675727827780296,1.867175830710002,1.5266121487364732,3.338550373124679,1.8598172980809506,-4.066442984924108,-3.62065234153803,-8.83961360054775,0.35444210630662737,4.609149798975892,5.767798923961971,9.712994163552251,9.802481886467758,1.7431893088840185,1.1667246210316482,5.575033793164121,8.484947723079786,32,47,33,0,7,9,36,32,26,32,29,16,8,5,4,16,42,54,38,27,11,4,2,2,2,10,23,26,49,49,22,9,4,6,10,37,43,46,25,15,13,4,4,3,20
4,-0.08584123654360827,-0.0822189463480298,0.06909025533975041,3.582419894206503,2.017675729922669,1.5816372916477521,3.096815918012834,1.8297624276156124,-4.738332467224108,-2.73836090283803,-7.28701221444775,0.35444210630662737,4.291133271975892,6.30927770476197,9.29102842285225,9.377895623741507,2.0391920345051555,1.2541682387347082,4.797521146720291,8.090881419960157,30,41,28,0,6,8,21,36,20,32,27,30,16,4,21,36,63,44,16,7,4,4,3,2,9,15,18,25,54,52,15,4,3,5,11,34,46,42,22,17,14,7,4,3,20
5,0.017201530061391725,-0.08045129440852986,-0.09364838991174962,3.867155986081886,2.0772738256100087,1.6726192659113641,3.396821353917274,1.9265928395338923,-4.738332467224108,-2.7796780010380298,-9.06827695324775,0.4469663418567073,4.291133271975892,6.30927770476197,9.29102842285225,9.543334004123698,2.1576812196004465,1.4020638097349392,5.773582665680723,9.333327695016107,29,35,31,0,7,11,21,25,25,27,23,37,19,5,18,41,64,40,13,7,9,2,3,3,2,16,17,22,32,73,20,10,1,7,13,30,38,38,28,23,14,9,3,4,20
6,0.042919894745391665,0.07696301996447008,-0.04851643786974971,3.909234725919024,1.8936498146389167,1.7690520149363964,3.4894439195806517,1.9025447816412426,-3.8638319631241083,-2.7796780010380298,-9.06827695324775,0.447484648032977,3.706388505975892,6.036986807361971,9.333422801552251,9.543334004123698,1.7938758689234786,1.567734168996288,6.089286356320986,9.450896394240742,29,27,37,0,5,20,23,26,20,24,26,22,24,10,9,46,61,40,12,13,6,2,6,5,1,16,20,22,34,65,24,6,5,7,11,31,36,44,21,23,19,7,4,4,20
7,-0.0018103026936083255,0.08503815648397012,0.10537331567825045,3.648029381697126,1.8278457604685272,1.7247801384054053,3.1899711704708684,1.7894196404201523,-3.2669027298241082,-2.50721765973803,-6.85587626204775,0.38881521237130423,3.8050108817758916,6.036986807361971,9.333422801552251,9.339857879819364,1.6705117006293064,1.4910490069479811,5.0935098020461576,8.255070509623442,26,28,42,0,20,24,21,20,20,24,28,23,15,5,11,56,58,38,11,9,3,1,8,5,13,19,17,24,53,50,9,2,8,5,11,29,45,47,14,22,21,6,3,2,20
8,-0.08994616945410833,0.0037542473259701563,-0.028760963452749633,3.460328545268643,2.1111580372589245,1.5665477537832486,2.8702927204233966,1.7845723251446055,-8.96587567392411,-2.50721765973803,-6.85587626204775,0.30355770319929215,4.710121198075892,5.59338047616197,8.198201732752251,8.973028655519204,2.2325392858412116,1.2270429796281634,4.119703746967137,7.579286012436511,28,32,42,0,3,0,1,1,25,44,48,47,25,6,11,55,51,42,13,9,5,8,2,4,8,17,17,22,56,51,15,3,5,6,15,22,52,41,22,19,16,4,6,3,20
9,0.03524465078939167,-0.042173790072029885,0.02712615301625034,3.380609246684605,2.120681261466551,1.565944472154494,2.779523711549069,1.8029034719186725,-8.96587567392411,-2.39896573093803,-5.96092093264775,0.30355770319929215,4.710121198075892,5.46714104726197,8.198201732752251,8.973028655519204,2.2492655990723134,1.2269803592201294,3.8632439456204883,7.339489903912925,32,32,33,0,3,0,1,2,16,50,49,45,24,10,15,62,45,38,10,9,6,9,3,3,14,13,17,33,54,51,3,4,6,5,18,29,44,37,26,18,16,4,5,3,20
10,0.045460844675891725,-0.0816306606350299,0.06971470563525037,3.410870912245415,1.917129507172876,1.60267209337976,2.850738316080331,1.6583734037526043,-3.7028481419241084,-2.39896573093803,-6.186629943747749,0.3059658490260222,4.424115658675892,5.739157924361971,8.463793993552251,8.474358598963738,1.8387261178357799,1.287610701826987,4.065784543475168,7.192121363137938,32,29,33,0,13,15,29,32,22,22,27,27,9,4,16,64,55,30,8,8,9,1,5,4,16,13,17,27,48,58,9,1,8,3,13,25,38,44,30,14,17,14,3,2,20
11,-0.028943433298108383,-0.04063114314102993,-0.11876456715224962,3.4997523718220105,1.8710179395816469,1.6683174271270613,2.9483046849006,1.6567494238297276,-3.7403393829241085,-3.00031391873803,-6.186629943747749,0.158665551735663,3.5085953667758916,5.739157924361971,8.463793993552251,8.474358598963738,1.7507729262837166,1.3924669637244012,4.353302768708843,7.496542658716964,32,28,35,0,12,13,23,28,23,24,17,25,23,12,7,31,68,49,14,11,6,5,3,6,17,17,19,30,44,52,8,4,4,5,10,22,34,42,39,15,21,10,4,3,20
12,0.017820558218891724,-0.014684612694529815,-0.03425289803324958,3.362591471453217,1.6750665472939132,1.6608242572650662,2.9483720092374455,1.718070930874813,-3.7403393829241085,-3.00031391873803,-7.16257687054775,0.158665551735663,3.427033562375892,6.21816135226197,8.02787703255225,8.06067628930053,1.4030827550791918,1.3792764256850236,4.347035382939262,7.12939456370348,30,29,31,0,6,8,24,28,32,22,26,28,15,11,9,37,62,46,13,13,9,6,3,2,7,15,15,25,45,56,20,6,5,6,17,18,36,34,35,25,17,7,6,5,20
13,-0.0032439924341083216,0.061736349826470124,0.13346428559125056,3.2034480818602953,1.5783869044733128,1.7138407938458893,2.768287406522209,1.6886461010831728,-3.4577351619241083,-2.23712807853803,-7.16257687054775,0.26862754323476273,3.322747617775892,6.21816135226197,7.62951165115225,7.690107768069461,1.2456578718498803,1.4705308217701019,3.8406139403189177,6.556802633938903,30,31,30,0,6,13,24,27,28,26,25,27,16,8,25,63,59,16,12,5,7,4,7,2,3,14,14,21,44,58,26,8,5,7,17,25,38,36,22,23,19,7,7,6,20
14,0.039776550266391694,0.09017316403947014,-0.01538802752324965,3.1966374094903456,1.6192510757483554,1.6349218356479605,2.766629603926512,1.6554885253045875,-3.388463988924108,-2.13701318263803,-7.19781486024775,0.26862754323476273,3.471438451275892,5.409013614361971,7.62951165115225,7.878952049273365,1.3117781101316501,1.340550304095693,3.8272380783568116,6.479566492584155,32,31,29,0,10,10,25,34,23,24,26,25,16,7,18,67,47,28,11,10,2,4,6,7,2,17,16,17,47,59,24,7,5,6,14,31,38,38,19,19,23,9,5,4,20
15,-0.017063035567108316,-0.004758907268529869,-0.05866854425074968,3.189500957187585,1.6059957634734634,1.4469711407148362,2.9226216450050226,1.7451374131492678,-3.425500604824108,-2.85876377483803,-7.19781486024775,0.45433375753226257,3.471438451275892,5.530942531261971,8.20768082615225,8.253698358489936,1.289756769738739,1.0468740646299932,4.2725796389681845,6.609210473336913,29,35,30,0,7,16,24,36,21,27,21,28,13,7,8,22,60,60,20,16,4,3,4,3,6,16,16,27,49,54,17,5,4,6,18,39,42,33,20,13,18,9,5,3,20
16,-0.01386903352460833,-0.017498903771029816,-0.0016681376667496161,3.057715166109795,1.4602593151431595,1.4121284255042346,2.9210380035433325,1.8192873008608017,-3.425500604824108,-2.85876377483803,-6.17759498094775,0.15345000150784047,2.9360459017758918,5.530942531261971,8.603377810452251,8.725506077605996,1.0662748087766378,0.997206450875128,4.266232900413843,6.3297141600656115,30,42,30,0,2,15,16,30,32,23,24,23,28,7,13,18,49,69,25,12,7,1,4,2,18,14,15,32,58,45,5,2,5,6,21,29,59,32,17,14,13,8,3,4,20
17,0.017358815470391684,-0.03628685611402988,0.06464465625825039,3.005518792032536,1.3691949334249198,1.427961442746391,2.87044196067842,1.7680100350488406,-2.7620056525241083,-2.59594773953803,-5.92358859124775,0.07551696176894085,2.622704600575892,4.60821152896197,8.81708164465225,8.973758390386745,0.9374980470955029,1.0201953089484976,4.121807990603062,6.079501346647058,32,38,32,0,12,11,19,29,30,18,22,25,21,13,14,26,40,57,31,13,3,8,1,7,20,12,20,34,61,37,4,1,7,4,19,27,65,38,11,16,15,3,3,3,20
