window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.004099463380891613,0.0021938260814701564,-0.04428508728124957,1.2080827284628706,0.6644638566299287,0.6778601230811231,1.0650384298845885,0.7601528326463064,-1.8775404165241083,-1.7456841752380299,-3.3506315462477496,0.06407901092344352,2.8368620487758918,1.67646631666197,4.05317777885225,4.417034199027921,0.2207645111837647,0.22974957966821566,0.5681340130432688,1.0186481038952484,47,31,40,0,5,9,30,44,71,28,10,2,0,1,4,9,13,29,36,44,33,16,11,5,5,3,17,34,93,25,14,3,4,2,31,57,41,36,16,7,7,3,1,1,12
1,-0.01993964612710837,-0.0048745944025298605,0.05436645153975043,1.8363577616506073,1.1928851862533478,0.9124594829979263,1.9285126246695177,1.6142755504070836,-3.9089976161241085,-3.10725868173803,-4.894230683447749,0.07525020474309446,4.111647818375892,3.73805468316197,10.89828385325225,10.986531048052957,0.7116863285351791,0.4163030348917164,1.8610583272813686,2.989047690708263,38,34,37,0,2,9,11,17,60,71,21,3,4,2,3,2,12,47,70,48,10,4,3,1,9,13,61,93,13,7,1,1,0,2,83,60,25,14,14,1,1,0,0,2,12
2,0.022562578137391664,-0.047371373194029856,0.07570188476225033,3.6079012919592355,1.778231683224896,1.569696025027891,3.665016073759173,2.4596602429791514,-3.9089976161241085,-6.94469464083803,-9.77691099414775,0.18268298559403529,4.208486785075892,3.93607808936197,11.82758727085225,11.94991862388746,1.5813084945785263,1.2330948289933243,6.719036798134832,9.533440121706679,41,41,29,0,5,20,19,19,39,39,28,15,11,5,1,1,2,6,13,50,72,33,12,10,6,9,13,31,75,42,9,6,2,7,34,43,49,28,18,7,9,4,5,3,12
3,0.026620185582891656,0.007102255477470109,-0.010260878309249731,4.5527836144817195,2.229672108879216,2.024984904895468,4.20620276637611,2.4570651215794443,-5.913193863824108,-6.94469464083803,-9.77691099414775,0.684613124895457,6.382920858875892,4.093091381161971,11.82758727085225,11.94991862388746,2.486073173697179,2.0503071535436854,8.846123498746865,13.382503825987715,45,43,25,0,3,3,28,40,36,37,27,16,8,2,2,2,4,11,22,50,35,38,21,15,10,16,13,24,59,52,8,7,3,8,14,40,56,24,18,21,9,8,7,3,12
4,-0.03583113406210829,0.09662986639397003,-0.06620312409924971,4.4900855446885,2.361079677996569,2.0718245922969807,3.9240212178737566,2.2625721561280097,-5.913193863824108,-6.701492904638029,-8.75296010754775,0.3553806929790062,6.382920858875892,4.67361499636197,11.03903478035225,11.514413905743709,2.7879905580082793,2.1508972361629364,7.701162685981969,12.640050480153183,42,46,29,0,3,7,31,36,36,30,30,16,9,2,2,2,6,16,27,44,41,34,21,7,15,15,14,24,53,54,11,5,4,5,9,36,40,40,31,15,11,12,4,2,12
5,-0.00612564025610833,-0.04024837227952984,-0.09082595576774966,4.169329363188637,2.0258251421892886,2.027385411669686,3.7673784959279044,2.2436575755206416,-3.995862606524108,-6.59631155643803,-7.90433087684775,0.3553806929790062,4.326381634475892,4.67361499636197,11.310203836052251,11.377222625028734,2.0520025150973993,2.0559557694611064,7.100695042910564,11.208653327469072,36,40,29,0,14,19,26,16,23,32,28,25,11,6,2,7,6,11,31,40,51,32,16,4,15,15,15,53,44,37,7,4,4,6,13,40,48,33,27,17,8,7,5,2,12
6,-0.03127301754410831,0.004378889673470204,0.11611159604525029,4.041168653325257,1.9211101749852073,1.9805983279069224,3.6876085242807566,2.212538285252045,-3.5445617580241082,-6.35761571453803,-8.90693908214775,0.7112556307424128,3.6309672513758917,4.46210174966197,12.39336996665225,12.453133506145646,1.8458211530290045,1.9613944555912346,6.805969265542136,10.613184874162375,36,36,25,0,21,16,24,14,18,26,30,24,16,11,2,8,5,11,30,38,50,38,12,6,6,13,20,55,47,41,5,4,6,3,24,53,52,29,16,11,5,4,4,2,12
7,-0.00012838860560834497,-0.03395809123202985,0.06300269593325028,4.535210483451422,2.24089767663306,1.983524767737162,4.220834805400089,2.4916716747545133,-5.394340502824108,-5.370120516338029,-9.65437106934775,0.7112556307424128,5.426151900175892,4.46210174966197,13.02682789345225,13.103652484628284,2.5108112068115416,1.9677618280934421,8.909707897085823,13.388280931990803,39,39,23,0,3,12,30,24,21,34,44,22,6,4,7,7,9,21,39,33,44,20,13,7,12,9,17,45,48,50,5,4,6,4,23,44,50,38,11,12,8,9,3,2,12
8,0.06469210726489161,-0.06718174398102991,-0.036533265668249576,4.481125102467741,2.28050229427169,2.012474981709584,4.128226743644104,2.4945046129691546,-5.394340502824108,-6.752854010838029,-9.65437106934775,0.890266491247206,5.426151900175892,4.67394763776197,13.02682789345225,13.103652484628284,2.6024378914604056,2.0272844693656595,8.521795363219393,13.151517724045453,39,45,21,0,4,17,22,22,24,33,43,27,3,5,2,7,4,15,25,51,45,32,11,8,15,8,13,51,47,48,5,5,5,3,29,50,40,34,15,10,10,8,3,1,12
9,-0.02131525557410829,0.09029200848797016,-0.11746801437524963,4.166041790776457,1.9977801488698212,2.0144045135829476,3.7710745437691617,2.221813628783429,-4.322825337124108,-6.752854010838029,-8.702934060547749,0.6879427837556032,4.348673633875892,4.67394763776197,10.85595667945225,10.983459191191503,1.9957899316692578,2.032989095570073,7.117400974532526,11.146180001771864,35,42,23,0,8,19,18,26,26,31,25,28,16,3,2,4,6,14,19,50,47,39,11,8,14,11,12,36,52,52,11,1,6,5,18,37,53,34,19,12,7,9,8,3,12
10,-0.05436580387610834,-0.04307270099952992,-0.09036967104024962,4.483649919837323,2.2169974676473148,1.9750759563172442,4.198702745301493,2.520906289446032,-4.933871013824108,-6.57027304883803,-9.95074255284775,0.6879427837556032,5.529396308775891,3.8264634386619703,11.885967092652251,11.886800004576235,2.459016706092851,1.951390145396938,8.818635710423115,13.22904256191291,36,40,28,0,9,13,27,31,33,24,33,21,6,3,1,3,9,17,15,36,40,40,26,13,9,14,14,31,58,44,14,3,7,6,19,41,45,35,19,11,10,11,2,7,12
11,0.018439298067391693,0.026038896463470067,0.12207434801575028,4.496863559148201,2.4966804082083596,1.96297566303449,4.08683241147457,2.5657404355403783,-6.378383098824108,-7.15294492493803,-9.95074255284775,0.746916285501994,6.131709726875892,3.59237589246197,11.885967092652251,11.886800004576235,3.116876534222339,1.9269757388973638,8.35855065296126,13.402402926080967,40,41,25,0,2,12,21,25,32,38,29,31,7,3,2,1,3,10,20,25,50,33,41,15,11,9,11,30,61,48,14,4,6,6,25,39,37,38,18,14,10,9,5,5,12
12,0.06453962154289172,0.003274558509970118,0.046581979459750504,4.350713328958078,2.2274121874190276,2.152701688261874,3.903122536955836,2.4305338190035832,-6.378383098824108,-7.15294492493803,-9.135311161047749,0.521068370232808,6.131709726875892,4.154571224961971,10.64277056545225,10.739415322894107,2.482765207705857,2.3170676406894772,7.618267709651478,12.418100558046808,40,38,25,0,2,4,20,29,35,40,35,28,5,2,4,4,3,11,17,34,47,43,27,10,14,8,8,31,60,41,21,5,4,8,18,35,37,30,27,20,11,5,12,5,12
13,-0.004859721587608306,-0.039871555350529816,0.03266208054075039,4.141204107697296,2.0623765828058227,2.081003570919372,3.7711912333308972,2.3788579313513214,-4.5657889700241086,-7.1026459833380295,-8.95627806924775,0.521068370232808,4.251401794375892,4.154571224961971,11.07959288955225,11.198395607574506,2.126710393099867,2.166082801552622,7.111475064928536,11.40426825958103,33,41,30,0,7,17,20,19,29,28,31,25,15,9,5,4,2,9,17,38,51,46,19,9,12,8,11,38,63,39,14,4,4,7,18,40,47,33,20,14,10,4,12,2,12
14,-0.05181536071910835,0.07478641687047015,0.026415072466750386,4.126472551412426,2.112119602048443,1.8941168863042526,3.7723967491754697,2.293666301748769,-4.5657889700241086,-7.1026459833380295,-8.45404970454775,0.5310045830402315,4.106797302975892,3.82681368346197,11.07959288955225,11.198395607574506,2.231867022481862,1.7966358935656204,7.115837494621541,11.14434041066902,31,41,33,0,11,16,16,20,24,31,29,26,18,9,2,3,4,6,12,36,57,36,31,13,12,11,19,32,57,49,4,5,5,6,21,29,52,41,18,10,11,9,7,2,12
15,-0.01636052718960833,-0.04461051372802985,-0.09140137914224965,4.237556166019809,2.1425715126565437,1.9129853307956373,3.914369257824641,2.371948980482276,-4.706342752724108,-5.881517456338029,-9.26535394064775,0.5310045830402315,4.502477192275892,3.82681368346197,10.80227588535225,10.859903365359262,2.2954401768486368,1.830751486887185,7.665320449355877,11.791512113091704,38,39,25,0,11,12,17,22,36,27,27,27,15,6,4,4,7,13,25,43,38,37,19,10,11,11,10,37,57,40,16,6,4,8,22,31,44,28,31,16,7,10,4,7,12
16,0.02226327579689169,-4.688970952982929e-05,-0.06471438449124953,4.207069254243237,2.2162993074259214,2.044692177029115,3.775120862193982,2.3768757098935778,-4.706342752724108,-7.216018750738029,-9.885384004547749,0.6251771804660836,5.116691704975891,4.33599643766197,10.80227588535225,10.895217262108915,2.4562391367729144,2.0903830505013543,7.127862737866152,11.67448492514041,42,40,23,0,10,18,18,22,36,34,24,21,14,3,2,3,4,9,25,43,42,45,18,9,10,8,9,30,52,45,32,5,2,7,20,45,32,31,33,12,6,7,8,6,12
17,0.061591663304891686,-0.012418831178029872,0.0230743355207503,4.269001858199395,2.0674551819785516,2.1847037721498266,3.9156419943268483,2.4818656388446834,-4.895808277224108,-7.428191089638029,-10.13074616524775,0.5483867625930594,5.116691704975891,4.36116261456197,11.38690244075225,11.761902723714627,2.1390822312393154,2.3865423997067565,7.666392326347838,12.19201695729391,41,39,27,0,6,14,17,27,33,39,30,19,13,2,3,2,4,5,30,40,41,49,13,13,8,12,9,28,56,51,21,4,7,4,21,49,35,32,21,17,7,11,4,3,12
18,-0.008636935413608304,-0.003413673862529887,0.08506532651875034,4.1997304931902315,2.224654574236743,1.929598004492995,3.8377995214357905,2.40223390711959,-4.895808277224108,-7.428191089638029,-10.13074616524775,0.38796901600242834,6.595802342175892,4.36116261456197,11.38690244075225,11.761902723714627,2.474581285662902,1.8616800560562965,7.367970638254258,11.70423197997345,36,38,25,0,11,16,31,28,42,33,25,10,3,1,1,2,5,7,23,45,45,48,17,7,7,9,9,30,63,47,18,5,7,5,15,50,40,33,22,11,12,9,5,3,12
