window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.11612209812689171,0.15966766143447028,-0.09897976811224962,5.035359416176924,3.268090950573889,2.5491758124143833,3.5859119231159946,2.1751806252268406,-9.021591093124108,-6.634993705038029,-7.97524510334775,0.702680659120479,6.578964479775892,5.797418326561971,8.125257216552251,10.225149438341704,5.346951401448169,3.26189554235324,6.434280657420504,15.043127601221919,37,22,27,0,5,4,4,22,31,43,29,25,25,12,6,7,14,16,31,35,49,22,15,5,8,18,22,12,32,53,27,13,5,10,11,17,32,28,23,32,28,13,10,6,15
11,0.0187021392218917,0.10567055697847028,0.049231622933250375,4.988372475782759,3.3006350667514286,2.700436859490226,3.291534051138948,2.0373579258301784,-8.99899137352411,-6.5879646760380295,-7.97524510334775,0.5445712329797803,7.140178901675892,5.797418326561971,8.125257216552251,10.077769315671858,5.447270806940339,3.6517627493527853,5.418310081251909,14.517343637545036,40,23,30,0,6,4,6,31,30,45,25,23,24,6,7,8,16,14,33,39,35,25,15,8,6,13,21,12,37,53,28,17,6,7,9,12,29,31,26,36,29,16,8,4,15
12,-0.02626233620060833,-0.14946307348302995,0.06439136199575039,4.7799288245054985,3.3409839264128314,2.556998523262237,3.03756081075676,2.026486201373758,-8.859433139524109,-6.5879646760380295,-7.07327966474775,0.32821411553046353,7.140178901675892,5.165116552961971,7.078375157352251,9.790023399858287,5.581431653425812,3.280290329150128,4.615460963272463,13.477182945848401,40,23,32,0,8,3,5,34,29,47,25,19,20,10,3,14,18,12,32,32,36,27,19,7,7,17,17,6,40,46,33,18,7,9,8,15,24,32,30,32,31,18,4,6,15
13,0.045703667448391654,-0.14312816678502988,-0.11628484306174972,4.870427527413743,3.3751398424577186,2.378516100305347,3.2367851264341647,1.9597750157976088,-8.859433139524109,-5.82755647383803,-6.7579359378477495,0.32558995112052647,6.558426480075892,5.265102933761971,7.22963600475225,9.790023399858287,5.696828890681875,2.838912255769499,5.245150059715663,13.780891206167032,36,28,31,0,9,2,5,22,34,39,28,25,22,14,5,18,10,28,34,27,38,23,14,3,13,21,18,7,45,34,32,13,9,8,6,12,23,34,32,30,34,19,4,6,15
14,0.01778446778439163,0.11531293926097007,-0.06128996888174958,5.254108302754231,3.5458888562446433,2.3899540788418663,3.661805361131495,2.02626319788278,-9.81700689942411,-6.1782348222380294,-7.7405959802477495,0.32558995112052647,6.558426480075892,5.70285143316197,8.54065392065225,11.107229662208594,6.286822034067161,2.8625887864669397,6.706287481548443,15.855698302082546,35,27,33,0,6,4,6,22,24,36,32,25,29,16,3,8,17,29,30,32,45,17,12,7,8,24,21,12,44,37,23,14,9,8,1,17,25,43,28,42,25,11,5,3,15
15,-0.031701607227108325,0.14234920037847004,0.1167642295007504,5.236421763522424,3.625081962647348,2.361900760565471,3.6980519179633635,2.2383412861251095,-9.885363471524109,-6.1782348222380294,-7.7405959802477495,0.9237486579224545,6.243336401975892,5.70285143316197,8.54065392065225,11.593389246201475,6.571112113905966,2.7994192488040697,6.844610936621711,16.215142299331745,38,25,35,0,6,5,3,21,23,40,32,20,26,24,1,10,22,20,29,34,53,14,10,7,9,24,13,13,48,36,22,20,5,10,8,30,35,34,28,27,18,13,4,3,15
16,0.035868655285891664,-0.0862813579600298,0.048055034339250395,4.9312152212426685,3.394138455633186,2.4336348609920093,3.423479952868113,2.2038888904858354,-9.885363471524109,-5.13241223993803,-7.190533629547749,0.5386966817536512,6.351294186475892,5.244373453861971,8.15871370035225,11.593389246201475,5.760731208220027,2.9650115546835094,5.8612621370076,14.587004899911133,39,27,35,0,4,6,2,16,26,40,40,23,25,18,14,13,20,19,24,39,40,12,12,7,15,19,9,12,59,31,25,18,4,8,8,26,34,38,31,28,20,8,5,2,15
17,0.01006175203489158,-0.10535034346902986,-0.0206617494982496,4.696796692805172,3.3100346119800945,2.2421232536940554,3.258825532877997,2.1342720864662876,-9.22863845802411,-5.39035093213803,-7.19616381544775,0.5386966817536512,6.481725079975892,4.722710113861971,8.15871370035225,9.932677191092608,5.478215185680113,2.519107689812331,5.310185380814943,13.307508256307393,35,26,29,0,6,7,2,20,27,42,34,27,24,11,9,6,21,25,21,39,38,22,11,8,11,18,19,7,57,35,27,17,5,4,10,22,27,33,28,25,28,14,6,7,15
18,-0.11383923835110837,0.006512854719470178,-0.05028129801624966,5.458598453332454,3.8116772991874335,2.19211742362015,4.128530449726146,2.568707696501782,-9.76592454792411,-5.894367141338029,-10.59741828434775,0.568187193798047,6.481725079975892,6.691910244661971,9.36309509555225,12.273893885642167,7.270921602664584,2.4027106081078218,8.523645941623078,18.19727815239548,33,31,27,0,8,8,6,18,27,29,26,35,27,16,5,6,21,37,41,50,24,9,4,3,3,12,18,19,21,58,32,18,11,8,10,26,33,32,36,20,16,14,10,3,15
19,0.030110705512391648,0.11714578788997011,0.015131998878750394,5.6036673190529385,3.708507589673816,2.059955006203965,4.507634487976887,2.6322961825042914,-9.76592454792411,-5.894367141338029,-10.59741828434775,0.6960390844230535,6.175762509375891,6.691910244661971,10.76792750965225,12.273893885642167,6.87696759862737,2.128568881602571,10.159498827294362,19.165035307524295,32,29,31,0,7,5,8,19,21,26,26,39,34,15,3,4,13,49,45,47,20,12,4,3,5,16,19,20,36,50,18,17,12,7,9,29,34,28,28,26,15,16,11,4,15
20,0.03557015997139167,0.08506828649347015,0.08661209630225043,4.680723923768212,3.084595207489569,1.9144991615198923,3.754687199228955,2.3204606551111553,-8.92043714262411,-5.665852514338029,-9.05836279454775,0.6960390844230535,5.610392973075892,6.444778123561971,10.76792750965225,11.528235747001322,4.757996415174006,1.8362718264136533,7.052588809639816,13.64685705122748,33,31,32,0,3,4,10,19,23,28,31,39,29,14,2,5,16,43,44,51,20,15,2,2,8,12,18,20,64,39,20,9,5,5,12,44,31,31,33,20,12,8,6,3,15
21,-0.038807817559608326,-0.04570280490902991,0.013934535077250398,4.600000138950712,3.1538746031848017,1.932991724795864,3.454013091817532,2.1112499011703516,-8.359690591124108,-5.665852514338029,-9.05836279454775,0.8872288618723538,5.174826490575891,6.444778123561971,10.28397456085225,10.558077011537762,4.974215529658915,1.8692728772529217,5.9652003048573645,12.808688711769197,33,43,31,0,3,9,9,20,19,30,19,36,41,14,2,6,22,35,55,44,20,11,3,2,2,15,14,27,66,32,27,9,5,3,12,35,37,31,26,27,14,9,4,5,15
22,0.01386680867789164,-0.045087516806029945,-0.0932296365237497,5.322009684889151,3.52762788090168,2.4484042057008097,4.020907454630127,2.5087184439341637,-8.76533347862411,-10.15662182173803,-8.513149948047749,0.8190597533054393,6.726402655675892,8.58013523216197,10.097562619552251,13.142450554956616,6.22217537724889,2.998358019332572,8.088194261913236,17.308727658494696,33,42,39,0,6,12,10,22,24,21,35,42,24,4,2,2,5,8,48,79,42,9,3,2,12,16,15,26,67,17,18,12,14,3,11,44,28,37,27,24,19,4,4,2,15
23,-0.06443686538210835,-0.09278039050702983,0.08230772988675035,5.775996818911018,3.7637836383048784,2.717046204202704,4.432065596058638,2.801608184654354,-9.023077510024109,-10.15662182173803,-9.64000491764775,0.8190597533054393,7.687931366275892,8.58013523216197,10.41273781545225,13.142450554956616,7.0851096927958785,3.695474138317478,9.824990005082853,20.605573836196232,32,30,42,0,9,10,14,22,23,30,40,33,16,3,2,2,10,10,46,64,49,9,6,2,9,17,16,16,64,25,20,13,13,7,12,37,26,37,19,21,28,9,9,2,15
24,0.021606433205891687,-0.07159421753552986,-0.10008612504924966,5.470954296118212,3.5814437126148224,2.4949035305857485,4.336281721396444,2.817603725336097,-9.023077510024109,-12.632875135838031,-9.64000491764775,0.46548544184465523,7.687931366275892,5.787199896661971,11.275356012952251,14.834085756894797,6.413602952292058,3.114834679456876,9.406678199872152,18.935115831621086,35,24,36,0,6,8,17,21,27,34,33,38,10,6,1,2,0,5,8,23,64,65,27,5,13,16,18,18,60,30,21,15,4,5,15,38,44,33,20,28,12,6,3,1,15
25,0.0527153761808917,0.09382173913697014,-0.19963059779174963,5.074361909106057,3.2327077208979933,2.3047905012353707,4.089532809344353,2.605575192285,-8.097528871024108,-12.632875135838031,-8.51081079104775,0.46548544184465523,6.4931744352758916,4.042835048961971,11.275356012952251,14.834085756894797,5.226589059819698,2.660430886659738,8.382065487139297,16.269085433618738,37,32,37,0,5,11,11,22,30,28,33,31,22,7,1,2,0,0,1,13,44,52,59,28,16,20,16,24,64,30,12,9,3,6,14,45,51,28,30,18,7,3,3,1,15
26,-0.0857865965236083,0.05335126619147013,0.13398991201125057,4.99096046479706,3.1975173657516462,2.0822307257251245,3.9462527866297377,2.291546593137687,-8.459637742724109,-6.56772323383803,-7.85203405414775,0.5830864339186177,5.8827120164758915,4.042835048961971,10.55366968525225,11.09800138335794,5.115738322213226,2.169265576379004,7.795432176251877,15.080436074844117,33,40,37,0,5,6,10,21,29,29,28,32,30,10,4,1,4,13,28,43,30,40,23,14,17,17,10,36,56,26,18,6,10,4,9,21,36,44,20,25,21,15,3,6,15
27,0.016265293395891597,0.02783653908247017,0.1174404714327504,5.2799992174049795,3.6206612158994416,2.280687744308486,3.8806969209866504,2.3466940109701344,-10.137413424424109,-6.56772323383803,-7.809858414647749,0.5830864339186177,9.310761073075891,5.02385201576197,8.30082709315225,11.179075044639612,6.554726100043838,2.6011557299735095,7.536800428442805,16.69268225846015,32,30,37,0,5,8,11,31,31,28,56,25,3,2,4,1,13,14,43,35,36,27,17,10,16,14,14,11,50,36,16,21,11,11,7,18,34,44,20,25,22,19,4,7,15
28,0.11308304076689168,0.058031046230470125,-0.010625841605749553,5.312914997437674,3.7368611703418337,2.4873485934338158,3.728346954317141,2.416776356715482,-10.137413424424109,-9.644429822338031,-7.809858414647749,1.023990124808959,9.310761073075891,5.121128120361971,8.98750600435225,11.179075044639612,6.988459590258819,3.0951353137918893,6.950341960137863,17.03393686418856,32,26,35,0,7,5,13,22,34,36,52,23,6,2,1,3,2,7,15,47,43,47,21,14,11,19,14,23,51,34,18,14,7,9,11,24,39,35,16,29,16,11,12,7,15
29,-0.00124631691660835,0.03391376506897007,0.0007876470087503845,5.0091478083225915,3.6080469561867234,2.316500248126144,3.497808171828893,2.35126110758919,-9.43642181002411,-9.644429822338031,-7.09846454164775,1.0991050056920268,7.0206558442758915,5.121128120361971,8.98750600435225,10.554650242925089,6.509002195677067,2.6836617715148203,6.1173313136504,15.309995280842282,31,26,32,0,8,3,11,16,32,31,34,34,22,9,1,3,2,1,23,41,40,62,21,6,17,13,17,33,49,31,19,5,8,8,16,23,43,27,23,19,17,14,7,11,15
30,-0.07092242068560833,-0.018072590994029872,-0.019298387356249568,5.015300566052952,3.5705822368563163,2.2776777419830485,3.6315429593965223,2.4448858747651077,-9.43642181002411,-6.899895820438029,-7.93768046184775,0.5038948564585642,6.3069705752758916,5.186411756161971,11.36297225285225,11.6923944530538,6.377043749954882,2.594071257435118,6.594238346848502,15.565353354238493,33,23,30,0,7,5,9,18,21,38,28,36,21,17,4,1,10,24,30,35,41,34,17,4,15,14,17,46,58,26,10,8,3,3,7,37,34,33,24,20,26,9,6,4,15
31,0.028351751494391668,-0.08455230196552986,-0.0011053177767496225,5.390867483214229,3.6416664276852795,2.6343117344140055,3.8434626582405933,2.433113191699597,-10.264031178524109,-6.899895820438029,-7.93768046184775,0.5038948564585642,6.3069705752758916,5.186411756161971,11.36297225285225,11.6923944530538,6.631269096171436,3.473373702919499,7.3861032135086235,17.490746012599562,33,28,29,0,4,7,7,15,19,34,27,42,28,17,5,7,15,20,24,36,34,27,25,7,15,17,12,44,66,18,12,7,4,5,6,25,27,38,26,34,21,10,5,8,15
32,0.0908290726653917,-0.07961429502102987,0.033603450877750386,5.6273605181318365,3.864589621083671,2.6328826055715653,3.8128954799117136,2.1803272328104746,-10.264031178524109,-6.76554677633803,-8.36266368774775,0.60015384431391,5.974437707375892,5.18895261856197,11.06285300165225,11.433949669113037,7.471651429914446,3.4692046253465048,7.2696505663210385,18.210506621582002,32,28,26,0,7,5,8,13,23,22,27,34,39,22,5,9,11,22,29,33,32,30,22,7,13,16,15,32,66,28,12,6,7,5,3,10,36,38,30,39,18,11,9,6,15
33,-0.0749609643841083,-0.02382785392252989,0.06475177868525045,5.367338328280551,3.8537731413171596,2.455574724478293,3.550780985034745,2.1659915122954345,-9.639387519324108,-6.76554677633803,-8.36266368774775,1.2047033325538987,6.558275158075892,5.18895261856197,10.370381292352251,10.650114776522976,7.428593285459455,3.0152074970595986,6.3061191982636124,16.749919980782657,31,24,24,0,10,7,8,13,22,38,24,34,30,14,6,7,5,21,35,30,39,37,13,7,8,15,16,26,58,47,12,5,10,3,10,21,35,29,27,25,17,21,11,4,15
34,-0.11686916423910826,-0.05683305857802981,0.01653012156725039,5.241695423390358,3.750027313501149,2.445485754187971,3.464122046729696,2.1412701165440433,-9.38958931672411,-7.21049010183803,-7.51535416014775,0.708853163830771,7.507064593475891,4.85890830026197,10.248428612252251,10.293014463706193,7.0381816267772965,2.9918152852418207,6.000207399778883,16.030204311798006,32,22,29,0,9,9,10,16,37,29,34,32,18,6,2,5,8,21,32,26,38,35,27,6,11,16,18,38,58,35,8,4,7,5,7,16,27,31,34,23,27,19,8,8,15
35,-0.03047031112510834,-0.047700502604029964,-0.005333030976249636,4.761979835984572,3.4145005481635193,2.233839243521378,3.3075712559733206,2.2171286912018786,-10.15173780162411,-7.21049010183803,-6.96577215394775,0.568380870835773,7.507064593475891,4.85890830026197,10.248428612252251,10.615817067207292,5.829871216634515,2.496156551922419,5.47002802728016,13.796055795837097,32,26,28,0,4,7,7,11,36,43,38,35,14,5,2,1,8,27,27,24,49,39,18,5,11,18,18,53,52,27,6,7,3,5,12,22,31,36,32,26,19,12,3,7,15
36,0.08055910228039159,0.06901766917147013,-0.0005699981477496741,4.159919049029344,2.983948457090702,2.0770679777637437,2.7701044714159755,1.8968304087142598,-10.15173780162411,-8.09157485013803,-6.3102160274477495,0.568380870835773,5.763824927875891,4.433499660161971,7.85439033215225,10.615817067207292,4.4552190817670985,2.159487411454717,3.836739553728333,10.451446046950155,32,29,25,0,3,4,7,3,14,47,40,39,33,10,1,1,2,11,26,30,37,52,34,6,12,14,16,29,52,46,13,7,8,3,14,30,44,35,32,23,14,5,1,2,15
37,0.05201231308639164,0.1413618278579701,-0.06276297386574957,3.747809776970822,2.613300968911537,2.0834702971151238,2.3322890960864204,1.609444741026206,-7.554896094724108,-8.09157485013803,-6.3102160274477495,0.5041797018828709,5.626056759975891,4.433499660161971,6.70566007005225,8.228418423807215,3.4160236174132876,2.1804158226681642,2.7217558093060417,8.318195249387491,33,34,28,0,6,7,7,8,35,41,41,29,21,5,1,1,3,12,15,37,40,52,33,6,5,8,15,25,65,40,23,8,4,7,8,19,37,45,22,28,19,11,9,2,15
38,-0.009173998677608321,0.1375109510049701,-0.03599288878124951,3.745913646698794,2.6690608469226866,1.9978373675075418,2.3595328927577772,1.6343363445165098,-7.720039348624108,-5.1938380536380295,-6.24804100704775,0.5041797018828709,5.338180961675891,4.391991901961971,6.768863006052251,8.558245145675246,3.561984983413694,2.0051317043278774,2.784345480024351,8.351462167765924,33,35,33,0,3,8,10,9,28,44,33,36,21,8,6,7,10,25,25,33,37,32,19,6,7,8,11,28,62,48,16,7,7,6,8,27,35,39,24,25,23,14,4,1,15
39,0.06441382633039168,0.027423576593470188,-0.0005282493937496341,4.607321848619568,3.119160159896494,2.6665472574731104,2.849637636996092,1.9332759496418084,-8.70334673802411,-9.52384592913803,-7.77074479334775,1.2025883124458143,6.231507154075891,6.241453739761971,9.01894513185225,10.177937087833147,4.866654622054024,3.555613164445268,4.060217470616044,12.482485257115352,31,32,31,0,5,8,8,11,32,33,38,33,22,10,2,1,9,14,21,39,55,34,21,4,4,10,21,23,63,44,19,10,4,2,15,31,37,31,34,19,17,6,7,3,15
40,-0.045363630325108345,-0.09628940816903003,-0.008224345430749682,4.74833011639908,3.3689997674776997,2.687045662757701,2.722957596710523,1.8573180005401286,-9.491801873224109,-9.52384592913803,-7.77074479334775,1.3110142876146014,6.354505605075892,6.241453739761971,9.01894513185225,10.177937087833147,5.676108646110533,3.614743021935257,3.707282856670655,12.998134524716438,32,32,27,0,6,5,4,15,38,30,33,32,24,13,2,1,8,16,26,38,55,31,19,4,2,12,22,26,62,41,21,11,1,2,8,30,42,40,26,21,16,5,8,4,15
41,-0.07210827063310835,-0.07819218972652991,0.0012396263332503435,4.433236586028934,3.4213343972891845,2.063731735939183,2.5776927835188683,1.7224245563733342,-10.19389795602411,-5.73835650533803,-5.604776920047749,0.5784302420391925,6.354505605075892,3.86751493446197,7.91409791825225,10.445531748980097,5.8553643303839245,2.132551348228392,3.32225081143935,11.310166490051675,33,29,29,0,5,5,1,7,46,34,34,23,28,17,2,3,18,17,33,27,23,43,20,14,16,15,13,45,49,36,11,9,4,2,5,18,35,58,38,27,6,6,5,2,15
42,-0.025892866618608377,0.012816225559970062,0.004238996193250389,4.318246801971328,3.2368214373677464,2.2669453324437345,2.439991455232049,1.7097396532307692,-10.19389795602411,-6.488473806538029,-5.604776920047749,0.5784302420391925,5.977473416875892,5.19682861396197,7.91409791825225,10.445531748980097,5.23884172897256,2.5696026979630178,2.9767881353470678,10.78523256228265,35,27,32,0,3,5,3,3,36,46,33,26,23,22,4,2,15,24,32,31,44,32,13,3,10,17,14,51,47,37,12,7,3,2,6,18,49,50,35,23,7,7,4,1,15
43,0.060300691323891674,-0.007892992441529925,0.01382096839475039,4.353134165296051,3.26976070628727,2.412888569407487,2.2435020667386087,1.6126934857626805,-9.13255350472411,-6.488473806538029,-5.5298284067477494,0.46118180555926747,6.114456636875892,5.19682861396197,5.65027564245225,9.35573733611088,5.347485624877183,2.911046773853495,2.51674627131389,10.775278670044576,34,29,32,0,4,8,0,14,46,34,21,30,27,16,4,6,14,22,34,33,33,32,15,7,6,13,15,20,45,43,31,14,7,6,3,8,35,50,44,20,19,13,5,3,15
44,-0.012889075197108326,-0.09761088961753,0.0638593477212504,4.654396090262099,3.6479810017985637,2.2329202183539687,2.5342861113891355,1.7511919514070116,-9.701911116024108,-5.111502242538029,-5.79027407904775,0.46118180555926747,6.764559030575891,4.900124322861971,5.76204231405225,9.945484526568771,6.653965758871344,2.4977302936529306,3.213342055335625,12.365038107859895,33,26,33,0,6,8,3,11,50,29,22,29,27,15,6,12,25,30,30,23,32,21,17,4,12,11,13,15,46,38,30,20,5,10,3,11,32,39,48,29,21,8,5,4,15
45,-0.06439546729860832,-0.04964319304202999,0.0188050164137504,4.632877671692679,3.521858130319327,2.270693497150166,2.7201614568137424,1.8714222745893567,-9.701911116024108,-5.223876701738029,-6.99171782574775,0.8397896614636129,6.764559030575891,5.038032970661971,5.917809772852251,9.945484526568771,6.203815733152471,2.579256702307729,3.6998159898886933,12.482888425348888,38,29,33,0,5,8,3,11,47,27,34,29,25,11,4,15,24,24,30,32,32,19,15,5,4,14,12,8,39,46,36,19,9,13,12,16,37,34,38,26,18,9,7,3,15
46,0.014035443378891678,0.03037000591397,-0.019049144431749643,4.297584608212831,3.198505407524688,2.221598377832873,2.560140203511855,1.8034696537723756,-9.35458273732411,-5.223876701738029,-6.99171782574775,1.0326273368229932,7.084571689275892,5.038032970661971,5.917809772852251,9.661916669629825,5.115316917817753,2.468210844824435,3.2773403657706526,10.860868128412845,38,27,30,0,6,3,8,9,48,34,39,27,20,6,3,16,20,23,28,39,32,22,9,8,3,11,13,10,40,48,39,16,10,10,22,15,39,35,40,21,13,6,5,4,15
47,0.031303542473391656,-0.04650648496952991,-0.011919171199249607,4.249073454509301,3.2383809727455803,2.1998691453287416,2.3292590067256995,1.6433632317186795,-9.668747777624109,-6.14383181633803,-5.32458633014775,0.8211328022728009,7.084571689275892,4.90865011236197,5.196295965652251,9.709568509632186,5.2440456182059965,2.4207935548568127,2.712794793527434,10.377633966590247,38,30,32,0,6,1,8,9,47,39,36,26,21,7,4,6,15,22,27,36,45,26,9,10,11,14,11,17,48,34,28,21,8,8,12,19,33,44,42,27,16,1,2,4,15
48,0.03431712271989164,0.004082390198970127,-0.01926473158424957,4.318994334127577,3.33820843953959,2.241385674648687,2.319265597540416,1.7012617796055416,-9.668747777624109,-6.14383181633803,-4.8607560627477495,0.7554751202993544,6.7646165373758915,5.180813227861971,5.956428346552251,9.709568509632186,5.572406625362557,2.511913204215044,2.6896820209087595,10.774001850486368,36,33,34,0,4,5,5,13,41,41,32,24,24,11,6,7,11,19,33,43,44,20,9,8,15,13,17,30,49,30,22,14,5,5,10,22,31,39,42,27,18,6,2,3,15
49,0.030937471992391666,0.013879172974470212,-0.08860431286474965,4.459282390649872,3.4592615237877427,2.1675588007278996,2.5372577807720416,1.7961847159948408,-9.563386476024109,-5.6760245201380295,-5.215336315347749,0.5547734605991843,6.963635887675892,5.180813227861971,7.31464657815225,10.51510578952722,5.983723708565788,2.3492518930277133,3.222763885173252,11.555739486766749,35,25,33,0,6,5,3,14,48,35,27,29,18,15,3,11,12,30,30,36,40,21,10,7,14,17,24,42,44,23,21,7,7,1,11,16,35,47,41,28,10,7,4,1,15
50,-0.012459033195108304,0.012044368648970167,-0.0109285130067497,4.8163073389281355,3.5789486740222247,2.2967884830241534,2.918715708390891,1.8457019469983242,-10.156451337224109,-5.92846122643803,-6.44727874644775,0.5547734605991843,6.963635887675892,5.15943997206197,7.31464657815225,11.066107047134668,6.4045144193968016,2.63769120128427,4.259510409402137,13.301716030083215,36,23,33,0,5,4,3,12,44,42,26,25,24,15,2,11,15,26,30,35,39,19,14,9,9,17,15,26,49,32,24,13,12,3,8,16,32,39,55,25,14,5,4,2,15
