window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,0.8439004809999997,0.1951086377371575,3.622706617020287,1.4602587664189897,7.2501551430624165,0.39451410390000063,2.1508391081350093,4.395694046152428,7.521739543297327,5.4258492559393785,8.930451626700002,7.887203673642551,15.583372576604184,13.658497784982682,25.99962055008493,12
1,3.9639214205999984,4.400234190573685,4.944295325037327,5.9234259052516585,14.323900974135492,1.0191699929000002,1.3572375357579913,7.59821313856745,9.715647339496417,3.151834809953999,10.7998561375,10.752505722144193,10.938731197937022,28.08386195605742,24.928642990919556,12
2,4.536523432299999,5.1121645504194255,3.5277570971233563,5.027857172521741,12.131496083288463,9.518525751199999,11.869928375192876,9.89342833893038,14.402273505661556,43.47790596593618,15.066942782000002,15.11819298469175,16.751333510502437,20.06602013451777,25.781406097446542,12
3,5.348044921400004,5.971982900455179,3.9967224346479684,4.457072840279371,6.458818095031223,1.3761999831000016,6.325352412813687,5.497092820372297,11.826690188300452,30.11329263836282,2.1256098322999977,2.7082512474195166,10.592119977332702,24.664757881449752,34.17635392476821,12
4,7.142219007599994,7.308352987923698,8.91828981398448,12.502053755341853,32.812009811168416,19.2817221664,14.830137863859486,30.85956825793015,34.34664996918664,29.8425360001935,13.314058990300005,14.19899288155745,21.209885510688235,8.844383075859248,9.232349804941771,12
5,1.2011202464000006,1.5905313245511055,2.6575266963104855,10.406570314753706,14.738837420283001,8.093925568300003,7.862135439840388,9.572804886014865,20.968552934535982,36.53761639640321,18.238625324,18.300447653627245,22.736569848657485,29.26684365155964,38.125661810258485,12
6,6.230595704000005,6.5919133513729085,9.420546797228393,7.516829734283532,15.220960596225456,0.8315268223000012,3.003398638765804,7.068952067708263,12.921557062716923,37.67400108592974,23.148885038599992,23.73453540893793,24.264353416064615,32.33825335763065,44.062817581308785,12
7,0.0016699163000009065,0.36350931208272075,3.4912287917419427,6.626534738942388,10.059575404263658,6.835869358799997,8.606045150100716,6.649980393684344,7.3013818520101665,31.175768176659787,12.5271050162,12.454706396450714,10.615360319729369,17.601549235276384,13.080808244961856,12
8,12.9624292578,13.21321627809311,13.80859355351472,21.90847581548689,17.99884633672432,13.480599908600002,13.311072799489155,20.96469560298604,28.153441983023903,41.28083499302021,7.380087304099997,7.185184653843856,14.8021234064199,22.40093973097965,17.36716473334468,12
9,4.23904331,4.3408764699121765,3.157574048469496,14.440263861795351,10.063202303298938,18.014150585200003,20.68381458761927,18.399928006753083,27.64629645467755,48.08947527098569,23.567037045500008,24.489867398556406,26.751763310854265,25.528378109118506,20.739905301663565,12
10,10.849152970400004,10.835243878053545,10.532612030746026,11.120534830721297,11.741744849046176,8.658791312300004,11.747587663945675,6.852043227657595,16.081152525413405,37.698457651711756,18.147368378500005,18.474838355451244,18.36066716673042,22.429067319032047,32.18972353276391,12
11,3.7118674182999976,3.709603770543503,5.755522822162983,6.132664142326935,6.466379648882241,5.163528180299998,5.893412586344247,15.211210845233534,12.763799721958515,30.46297727134898,24.3414354327,25.575746039281324,28.863551638971856,29.293017685002102,35.53347529261246,12
12,12.931932113399998,12.828911262459437,13.6087555190675,19.785175201421147,18.340119020083076,0.6106605896000037,4.167618300119833,6.00098098073304,10.6178384455496,34.71155819250373,9.242961721500006,8.669585065726514,11.297559491199864,8.137008666750049,2.1393621092770463,12
13,0.947936512699997,1.449225321223835,2.430390969264404,6.773934015672881,13.263007217741592,8.018562182500004,9.042899233513769,12.208817294354086,20.193928620324407,39.55912819293717,6.458981937700013,7.281511969370374,10.616299707164917,14.259495583888128,28.682903615348877,12
14,10.339064339000002,10.60691247845671,10.981415486891384,11.102736801325506,22.587935924869,14.9130322617,15.514436031241477,18.941425481250246,25.528486791281654,36.365068474659246,5.2095803228999955,5.26885799185173,7.00593669987725,3.1363111747677364,1.5661058981157412,12
15,3.2480976331000004,3.148213346874701,3.688487830417081,5.916799658284842,9.928627461707034,8.966353857999998,10.113206356944632,11.288462488366973,19.725519628729188,46.300718050490055,18.3537099989,18.77317818725696,19.434971732351,20.55511784166551,32.87849146839823,12
