window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,3.9054879546999963,4.342617832920724,2.758418554249333,18.48542582218055,44.66725865013766,1.0601480994000028,3.1092163587128856,9.807418055148231,0.8795734843934598,41.444105769184034,7.046034117200003,7.628007436813536,2.5045854746037954,11.668736539777182,39.4001071579149,14
1,0.5414313815999972,1.8038138307638103,4.557713468899157,12.97253456169835,41.391193471390174,5.3421870614,6.132845170043767,4.7541049398543915,3.3958004685087024,59.11948291358363,18.7186982495,19.74634736112307,20.154169411525803,25.657086447428423,45.6748304818134,14
2,4.807019818600002,5.194201101358868,8.863449095964658,11.427208350022987,21.083945258753065,6.2924350425999975,6.364201076251726,13.018373558928717,19.203768447733218,31.50205199572157,1.3508191407000005,1.165659317885849,3.056470561077662,4.662705646785673,21.278532418640133,14
3,7.955691727200001,7.791850703361134,9.111777490926576,6.263535672309383,13.50205333852864,0.46431739900000135,1.7124889259117475,1.0380396094687003,6.658985595543479,20.009204254963915,11.499463402699995,11.84041494104904,12.804336574393407,15.824803854202582,27.336929335704237,14
4,11.938402539299998,11.980318132460615,13.98799879367136,21.31080473320595,30.930590170874463,3.787193977400005,3.0040172685583775,6.2474893909307,10.945492280926135,20.91438732733641,5.1553743880999985,5.453559453586156,6.261992340034569,8.170502067316402,25.960552893653446,14
5,7.374324557500003,7.3113959107897415,7.544119854301995,8.453871450455075,16.02341265354578,4.125122217900001,6.062942674868403,6.213307215998546,3.6250845119193063,30.215820714734694,16.483428209500005,15.379242120254885,16.718337465013853,27.363360044984717,52.660231798362695,14
6,13.359136111999996,13.15185658513321,14.750425420480022,19.63941797164085,36.55316297459012,3.9777725868000013,5.4927511510135085,8.379953205672845,15.73139943305484,11.938575123055282,9.932787728200005,11.777236317355255,8.856084665221104,17.32119147750269,45.48739653419816,14
7,6.1715887714,5.632269578779505,3.3300962356645925,6.552367736497659,21.689431860296946,5.364240214500006,6.699407747538118,9.497366626100524,4.204924368940261,38.85986038207973,17.9510228398,18.257283266712374,20.52234820253262,22.301931349958814,38.0549051319438,14
8,4.113082257399995,4.289149228412549,5.471467983327485,5.419859448720297,32.878958206559645,10.382658140299998,10.29712790722763,7.371363878040876,10.871004626394745,39.008159170347525,4.456743169699999,5.089700065235883,7.497473398239952,10.691839923300243,26.126703649008604,14
9,0.23328824350000144,0.49429486728430727,4.254113677895373,3.070731512326393,15.364765756539741,0.6230662420000015,1.028991816352375,1.60673634331771,12.980968951317196,12.502092011415778,6.356237579299998,6.644622944810255,9.238338365592623,9.088432650408473,36.08791750068702,14
10,12.157030195299999,12.744704810474996,15.371216374209506,14.93821697513539,29.80377592663965,6.0852082241000005,6.1827544974674,8.062505278127581,11.597408990375246,23.37543482725913,16.398008714299998,16.83532706293107,17.874545910164716,22.44078884690469,47.15510116699905,14
11,5.5603844011999985,6.043551127197749,5.961843901441539,8.735593609112952,23.054383173129605,7.208232453700001,7.336698237529724,7.570097973222325,12.468904117513388,38.78767410109877,5.061059736600008,5.413888888047395,8.087888362182694,11.491272299053973,37.92407939050113,14
12,2.3623258610000004,2.604827805954406,3.223817316258222,2.4720660357273254,24.86421330202574,15.535635670700003,19.39971812507459,19.558468319547185,31.6433597942895,51.86143582590771,7.447619793600008,7.882121061682548,8.99344911915676,11.236410796413885,34.8692505020985,14
13,8.037368515500006,8.612194920437576,9.69539943127777,14.219497429959151,37.74167199552165,8.590787817100002,9.57209653209389,11.996404182027817,19.502374204732913,66.76709083340737,6.257663906900003,6.290256486334079,6.2268024052510444,3.806464033325313,21.93309737962813,14
14,9.449469402099993,10.478220453818633,10.47554298223098,21.366157085874388,44.616631768568006,3.417082521500004,6.558248895440854,7.681342826716287,15.50939357146135,58.75079710251181,13.302351558600009,13.75203998933032,12.514996673654238,21.88111315849548,38.723933062613995,14
15,3.904728935199998,4.1226168215341765,7.2390300792535305,10.058019292657455,48.58232450999783,11.150997082100005,8.138229761856014,10.76503812971041,15.347507386485413,57.99157360403257,16.034191520199997,16.10361109840769,17.172732539667145,29.193976511066346,55.24453044588294,14
16,20.404927968800003,20.906977619305934,21.57341425630504,31.65673998163742,54.46692570713458,10.279760689899998,7.145059949321135,21.39890177911187,11.693995538035997,68.89922766969727,10.5991781552,10.811254324243356,9.975397832754446,19.99500152981978,52.267479543213206,14
17,0.49081890349999924,1.0777580602140426,2.1745117144463726,3.9613179998768224,21.331944769903078,13.638360458800003,15.460695595189478,19.61557128256919,22.051906956357815,51.49798880373446,11.850720970100003,11.837141890682593,12.827507816124779,20.526965629489347,37.82345555698427,14
18,19.8004988845,19.985312224288858,23.62190806701923,26.177912840558992,44.821522894861204,12.818699165399995,13.74467704399829,16.97289039290848,17.543152972036307,49.432937556169165,12.715706046000001,13.091043146973194,15.435644679922873,18.60235126451217,36.522255224476666,14
19,8.352608553099994,8.774736076257858,9.481934006805028,11.913020435359096,30.5983365262123,19.933241133100005,19.646889533642295,25.589607332484817,31.694486690311226,51.32821951131127,8.8474961842,8.71426101141417,9.072309715604732,5.322763924462975,14.407039150563127,14
20,8.395220387000006,8.652719242901819,13.538526662754427,16.82435065935038,27.41770100621139,6.139020720999998,6.459461750135925,6.521518897247422,17.904460999859435,41.007893115315085,17.327650080199994,17.837551940352444,18.49363725869162,21.487545510182798,37.39708815111556,14
21,3.402258171,5.247817931927017,8.1095003542134,7.617193848930005,30.51430633931907,15.331684424900006,15.804702862472237,13.937133463587386,18.157403034000062,51.45071707083869,3.184371224799996,3.6540653972003834,5.258160000244231,9.713355230304208,28.21284515553054,14
22,1.0524558345999981,1.170590624010509,0.6089879938713988,2.127847644620712,32.079691932717864,5.742912049100004,6.439144522517835,10.32633292994766,12.984788033560001,52.45380824790101,1.7763300109999989,3.1099187272396343,5.854886621562388,10.1733133902998,38.47335033767333,14
23,0.4659491110999978,3.314413626270997,6.280357128523135,15.526920159119463,32.25975288535194,10.3122238794,10.639941257772021,12.23262103203109,19.664694082920185,58.19977063478677,0.3701581661000013,0.6485978525804861,3.2612597502346428,7.032694356592981,30.87319214968101,14
24,3.9186099005000066,4.104341306236341,3.2944484177920743,5.696216686839922,24.288118782754225,4.747366906300002,5.081456244828013,9.5458337150148,14.223358937905866,47.31660020389725,0.36100481500000114,2.2815713325646496,4.177811025017404,14.162762350746707,38.856545212008605,14
25,11.493851132500003,11.757595819646957,15.997950936723417,17.16069744117135,45.318478237463985,14.6958977217,14.764957915046454,23.614077219284223,16.478576366675213,41.445417689460534,4.676830468199995,4.7944314177320635,7.525583835559256,12.377913376220214,33.20956041568101,14
26,8.579078704,7.429533546615107,7.355519647971196,2.300320153985303,41.000385224757494,15.395014600499998,13.765679067185397,16.065653284692104,26.14050749522716,59.98653951539716,20.994943585,21.33098365325661,23.46943525251442,23.473034355531396,42.24452392027317,14
27,24.624388847199995,25.927439593188264,28.34626733451231,36.86827783580385,55.084242147466206,3.3341825130999965,2.6226112132618185,9.813519436860997,16.978301108213397,81.25275957151032,12.458171056299998,12.91994167290558,14.424876009261045,19.378924008167274,50.84098641497047,14
28,6.937414790100002,7.093259828318444,6.786413139113688,14.815314688849636,48.00233741396643,17.2562038776,20.06517842648399,23.255011686570345,27.079957224889313,88.90774242300583,20.4890173823,21.03529615763127,23.21732967908654,28.25362113630142,47.18792878681549,14
29,28.9710609948,29.299854738218933,34.18093946583336,42.58571830382064,64.08986201466814,12.377104773699996,15.319016312471925,16.83634213485118,27.94754245524226,76.56840595591362,11.530047560199996,12.294828875991465,14.013252198987917,17.160217218047205,39.80141409218022,14
30,13.284966885400001,13.650809772661372,14.626373176607041,20.35232775103891,48.13395865492595,14.711999652199998,13.846061640367333,20.55471927167906,36.58306215955179,78.90625180528522,8.050639150100006,7.409376799204337,5.596476112005906,5.920474704664056,23.512892498756887,14
31,7.925609073399998,7.910807874515277,13.676135060702045,19.48585949929818,47.39319865060505,14.126417646200004,14.42097868835873,17.6135368029828,29.978531638837975,69.5268692087107,15.539422100599992,15.785692184642942,18.789261550544143,24.50321892426686,37.51631731970577,14
32,5.170062395700002,6.271455838895265,8.426189925295665,16.767135873040306,38.41072563771694,1.4184381437999987,4.638397973785449,9.871797446810197,21.477434830921037,51.85317896433451,9.703752760099997,10.438210527266722,12.391141424289223,19.77063935324416,42.46055976721882,14
33,0.26274087860000517,0.3404683778064954,1.905239862430953,9.111349826622968,44.36761232698794,14.562015951600003,15.549636669531994,18.29044521775134,25.21266762298487,68.45241429633397,11.377314883,11.86952602809488,13.171051166572498,19.181103938428357,32.61302042982524,14
34,19.403483514599998,19.777910873507295,18.15631381864846,31.99092510772349,48.831671347304365,13.233793074199996,13.026679332882956,20.485088228477114,23.808180766039808,73.61234473262508,13.045727583499993,13.473102466910502,14.922172422990762,16.007322264814412,41.08488355524568,14
35,12.540730567099995,12.713032338334472,11.175708886313306,21.104081181416305,42.48698350813668,10.503274026000001,15.133033664816587,10.856502100686834,23.14733064798673,54.37134956851802,15.0542824992,15.358774934656685,16.598172651537343,21.54108837699415,49.95608698417663,14
36,3.241642301300001,3.892414003732452,5.112137259512821,12.426556228832094,41.56413522921344,5.923046872000004,9.191097763723729,13.806044676394995,17.448521596839733,84.31472287588426,5.921223040599987,6.808166701099768,7.416603233292179,14.913583112996035,47.76284652851101,14
37,9.950774017799999,10.143928337070664,9.797066782145075,14.918497147877556,51.10370329883873,14.115449981100001,11.794662535964285,19.94302653627211,30.76248958048497,87.47775226100826,6.964413332500005,7.445074372922624,10.673997294498006,13.642758373049274,59.57748084299084,14
38,6.580716953999996,5.905386398769306,4.469155572650406,7.1333387890896605,23.237285673615567,9.872961164200005,14.895273353498432,15.849247585833036,26.197000665874736,83.16167459820785,19.2881490009,19.829435268170652,20.855613587000995,27.31901556103989,50.220426389686516,14
39,7.218840486399998,6.942378248938165,10.906476902327885,8.229945794140624,34.82919594892084,23.808773846399998,28.601076652915786,21.984362861212617,54.982876086537246,79.66719078499649,5.911960937599999,6.3113715410101685,8.055294067749289,10.731125856913001,35.38802775116756,14
40,8.235224431600003,8.05926290882414,8.987880652594654,15.701359091159812,27.28536463231982,13.210637992399999,12.379241177428737,16.170023695443767,10.530941435113071,67.3369397290367,13.684902870499997,14.172074393728801,17.66334321667233,19.328204425920106,42.47552886627675,14
41,9.9193070068,10.160380412500182,11.6257023011457,17.98145929412348,36.246017910287144,22.5447657893,23.275579759855663,24.635574449330964,25.448909048957706,73.1891833772727,8.6046111531,8.831126528855071,10.893624956366423,14.793242824742894,42.82760151514484,14
42,13.685467756000001,13.070802207402133,13.283264454973637,13.750384649860967,27.398330897244744,16.525514161300002,18.531977221259787,21.833830332338334,26.848401441191626,75.08361389258978,5.214880365200013,5.497022185374234,3.423626713739168,4.6761417456056815,27.657276117885374,14
43,2.2070901972000034,2.558954979536273,2.525057575369467,2.8593520257703187,15.680200530624871,17.994431990899997,19.939476721248596,25.959852946141527,25.452623288342267,63.06329832946742,14.713115772300004,15.306893552656511,15.324976016283696,19.228322948139326,42.27734402817581,14
44,7.720656082500001,8.595171727478927,9.1247232562002,14.61568310122946,30.319334973486015,8.818478691300001,10.181748528693007,16.455566405042983,19.90852607472116,47.455527039928924,9.021428386899993,9.408240029462503,12.638158703726033,16.478635959814326,45.96943839458033,14
45,8.682262769300003,8.580121058022929,9.361109760780446,10.017725442022012,25.36100758328969,10.672797595799995,13.640337350842882,16.663819473373,28.855609056681406,67.91493679159268,14.241338197999998,15.131574746674653,17.79184380632004,21.766231052483903,46.00955699451657,14
46,18.456774878599997,18.912552161956285,21.597255639473385,23.2118557743543,53.65680924749634,5.649330642600001,11.55588357502793,7.15716434568093,30.190340939485335,63.29847091449857,9.753261400700001,9.56882626635702,13.126800397665754,16.632187118401458,53.11074995261605,14
47,0.14307901500000053,1.547588392322773,2.2781799859805383,3.248507243177126,35.78949513618314,11.814905058900006,8.561119178198503,6.527847519925881,27.584716602588298,77.8381683731086,22.0749524294,22.673423133672365,23.004527620991087,26.015442755428012,54.62446066242582,14
