window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,1.598504404299998,2.648168454962049,6.569087559974727,17.349229858421698,46.096876603675355,2.224423914300002,6.8272228184895996,25.734551034505632,22.551475934814956,121.99033395454329,15.170551840399993,16.446103253560047,22.78043382889829,69.33617097252939,220.98345588910286,16
1,8.6184083703,8.015386861334136,9.763596067241451,3.648338991036762,46.294884949338886,0.6466654409000008,7.515317732781248,3.2497521342813522,47.56146623858637,62.70499267323925,17.125899628800006,18.7194955255621,20.930993978836977,97.42486121914665,120.60610017143878,16
2,4.596043848600003,4.375891193786356,4.095639178026853,27.05034539736,12.687626005806214,6.151417745199999,10.786619935450219,6.989116729388526,11.1507888212639,38.48389511052687,9.4831616765,9.181349077720776,33.85430965874332,50.8305206284086,66.22452210964724,16
3,0.9542484169999899,3.15852932854309,1.7266899178940431,29.35012518792504,19.77668086359209,5.487989573700002,3.9761757076486495,11.195840168135026,33.58021099833414,67.69262824577781,4.2593867904,4.716606742283046,9.572773320292072,4.3788076461336445,48.98350580032748,16
4,8.801378288099999,9.631525357080468,14.030413368361092,10.586501796021372,43.07202766376841,15.628144263000001,16.86979907155317,10.926862568725863,34.20162283538134,174.59197857572465,3.6445883799999965,4.941172204896181,8.159199989662634,15.025037384001168,43.31496196682935,16
5,4.9825304381,4.9159601064975105,12.46628156309918,12.276706712791515,47.21451718461216,18.8458050806,13.54537172248116,26.630195440585958,56.58305481228872,171.29529930851197,13.753993126199996,13.332036591237213,15.0197781511681,10.106240326045409,16.66144869820066,16
6,0.16545891030000348,4.80153698203707,9.291762422234635,25.866106419691384,46.00358997214975,15.341081864899998,11.527482553997318,13.816744664681105,29.853034636924733,148.67651933729428,13.578733677900004,13.692083198189898,14.684054155091268,12.012788527435404,40.632978054069056,16
7,2.908273210200001,2.6769287301901787,4.422039776024643,13.967016338356173,41.83045457401718,35.545695976599994,37.58745859445735,44.38996708930018,74.62182614353674,158.24568456378725,7.630529356700009,8.061915520988578,11.803225816725227,14.32427169918711,40.0861766396587,16
8,16.988663169999995,17.18696847727177,20.51625006405302,20.49228391011927,59.98383959097389,3.7051311900999924,8.387544864994913,12.913414755088366,27.308423402292448,166.51722109542771,4.178480649499999,5.10518572361835,6.609927434602746,11.42639010100857,39.70886011559931,16
9,8.244798250899994,7.3153756411830075,6.684064787451429,2.329703439348988,27.007768820125076,31.114884328,30.40936995959812,35.9713579720873,52.88081276821098,176.72370507957785,12.979465305300009,13.050511169049088,15.50002060704985,16.41652225154008,41.975887994018066,16
10,20.820097014399998,19.96509470045192,25.855489369848073,27.826980422312186,62.42208479985063,15.275174386400002,20.64349692147849,21.478566292749413,54.42688478951276,123.92388042836805,6.980314096199997,6.662142308101103,7.2645924735497305,2.692678733855743,19.359574101366263,16
11,14.83079943280001,14.572818499001041,15.448397844576549,27.18988942735608,46.808799974262826,26.167962525399997,31.824990184713972,33.817941419792504,22.817845308427618,149.8643080762931,9.329753460299996,9.403972242006787,9.217395511734956,16.291218531177204,36.85493570045439,16
12,5.830998763399995,6.547177253067614,7.195823273779121,12.94107269571398,42.28722811853045,8.255742616399992,7.699034681830178,34.0332062603133,58.73726352739432,93.64340780493899,13.480410436500001,13.699296239020342,13.558362058706164,11.89272176329888,2.7201483696764996,16
13,20.365107923599997,20.942652576118622,20.809593525922033,38.68819665873817,46.33406793287692,30.426486519199994,33.949718259417,39.579528238295936,13.382883729526778,125.49983766508744,12.070782604699996,12.312346142616322,12.094352015739235,17.139359745828035,19.66445341317961,16
14,19.72693793779999,20.122052949190564,23.366977449955954,31.654668611175193,42.199081852428,9.030872944799995,13.349031098653708,38.20883502484863,28.76244719028923,45.433940732637545,1.332970004099991,3.306717362915895,7.082900560696825,10.986294362700283,43.60018156029344,16
