window,x_mean,y_mean,z_mean,user
0,0.033507213623499996,0.011930168202500006,0.006637234694499993,20
1,0.008795592030500012,0.03753134012749999,0.037631117593999966,20
2,0.012213173905999984,0.029277914352000018,-0.026428121520499986,20
3,-0.04151724684249998,-0.007212985182500045,-0.0335304633615,20
4,-0.04301579993349997,-0.016600568880999995,0.01373033134799996,20
5,0.04322878492749992,-0.016010701041000056,0.0024696869499999828,20
6,0.014709322693999972,-0.0273248776105,0.047981153055499985,20
7,-0.04239338051699998,-0.06762914241849999,0.03218420016899993,20
8,-0.013685702983999974,-0.03664623195299999,-0.056116273415499886,20
9,0.03947577188599998,0.017870298301500043,-0.12083220367649995,20
10,-0.023004164127000005,-0.0051774194635,0.0033349787340000115,20
11,-0.029842536164500028,0.008774624415499999,0.10500823849050005,20
12,0.013029543177999986,0.009902631141999976,0.04846905772050003,20
13,0.0446085975245,0.06878635414849998,-0.02350455736350005,20
14,-0.01660265940399999,0.08252386617050003,-0.04451616693350004,20
15,-0.013972950990999995,-0.018525700791499955,-0.008842089054000002,20
16,0.052536226604499976,-0.05623077905500005,0.0237561947695,20
17,-0.02236106658750003,-0.04316624403500002,0.0596902670085,20
18,-0.05104135446550004,-0.05400416449350004,-0.00953277431350002,20
19,0.028201475289000032,-0.015185658780999972,-0.08904357774349995,20
20,0.029378014524500017,0.03131795774449997,-0.087273498007,20
21,-0.026809137589000002,-0.009075573691499967,-0.014211316028499975,20
22,-0.040071359105999974,-0.021590538323000015,0.09305502673750002,20
23,0.003564805106500001,0.003820243068999979,0.09012694803249996,20
24,0.05436241253200002,0.08482305049800005,-0.01570167071049998,20
25,0.027311882314999994,0.099408741539,-0.04095062062949997,20
26,0.01753889853550003,0.022963530206500004,-0.01191448205600001,20
27,-0.026714694064000018,-0.007746113360000013,0.0030462168150000067,20
28,-0.053299066729999976,0.003129865727499975,0.0115371175145,20
29,-0.015766512835499992,-0.007416767001999969,-0.006144095942000032,20
30,-0.004748635346499985,-0.05021483531399998,-0.007768388469500018,20
31,0.024162418631499993,-0.030793507645000065,0.0018244425455000088,20
32,0.0342021115945,0.008253110774499983,0.01656241922750004,20
33,0.015968663260000033,-0.027927948288499982,0.05116100637650003,20
34,-0.0564360509145,-0.057461932450999974,0.04539741141100001,20
35,-0.015740544865999996,-0.030679643730000004,-0.04878287113899999,20
36,0.05231912391899996,0.007387874103999952,-0.12404556689899994,20
37,-0.016056258328499988,-0.010014663243999999,-0.05686249367349999,20
38,-0.028112269038499976,-0.02142297983650006,0.10079849463200002,20
39,-0.007070052801499999,0.025616310405,0.11686218242100001,20
40,0.00047960105900001436,0.041149059788000084,0.023919666171000022,20
41,0.03157385828050005,0.0504147462625,-0.028715326761000012,20
42,0.051433995238000005,0.058168107395999986,-0.06998952446249992,20
43,0.004731661349500034,0.007801114751000003,-0.03317618028649995,20
44,-0.07493896374749996,-0.007637068268999958,0.020552528648999986,20
45,-0.01579924298750002,0.01073895435249999,-0.001350829435499999,20
46,0.04514143577349998,-0.017588209841499988,-0.01494331869499998,20
47,0.030241815096500018,-0.04019860431700001,0.031368772882500034,20
48,0.015860764792,-0.032310213713499986,0.04916453698000003,20
49,-0.061591783729999995,-0.025953658166999995,0.027573320065999996,20
50,-0.05207789833299996,-0.03626407246950001,-0.0011224554529999952,20
51,0.039725571997999996,-0.0038428014530000306,-0.08723162211749996,20
52,0.04439783742799996,0.015682730772499976,-0.11645138653049995,20
53,-0.015238703302000002,-0.02765827850950001,-0.013196293593500013,20
54,-0.015272487273500007,0.03769557457649994,0.11748199664900003,20
55,0.031252101511,0.12989155313699996,0.056670598576000056,20
56,-0.03827204484350002,0.03768822319299994,-0.02954360764449996,20
57,-0.036747052488499944,-0.03705282005549995,-0.019030276759499982,20
58,0.06682396223350003,-0.03872002285500001,0.0027795437185000036,20
59,0.025120240784999998,-0.037888310613999956,0.054609275355500045,20
60,-0.06439004982150003,-0.0031302727775000118,0.025435484045,20
61,-0.008213225212500003,-0.016535388723000005,-0.061179492907,20
62,0.03224394156299997,-0.04229719831050003,-0.13104848503699998,20
63,-0.031192427198500003,-0.038324840457,-0.011115124770500038,20
64,-0.025646619258000034,-0.007975011852500031,0.09029173514149999,20
65,0.016038685860999994,0.06434353933349994,0.075789157248,20
66,0.050590897875000006,0.08016874053749999,0.037526155176000026,20
67,0.01840202747450002,0.022786352782499953,-0.012436285847500011,20
68,0.00013922606549998884,0.00026315977800000167,-0.03617428228599998,20
69,-0.025583363423500004,-0.009850333391499991,-0.07784261695099998,20
70,-0.03966223062099997,-0.004434324922000004,0.055154219035,20
71,0.0451086030105,0.021656724958499983,0.04327735829250004,20
72,0.062130871463500006,0.027596313688499984,-0.072513572471,20
73,-0.010297536782,0.00035341360050000217,-0.008810187734999985,20
74,-0.06503026584000002,-0.00804487062600008,0.004476992387500014,20
75,-0.014917361875499968,-0.017842182983000013,0.0046918618409999835,20
76,0.04055875471799999,-0.039743976166499995,0.030894612179500035,20
77,0.012257512584499981,-0.027765902171999986,0.029064964456499986,20
78,0.008456472495500024,0.004752820740000006,-0.002602678998999993,20
79,0.008318729746000009,0.008684393911000027,0.00014233801850002225,20
80,-0.005902848167000001,-0.01728448312300001,0.008679950320000011,20
81,-0.004801739259500024,-0.005063467534000015,-0.005430623097499989,20
82,-0.008248553881999979,0.016090249680499994,-0.020785922288499962,20
83,-0.0051516404825000086,0.015488858220499972,-0.027009776826999978,20
84,0.0019832173225000226,0.0073538525520000335,0.015753460572999985,20
85,0.014822718040500052,-0.02077600121499996,0.03349845191500002,20
86,0.0128011603615,-0.01873314727499999,0.00738572590349998,20
87,-0.007053317317999972,0.019490985108999995,-0.005700852789000014,20
88,-0.00231000605699999,-0.008503285159499994,0.009966688876500015,20
