window,x_mean,y_mean,z_mean,user
0,0.00025623157549999444,-0.007730700809500009,0.016411074705500038,9
1,0.016787404007500024,-0.03865010431200001,-0.04294177657900004,9
2,-0.024694071223999983,-0.021007726563499984,0.030553225797999968,9
3,-0.01207071200249993,0.00023368999999998753,-0.02028670665149995,9
4,0.003473965268000043,0.0076395505790000165,-0.15398006249900004,9
5,-0.04078284567299995,0.04606887957950006,0.09137309117849998,9
6,-0.0106054990295,0.0700719791755,0.11004512322650013,9
7,0.02821003904299996,0.018053213625500008,-0.03427979269600003,9
8,0.0028756630024999643,-0.06054681285500002,0.05417423600750006,9
9,6.830994949999003e-05,-0.07926090981100001,-0.08538934626449998,9
10,-0.009054807311000036,-0.03017909064449999,-0.06193664802549999,9
11,0.020507843058999962,0.0969972397175,0.016231511724999995,9
12,0.019757940787000005,0.07236387652750001,0.00713044788749997,9
13,-0.0011759885559999694,-0.031886776333500046,0.06789622910249993,9
14,0.06369099903800002,-0.04184052006500002,0.015646141720999984,9
15,-0.11873810899999997,-0.05696287538749998,0.0701104042135,9
16,-0.06458558671250003,0.001440741757499987,0.013092963136999959,9
17,0.07920684287249999,0.028810662776499955,-0.10639005546249997,9
18,0.051452957102500016,-0.0476066558205,-0.14767974514650006,9
19,-0.009463808060500057,-0.047496606096999995,-0.07224681742000003,9
20,-0.05784457957250002,-0.039393795334000094,0.11495437789550003,9
21,0.026208005326000053,0.05740726537949996,0.15847446299599982,9
22,-0.017917918766999975,0.05450001945049997,-0.003325378921000084,9
23,-0.06796725719699999,-0.07461257571799998,-0.02723833364699998,9
24,0.019181172329499972,-0.04927335328099998,0.0030972250060000038,9
25,0.068000273215,-0.03976475499199997,0.0032965708475,9
26,0.008862006704500013,0.04591115938849985,-0.009426116646499958,9
27,-0.016160886440000022,0.053539376926000075,-0.02282076105149999,9
28,0.05394935282249996,0.09324918883350004,0.005707798468500007,9
29,-0.009699587999000005,0.10575225406399996,0.007337857157000063,9
30,-0.06522285943450003,-0.018146566886999966,-0.0007483218389999651,9
31,-0.012807568802999969,-0.012804450925499975,-0.018977675624500045,9
32,0.024585672836499997,0.020242759531499992,0.0006439170329999781,9
33,0.015405484013000006,0.01813372890199993,0.00770549334899999,9
34,-0.015029002279999988,-0.011631036386500062,0.0057207207205,9
35,-0.01641209769499999,-0.026361933909500077,-0.009184986626999991,9
36,0.008692287705,0.00593516853149995,0.0015042619145000135,9
37,0.02686232188650004,0.01816298983599998,0.06868665495549997,9
38,-0.03287701441799997,-0.06713275669449995,0.05452572320449999,9
39,-0.025511776066500014,-0.08698113963800003,-0.05081833192599993,9
40,0.051278712196499994,-0.003030470958500033,-0.058522363946000036,9
41,0.02568443461250004,0.051429832307000024,0.011554664686999951,9
42,-0.022201071602499976,0.034676929690499965,0.017300095142000003,9
43,-0.012699639439500027,0.00023863903049996525,0.017337188856499996,9
44,0.01963220131450001,0.050679069462500025,-0.01609830858950003,9
45,0.04147968587550005,0.040331950789,-0.06524355493800002,9
46,0.0015614002660000238,-0.00022486729799999882,-0.0019770419384999706,9
47,-0.07178399463749999,-0.015260630891500003,0.03321993324199997,9
48,0.021445876793500025,-0.03150714197749998,0.008934552088499978,9
49,0.050184186735999975,-0.04652467149949998,0.03930501887600001,9
50,-0.074114964747,-0.01489738188449996,0.05680455033449995,9
51,0.006681155460999988,-0.008680968709500008,-0.08685984710399994,9
52,0.05745207290899995,-0.05761867342199995,-0.19020881826100006,9
53,-0.07080100629700004,-0.022085405832999977,0.04671264480599996,9
54,-0.019171557518500016,0.014996087080500035,0.1502172928065,9
55,0.024388828110499947,0.009479940613000004,0.032490216011999994,9
56,-0.017518603171500006,-0.00013282122799998853,-0.011852179894500088,9
57,0.02226439469050002,-0.00010980616949998634,-0.04704953496050001,9
58,0.020230124751500007,0.0547296105225,0.020461525007,9
59,0.04951090562100004,0.08813835720899994,-0.0017888544034999798,9
60,-0.024897431844499992,-0.0034246249109999337,-0.02594123155900005,9
61,-0.05676281690000017,-0.059844764855,0.014781680026499966,9
62,0.07531678097299999,-0.03235330304399998,0.004730036623499986,9
63,0.04451115997599999,-0.0033286171139999977,0.023472035723500033,9
64,-0.11269106575099999,0.013381563594000003,0.06569415542849998,9
65,-0.04272872655849996,0.029452774909500004,-0.051403111724499996,9
66,0.052819028433000056,-0.07634919155649998,-0.14204124126300002,9
67,0.022162530529499992,-0.007441113306000027,0.06888529109150002,9
68,-0.0104515939865,0.12399056196400006,0.0781033846325,9
69,-0.04769265415200003,0.00641299371000001,-0.039081838537000056,9
70,0.068463945302,-0.05763061643549993,-0.00043454870549997803,9
71,0.03355954923800002,-0.02935985070700005,0.042161895662000015,9
72,-0.09458939509000004,0.01796557289699995,0.061775034647499956,9
73,-0.024143995605000027,0.02250127575849997,-0.05126344433450006,9
74,0.08680107722099993,-0.044297043201500054,-0.11561912136450005,9
75,0.033621079160000004,-0.05444225810450006,-0.12432429918799998,9
76,-0.06295463509900001,-0.013709100896500069,0.031232182042999986,9
77,0.02472161804249999,0.09164920820750001,0.10894007447050001,9
78,0.004184634261000017,0.07474944006849998,0.005653040590500052,9
79,0.010248498669999974,-0.037352375935500004,0.02135726699700007,9
80,0.04522913997849996,-0.030412449074499994,0.03788769398450008,9
81,-0.1252174559395,-0.022692747028500007,0.07266771551300004,9
82,0.006173451410000006,-0.029284581944499975,-0.10011190137999998,9
83,0.04200586962050006,-0.05793924762199998,-0.1286877406415,9
84,0.03862330599549993,0.06220593248249994,0.04711203769050007,9
85,0.005152413575999952,0.09907428857949999,0.06451062510700002,9
86,-0.07225580172350007,0.012802818057999989,0.021868750241499958,9
87,0.08350608352250002,-0.039143699117500014,0.0013041291474999912,9
88,0.025262831221999963,-0.059310807093,0.043266609502499956,9
89,-0.1253132510115,0.012230174135999996,0.06453759046149997,9
90,-0.001361650956500029,0.005267484509500011,-0.12118533932849995,9
91,-0.0004410315020000466,-0.05780876302799998,-0.09678900685649988,9
92,0.00790935441500002,0.041872815472999994,0.09954102820750003,9
93,0.05934149721900002,0.099389406783,0.028974568600500083,9
94,-0.044981413607999975,0.027651226833500013,-0.028705655349499967,9
95,0.04493563460100004,-0.04280815078550001,0.0027216180100000124,9
96,-0.059391348865499974,-0.07255124389249999,0.09216284684600001,9
97,-0.003972064468499995,-0.02627833517149998,-0.08339952910650002,9
98,0.046311716145999965,-0.027259012707499995,-0.08553298785900003,9
99,0.008282504425999983,0.10466663344000002,0.05936094718099991,9
100,-0.004171789759000032,0.08286646189699999,0.0009875738419999947,9
101,-0.0020461722780000134,-0.0783609908575,0.04649820837349997,9
102,-0.00353901610250001,-0.04510182603499997,0.07386293240350003,9
103,-0.03132756021200003,-0.055865395856500015,-0.15958547636649997,9
104,0.07885327665349998,0.06005811828799995,-0.11498364245550001,9
105,-0.035722823008000004,0.10082963575499995,0.13080053015199994,9
106,0.005039652209499976,-0.059048388165000014,0.05828961999549996,9
107,-0.008043556091999972,-0.08240908536949995,0.07545873772399998,9
108,-0.026927533426999987,-0.04484874633000003,-0.12607193689149998,9
109,0.0424852079515,0.01964737448199998,-0.06680673775050011,9
110,-0.03310203323750002,0.12868362322899993,0.12614984249699998,9
111,0.00943034848400001,0.046359009432500015,-0.02924168791850001,9
112,0.03940008700500003,-0.08153947752249996,0.021799118830499963,9
113,-0.022712159734000013,-0.02256943555050004,0.025438692417499978,9
114,-0.0711637309265,-0.05877420693550002,-0.05088496443599995,9
115,-0.006087993633500037,0.03741712718949999,-0.007811692947999969,9
116,0.08824339848999997,0.06803832260700006,0.024722841374499947,9
117,-0.04663814225050006,-0.05683169683200002,0.07766140415499999,9
