window,x_mean,y_mean,z_mean,user
0,-0.01952743977349998,-0.005300740497000002,0.03523017058600005,14
1,-0.0027071569080000203,-0.026710935307000014,-0.09359349124749995,14
2,0.024035099093000008,0.03146217521299998,-0.006754095703499999,14
3,-0.03977845863599999,0.002321586995000016,0.05749731701350003,14
4,-0.05969201269649993,-0.01893596988700003,0.025776871940499976,14
5,0.036871622787500016,-0.020625611089500024,-0.08241714104749999,14
6,0.06679568056000003,0.019888862934000023,-0.04966393864100004,14
7,-0.030857943856999998,0.026821201072499964,0.0897551141990001,14
8,0.020565411287000002,-0.05191329070149996,0.022283715848500023,14
9,0.0011664412174999849,0.003115331209999995,0.03178118789650004,14
10,-0.06078515097650005,-0.030426041120500038,-0.08199004357149998,14
11,0.02780192200600002,0.03604116226849999,0.025305298683000018,14
12,-0.01181162930499999,0.07767817835350005,0.03723809896800003,14
13,0.04018684257749996,-0.04295393908550002,-0.03128831953450002,14
14,-0.04724734701050002,-0.017085412607500055,0.06651175779300006,14
15,-0.01952364467600002,-0.055754985410499974,-0.08017095760099996,14
16,0.102024639844,0.05139880344950001,-0.05299589077600003,14
17,0.002454094517499965,0.06819180229400003,0.0592536048505,14
18,-0.09900249442250003,-0.06409349582700001,0.06357853023,14
19,-0.04176304276549998,-0.09966620566550002,0.044237480921,14
20,0.041976101935000044,0.03069510360499997,-0.08663825040100007,14
21,0.017011290855000007,0.0766584221245001,0.01592185612399997,14
22,0.005262279172999973,-0.028714560245499957,0.00888165005499999,14
23,-0.0023297455555000113,-0.05156111939700004,-0.0018507908305000348,14
24,-0.019593049502499987,0.023736834531500012,0.0018050240749999669,14
25,-0.05746925566250002,0.07347948860849995,0.02338415234099994,14
26,0.04289539352000004,-0.07697507300249994,-0.10497471792499993,14
27,0.123121944236,0.016670912565499987,-0.06229085528149998,14
28,0.034687073950500025,0.08628101938800001,0.10244508691149999,14
29,-0.14485530497400004,-0.061885523868500006,0.057650237801000016,14
30,-0.06642483442699998,-0.07355999826100001,0.04025319575049994,14
31,0.03962804536700002,0.07063208823099998,-0.07769711050299997,14
32,-0.025850311978499962,0.00709219071900002,0.04851876380049999,14
33,0.001313704392999968,-0.07281007975800007,-0.05688657441500003,14
34,0.09701741757299999,0.06616896537100002,-0.06522863791749994,14
35,0.06270365283549996,0.05251637013,0.07527141249600008,14
36,-0.016208211506499967,-0.029615234359999992,0.02960611520299996,14
37,-0.04975387008899999,-0.0705772499055,0.03482206666249996,14
38,-0.032903584770000036,-0.04936480582100001,-0.09644074500450003,14
39,0.03609420243199998,0.119043869232,-0.029559804688000017,14
40,0.04117612215800001,0.06605318996199999,0.06842451435249997,14
41,-0.049596535034000036,-0.1127238289465,0.04302305576550003,14
42,-0.06842733878,-0.08262757080650004,0.026074401826000043,14
43,-0.011035450985999992,0.08997215995450002,-0.07356557886149999,14
44,-0.03860328041250005,0.04409239345650003,0.04510714193449997,14
45,0.04341131384649993,-0.053363987979000015,-0.07120669098999996,14
46,0.09228387439299997,0.02824665321300003,-0.04876630700350002,14
47,-0.0007153950749999894,0.059074525294500024,0.11037476214700001,14
48,0.020608435851000015,0.00343002638350002,-0.027965058074000085,14
49,0.019635404795499998,-0.09620201602850001,-0.11619683448849998,14
50,0.0238326827725,-0.0011931990535000623,-0.017524367143499964,14
51,0.017700617975500023,0.08025456960499998,0.09773673723600014,14
52,-0.11257347391350006,-0.04442373322200004,0.06188047246250005,14
53,-0.03990078158799998,-0.07585353827250002,0.02905354391750002,14
54,0.022777266951499973,0.0623477892735,-0.08694355640249993,14
55,-0.04422383866999993,0.02984916646349997,-0.014915716384000013,14
56,0.017438550466000007,0.04886679919750005,0.0506831999050001,14
57,-0.009159910025500007,-0.00226336388350002,0.07229361960850002,14
58,0.03957402848999994,-0.09060904400350017,0.019217377347499957,14
59,0.11430859909150003,0.007239297687999947,-0.05767069219049998,14
60,-0.013320478652999956,-0.03193822192499998,-0.16001071843100004,14
61,6.948425450002515e-05,0.06465975574800006,-0.03323866824200003,14
62,0.03228373030649996,0.02883218497100002,0.16660624853899997,14
63,-0.039839180120499994,-0.141402316903,-0.12437315190900003,14
64,-0.04003852186099999,0.0790235636825,-0.03834732483249999,14
65,-0.04629665305849999,0.09059983097300003,0.11723517559949992,14
66,0.030243066955000036,-0.07791865473249995,-0.012663554039500027,14
67,-0.004996244520499984,0.0072045604389999775,0.06198856091350002,14
68,-0.08705785465249997,0.05838580296599998,0.015158940250500009,14
69,0.025196274360999978,-0.08407113138199997,-0.0169299969745001,14
70,0.03842694471600001,-0.015579037306999983,-0.03273491034500005,14
71,-0.062332859506000024,0.11422025667799998,0.050977836856499995,14
72,0.004117506327500032,-0.12125789967150002,0.07255305473599999,14
73,0.0451757339595001,-0.03004151739099997,-0.10307689770799991,14
74,-0.07449338739000001,0.08416300481900003,0.04307409564849998,14
75,0.03115475714250001,-0.08873479800249998,0.0029124636815000215,14
76,0.08583271778849999,0.04684019177500001,-0.08097590285349998,14
77,0.048757333214499994,0.059411415554500024,0.04112130124250002,14
78,-0.0067204752549999865,-0.014928326226000009,-0.06054271747149999,14
79,-0.0005610190569999518,0.031893560728,-0.007247360801999964,14
80,0.012613046547999975,0.01629772166900002,0.03338491457599996,14
81,-0.05043072014050001,-0.037662267606000006,-0.023564498590999988,14
82,0.10038971405650005,-0.0075924270695000165,0.009057256443499985,14
83,0.04428821159649999,0.023111360721499993,0.04075118278949999,14
84,-0.07803494045549998,-0.0605203746,-0.057919696286500046,14
85,0.027629884596999978,0.030777186308500005,-0.034563330744500007,14
86,-0.006035354949999963,0.06144273735250005,0.06781605171849998,14
87,-0.07242081923699996,-0.04074556248149995,-0.014511486493000053,14
88,0.03831463998150001,0.009929256825499971,0.003882275643000026,14
89,0.008234406503000025,0.040131604494999994,0.012607304085499989,14
90,-0.10275402104549994,-0.07564515348000005,0.05605197942250003,14
91,-0.04799367997550001,-0.08145217651300002,0.049547869469000055,14
92,-0.0019334264289999929,0.07709705536800002,-0.07780562677650002,14
93,-0.03314590305400004,0.02972697654700005,0.03910016337149999,14
94,0.05259674447299998,-0.05221470174399998,0.05371981413299994,14
95,0.06231569258250003,0.06189108861100002,-0.11129733259049995,14
96,-0.015940977926000004,-0.01974587309649998,-0.002715724325999944,14
97,0.03357775785999998,-0.029092505292000023,0.05808789277250006,14
98,0.05061685287350004,0.06254776294200003,-0.03321493995749995,14
99,-0.02187923926500002,-0.07057871089400002,-0.08142850126000002,14
100,0.036716792862999996,0.0016711322939999924,-0.0011919722659999587,14
101,0.04256254900949997,0.06863933164900002,0.084910951541,14
102,-0.11870223509249993,-0.06888988844100001,-0.08269754466800001,14
103,-0.07830806567449998,0.05306412028799994,-0.05951613324549991,14
104,-0.065527528921,0.021658402430500018,0.18601712123499997,14
105,0.0703037485095,-0.06782189266800004,0.049220004916999995,14
106,0.15189477906249998,0.045687827963000006,-0.08961295437050004,14
107,-0.029725436130500046,-0.057218659370500004,-0.13606972778250007,14
108,0.017934668618499957,0.022509044878000043,-0.004534932207500031,14
109,0.04031679404750003,0.06785178797700006,0.15107986741150012,14
110,-0.06307352855299994,-0.1078697057934999,-0.09640149499899996,14
111,-0.02553247165650001,0.048561128451499985,-0.023895434007000046,14
112,0.009407857462500023,0.025577107777000004,0.15020636723099995,14
113,-0.026848003660499956,-0.13513474795750005,0.017632334772499935,14
114,-0.022736990601000005,0.05191978480049994,-0.09144338112249996,14
115,-0.024648032896499972,0.06361366521699988,-0.030860889436499946,14
116,0.027428385830499953,0.05263541879349996,0.04894141248500004,14
117,0.03727934483499996,0.0031040681260000318,0.042605804671,14
