window,x_mean,y_mean,z_mean,user
0,0.0027229170525000053,0.002688978266499994,-0.002862764076000006,6
1,0.018335476406,-0.014534663876500003,0.018261913453500006,6
2,0.006153850298500003,0.006199241796500018,0.0035249536319999918,6
3,-0.016147194840999992,-0.03903442158499999,0.0394714205765,6
4,-0.006080581001000004,0.006876151990499981,0.0048508540529999915,6
5,0.01636308413549999,0.05856636640549999,-0.06127115807850011,6
6,-0.04119863168150001,-0.05638560853150001,0.08046246702450004,6
7,-0.003054889850999994,0.03622017701100002,0.017740860710000052,6
8,0.016258664544000025,0.0169907620355,-0.02918964376599999,6
9,-0.005383113529500025,-0.03983863812999999,-0.0005557166504999023,6
10,0.04274204494850002,0.04887391002250001,-0.0764076318785,6
11,-0.007645749054500019,0.015670326532000015,-0.04277022052099996,6
12,-0.001374532103000029,-0.020242881970499966,0.051000538905,6
13,0.02601562009499999,0.03520411359800001,0.024844606734999993,6
14,-0.016204099242500002,-0.0120667809385,-0.011638438606999974,6
15,-0.01967827165750001,-0.051033694568500036,-0.01860184772549997,6
16,0.02994955720850001,0.014610584166500004,-0.014909992465999937,6
17,-0.006105132081500011,0.010872699737999994,-0.0051702855719999215,6
18,0.0019098623419999672,0.032017377480500014,0.020642067801499974,6
19,0.01799450213549999,0.016099197040999984,0.027410199868000053,6
20,-0.049201560181500036,-0.029844566189500023,-0.023136032268499997,6
21,-0.03127196336950004,-0.030560602917000006,0.055703330906000055,6
22,0.010230426310500003,0.020103324517000015,-0.017726323461500004,6
23,-0.00970202935099999,0.01191330932649997,0.024334456122500035,6
24,-0.0033586977849999976,-0.015247779087000028,0.053373442634500015,6
25,0.028360223001500016,-0.022017119000499994,-0.08614634310750001,6
26,-0.0026723941819999917,-0.013618262903499996,0.017320351528000075,6
27,0.0035737870759999877,0.044657423270999995,0.039476614422499924,6
28,0.016516526820000002,0.003687761260499993,-0.018139118789500006,6
29,0.0035486792199999916,-0.036725636194499985,-0.06695264655049997,6
30,-0.005190449105999977,0.0015541773500000033,-0.06746777026050005,6
31,-0.03643155795800001,-0.019643454313,0.13650200286049996,6
32,-0.006513587082999999,-0.02211218450350001,0.05815255110599991,6
33,0.02062724297249998,0.052235512131000014,-0.11168606931450008,6
34,-0.012577928648499985,0.004940262445000031,-0.024279081192500048,6
35,-0.007848952100999989,-0.006841723351500015,0.05133004819599996,6
36,0.034556514567000006,0.02892729548150002,-0.004957216197999963,6
37,0.01524462318750001,-0.021971194668999963,-0.026931026360000013,6
38,-0.0162940737655,-0.013374067443499999,0.0024408123490000056,6
39,-0.0044259698880000035,0.006301219749,0.0009185221585000013,6
40,-0.004014818399499999,5.433425999999963e-06,-0.006935761505499999,6
41,-0.008574879476499995,0.031365999086999996,-0.018854182839,6
42,-0.01079584007949999,-0.0208126570635,0.002373547577500008,6
43,0.034397070783999985,-0.013629200757499974,0.04200268808049997,6
44,0.02562530301299999,0.08105052812200002,-0.011397620658000051,6
45,-0.04054407010650001,-0.020398082915499983,-0.08228098306699998,6
46,0.007612677970999972,-0.06080550876550009,-0.005649380631500023,6
47,0.016901781717499988,0.014390423020499997,0.07711927611200001,6
48,-0.03854835545799999,-0.0012094533190000068,-0.050521461381999984,6
49,0.014812190432499999,-0.01906358200949998,-0.041978142971000006,6
50,-0.0026863823065000005,-0.045118063081499994,0.1322523516855,6
51,-0.007098192678000016,0.006345060695999991,0.032043150191499996,6
52,0.020603793093999977,0.06252601581750002,-0.09509151778949997,6
53,-0.014905523819499994,-0.046217020000500014,0.06307959139700003,6
54,0.01724026515049998,-0.04349737652950001,0.01903724323400003,6
55,0.0008216500519999992,0.07243154883300003,-0.0916827312755,6
56,-0.01747378058249999,0.06199042518649999,0.029406277086,6
57,-0.019759195762999986,-0.0606393214795,0.05558160207500003,6
58,0.020257984855000008,-0.058563515942999994,0.01299802323200004,6
59,0.027208971428500026,0.0579044323485,-0.06221610564299999,6
60,0.018806306818500013,0.061459905229499984,-0.03305638727699997,6
61,-0.020572059419000022,-0.03468914632799999,0.07213059332449998,6
62,-0.02411059798700001,-0.055036275785999955,-0.0014279667430000087,6
63,0.012429848229999974,0.046665406049,-0.06956216608100002,6
64,0.0019956136894999955,0.0432508379785,-0.001228007658000001,6
65,-0.004780365105000006,-0.06345845096399999,0.07003249109950002,6
66,-0.004949408723500002,-0.017927674705999957,0.03026020720900002,6
67,0.025639303378499987,0.03379089708250004,-0.08165720515950005,6
68,-0.013752626133499988,-0.006420845416499943,0.02033275720899999,6
69,-0.04716633517600001,-0.03535536214499999,0.04637318043150002,6
70,0.0049239852620000055,-0.012732253865000027,-0.016412928871500008,6
71,0.026863666168500014,0.053211633713000035,-0.040279468876500024,6
72,-0.03435456648399998,-0.021591522238499986,0.026369862755999948,6
73,0.022243305318999988,-0.050549755181500025,-0.02810101947250004,6
74,0.0557059337935,0.06071911772149999,-0.0683791204129999,6
75,0.011346739846499991,0.060326995102999964,0.07134412723499994,6
76,-0.038391763206000025,-0.06360427321550002,-0.026078335364499994,6
77,-0.0039683816265000125,0.0026700075965000007,0.010721115474999973,6
78,0.022304038118000018,0.07582105227900002,0.02908543689700002,6
79,-0.06185572799050003,-0.07022876045550003,0.029563060625500005,6
80,0.0027132434914999897,-0.05071247986349998,0.048118346453499966,6
81,0.030530751190999975,0.05003949253800001,-0.08108997683100001,6
82,-0.04310187531349999,-0.02951474605450003,0.03967147871199998,6
83,0.002790785062499984,-0.023147370456,0.06243702554949999,6
84,0.026698304519999973,0.06532931540049998,-0.10188167724050003,6
85,-0.022457523043999984,-0.029845171880499975,0.028189047437000028,6
86,0.01925265277049999,-0.03394639800999998,0.002961075059999989,6
87,0.03412145868050001,0.05492836020199997,-0.08909763158150003,6
88,0.014362786376499997,0.028718991751500004,0.03685078318600002,6
89,-0.013417275352500004,-0.013181398830500004,-0.02235052941099999,6
90,-0.005505187241000013,0.0025796146710000208,-0.018335172373499974,6
91,0.049242115776999974,0.023078532889499986,0.05953423385299997,6
92,-0.021052344206500005,-0.04676659314800001,-0.08102222073949998,6
93,-0.027057378026499945,-0.03202968283650002,-0.03836191342450002,6
94,-0.04033780180249999,-0.018216288769499992,0.17616085026150002,6
95,-0.017234226903999988,0.024871601343000004,0.07595049174049996,6
96,0.0795897552075,0.07771567351800007,-0.08977898606549997,6
97,-0.0014186182299999956,-0.023441803475500015,-0.11462192111550003,6
98,-0.023862993247499995,-0.023967427797499982,-0.03716307651999999,6
99,-0.014264196350499986,4.464810350001347e-05,0.10971830586599993,6
100,-0.001327168719499996,-0.02035200857899998,-0.029285233627000036,6
101,0.023873800113500016,0.009617592727000029,-0.04926683599499999,6
102,0.005074340732999968,0.057159838659499994,0.060301382929000065,6
103,-0.013687978739999994,0.009829269070999975,-0.09404378382049998,6
104,-0.0009893062954999976,-0.062597760491,-0.02416912030349995,6
105,-0.0013994569970000215,-0.05855032373849999,0.21224807386550015,6
106,-0.02619703227850002,0.020130638193,0.06353687858649998,6
107,0.01058631202899999,0.10433253048149999,-0.12648491557049993,6
108,-0.014374136571000002,-0.0023644529650000247,-0.06870676265800003,6
109,0.018428440504999987,-0.06164590030749997,-0.014074960396499967,6
110,0.016368292759000015,-0.007149658214000012,0.056216602055499984,6
111,-0.014643880455499976,0.008554902052500002,-0.05486309971800002,6
112,0.025657428753999994,-0.012504684399499972,-0.04900290370049997,6
113,-0.028402804594,-0.061348372839499996,0.18022876227700013,6
114,-0.01642898474199998,0.011424507186000011,0.04826807592150002,6
115,0.029592870584499987,0.09760388921499999,-0.11417776502500004,6
116,-0.018605949589499987,7.919945400001488e-05,-0.04247935672650002,6
117,0.012078689384999994,-0.03366300317199999,0.008624909774000052,6
