window,x_mean,y_mean,z_mean,user
0,0.017368165582499998,0.0171696328295,0.04831825823800001,19
1,-0.0280495450775,0.03010275878499997,0.003951063090499965,19
2,-0.0285527763035,-0.032864558882999974,0.002827862176499968,19
3,0.02610735637700001,-0.023706161327999995,-0.06511602304799993,19
4,-0.017468795553499974,0.03992226409950004,-0.08582693220350007,19
5,0.01508288009499998,0.0022922790075000144,0.15082729523350002,19
6,0.022591725801000006,-0.05388383872699998,-0.0518957147935,19
7,0.007976712542499988,0.0681987772925,-0.050794807296499975,19
8,0.020887196431499992,-0.0024776006605000235,0.13454625237799994,19
9,-0.0328926237555,-0.10495456409850001,-0.12723983153650004,19
10,-0.039195857252000005,0.07266096764300004,-0.07503121135100001,19
11,-0.010321854953000007,0.016802694140000022,0.16864179277500002,19
12,0.03399067323950002,0.019694455375000013,0.026362039334500008,19
13,-0.010886899137999992,0.01310047260949997,0.003878867837500076,19
14,0.0036913808029999744,-0.10697174036450004,0.016620400041000002,19
15,0.0202150913875,0.035516950947999976,-0.0798561072690001,19
16,-0.023041494748500004,0.027699518009499942,-0.0011498920679999802,19
17,0.020484113311499998,0.020711000446999965,-0.017040963864000034,19
18,0.024843822003499997,0.016611898433500003,0.03278045800599994,19
19,-0.014640690377999994,-0.07477488481750003,-0.05769672609149995,19
20,0.003696188582000023,0.061182856617499976,-0.09275087086500004,19
21,0.03276830352550001,0.03722966321549999,0.14530425517850004,19
22,-0.026077283986000045,-0.10116521832900002,-0.06159580343099995,19
23,-0.01481382249799999,0.05897179035250004,-0.06534727529649997,19
24,0.008121344684999999,0.0519413619285001,0.1641013422995,19
25,-0.04570966672300002,-0.0858931433435,-0.07588063373350003,19
26,-0.027527886013000012,0.021623077811499965,-0.08660954043950006,19
27,-0.018002520770499953,-0.018951103801000065,0.17678230628100003,19
28,0.0336834939565,-0.07404434527050008,0.05548613911749997,19
29,0.03234281353400001,0.092965148036,-0.09927206788550016,19
30,-0.019581435922,0.007219112627999982,0.009992381946499975,19
31,0.029946555306999984,0.0044961971929999974,0.01571035912500001,19
32,0.042433363526500026,0.033715651828499976,0.017270646384000023,19
33,-0.03345993112700002,-0.09450544643650001,-0.03230694442850002,19
34,-0.038216538168,0.04768342044150002,-0.08405516611649999,19
35,0.016914234875500034,0.03176330918000001,-0.034269471561499946,19
36,0.028437095119999988,-0.004307571484499995,0.03131627109800004,19
