window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,0.2588552909000015,1.758069801145367,13.368118328437122,27.389303497749886,20.163732445315407,6.802606884099998,6.082378663616332,20.235813117742143,33.989110915888745,16.808763132986474,24.675521379800003,24.31104554542688,38.63324680056601,43.01876094407457,59.18174600966809,8
1,15.277973501099993,16.196817057928154,12.71505302018896,17.815983231484214,28.373981636958995,4.590561067099998,8.210543045447785,18.794628681546165,17.568066770902718,75.47026631099108,17.00791245890001,18.247523748506172,15.444046148140686,8.802148326189698,30.63867177341137,8
2,1.355126624200004,1.2010140676973178,1.239744224480824,3.636804643562348,45.680612274605345,4.704745775899999,4.63583526050409,4.773278607414065,4.4890636665298835,127.12103152571476,32.3952136916,32.286462065388655,33.73500059799692,31.2290355108388,56.67691722225083,8
3,18.915674385899994,21.342830297635206,15.44394809465415,31.854967870894274,62.06228497031685,10.798498364400004,11.825147456616234,10.329063184451636,35.99900759301205,140.34377311239263,1.3653833161999955,1.6943759077265,2.8625152493705355,9.029323272204904,41.488321449198104,8
4,6.6192269265,5.033765815231842,5.214841635373603,14.157959775542393,56.927976692346206,14.414883188800001,14.729168308302485,17.42523589785879,18.706413222380114,162.1384320558137,11.6075514744,11.346450423594309,11.39951619646219,10.31918963347711,32.75021486171731,8
5,8.386047484,8.48739530908282,11.021756109312642,3.112767076241539,47.41051412240356,8.8106393873,9.09769862358867,14.9274986965546,26.06649756321984,150.2145553311641,12.258300522200008,12.682637473026798,10.38116205166075,11.38911025533155,30.797857718011134,8
6,12.518392764300003,12.772751645506684,18.702768251189127,14.240079124889144,44.812576472668525,0.6768929243999913,4.869825166090265,4.932085643639892,9.343417650372237,156.05148404038826,0.49400499239999895,0.9330775818473204,4.542183658882038,4.947567868290531,44.18810281248553,8
7,0.6154316186999962,0.7361199748955539,4.405484333177473,3.9360429869760294,45.18008787212444,3.7676347507,4.092340851858092,12.509839484656181,29.52111740123165,171.24951875956842,0.04545724780000171,1.2019223501470595,3.421576007429363,2.901692724647006,49.09607036013127,8
8,9.8882908938,9.898518428836272,7.250979075257248,13.87987198990493,45.55129242386408,8.835004501699999,10.397835551720688,11.022507646096933,12.543107747322074,168.43450167152392,3.5613402847999964,3.353009100563857,5.581435658038665,6.197609928148527,54.06391433479774,8
9,12.672537104300002,13.079697477552822,10.35316811594871,9.716047869479848,47.421666574705974,12.7478608411,13.98267524766604,17.371239385537496,27.57321469546929,158.62297256616975,8.191192887800007,9.001944063847624,7.217562915094445,12.653420027720625,57.77604643457848,8
10,5.667386254399998,5.480730587835502,4.330713215681194,7.230876619812394,45.278961660056815,3.8226734766000012,4.162346141731693,6.585698911519863,17.60986591059925,154.25506892496279,6.965098446099998,6.681511162718746,6.9740943896954635,8.111546722154081,53.10810137556572,8
11,16.080822458299995,15.614917941139698,14.874273172652607,25.493430882126667,65.47318788042288,4.479185925399999,5.016170631768059,6.328260361573839,10.203678398299862,145.7965047760216,4.224586779399997,4.588078324722258,3.3650816052402526,8.977689918574479,55.70850635550251,8
12,31.765645909399993,32.809294873864665,31.503791024065787,33.0430488569131,77.42014079615298,9.483863346099996,9.185797205996828,9.48997628667941,21.385514077810516,154.72771695104242,7.062493021599995,7.129832789061007,4.5506336970036525,8.260424820312757,58.194468473671385,8
13,2.714340167400006,3.4463482617415644,6.545885651903868,9.134369573166158,55.10716426497171,2.0782122408999957,4.3708634388164525,5.19303058432585,12.672484530610244,155.30521446712413,4.557746626100013,5.147824366710871,7.939069168594778,13.449413622964213,68.46762119921748,8
14,17.997327383000005,18.18268762571573,17.000664353298543,18.590373546639462,57.01962820291815,4.7615695733000045,6.256727138105572,4.7390009390104675,15.934577666193343,136.52560635287347,19.439067301099996,20.07178047334505,22.002954627308497,26.02148000842218,85.4066647759689,8
15,12.060664707399997,12.476833733678273,10.87610295829503,12.155457374601825,54.734417887132444,2.0564673304000003,3.217054732337173,7.959222072777675,15.76511552869995,153.37676016646125,32.623543389800005,33.01587372021162,35.87094336491426,40.99808711606502,104.58379582979511,8
16,5.338921234400013,5.268168716368787,5.138559316029856,7.540715052598476,51.98317187282674,2.5383178502999977,4.187052534054099,4.845542793174053,10.260401328405534,156.3850867451811,21.450318929399998,22.73503077001229,25.23798385232698,22.306977953472817,91.65685361591989,8
17,1.220778097500009,1.17026218714342,4.0063674092794885,2.797525867061401,48.13832099245054,1.6035961683999966,1.9171097644677744,3.280150496273366,6.404983287982073,138.93726885446392,0.21109941620001038,1.7891708055831799,3.9518425060258724,7.844565711788302,59.177795476829594,8
18,3.6124120248000153,3.829240612887948,3.5662850598335956,1.4767806675423185,50.18597507519516,0.4525782357999928,1.1736396399540256,2.121249138760333,5.35817665227745,134.40687279098415,1.5734289391000011,1.4753547002666467,1.5206668822784815,7.892282401488088,57.19655279179758,8
19,18.3897359012,18.776864284534753,17.134225945879187,19.877046089074117,44.55292216134562,5.117541368199997,3.4525926037916896,11.721747285043095,10.430449201507127,137.8890204896195,24.55773708860001,25.118538093544714,24.041499907472055,29.668450237960542,55.007958419590956,8
20,17.47190455309999,17.505209685917052,16.23949494802859,19.806339639642637,49.880476731007896,1.7647314820999989,4.036838096120913,5.752904319372128,7.085011698797795,129.1897856726117,31.822866653800002,31.62156585183274,31.782521452595155,34.365885263640266,56.253344006666,8
21,8.48114203459999,9.04513126208994,8.673279571033724,15.256904744038255,60.03807787931179,7.919179296999999,8.573997069593009,16.587853882626494,14.679392714311001,136.06938770557366,9.599155125399992,9.495914651406773,10.903210993604441,12.536101485381026,49.4983496308914,8
22,30.124946529000002,30.826012823778488,31.446494955127502,33.54200584596275,81.93115389468421,18.7339760583,20.07568670340544,26.59064231886578,23.329455438791022,154.4437775442885,0.6815600925000034,1.3720154506322018,1.0342114115710395,1.8435481189467835,48.13655790678292,8
23,19.022090072300003,18.900489108038013,20.646989622444153,26.291543773823673,68.50503977537836,15.530030276899996,16.413204094330982,19.88379873732718,26.930791464857304,165.31576915462747,13.740337028899983,14.06240401152429,13.064953129837505,12.583550048837644,44.09743910061449,8
24,3.848474463199995,4.828205899912897,5.457036452952518,1.760306735625643,44.425846416486564,2.485686861399995,1.8877472591831586,6.780962917004354,12.925101152635712,146.35620314567987,9.959527776599991,9.749657127782474,11.158007958302631,10.087817553957608,48.236658354391864,8
25,0.6444620008999955,0.5780040078462407,4.695524344329346,5.364737775838805,46.2245159059545,1.6347834849999945,3.8521869731900305,4.303253147458407,14.043723465252578,100.40849064622786,3.0110847002000014,3.426888769750365,2.494207537758678,3.6019576181094344,52.542270072720626,8
26,0.045298664799995336,0.9640849411353147,2.373025880765569,2.394715767464853,46.72282117343599,3.2504475629000034,5.405675730284095,5.537357897861694,17.63339709746522,112.86001934646119,1.4359011446999972,1.7599754675237953,2.6149127858544294,5.354598785761784,43.56017290816181,8
27,13.0039979005,13.581796955993543,17.974942124379794,11.623307398287002,43.116943424590126,3.684518879199999,4.553842315487794,9.315960055505005,18.275744084149995,138.0734221621491,4.000561670500009,3.4748083044242977,6.2939940874531946,5.322795197803364,51.77760215508999,8
28,9.918154835300005,9.155417654363346,12.82927127787574,15.457973523839568,45.89995398167979,0.48264466429999775,3.1521401578003934,17.458415488964903,16.80391473413701,140.77368698350125,2.7502607257000147,3.34648248754351,5.228665613889246,3.116734013095627,57.17323697460471,8
29,1.482863350999998,1.170647721083418,3.4297987885553853,2.472742074795169,52.767482074362285,0.6248385577999986,4.44373265672933,12.631959759753078,8.706024565630003,156.1370408134446,3.545480393500002,3.393511612510718,0.806071363181901,0.5822892131950153,57.93110425347723,8
30,1.4699282374999996,2.0274851676203203,2.5568624577100727,6.776701649562914,52.07681751182918,10.6244936228,11.441996965221625,17.70095769231597,18.7357169701763,160.33910955743946,0.7328013602000034,1.5479153726826826,1.4851077467103546,2.336842141995268,62.17150907635269,8
31,1.549552690500004,0.6802834670140461,2.214433545600588,3.0466287679451285,44.70601788906981,5.199118703300004,6.732741537894865,8.060412336830783,18.963795711156536,144.98513465039218,2.8278424884999946,3.955899977625861,0.9760763601361783,9.599754903381415,68.57048135297828,8
32,8.261778207900008,9.94898421869692,9.506581929662996,10.25521411389945,41.30985372372668,4.118467220700002,3.858017222326472,5.335529293265475,8.132644957955462,131.45157330486958,3.602324710599987,2.987447059803698,2.1526266683324993,9.101911264339327,61.97539442231893,8
33,11.349121452899995,10.180145889024105,12.44259473668605,11.073298060700505,40.07246622294031,9.569361619800006,9.982969611521463,11.689900018361376,24.322216042699708,146.54993759951114,4.548147343299991,4.96880300025635,5.693474618850268,9.282694029883535,55.848916576206435,8
34,10.579306067599994,10.78536781758557,9.59314146680332,17.028197043434034,57.67545820340688,6.258806748200001,6.240263136885323,7.6264712332531985,13.769037014510376,144.69215301691472,12.748337062299992,12.836268537682935,13.802214387126304,12.88588681144233,57.61629323188356,8
35,33.9248643996,34.722215614135415,33.64473051942203,42.43986825772014,87.06159418733718,3.1907405351000033,4.561678867017234,3.459885639737585,21.812707644383043,155.51900824408116,10.775506403500009,11.706093105437454,12.938470832629827,18.100811150496643,60.895837992942525,8
36,3.7643400696999993,4.874185229743893,9.176498222583135,15.544458023660242,61.97667581699197,0.7692001773999984,3.2860797243480735,3.7885393378002603,29.57321175352221,155.34078195733807,10.314475502000008,11.11394934038771,14.077609377553234,20.54863370635928,88.3634166915076,8
37,16.994810494699998,16.908248764684267,18.315619354344157,9.48480301794426,49.679480980119045,2.479013757800004,3.158097602229862,7.308570288281206,4.931242108230509,124.48494110723558,14.433627955599999,15.628106560042976,15.087085475037219,17.396322887994586,79.26386503127245,8
38,11.39767754100001,11.90957741097402,11.240408767859583,7.2724996611552255,44.346767460313664,1.5439723919999997,3.842908884444675,5.2620729931610795,9.508637059622819,110.72648396499723,6.057540234400008,7.088038361565056,6.978018897502143,8.02256208807266,45.43621571214643,8
39,9.188949386400012,8.161632520974498,8.593735662535993,12.572376432112765,52.18761141451964,0.5821062582000001,0.6983630553441248,9.217826475299402,6.378829839523437,120.7873825729807,9.7706588061,9.677080601444047,10.033518625309048,13.205116842886056,40.26761098876064,8
40,10.977715318500005,10.24928332330043,12.14607734229778,14.382757325819274,46.276082243673926,3.985280280999998,3.9102506269017936,10.239100202553926,13.41023755707244,150.90509062609334,5.645145353200016,5.737343814480466,8.151252330180471,8.644786927101233,59.098703550621074,8
