window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,0.613426376899997,1.1457807151914967,2.2161471448633434,2.519944237258966,8.864906936583901,3.4645131653999997,5.779153963718871,7.413175192319481,9.39898075738769,3.673185692594177,0.33286536409999723,2.4611605550282607,7.809878974716614,20.420062673556032,34.87468934022094,11
1,3.163604802599999,3.5509279140044616,1.4082531797790019,6.908900157708686,10.567121860120674,3.974445362700001,2.6111602566333,10.06825460181604,23.940859206739173,37.791132550238885,1.7633854522999997,1.7412980612781712,3.254645744820208,3.2728300680336715,16.532501096370076,11
2,0.5694916280999998,1.0908164444516613,3.2536112260551033,7.524135831690978,14.404588196972195,12.420295358400002,13.371778405739148,17.049278571577624,22.081408093672678,32.51125086119141,9.631756164999995,9.58261431345768,12.406162723807611,16.46002633111226,6.2900203650855495,11
3,2.865389586100001,3.3323939620957392,2.3542396730679513,5.36238071104365,17.436016749815764,3.3406719242999987,3.9121432421275,6.833950752028414,3.5856647484466535,23.238807288479276,1.1882882200000013,1.39822717761105,1.3784807057259965,5.700398755687698,9.242333695579223,11
4,1.5269005137000011,1.5096542089278464,4.4982543322687025,9.854761042349056,9.465335905614184,5.259106001599999,5.415397766578162,8.26567587891038,15.375859997117784,15.877328646632984,3.1059024086999996,3.194802092262985,4.278485125463949,5.918250937173892,7.558704644471811,11
5,3.189662845100001,3.5546240386670642,2.528367176009206,5.390715611240142,3.67008680262822,10.3886942685,11.088073334729447,12.828810661445203,17.606663550038547,20.436716324037977,13.7219150293,13.352314757405843,14.413105069067242,12.267413704925001,19.65311011431162,11
6,0.7263535280000006,0.7852409737137155,0.774338154128291,1.6448399441367967,6.468699457914256,6.1923275518,7.32685533988574,8.500478703050689,5.713587136368536,10.942986498697293,5.458983152399996,5.122512700695874,6.694609797346337,8.139113759713528,10.364380908202035,11
7,0.3242933560000001,1.1041577871982258,0.3744887104330265,5.779924312125457,12.731954904791934,6.938195932700001,7.345173564777159,4.740010399196733,6.773170947873056,24.389834137823296,9.564737672799996,9.61738237074911,9.060791232786418,10.009504095009982,9.620692382904178,11
8,0.6424646402000018,0.9865933746092386,2.025795291922978,4.367683046635152,9.787834312958253,0.27502751470000053,0.2357118698369432,3.1061761456218187,5.929143994131074,8.072965187731677,4.1476785275,4.566068174983568,3.680874225427482,4.845283645624851,7.136985150542841,11
9,0.3746944088000026,1.1582168211760695,0.6886942619378116,1.3936763815388722,5.727573306034757,1.4100876931999986,2.7306938040596944,2.9936537979090754,8.15201667678846,15.024517463646204,13.456752985799998,13.427842476286363,13.8114326801529,11.915929132352872,12.972085220328353,11
10,4.3963620069000005,4.577725858368446,3.9008922788894416,6.750876135272769,9.107766379742772,3.9798159697000015,5.457243067818379,5.683711999503784,9.523817087887329,12.927072344904575,3.8273444381999986,4.020872536407491,4.597570667878335,8.42991017391712,7.715122550704366,11
11,1.4187370928999994,1.4695978589348317,2.2722871902298567,2.599464464966064,0.85461552593326,0.9048930549000023,1.211528209317627,1.0019161011871436,4.1204527538966,1.3038752401580727,0.20034942519999532,0.3434433063844583,1.3181138888570896,2.3412176013730233,2.799500676219849,11
12,1.0577449552999987,1.0886790361457652,0.673160661050527,2.5440103806288583,5.163200127897954,1.0924910593999986,1.3174072073764835,2.611137145790631,4.017655065068736,10.125039685978358,0.7820621099999983,0.8986586534820749,1.6098117354447832,2.4628017846621977,4.271755908404897,11
