window,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,z1,z2,z3,z4,z5,user
0,5.433570237499998,6.375418705138207,7.699459122936663,12.34591321608078,20.530080768218088,0.5603849589000016,1.9924206241934654,6.913841898234006,10.770291725441025,23.276696812271304,1.3929270331000012,3.382636485952047,6.49645246524451,21.119928585725788,4.969036429812394,17
1,3.715469192099997,3.2599388502451503,6.6989712023413786,10.111916812541923,37.550393597447474,2.192214408499998,1.951898634911841,8.860048923301939,18.459450764702314,36.113852590073755,11.119013811500004,10.702650443626824,6.598493320219091,10.971183199810131,29.29902059364216,17
2,6.656063202399993,7.444424718221289,8.814182715337754,9.819013335636832,17.739488641872068,6.216249420500002,8.2671516967628,10.41826046138273,22.771708520078587,49.24453633462592,18.3036421874,19.251858219939155,21.433354082584177,24.497112100206675,48.89684665987703,17
3,13.716615150099999,13.362328123981113,17.488405483249604,23.131292134349017,21.673429174969204,5.240044505599997,4.170216735864038,13.526314601515528,21.08519149019959,67.46694186257687,6.096234164700002,6.323276795769962,10.732660269777234,17.13509546901623,49.011624845751754,17
4,7.813736753400001,8.590349296434013,6.36546595809689,14.58377542862918,10.762048290672496,14.659632765800003,17.323399562439693,27.76710107298604,12.676033610764534,59.570100345877115,14.841018475899991,15.857160177033215,15.200994418864449,24.48625730107961,64.66196705561921,17
5,12.650007374900003,12.091010521503742,17.71453572670332,13.863631335567092,16.76424864738421,10.220365282199998,12.639892327964839,21.423701997968728,19.982765752079928,71.3178790469713,7.348507351599999,7.317286056416892,9.767210815395412,12.82917924255197,53.12751163983292,17
6,7.198181863500001,7.446774435501576,6.043129996782473,8.129597761782454,16.20819207785964,20.799628308099997,20.45619950759302,29.25175726813872,23.77339175514278,73.49172410913181,20.270374289399996,20.137838900953362,22.715310357753488,28.264295412537333,53.61012952459102,17
7,2.031668171000002,1.4722789690759899,4.053410789032405,2.895848938737565,11.16865426840335,16.984765806,15.914317311158184,15.90016733902943,18.115961577464976,81.74057024011049,11.3685151401,12.353576748900586,13.552721215103281,17.08185040388398,52.73099267788366,17
8,2.2975351076999995,2.0411845647059037,3.7777154554283974,1.3428337918287798,9.017449903779177,21.446136937599995,25.168908995168298,21.37958048614192,46.06053042018358,91.97292377739979,19.927728495699995,21.05762959929519,21.255689532311504,28.945433158290736,71.11516613479775,17
9,3.5294387148999955,3.1919186086827156,4.451288857119054,1.9622723905243329,5.794355633020633,11.3515867842,15.69251767715234,22.96246488956232,23.571549693482144,82.81213738019629,20.261010732499997,19.864641182318742,21.73550082201659,31.830685356401553,71.49420722883272,17
10,0.8002204888999955,0.8897164342825222,2.957134153623995,7.411196143459143,15.194896615453786,24.7099539021,22.922748276609273,30.70812184850197,52.32822209785992,72.0866854461384,2.116345754099995,2.305136741574531,5.277197936433013,7.77626246199916,44.810472959239156,17
11,1.8187978294999994,1.9808455685511774,2.6071920935319137,8.38850307177975,9.675463357085158,6.9058433953999945,4.13867629428705,14.598663610179212,36.50759409860998,33.02410916415295,18.9475992495,19.592163985754965,22.358903577284885,30.195759640444766,54.59510766190625,17
12,1.888558220800003,1.9312135742715737,4.620565775732506,4.76572200607989,6.996218165110212,10.9865061398,13.762616367560689,9.031334352338243,31.716385158101968,56.281762475183996,18.8303760656,20.372081813571214,22.47873863505469,32.982129997354726,60.57697818825016,17
13,4.668262085900001,4.41359467235658,3.0747055677462787,6.655173200834158,7.6458778516839585,23.210187793199996,25.41182276461583,30.808728386158673,48.60215349062592,73.76823722101062,21.496312722800006,22.515682294747656,23.320654384224973,28.3538216786235,53.59643153201137,17
14,2.7330129774000023,3.4709936949510998,2.4006143237731967,6.422930599476966,12.21098617969531,17.482696286300005,19.40319331728835,15.455583197021767,33.66319686741232,77.16702659570518,14.913771668400004,15.013575872303182,15.831398209576863,22.84002249133131,51.11717275900188,17
15,1.4068450930000012,2.455938571096742,2.570706929561586,7.873839898718251,12.911055791918423,12.4232108981,12.703856503417363,7.046110692103297,30.60874016558456,59.617324557554696,36.4743234643,36.376799181924035,41.59223233815633,48.11693307856401,78.1409318081521,17
16,1.7343752893999982,2.0142524113106823,4.1874982602051025,4.865664374572983,9.91221752338111,24.204436323500005,24.44378320776914,36.79473846756255,40.20241374478798,71.14198218044949,24.644995238299995,24.880222382909825,28.60618595708917,26.923853061696153,62.53975978849723,17
17,1.383652895499997,1.308599673975939,1.8583984944284029,3.0893966092802936,1.3834740824263159,17.344508062199996,17.197953339455072,16.16833706396147,15.731058050807288,50.072492444941645,12.242474935699995,12.112678839692254,18.055260632226513,28.39977429852121,51.344861637412386,17
18,4.050202540900002,4.51371322976469,4.6129908901678265,4.220788739725298,3.846582090750893,5.8292067647,7.222427628598576,1.7944600747024582,22.945078952924046,35.96916047147891,39.77732698989999,40.246494128086255,42.440568930255864,53.28454271258899,73.69206888542168,17
19,3.0415843667000013,3.867421829845938,4.192079461915464,3.6772305275049164,12.632944872972645,32.32744315339999,34.1322518450425,45.26900118759599,52.38769527722821,83.60809557567946,19.6588495553,20.374664904946943,22.14960038455252,20.22283785130252,44.827109229118825,17
20,1.6694937790999944,2.416467750624478,1.5666133135565823,2.7082640829997247,0.9652822945322526,12.768378230000001,15.565441079593061,9.168787596231203,23.61591299165324,40.99227860577272,17.940161903900005,17.87142194030527,20.843230533357126,27.021587704441423,42.662918250460805,17
21,4.9724050379,4.709331439610761,6.000927637693004,3.877183153807796,10.870893370436924,12.181412369000006,12.381428566871737,12.1700948945654,24.443155217630167,36.47766654186869,31.626685029500003,31.160173588707554,37.776556246863244,40.48526508228197,77.64417653943097,17
22,7.3005336223000015,7.523078895232814,6.080574383375499,4.077501700808101,6.246401891004075,13.848782170899995,14.919023083823745,20.331753867677435,23.27657145283774,86.81046745797111,13.497417192099995,13.295098043747082,13.851745549899375,23.172626683651032,50.81256816811442,17
23,0.10493037170000274,0.4033461649406116,1.3223597965421647,2.2461359375204704,10.21743600885432,14.046787760299999,14.020612297817939,14.563287895704802,33.569687881963134,67.6210636668011,9.793991933400001,10.196104689498014,12.30294105746414,20.435021191676828,56.876727501490095,17
24,4.841415970100002,4.876080350110386,4.5240760559808315,5.781012476171604,18.672637335983605,11.711013871499993,11.821659222952613,12.54766024871763,18.427145367746576,79.1064974014178,13.691088520000003,14.229588373949722,13.667304546880507,25.87493826239925,63.61396439704174,17
25,1.8052514882000033,2.1100916897803588,1.2486028514988508,3.7527831897024915,8.40185628567569,15.284586402899997,16.263695253674907,17.969839602949573,28.661437522401766,49.029648953405726,12.544659309600007,12.579982501368477,12.700035110694424,22.51803269983468,58.86323141349142,17
26,1.724106180800006,1.8432204444927291,3.7768211926980104,10.495848937570003,7.025552526132868,22.627787939700013,25.7390744759915,28.861506571032557,25.068640267058548,92.00795960049527,20.8504489215,21.12460202050115,25.01170715220677,24.309966142622063,61.70048076402976,17
27,8.991047489600001,8.893445125566238,8.80787006251636,2.8866400974035473,16.61038882195022,18.853935221600004,22.83045978788849,23.533647105223547,28.661212341819063,74.46842080402651,17.620754394200002,18.41022765313735,22.25304208495592,28.244656943877068,54.490382702770425,17
28,3.970958319200003,4.042401792267692,3.839759834524502,5.069407466007331,5.059889216041913,19.102377425100002,16.560529500761056,13.57967945124665,38.696177686681104,99.27668926842321,27.27501247169999,29.271991722709863,28.553639317120385,38.515679950883055,72.62627656543799,17
29,0.7322042146999959,2.0500938500949317,7.087865842492668,7.30117452143996,9.098305816888857,11.182149043300008,10.642399343978457,27.68659256763052,23.0639833095747,68.84317016044315,2.7140796479999914,5.697264476519918,9.011148412466657,16.373602558769345,56.374071198936235,17
30,2.5309496365000017,2.0779325207530466,4.426071771767699,6.933108652646829,2.9292963069677755,12.045957860400007,11.767006772203647,31.549921886111722,19.24478147547692,52.02816949580156,2.2972161429,2.7893888386829957,7.149408684362343,16.57839143939055,44.55748228505305,17
31,9.024001758299997,9.683952027891438,10.003502280246408,11.53379592598939,9.726307971904347,3.1350919046999977,1.794303551757201,7.637977927997457,11.063439653729594,62.48149779698844,1.5412180488999994,5.454587328680539,14.332847503952026,22.249890749127104,63.49380677306435,17
32,10.377049627999998,10.00445747024191,10.458990473140496,7.833198471387344,15.818910489087267,11.188495025400005,14.21395363316143,16.382620520549562,27.304074661063943,57.435056349797506,19.007519371400004,19.09587501803116,24.128104490019727,27.895753220598625,65.63195938253385,17
33,4.566776400599998,4.29339384779872,4.260554200278824,3.2921137371544855,5.797528034963972,21.496505939200006,22.549787238147125,33.743967378261104,29.211000477051936,73.3946949260031,11.267368350800005,11.104648412874502,13.010281745457503,21.102714263742744,52.40216562094338,17
34,8.044460666699996,9.391453276973685,7.41550250622231,14.71936337926616,6.379763611394164,11.3246378317,12.159461586493077,8.589849690635235,22.3428093068161,62.93966044192747,21.5426598271,22.3013337000305,24.707459015563025,35.043639286030626,65.22860526135113,17
35,3.0173709424999995,2.797919658616183,5.375878090904332,3.65941290005018,4.746480050893106,20.2100139398,22.137310024868786,30.963398770795454,32.67083295438038,76.89711294433403,17.198827085699996,18.11363878327463,19.34811092957544,32.06898276882976,68.9670496893067,17
36,0.5586877696000028,0.7734244369260073,3.1679367725869594,3.744351654434686,9.514616854128795,6.219230316200001,8.142612058240335,5.965883401184162,16.302375541662713,73.82575325486438,17.233350200599993,17.02075205249023,15.851226993274999,24.524623149133834,79.96184692330995,17
