0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.26724637681159413,0.1837681159420289,0.6568115942028985,0.5455072463768116,0.8237681159420289,0.6753623188405797,0.5733333333333333,0.5084057971014493,0.888695652173913,0.6753623188405797,0.9165217391304348,0.8794202898550725,0.8608695652173913,0.8701449275362318,0.8052173913043478,0.888695652173913,0.888695652173913,0.8608695652173913,0.7588405797101448,0.8515942028985507,0.9165217391304348,0.9628985507246377,0.8423188405797102,0.9443478260869566,0.8979710144927536,0.888695652173913,0.8701449275362318,0.9443478260869566,0.9072463768115941,0.888695652173913,0.9165217391304348,0.8979710144927536,0.8979710144927536,0.9165217391304348,0.9165217391304348,0.888695652173913,0.9350724637681159,0.8515942028985507,0.888695652173913,0.8794202898550725,0.8979710144927536,0.9072463768115941,0.8330434782608696,0.9072463768115941,0.888695652173913,0.8979710144927536,0.8979710144927536,0.758840579710145,0.9721739130434782,0.9257971014492754,0.9350724637681159,0.8979710144927536,0.9443478260869566,0.8701449275362318,0.9072463768115941,0.8515942028985507,0.9072463768115941,0.9350724637681159,0.888695652173913,0.823768115942029,0.8979710144927536,0.8979710144927536,0.8979710144927536,0.8979710144927536
0.6197101449275362,-0.1501449275362321,-0.1501449275362321,0.8515942028985507,0.6382608695652173,0.6939130434782608,0.7217391304347827,0.8515942028985507,0.27652173913043465,0.712463768115942,0.777391304347826,0.8423188405797102,0.6939130434782609,0.8979710144927536,0.5084057971014493,0.7681159420289855,0.8423188405797102,0.7495652173913043,0.7402898550724637,0.8144927536231884,0.8979710144927536,0.5918840579710145,0.8515942028985507,0.8794202898550725,0.8052173913043478,0.7959420289855073,0.8515942028985507,0.8608695652173912,0.8794202898550725,0.8608695652173912,0.8423188405797102,0.8608695652173912,0.8608695652173912,0.8608695652173912,0.9165217391304348,0.8423188405797102,0.9165217391304348,0.8979710144927536,0.8515942028985507,0.8144927536231884,0.9165217391304348,0.8330434782608696,0.8701449275362318,0.8515942028985507,0.8330434782608696,0.8608695652173913,0.9165217391304348,0.8608695652173912,0.8794202898550725,0.888695652173913,0.8794202898550725,0.8701449275362318,0.8423188405797102,0.8608695652173912,0.8701449275362318,0.8701449275362318,0.8423188405797102,0.8701449275362318,0.8794202898550725,0.8423188405797102,0.8794202898550725,0.9165217391304348,0.8701449275362318,0.8701449275362318
0.07246376811594202,0.1837681159420289,0.1095652173913042,0.7959420289855073,0.8144927536231884,0.5640579710144927,0.6939130434782608,0.8144927536231884,0.8701449275362318,0.36,0.7959420289855073,0.8515942028985507,0.8330434782608696,0.3692753623188405,0.8052173913043479,0.8979710144927536,0.8423188405797102,0.7866666666666666,0.4713043478260869,0.4063768115942029,0.7495652173913043,0.7866666666666666,0.758840579710145,0.888695652173913,0.7495652173913043,0.8144927536231884,0.5733333333333334,0.8515942028985507,0.7959420289855073,0.6846376811594204,0.8330434782608696,0.7402898550724637,0.6660869565217391,0.6011594202898551,0.8330434782608696,0.7495652173913043,0.7310144927536232,0.8794202898550725,0.45275362318840584,0.7866666666666666,0.5733333333333334,0.8052173913043478,0.7217391304347827,0.6939130434782608,0.7217391304347827,0.8052173913043479,0.758840579710145,0.712463768115942,0.7773913043478261,0.7773913043478261,0.7866666666666666,0.712463768115942,0.8144927536231884,0.7866666666666666,0.7773913043478261,0.8330434782608696,0.7217391304347827,0.8423188405797102,0.7495652173913043,0.7217391304347827,0.712463768115942,0.8237681159420289,0.7681159420289855,0.7588405797101448
0.21159420289855058,0.41565217391304343,0.8144927536231884,0.7959420289855073,0.7866666666666666,0.8608695652173913,0.9165217391304348,0.8515942028985507,0.6568115942028985,0.9721739130434782,0.9814492753623189,0.9814492753623189,0.9628985507246377,0.9721739130434782,0.9907246376811594,0.9628985507246377,0.9907246376811594,0.9350724637681159,0.8144927536231884,0.9257971014492754,0.9072463768115941,0.888695652173913,0.9443478260869566,0.9443478260869566,0.9721739130434782,0.9907246376811594,0.9907246376811594,0.9165217391304348,0.9907246376811594,0.9536231884057971,0.9536231884057971,0.9443478260869566,0.9814492753623189,0.9536231884057971,1.0,0.9536231884057971,0.9907246376811594,0.9443478260869566,0.9536231884057971,0.9536231884057971,0.9814492753623189,0.9907246376811594,0.9721739130434782,0.9907246376811594,0.9907246376811594,0.9165217391304348,0.9721739130434782,0.9814492753623189,0.9907246376811594,0.9907246376811594,0.9907246376811594,0.9721739130434782,0.9536231884057971,0.9907246376811594,0.9814492753623189,0.9165217391304348,0.9814492753623189,0.9814492753623189,0.9907246376811594,0.9628985507246377,0.9628985507246377,0.9628985507246377,0.9814492753623189,0.9907246376811594
-0.39130434782608714,0.42492753623188395,0.3321739130434782,0.20231884057970995,0.42492753623188395,0.7866666666666666,0.6011594202898549,0.888695652173913,0.9165217391304348,0.6846376811594201,0.9165217391304348,0.6846376811594204,0.647536231884058,0.6104347826086955,0.536231884057971,0.777391304347826,0.7217391304347827,0.6289855072463768,0.8701449275362318,0.777391304347826,0.647536231884058,0.8515942028985507,0.6939130434782608,0.7681159420289855,0.7681159420289855,0.9350724637681159,0.8330434782608696,0.6939130434782609,0.7402898550724637,0.8052173913043478,0.8608695652173913,0.8330434782608696,0.8794202898550725,0.8052173913043479,0.8423188405797102,0.8794202898550725,0.8794202898550725,0.8701449275362318,0.8794202898550725,0.8237681159420289,0.8515942028985507,0.8237681159420289,0.8423188405797102,0.8608695652173913,0.8608695652173913,0.8423188405797102,0.8515942028985507,0.8701449275362318,0.9072463768115941,0.888695652173913,0.8423188405797102,0.8608695652173913,0.7681159420289855,0.8608695652173913,0.7681159420289855,0.8237681159420289,0.8144927536231884,0.8052173913043478,0.8423188405797102,0.8608695652173913,0.8052173913043478,0.7681159420289855,0.8052173913043478,0.7310144927536232
-0.20579710144927565,0.11884057971014472,0.45275362318840573,0.3692753623188405,0.02608695652173898,0.5084057971014493,0.49913043478260866,0.4342028985507246,0.42492753623188406,0.4434782608695652,0.45275362318840573,0.2950724637681159,0.5176811594202897,0.5826086956521739,0.6011594202898551,0.5918840579710145,0.7031884057971014,0.6846376811594204,0.6104347826086957,0.3692753623188405,0.7310144927536232,0.6939130434782608,0.6660869565217391,0.5455072463768116,0.5455072463768116,0.7310144927536232,0.5547826086956522,0.536231884057971,0.536231884057971,0.6289855072463768,0.6011594202898551,0.5733333333333334,0.6568115942028986,0.7588405797101448,0.6568115942028985,0.647536231884058,0.5084057971014493,0.6382608695652174,0.5640579710144926,0.6753623188405797,0.7031884057971014,0.6753623188405797,0.647536231884058,0.6753623188405797,0.7031884057971014,0.5547826086956521,0.6289855072463768,0.7031884057971014,0.7031884057971014,0.7310144927536232,0.6939130434782608,0.6104347826086955,0.6289855072463768,0.5826086956521739,0.49913043478260866,0.6011594202898549,0.6011594202898549,0.6289855072463768,0.6104347826086955,0.5640579710144927,0.6568115942028985,0.5918840579710145,0.6289855072463768,0.6289855072463768
0.6104347826086955,0.1466666666666665,0.17449275362318828,0.1466666666666665,0.8608695652173913,0.7031884057971014,0.8701449275362318,0.5455072463768116,0.7866666666666666,0.8608695652173913,0.6568115942028986,0.9907246376811594,0.888695652173913,0.7031884057971014,0.7959420289855073,0.9072463768115941,0.712463768115942,0.9536231884057971,0.8237681159420289,0.8330434782608696,0.8330434782608696,0.8237681159420289,0.9443478260869566,0.8701449275362318,0.6382608695652173,0.8237681159420289,0.7959420289855073,0.7866666666666666,0.8794202898550725,0.8330434782608696,0.777391304347826,0.8423188405797102,0.8515942028985507,0.8052173913043478,0.8794202898550725,0.6289855072463768,0.8330434782608696,0.8052173913043478,0.8330434782608696,0.8052173913043478,0.8330434782608696,0.8330434782608696,0.8701449275362318,0.8237681159420289,0.777391304347826,0.8701449275362318,0.8237681159420289,0.8052173913043478,0.8052173913043478,0.8237681159420289,0.8330434782608696,0.8330434782608696,0.8330434782608696,0.8330434782608696,0.8608695652173913,0.7959420289855073,0.7959420289855073,0.8423188405797102,0.8144927536231884,0.8330434782608696,0.8052173913043478,0.8144927536231884,0.8330434782608696,0.8330434782608696
-0.25217391304347836,0.23942028985507247,0.14666666666666672,0.5733333333333334,0.5918840579710145,0.6939130434782608,0.489855072463768,0.712463768115942,0.5826086956521739,0.647536231884058,0.8515942028985507,0.7402898550724637,0.7031884057971014,0.777391304347826,0.7866666666666666,0.7402898550724637,0.7310144927536232,0.8144927536231884,0.7402898550724637,0.8144927536231884,0.7681159420289855,0.8144927536231884,0.8330434782608696,0.7495652173913043,0.8515942028985507,0.8794202898550725,0.7866666666666666,0.8701449275362318,0.8144927536231884,0.8144927536231884,0.8330434782608696,0.888695652173913,0.8052173913043479,0.8423188405797102,0.9257971014492754,0.758840579710145,0.7402898550724637,0.9257971014492754,0.8423188405797102,0.9165217391304348,0.9257971014492754,0.8330434782608696,0.8052173913043478,0.777391304347826,0.8423188405797102,0.7866666666666666,0.888695652173913,0.9257971014492754,0.8794202898550725,0.8608695652173913,0.8144927536231884,0.9257971014492754,0.8052173913043479,0.8144927536231884,0.8515942028985507,0.8052173913043478,0.7588405797101448,0.9072463768115941,0.8052173913043478,0.8701449275362318,0.8794202898550725,0.9072463768115941,0.8794202898550725,0.8794202898550725
-0.2892753623188409,0.1373913043478261,0.30434782608695643,0.4713043478260869,0.4342028985507246,0.16521739130434776,0.4434782608695652,0.4342028985507246,0.37855072463768114,0.5918840579710145,0.2950724637681159,0.45275362318840584,0.888695652173913,0.17449275362318828,0.6846376811594204,0.6197101449275362,0.5918840579710145,0.6660869565217391,0.42492753623188395,0.5826086956521739,0.6846376811594203,0.8052173913043478,0.6753623188405797,0.7495652173913043,0.6104347826086957,0.4713043478260869,0.6568115942028986,0.6939130434782608,0.6753623188405797,0.7310144927536232,0.7495652173913043,0.7495652173913043,0.7773913043478261,0.7310144927536232,0.777391304347826,0.7031884057971014,0.7495652173913043,0.536231884057971,0.777391304347826,0.7588405797101448,0.6846376811594204,0.6660869565217391,0.7402898550724637,0.6939130434782608,0.7588405797101448,0.7031884057971014,0.7495652173913043,0.7681159420289855,0.6568115942028986,0.6011594202898551,0.6011594202898551,0.758840579710145,0.7866666666666666,0.7031884057971014,0.7217391304347827,0.6289855072463768,0.6939130434782609,0.6939130434782608,0.6382608695652174,0.6846376811594204,0.6753623188405797,0.6753623188405797,0.7031884057971014,0.7031884057971014
0.0353623188405795,0.08173913043478254,0.35072463768115936,0.5547826086956521,0.6660869565217391,0.7495652173913043,0.295072463768116,0.45275362318840573,0.45275362318840584,0.38782608695652177,0.8423188405797102,0.7959420289855073,0.7310144927536232,0.7866666666666666,0.6660869565217391,0.6104347826086955,0.7495652173913043,0.6568115942028985,0.42492753623188406,0.758840579710145,0.6753623188405797,0.6939130434782608,0.5547826086956521,0.6846376811594203,0.712463768115942,0.7217391304347827,0.7217391304347827,0.7588405797101448,0.777391304347826,0.6568115942028986,0.41565217391304343,0.6939130434782608,0.6939130434782608,0.7495652173913043,0.8423188405797102,0.6753623188405797,0.536231884057971,0.7402898550724638,0.46202898550724636,0.7495652173913043,0.7681159420289855,0.7773913043478261,0.7310144927536232,0.7588405797101448,0.6939130434782608,0.7217391304347827,0.7495652173913043,0.7866666666666666,0.7310144927536232,0.6568115942028986,0.712463768115942,0.6939130434782608,0.7217391304347825,0.7402898550724637,0.6568115942028986,0.6660869565217391,0.7310144927536232,0.6939130434782609,0.6382608695652173,0.7866666666666666,0.6289855072463768,0.6846376811594204,0.8144927536231884,0.7681159420289855
