window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,-0.010063190674000006,0.014806716612999997,-0.0056237034815000055,0.9931108880043307,0.6319117096033221,1.350958432057917,8.326672684688674e-18,8.326672684688674e-18,8.326672684688674e-18,1.3657941951729526,1300.0,825.0,1475.0,2,0,2,1,10,22,32,87,25,19,4,9,23,27,74,31,9,14,6,3,2,2,6,11,31,97,29,14,4,4,9
1,-0.012989857993000004,-0.028347431857500015,-0.134962383616,1.3806604035434067,1.1189503295559577,1.5888669985993582,3.8857805861880476e-17,3.8857805861880476e-17,3.8857805861880476e-17,2.0505302740070928,1675.0,25.0,650.0,4,2,6,18,29,60,48,26,5,2,1,5,3,31,66,54,24,10,4,2,3,3,7,16,29,69,38,18,9,8,9
2,0.016848946428000004,-0.06043159333650003,-0.11739136662800002,1.687728114948521,1.4951729268975575,2.3526921679078474,2.55351295663786e-17,2.55351295663786e-17,2.55351295663786e-17,2.8086375164365758,2725.0,1850.0,3350.0,6,4,9,22,20,51,41,30,13,4,1,12,16,44,57,29,20,12,6,3,1,4,8,15,35,81,35,14,3,4,9
3,-0.004339199887999977,-0.04712274680650002,0.060160663443999944,2.198753645449436,1.6397644112537504,3.2171393410406406,6.605826996519681e-17,6.605826996519681e-17,6.605826996519681e-17,3.6896797134127257,25.0,25.0,3700.0,3,9,7,15,19,24,30,38,45,10,15,27,57,49,19,13,10,4,3,3,1,17,15,19,64,55,12,6,7,4,9
4,-0.00020092965999999379,0.0697701363755,0.16232808669300003,2.5397292904373834,1.948712823284507,3.4418930425844754,7.605027718682323e-17,7.605027718682323e-17,7.605027718682323e-17,4.175154025677412,1200.0,1200.0,4775.0,5,10,10,16,16,19,27,33,46,18,24,41,51,37,15,9,6,3,5,9,20,14,9,48,50,39,4,4,5,7,9
5,0.024028414664000047,0.09992191028250001,0.007770658315500021,2.6416993708798966,2.1223667359659375,3.4383987162750005,6.661338147750939e-17,6.661338147750939e-17,6.661338147750939e-17,4.301355153521103,1925.0,3525.0,4850.0,6,14,9,11,17,18,27,49,35,14,40,43,43,36,9,7,6,8,6,2,21,14,11,49,58,32,3,3,4,5,9
6,-0.03401080801499996,0.008184093094000054,-0.04280057703049999,2.6494608346366606,2.018975605817409,3.3604792343008336,6.661338147750939e-17,6.661338147750939e-17,6.661338147750939e-17,4.1540763617127165,2350.0,3550.0,4925.0,11,11,8,18,16,16,33,40,32,15,21,43,54,40,16,6,7,7,3,3,20,14,10,53,61,27,3,3,5,4,9
7,0.03720618296700002,-0.04263883473299995,-0.010355274598500015,2.5941377508136974,2.012212209512598,3.265329291901563,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,4.056474774490149,2350.0,3550.0,3650.0,7,12,7,17,19,18,30,35,41,14,21,39,48,41,20,9,5,7,4,6,9,21,8,44,61,40,6,2,4,5,9
8,0.025009761495999983,-0.05839404377749996,0.038312758027999994,2.594031255396764,1.9527539839679844,3.3925254651161847,5.773159728050814e-17,5.773159728050814e-17,5.773159728050814e-17,4.105067529526724,25.0,1250.0,3025.0,8,9,10,16,19,20,30,34,37,17,20,35,48,41,26,6,7,2,9,6,13,17,8,18,63,60,8,4,2,7,9
9,-0.07793110240700002,-0.009593657460999992,0.053576825220499995,2.591401607436047,1.8965273891248224,3.358803481975271,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,4.094541866146814,1425.0,2450.0,2575.0,9,10,14,15,16,21,34,25,36,20,10,23,35,54,37,12,10,6,4,9,16,15,8,25,59,57,7,4,3,6,9
10,0.030850650790000027,-0.022233933898500053,-0.13354117860899997,2.614886326857059,1.9861263298341647,3.380719020325978,1.8596235662471373e-17,1.8596235662471373e-17,1.8596235662471373e-17,4.209954621381337,3525.0,3525.0,2350.0,10,10,12,17,13,21,30,31,40,16,10,30,44,45,30,17,7,4,8,5,18,19,11,36,55,43,6,3,3,6,9
11,0.014132843807500023,-0.04898196818199998,-0.045360324564000055,2.7923442403046113,1.922907811517671,3.510226642813226,8.104628079763643e-17,8.104628079763643e-17,8.104628079763643e-17,4.329008062553455,300.0,25.0,2250.0,12,10,17,12,26,21,24,31,30,17,6,23,37,48,36,22,13,6,5,4,17,15,13,33,53,49,6,3,3,8,9
12,0.019182863823000013,0.08354868729350003,0.08915315631200008,2.9669595419994508,1.9483674171156133,3.767750236472116,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,4.529140916421395,300.0,3475.0,1100.0,3,7,11,18,18,24,25,31,38,25,8,16,33,43,42,26,10,10,7,5,3,13,12,17,43,58,31,8,5,10,9
13,-0.009172494985999985,0.07513968727899996,-0.013780288153000005,3.015974233659964,1.9513727404917278,3.691976997004,6.836111537955602e-17,6.836111537955602e-17,6.836111537955602e-17,4.514798067626879,25.0,1125.0,3450.0,3,12,15,16,25,27,37,47,15,3,6,27,42,46,29,19,7,10,9,5,3,15,13,14,56,57,24,5,7,6,9
14,-0.006370886196999959,-0.03561246552349992,0.007089452844499982,2.960659435378328,1.8571319771598975,3.2719008604806246,1.3877787807814457e-16,1.3877787807814457e-16,1.3877787807814457e-16,4.223505868587983,25.0,1200.0,3525.0,12,14,16,18,26,33,28,39,11,3,6,25,39,42,32,28,6,7,8,7,16,14,10,37,74,32,6,1,4,6,9
15,0.07482363118750006,-0.04151556617649999,0.03251487896500004,2.8614648692620492,1.975694932584313,3.4307567038872335,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,4.2565704304383445,900.0,3625.0,2975.0,4,9,13,13,18,25,32,27,41,18,10,24,38,44,30,21,9,5,11,8,10,15,15,24,76,42,6,2,4,6,9
