window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,-0.019051734032000014,0.016721625596500037,0.0691133134165,1.8261369373469767,1.3267602081721839,3.1418075904237885,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,3.0237015771913516,25.0,2600.0,1900.0,1,2,10,14,24,75,44,13,14,3,1,5,1,5,22,31,86,27,9,13,6,11,16,67,66,20,6,4,1,3,12
1,-0.028580738978499994,-0.05465196714149998,-0.00950871348849998,2.0858821347027487,1.5158706994986075,4.044582393579082,2.4147350785597155e-17,2.4147350785597155e-17,2.4147350785597155e-17,4.175299694002864,1100.0,4225.0,25.0,1,2,10,22,38,47,35,24,15,6,2,5,2,9,35,35,52,31,20,9,15,18,23,56,42,27,6,4,4,5,12
2,-0.015112220046499982,-0.04859366067100001,-0.10170228424149991,2.500122434312595,1.5912417717757916,4.140342755530983,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,4.410243850747596,2075.0,850.0,1050.0,10,25,38,49,26,25,14,7,1,5,2,1,3,7,23,44,54,42,18,6,14,18,17,46,57,28,6,2,5,7,12
3,-0.012257845510499988,0.03852348988150006,-0.07533467987149998,2.8622441817375446,1.7285718226362137,3.9510320722774632,1.021405182655144e-16,1.021405182655144e-16,1.021405182655144e-16,4.625147065671752,2075.0,2650.0,4775.0,6,23,36,40,24,23,26,12,4,6,3,2,5,6,23,30,50,58,16,7,8,18,14,32,53,48,14,7,0,6,12
4,0.07258371593500006,-0.038231076048499936,0.02085222902399999,2.7219854194005126,1.687864259215638,4.385426427525856,4.218847493575595e-17,4.218847493575595e-17,4.218847493575595e-17,4.902103197832207,2075.0,3700.0,3675.0,3,22,28,41,28,22,26,19,8,3,1,5,9,13,26,32,40,50,17,7,15,16,12,39,52,39,14,3,5,5,12
5,-0.010507137012499945,0.017453734015999985,0.13016144817749997,2.6731832131232895,1.712533567196157,4.423223050579167,4.662936703425657e-17,4.662936703425657e-17,4.662936703425657e-17,4.861815601882233,25.0,2250.0,1600.0,16,30,20,40,25,25,21,14,7,2,2,1,8,14,23,38,40,46,21,7,15,12,11,37,66,33,12,2,6,6,12
6,-0.04885479753149993,0.12538661069599996,0.001538545142999972,2.4712114435108594,1.795303836360778,4.361902185263185,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.739684437967563,400.0,2075.0,4750.0,15,16,21,33,23,24,28,23,10,7,5,2,4,6,15,33,47,52,30,6,16,12,12,28,56,43,19,3,5,6,12
7,-0.02171672545699995,-0.062051668096499986,-0.11187791174149998,2.369428203830386,1.970962720875124,4.102326349051843,1.509903313490213e-16,1.509903313490213e-16,1.509903313490213e-16,4.555892404983263,1075.0,3025.0,4225.0,6,14,21,35,29,24,24,25,15,7,1,7,4,4,5,16,42,54,56,11,13,14,13,27,64,38,16,1,7,7,12
8,-0.029865068209999998,-0.01569998207149999,0.03299636016750003,2.5760278410783823,2.0362076173727255,3.846963556113205,1.1546319456101628e-16,1.1546319456101628e-16,1.1546319456101628e-16,4.49390359243781,25.0,175.0,200.0,8,24,25,45,20,29,29,15,2,3,2,6,6,3,6,16,38,52,59,12,11,13,11,39,63,46,6,1,5,5,12
9,0.10595306796349994,0.0035209114844999734,0.028720329250999974,2.5802720609979692,1.8322208762515262,4.541523345461793,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,4.90834793355986,25.0,2400.0,1075.0,5,29,23,31,30,32,29,15,1,5,2,5,4,3,14,21,42,54,47,8,13,10,14,21,62,34,25,8,6,7,12
