window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
17,0.011069752984499987,-0.017856172467000008,-0.010325528277000028,1.2371451151288704,1.261953633652485,2.249114922625798,1.8318679906315084e-17,1.8318679906315084e-17,1.8318679906315084e-17,2.577843112519566,275.0,4025.0,1450.0,3,1,6,11,28,60,57,25,3,6,6,10,24,40,56,32,16,5,8,3,7,12,37,23,27,27,23,23,11,10,2
18,-0.02370902261100001,0.016123137759500014,-0.04678718817750003,0.8444730261973628,1.2242346615552349,2.196072019983175,6.38378239159465e-18,6.38378239159465e-18,6.38378239159465e-18,2.4017202841582006,2075.0,1725.0,1450.0,4,4,11,13,26,42,43,32,17,8,7,8,26,33,51,45,15,7,6,2,2,10,11,32,26,35,22,29,24,9,2
19,-0.0018783676735000155,0.0022408079834999794,-0.033848661985000035,0.7964659730969167,1.1372384755671887,2.494709721501812,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,2.560149880789699,225.0,3700.0,3425.0,5,7,13,23,30,45,24,32,15,6,5,8,14,24,40,43,45,9,8,4,5,13,17,21,23,36,21,20,26,18,2
20,0.0014084298469999956,0.02137495062349999,0.0066658630529999804,0.8367095224401047,1.101430035055932,2.5820631267941807,1.7208456881689926e-17,1.7208456881689926e-17,1.7208456881689926e-17,2.612677470057845,4250.0,200.0,1075.0,6,6,17,19,32,43,23,44,8,2,7,7,4,13,30,52,44,22,11,10,5,18,21,21,18,39,18,21,28,11,2
21,-0.02007019462450001,-0.01775350474299999,0.01391064239199995,0.9352295851677097,1.2238404630252733,2.461614810238932,2.831068712794149e-17,2.831068712794149e-17,2.831068712794149e-17,2.612575541790995,600.0,2025.0,2050.0,1,9,8,20,18,40,40,42,13,9,8,4,8,18,33,60,39,15,12,3,9,16,21,24,25,28,25,21,22,9,2
22,0.015164036386000019,-0.018566536915499997,-0.00013696575649999875,0.9435542524841097,1.3134362958327614,2.4304104031568476,2.359223927328458e-18,2.359223927328458e-18,2.359223927328458e-18,2.637965334440021,3050.0,1425.0,2425.0,3,5,8,18,25,47,42,32,15,5,9,4,6,20,27,57,39,24,9,5,12,11,22,23,28,23,22,27,24,8,2
23,0.0016522977514999955,-0.0044051171870000076,0.01460048700199994,0.8849115306868941,1.311554008071184,2.4884100364758672,2.6090241078691177e-17,2.6090241078691177e-17,2.6090241078691177e-17,2.6578087947325235,2850.0,3450.0,4125.0,3,6,6,12,30,45,50,34,13,1,4,9,5,17,39,46,38,27,8,7,16,14,22,20,30,20,21,27,19,11,2
24,-0.01228779099950001,0.004064451832999989,0.00675202537150001,0.8383935669448024,1.2264845609953121,2.4472304521129216,1.7208456881689926e-17,1.7208456881689926e-17,1.7208456881689926e-17,2.5813174132195833,3225.0,4425.0,4600.0,1,6,8,7,13,39,47,39,27,13,9,5,9,19,41,44,36,24,9,4,15,16,21,18,21,29,18,31,15,16,2
25,0.022996566122499996,0.02468559786649999,0.03501315938850004,0.779043889342602,1.2593204345424736,2.3195317736767382,1.1102230246251566e-18,1.1102230246251566e-18,1.1102230246251566e-18,2.4341802236400945,175.0,2525.0,1125.0,1,5,6,8,14,34,50,48,22,12,3,6,7,5,28,52,45,30,15,9,10,13,23,27,23,28,28,20,11,17,2
26,-2.3893159999988644e-05,-0.037038392178,0.03793588403349999,1.1619229033167275,1.4352087009857046,2.2939795872556954,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,2.5745757594739986,825.0,25.0,1200.0,2,1,4,10,13,36,75,43,14,2,7,9,11,34,61,45,19,10,3,1,12,18,35,26,38,30,16,13,9,3,2
27,-0.022803188627999987,0.037620290746499994,-0.00572024408500001,1.2299207289577334,1.394642162957089,2.339484479154543,3.608224830031759e-18,3.608224830031759e-18,3.608224830031759e-18,2.663530948914083,825.0,25.0,3225.0,2,1,3,15,18,31,68,41,18,3,7,9,15,37,61,44,15,6,5,1,11,23,32,21,35,27,31,12,5,3,2
28,0.007274353055000011,-0.017463470670999973,0.051766724873000006,0.8770726821783724,1.3036006783108611,2.2142603118016,2.151057110211241e-17,2.151057110211241e-17,2.151057110211241e-17,2.44077928940022,1900.0,2775.0,2725.0,6,4,3,17,20,46,62,28,12,2,6,9,5,24,43,53,27,14,14,5,10,14,28,14,22,32,34,33,8,5,2
29,0.03220507354699999,0.0018661937175000103,0.008743385725000018,0.8344911854433514,1.2613641261609025,2.206827143137573,1.4988010832439614e-17,1.4988010832439614e-17,1.4988010832439614e-17,2.4151243254294146,1950.0,1025.0,3125.0,4,0,3,12,25,39,54,36,17,10,6,9,5,33,52,44,23,16,11,1,12,16,28,13,23,32,30,30,14,2,2
30,0.015087154879499982,0.05927211053049998,-0.07816722313550004,0.8987750755532141,1.378464371120526,2.355289627381678,1.4988010832439614e-17,1.4988010832439614e-17,1.4988010832439614e-17,2.5813747420087596,25.0,3075.0,4175.0,6,9,13,31,29,32,39,22,11,8,3,6,10,18,56,51,33,8,12,3,14,22,29,26,31,26,28,18,3,3,2
31,-0.02392261393,-0.05594351386249994,-0.05193539460299993,1.0092272952433001,1.4081984961738192,2.431222447775848,1.0547118733938987e-17,1.0547118733938987e-17,1.0547118733938987e-17,2.6738537248374956,25.0,125.0,2150.0,3,9,15,30,43,60,24,13,2,1,6,7,10,15,57,50,36,9,8,2,7,16,25,27,38,22,34,19,8,4,2
32,0.005965726216500002,0.0040216057285000165,0.007295432739499951,0.9959147633583428,1.2973871489761994,2.199253520602351,1.4432899320127036e-17,1.4432899320127036e-17,1.4432899320127036e-17,2.448310882426742,2100.0,1125.0,25.0,3,10,11,22,51,67,22,9,3,2,6,6,9,24,46,61,32,10,5,1,4,12,17,27,32,32,36,31,7,2,2
33,-0.0260238644665,-0.015225013765000012,0.08860766815850005,1.0409730808169368,1.3405128911938433,2.1206712340698393,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,2.367982399528941,25.0,1050.0,3150.0,2,7,14,14,41,61,37,14,7,3,9,2,13,18,56,55,25,14,7,1,10,14,25,21,43,34,27,19,5,2,2
34,0.0002330877549999788,-0.013916027434500012,0.02405842788600002,1.0845284294417674,1.2466846790436261,2.3095307044914253,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,2.492671073467793,3500.0,4500.0,25.0,2,3,12,16,33,32,37,36,20,9,5,6,5,10,25,49,51,25,15,9,10,16,19,19,47,33,24,19,11,2,2
35,-0.004224818608499996,0.006103670697500028,0.009351853604999993,1.0789640993595973,1.2982605348945042,2.2703429638262236,6.245004513516506e-18,6.245004513516506e-18,6.245004513516506e-18,2.5024736877981386,25.0,2900.0,1850.0,5,13,23,25,37,33,38,15,9,2,2,4,4,8,10,23,69,44,22,14,3,9,15,34,40,38,34,20,4,3,2
36,0.016456970173000008,0.012308027790499998,0.005755388721000021,1.0319448523819534,1.428003770334534,2.2329784865599414,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,2.5307313286442636,25.0,1400.0,4375.0,6,11,20,16,51,44,28,14,7,3,2,7,6,5,11,27,54,44,27,17,2,6,20,37,41,32,31,25,3,3,2
37,0.03163203465700003,0.02415377627499999,-0.040245838706499996,0.9543346200714284,1.369682916276664,2.1190680651186975,2.4980018054066023e-17,2.4980018054066023e-17,2.4980018054066023e-17,2.397004842036915,1000.0,25.0,1000.0,5,14,11,22,60,46,21,13,5,3,8,6,6,10,32,60,44,17,15,2,1,8,18,26,28,31,31,28,22,7,2
38,-0.027397708231499986,-0.04133583868599998,-0.053379332664500005,1.0483188575306817,1.370750733104929,2.050072486895386,2.2759572004815708e-17,2.2759572004815708e-17,2.2759572004815708e-17,2.3863535553511177,25.0,25.0,2050.0,6,12,9,17,35,52,45,16,6,2,8,7,7,9,35,58,41,21,12,2,1,11,16,20,31,25,45,31,13,7,2
39,-0.009043009501500006,0.057859698665000014,-0.04057096507649999,1.0561687667247408,1.3735368712882237,2.1626018574680606,3.441691376337985e-17,3.441691376337985e-17,3.441691376337985e-17,2.5156212875601676,2500.0,1425.0,3075.0,5,9,12,5,21,43,40,36,20,9,8,5,5,13,28,55,39,29,13,5,3,10,26,23,24,24,39,22,18,11,2
40,-0.003354972132000002,0.0033653666804999718,0.047127361074000014,1.0936982448163237,1.3849933492096438,2.1810048094172214,2.3869795029440865e-17,2.3869795029440865e-17,2.3869795029440865e-17,2.52550832145428,1025.0,1425.0,3150.0,13,5,15,25,38,52,28,13,7,4,8,6,4,15,28,60,40,20,13,6,6,7,19,25,23,32,35,21,20,12,2
41,0.028580094366999997,-0.034212812108,0.03929708046200005,1.0346319848632848,1.3396350508103143,2.164331689705157,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,2.462495126731413,1025.0,3100.0,2025.0,9,8,14,22,34,58,36,10,5,4,6,8,3,12,32,54,40,25,15,5,6,17,20,23,27,32,31,25,16,3,2
42,-0.02124206550600002,-0.03259218000049996,0.035256976950999996,0.9252690886038598,1.3524786950623824,2.1218771558264056,3.3306690738754695e-18,3.3306690738754695e-18,3.3306690738754695e-18,2.3806163719178217,1800.0,2050.0,2575.0,6,5,13,18,19,50,49,22,11,7,5,7,7,8,23,45,52,28,15,10,7,15,24,23,33,27,29,24,14,4,2
43,-0.012470925189500019,-0.023653533894999995,-0.0005964036605000045,1.0282903297666661,1.360844369363901,2.110291593718493,1.672273430841642e-17,1.672273430841642e-17,1.672273430841642e-17,2.4104559814038464,25.0,25.0,3075.0,2,6,9,18,34,55,40,22,12,2,4,9,7,14,33,66,39,19,7,2,7,13,12,24,18,38,21,41,17,9,2
44,0.021172843123,0.05163871159899999,-0.06722322900450003,1.0064057669620308,1.3169425396743073,2.118510704569367,1.1102230246251566e-18,1.1102230246251566e-18,1.1102230246251566e-18,2.393868100908428,25.0,1050.0,3100.0,2,2,11,18,38,51,37,26,12,3,5,7,5,7,38,73,39,15,8,3,7,10,16,20,20,41,24,31,24,7,2
45,-0.020674593326499985,0.0019155949270000048,-0.0603268667625,0.9538969745803512,1.3564510767096476,2.131229481392209,3.3306690738754695e-18,3.3306690738754695e-18,3.3306690738754695e-18,2.398559962855498,25.0,4100.0,3225.0,3,13,18,29,44,31,28,21,11,2,7,9,5,12,28,67,36,20,11,5,8,9,16,19,19,45,25,27,25,7,2
46,-0.00679002626799998,0.016493739712499993,-0.004995661071999999,1.0864941229980287,1.3133668184647993,2.233007669938423,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,2.508934922449102,1050.0,25.0,1025.0,2,3,13,16,27,53,45,27,10,4,2,8,7,4,22,42,58,33,15,9,5,16,16,23,28,31,16,39,18,8,2
47,-0.012784816561500024,-0.036787565328000024,0.08698727322599996,1.108567346013584,1.2966930350680979,2.1739002098460842,7.549516567451065e-17,7.549516567451065e-17,7.549516567451065e-17,2.4394079410902303,1050.0,3150.0,3150.0,3,6,13,14,18,50,56,28,8,4,3,8,6,6,26,70,42,26,10,3,8,14,24,27,37,20,38,21,8,3,2
48,0.012003927601999996,-0.06250235153099996,-0.029946309160499996,1.121388577160765,1.3867049990314846,2.0477763679239076,1.0685896612017132e-17,1.0685896612017132e-17,1.0685896612017132e-17,2.4055786556874605,25.0,1075.0,1600.0,4,11,8,12,30,47,48,33,6,1,5,7,8,8,49,58,30,22,6,7,11,15,22,29,38,33,32,12,4,4,2
49,0.022364253909500035,0.08453572425650002,-0.061338919349499976,1.1663398344364364,1.4436559087872267,2.121057890414677,6.702971511174383e-17,6.702971511174383e-17,6.702971511174383e-17,2.5187526751576503,1675.0,2525.0,4375.0,10,10,6,15,33,51,38,26,9,2,8,4,6,10,34,56,39,28,8,7,4,15,18,29,23,38,37,14,19,3,2
50,-0.016389878936000003,-0.0002512293320000092,0.11220197975400001,1.0679523156304587,1.4149130455091468,2.0670497118526927,3.0808688933348097e-17,3.0808688933348097e-17,3.0808688933348097e-17,2.4331776229417548,2550.0,4200.0,975.0,5,12,7,16,28,57,38,21,14,2,7,8,5,10,37,50,36,32,10,5,5,9,14,22,21,33,29,38,20,9,2
51,0.009235105659999984,-0.049543430314499995,0.016902064614499973,1.0617646394439466,1.4303522680071383,2.0094086436909255,1.3600232051658167e-17,1.3600232051658167e-17,1.3600232051658167e-17,2.394305326938369,2100.0,675.0,4150.0,4,10,9,16,29,59,37,23,9,4,4,6,8,2,24,55,49,32,13,7,3,13,19,20,21,41,41,30,10,2,2
52,-0.0015883967305000025,0.06996231138650003,-0.08615981998750007,1.1058005577967687,1.351394618327797,2.0793695048019694,2.067790383364354e-17,2.067790383364354e-17,2.067790383364354e-17,2.4255681233094775,2150.0,3175.0,2125.0,3,7,14,20,49,57,28,16,5,1,3,2,8,6,24,44,54,39,14,6,3,15,17,30,24,35,28,32,13,3,2
53,-0.012894188164499991,-0.011959400419000031,0.04800185406950003,1.0123490077052901,1.2350228153188867,2.0574519579384933,1.0963452368173421e-17,1.0963452368173421e-17,1.0963452368173421e-17,2.3031289697033785,25.0,3200.0,4725.0,1,7,13,18,57,56,34,10,3,1,8,6,10,24,22,44,42,26,12,6,2,6,9,27,22,43,30,33,22,6,2
54,0.048758971156,-0.02067377914399996,0.022930287903499984,1.0016468526807674,1.2074133768797213,2.168081263291676,1.5543122344752193e-17,1.5543122344752193e-17,1.5543122344752193e-17,2.372616583348541,4000.0,2050.0,4200.0,5,4,8,9,24,36,47,35,22,10,8,4,9,18,32,51,38,17,16,7,2,7,12,34,23,35,43,21,17,6,2
55,0.007472923371999991,0.04684703871700001,-0.05709316699350003,1.1703074695250701,1.334779104244226,2.25299727519324,1.915134717478395e-17,1.915134717478395e-17,1.915134717478395e-17,2.5929773601755954,1250.0,1650.0,2025.0,3,8,10,12,21,19,46,45,26,10,5,6,3,18,28,58,42,23,12,5,8,13,22,29,33,24,31,18,17,5,2
56,-0.04361732436050003,-0.051459019755500025,-0.05154544826449998,1.1507189951222316,1.4750816652094694,2.1398069718430324,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,2.565475782816466,25.0,2475.0,4025.0,5,7,11,9,22,36,49,40,16,5,9,5,7,16,32,50,42,21,10,8,5,16,19,29,37,25,28,22,17,2,2
57,0.001754820924999993,0.015076277571500008,-0.01743093167100002,0.9667940879030454,1.3357595446755095,2.0834547743425866,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,2.4207490179156372,25.0,3050.0,25.0,2,4,9,12,20,55,49,34,9,6,6,5,7,9,35,57,46,18,9,8,5,14,20,29,23,21,25,29,20,14,2
58,-0.000858899742000006,0.01809077814900005,0.05634315621050002,0.9012892717654932,1.2374840111214138,2.1624546737475523,3.497202527569243e-17,3.497202527569243e-17,3.497202527569243e-17,2.4091509189597318,2650.0,1025.0,2125.0,2,5,9,16,31,45,41,34,12,5,8,6,4,17,40,55,43,13,6,8,4,15,11,28,21,26,34,30,21,10,2
59,0.006614242390500001,0.020485969026499986,0.05314465936949991,0.9987793663121355,1.4424853244977776,2.2727405033868924,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.5735444060611234,2375.0,2550.0,2050.0,3,5,9,14,32,33,49,33,18,4,5,11,14,56,78,22,10,1,1,2,7,13,10,25,19,27,30,39,17,13,2
60,0.01113849258,0.04180452223749997,-0.02256140604849997,0.9461541174375251,1.3272411239131714,2.2066845190340016,1.0226194890883277e-17,1.0226194890883277e-17,1.0226194890883277e-17,2.4184241723721325,25.0,4725.0,2200.0,3,4,8,12,27,40,52,36,15,3,3,6,14,66,80,19,6,3,1,2,6,11,10,26,26,36,23,34,17,11,2
61,-0.033151078256499995,-0.09923648962700002,-0.04345297469650001,0.784250452455465,1.1606007399380995,2.074769307840772,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,2.2132161266536308,3350.0,3650.0,4050.0,4,1,5,13,20,29,47,47,22,12,6,7,9,38,70,48,12,3,3,4,3,12,12,25,24,36,33,35,13,7,2
62,0.0036538536070000126,0.00729659311999997,0.02222140088699998,0.7783814202234326,1.2568027248834128,2.040082253579177,3.497202527569243e-17,3.497202527569243e-17,3.497202527569243e-17,2.268373458659235,25.0,4450.0,2125.0,2,2,11,19,34,46,58,16,10,2,5,9,7,31,54,52,23,7,5,7,10,12,16,22,19,29,28,33,18,13,2
63,0.028477404314000018,0.05830966504949999,0.02139929102199999,0.8061870538175561,1.1352153852839009,1.8813884205142388,4.579669976578771e-18,4.579669976578771e-18,4.579669976578771e-18,2.1047973362181547,3175.0,4700.0,4950.0,5,11,17,18,42,42,38,18,6,3,6,7,9,45,65,34,16,8,6,4,8,14,13,28,30,29,22,32,15,9,2
64,-0.006176569558499981,-0.06025081479849999,-0.031910204488499995,0.8004136323330052,1.150768710583381,1.8385906995025234,3.497202527569243e-17,3.497202527569243e-17,3.497202527569243e-17,2.076926757051547,3250.0,250.0,100.0,6,7,16,14,31,48,41,21,8,8,4,9,5,24,78,42,23,6,5,4,9,14,14,23,32,29,24,34,17,4,2
65,-0.0050284027034999965,0.021173110257999967,0.017350781376000005,0.7047412208524731,1.1843439208032713,1.8804848814093156,2.2898349882893855e-18,2.2898349882893855e-18,2.2898349882893855e-18,2.104315981346569,1150.0,3500.0,3350.0,7,3,16,23,34,52,42,10,8,5,5,9,5,17,75,46,25,8,6,4,12,14,18,24,27,25,22,34,18,6,2
66,-0.0017941923684999994,0.051755844778,0.007043466552999973,0.7908734540040675,1.1531917644102214,1.8385738153783862,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,2.053074313986762,2100.0,1250.0,3400.0,2,1,5,14,28,38,65,29,14,4,4,8,8,51,62,41,13,4,3,6,3,10,18,36,39,32,42,17,2,1,2
67,-0.023000768066500008,-0.08670061452149996,-0.03777445264950001,0.8698377673545291,1.258047723131839,1.9440822243439484,8.049116928532384e-18,8.049116928532384e-18,8.049116928532384e-18,2.2274882059774925,1150.0,125.0,550.0,2,1,7,22,26,50,49,25,14,4,6,8,9,37,65,46,12,9,4,4,6,11,21,33,30,33,46,16,3,1,2
68,0.014030615587499991,0.01239763104100001,0.03687832205999996,0.7766466452985353,1.287637575007725,2.017529840496504,3.3306690738754695e-18,3.3306690738754695e-18,3.3306690738754695e-18,2.293372245927757,1050.0,3325.0,3200.0,4,11,10,28,43,47,33,13,8,3,7,5,11,31,51,53,22,12,5,3,8,10,22,30,21,25,29,32,18,5,2
69,0.01833689187649999,0.044083287817000015,0.04200766168699998,0.7474007161410651,1.1909670070531795,1.9922674203629267,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,2.181583124711949,25.0,2525.0,4800.0,5,7,18,26,47,54,28,10,3,2,4,5,6,20,69,55,24,8,6,3,7,11,25,32,35,25,32,26,5,2,2
70,0.009363805535000002,-0.04551905551799998,-0.026969709138999935,0.8020658259220281,1.1382637303986736,2.1878988484388273,1.491862189340054e-17,1.491862189340054e-17,1.491862189340054e-17,2.3363205257882393,4150.0,50.0,4200.0,7,9,24,30,39,47,28,10,3,3,3,6,7,12,35,60,49,18,4,6,11,13,23,29,29,23,34,25,11,2,2
71,0.001429814728999997,0.025816273379499998,-0.05265109436199995,0.8119211122798929,1.120215717068822,2.128962543258493,2.997602166487923e-17,2.997602166487923e-17,2.997602166487923e-17,2.3160417096015973,2100.0,3250.0,25.0,12,8,27,37,33,42,30,4,6,1,7,6,4,31,54,43,28,14,9,4,8,13,26,31,28,23,30,29,11,1,2
72,-0.04860637619099999,-0.022922569163500044,0.09362260021150004,0.9724040970665716,1.1842635068680547,2.1557720453476477,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,2.3354095725123973,225.0,4400.0,2100.0,2,0,2,2,8,31,63,57,22,13,4,8,5,21,56,48,29,14,9,6,2,1,7,34,35,41,29,34,13,4,2
73,0.003219969782999987,-0.01972407994950005,0.07992336332000001,1.0339878253397554,1.2141521552886168,2.38539634140885,3.2751579226442116e-17,3.2751579226442116e-17,3.2751579226442116e-17,2.545946162565761,1225.0,2775.0,1425.0,2,0,2,4,9,29,58,58,24,14,8,8,5,39,59,51,18,4,6,2,4,7,9,28,29,35,35,33,16,4,2
74,0.024058090202000032,0.04572530552399999,-0.1178665300125,0.8354307755579156,1.1114681174269072,2.1920688137954025,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.3225888220289246,1050.0,4675.0,3750.0,2,4,15,25,29,52,40,18,11,4,6,7,5,43,64,51,9,8,5,2,2,11,11,19,27,33,29,28,31,9,2
75,-0.013938669235000001,-0.015079744085499992,-0.05489442439049995,0.8019024572998793,1.0598376516156454,2.122259352539824,5.273559366969494e-18,5.273559366969494e-18,5.273559366969494e-18,2.2365931051168837,1050.0,4250.0,2975.0,6,4,12,17,32,36,34,40,9,10,5,8,10,30,47,51,32,7,6,4,12,11,14,22,21,34,21,33,22,10,2
76,0.006597003377499994,0.012727270244000015,0.06949521326750001,0.8257601474316636,1.1116896741048783,2.100464596363696,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,2.292807902542564,1725.0,3625.0,2675.0,5,5,9,13,23,25,50,40,22,8,10,7,21,47,70,28,6,6,4,1,6,12,19,22,29,21,22,29,29,11,2
