window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,0.027644390737500007,-0.01664513266700001,0.02029632979500005,1.4140722655633848,1.2360354194499334,2.6171634979300533,1.2212453270876722e-17,1.2212453270876722e-17,1.2212453270876722e-17,2.0976891424895894,25.0,3275.0,175.0,2,0,6,12,30,98,41,7,3,1,8,13,108,52,13,2,1,0,1,2,7,4,44,124,15,1,0,2,1,2,15
1,-0.0035361376965000035,0.011701426915000004,0.01034689583699997,1.563718951532229,0.9100583092796973,1.354869581727559,2.886579864025407e-17,2.886579864025407e-17,2.886579864025407e-17,1.987539577119098,25.0,25.0,25.0,2,1,6,23,24,32,60,34,13,5,5,11,20,55,50,28,15,10,5,1,14,23,9,36,54,35,14,7,4,4,15
2,-0.023068194143,0.01782311632799999,-0.03215149710750002,2.0512725291139375,1.1415200797258447,1.6235144724938704,7.494005416219807e-17,7.494005416219807e-17,7.494005416219807e-17,2.5142636042863926,3950.0,4025.0,25.0,1,2,7,12,25,31,48,42,24,8,10,12,29,38,45,28,22,12,2,2,2,12,26,18,77,33,15,7,8,2,15
3,0.05354828104750002,-0.025326070445499966,0.023090637363500022,2.6508059406583606,1.449430755718564,2.178126170984356,4.218847493575595e-17,4.218847493575595e-17,4.218847493575595e-17,3.1692458880563383,25.0,2425.0,2250.0,4,1,10,16,27,39,58,27,15,3,18,47,64,41,18,4,3,3,0,2,6,9,22,16,81,37,13,11,2,3,15
4,0.03792248942350002,-0.024967131042499986,-0.07758354436250002,3.3097438710616043,1.556444015226073,2.7551447473495383,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,3.9933004943921895,2175.0,1550.0,1775.0,6,4,13,15,25,28,54,30,18,7,11,35,60,62,15,5,6,4,0,2,13,20,19,11,64,34,12,17,4,6,15
5,-0.04897209010849995,0.07853538810350001,-0.021129003688500028,3.486347148811397,1.605094234858269,3.144260338416902,1.8596235662471373e-17,1.8596235662471373e-17,1.8596235662471373e-17,4.380537613606444,2200.0,4775.0,3250.0,7,6,10,18,28,31,44,28,19,9,11,22,37,52,42,13,7,6,6,4,26,23,14,33,46,17,18,12,5,6,15
6,-0.004970381944499973,0.04368837162999997,0.09985479685349995,3.3644504588419077,1.6294396042490051,3.253913709856154,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,4.340838278822057,3250.0,1250.0,2175.0,5,5,12,20,28,37,40,29,18,6,14,27,38,51,38,11,5,4,8,4,22,19,13,34,53,22,13,14,3,7,15
7,-0.06994899643099999,-0.11740692248899999,0.05170249348250001,3.3494491822033985,1.7518417877103363,3.175821239837835,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,4.346200025932954,3300.0,3750.0,3975.0,6,5,12,19,24,39,44,28,21,2,9,22,32,59,48,14,2,7,5,2,22,13,17,30,64,17,17,12,3,5,15
8,-0.07593793847000004,-0.04149468998149997,-0.023505677572500012,3.3762201524080946,1.7840938754715168,3.2538940712992193,7.66053886991358e-17,7.66053886991358e-17,7.66053886991358e-17,4.438685494743933,1125.0,1850.0,4325.0,5,6,12,20,25,38,46,25,18,5,11,18,29,51,60,12,4,8,5,2,5,20,24,13,69,25,20,11,5,8,15
9,0.05416372362549996,0.09593695485349993,-0.06300484383400001,3.226066228454406,1.6007725872004455,3.146961614358788,6.217248937900877e-17,6.217248937900877e-17,6.217248937900877e-17,4.199943233715864,1125.0,4550.0,3225.0,6,5,12,20,27,45,41,25,12,7,5,8,30,54,57,23,7,8,6,2,2,21,25,14,68,30,20,10,3,7,15
10,0.085510857964,0.010883459382500021,0.031403576796000005,3.046287025883451,1.5319197669264912,2.830664732932072,8.999745393367676e-17,8.999745393367676e-17,8.999745393367676e-17,3.8959976510246976,1075.0,2350.0,4275.0,6,2,10,16,27,31,48,36,15,9,7,27,36,54,43,13,8,9,1,2,17,20,17,40,54,20,16,8,6,2,15
11,0.021565292792500034,-0.04813785554499995,-0.0230716966505,3.0883707392760464,1.3588039980396538,2.653206485833263,4.218847493575595e-17,4.218847493575595e-17,4.218847493575595e-17,3.805009875937441,2200.0,2650.0,3250.0,8,3,12,10,23,24,47,32,31,10,6,16,26,28,42,53,12,5,6,6,21,17,13,31,59,23,17,9,3,7,15
12,-0.021267511654499978,-0.0062857939569999875,0.04296982073849999,3.2699486763035854,1.465899279434431,2.9537185885962893,7.993605777301127e-17,7.993605777301127e-17,7.993605777301127e-17,4.143539712309568,25.0,1250.0,4425.0,2,8,4,19,24,31,47,35,22,8,4,16,23,34,57,44,9,6,4,3,2,13,29,18,65,34,21,4,6,8,15
13,-0.0045336138704999696,0.05585477554700002,0.04311744375949999,3.149010073890606,1.5487212426910846,3.0546635415087753,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,4.14092298872753,25.0,4700.0,4750.0,4,4,4,15,32,39,38,38,19,7,3,16,25,36,52,39,13,5,8,3,4,12,26,20,65,31,20,9,6,7,15
14,-0.011754555463499936,0.020741056907999978,-0.06273248073,2.885471399930605,1.5831162819245375,2.769804441315813,7.827072323607353e-17,7.827072323607353e-17,7.827072323607353e-17,3.7701324488217343,1100.0,3875.0,3350.0,4,5,6,18,27,31,56,36,10,7,10,26,47,63,25,13,3,9,1,3,2,17,21,19,69,32,18,10,9,3,15
15,-0.045410119598999994,-0.12280169142450006,0.05985619147500002,2.9320135825512605,1.7815598702665985,2.8054520463038704,8.881784197001253e-17,8.881784197001253e-17,8.881784197001253e-17,3.863817126926534,1100.0,3525.0,4025.0,4,7,10,18,22,23,68,31,10,7,5,3,22,43,72,29,10,8,5,3,1,6,28,12,56,52,25,6,9,5,15
16,0.010432776806500016,-0.032264405948999986,-0.06417045342999998,2.9612977211868023,1.723709129783084,2.8344953340454366,3.219646771412954e-17,3.219646771412954e-17,3.219646771412954e-17,3.911054304112245,1150.0,2425.0,3350.0,9,1,15,20,21,44,52,25,9,4,4,4,15,27,46,64,19,8,7,6,1,6,34,17,48,55,21,7,5,6,15
17,0.0045267743745000125,0.01646572050699995,-0.017851764140500034,2.793249076706129,1.5678100708208138,2.985764162000545,5.405398351143731e-17,5.405398351143731e-17,5.405398351143731e-17,3.8247441591191493,2275.0,2450.0,4550.0,7,2,14,23,21,47,52,22,9,3,4,11,18,35,73,30,10,9,6,4,2,23,23,20,80,21,11,6,4,10,15
18,-0.0014318108875000335,0.02570854354849997,0.117498586585,2.612200322228226,1.8236470805228542,2.943555970830144,6.217248937900877e-17,6.217248937900877e-17,6.217248937900877e-17,3.862214661229672,4725.0,4650.0,4725.0,5,4,14,20,28,39,50,28,9,3,7,5,16,21,28,60,26,18,10,9,4,14,20,24,69,33,14,7,8,7,15
19,0.01319166501999997,0.10688176202299993,-0.05657024967249998,2.622452540703292,1.9162242306560862,2.7143012587622724,8.604228440844963e-17,8.604228440844963e-17,8.604228440844963e-17,3.8645948241209145,25.0,4775.0,2150.0,6,8,11,24,37,45,36,23,9,1,9,5,16,18,20,45,37,24,14,12,3,13,25,16,61,47,15,8,8,4,15
20,0.02445907421049999,0.007351372646499992,-0.04346487157649999,2.700426477960117,1.703044005411072,2.669091208528205,6.661338147750939e-17,6.661338147750939e-17,6.661338147750939e-17,3.7465413088139248,1125.0,4575.0,3375.0,7,3,13,23,33,50,32,27,9,3,6,8,14,21,21,55,35,17,9,14,8,28,15,32,66,23,13,3,6,6,15
21,-0.01497219265099997,-0.06100501605149992,0.03157062403150002,2.745193065083945,1.5792209198514333,2.4668423927633625,5.329070518200751e-17,5.329070518200751e-17,5.329070518200751e-17,3.584365788608178,25.0,3575.0,4075.0,7,8,9,19,30,44,44,30,6,3,8,5,33,24,74,31,13,8,2,2,9,27,20,36,60,23,13,5,3,4,15
