window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,-0.015036116248499988,0.011390522670499992,0.0022307269819999975,1.7930697429227924,1.6851099701403522,1.2273485631443548,1.3045120539345589e-17,1.3045120539345589e-17,1.3045120539345589e-17,2.164501741127732,525.0,125.0,425.0,4,3,6,6,46,94,27,8,3,3,1,5,7,19,45,78,21,9,7,8,1,5,7,20,25,82,31,21,4,4,6
1,0.027821050996500018,-0.056130394474999915,0.0454068050055,1.7858865629980942,1.72665213753897,1.5918603026579627,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,2.5664934071410563,525.0,125.0,3325.0,4,3,5,9,45,87,36,6,2,3,1,7,11,22,39,60,37,13,6,4,2,10,13,37,38,42,33,15,5,5,6
2,0.03312094750699999,-0.02794305781549999,-0.03967526106800002,1.0789092594927951,1.1244864162461634,1.8306513561301403,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,2.119796117787808,2500.0,325.0,2500.0,2,1,2,9,11,24,50,62,30,9,3,4,3,8,21,39,42,37,25,18,16,16,27,55,41,27,9,4,2,3,6
3,-0.01948011317899999,-0.008984916555000017,-0.006396253268999979,1.3662398348164555,1.040163180139402,1.9241720897445986,4.218847493575595e-17,4.218847493575595e-17,4.218847493575595e-17,2.2394830985514447,400.0,2275.0,25.0,5,3,4,17,24,51,61,21,6,8,2,3,6,15,36,44,37,29,22,6,16,23,44,66,25,16,4,1,4,1,6
4,-0.03824345070350002,0.07743620299400003,0.018799274664500043,1.9096453477444897,1.252421773631761,2.5492825969804667,7.771561172376097e-18,7.771561172376097e-18,7.771561172376097e-18,3.0670151112504582,1400.0,2325.0,4225.0,7,8,10,26,30,53,24,21,13,8,2,5,12,24,33,31,37,31,13,12,6,16,16,45,61,17,19,12,5,3,6
5,-0.043385979537000005,0.021647991871999984,-0.062091458283999895,2.1025632424804312,1.4382249626255745,2.935781671614385,3.7747582837255325e-17,3.7747582837255325e-17,3.7747582837255325e-17,3.6512941931137863,1400.0,4500.0,3475.0,9,10,17,20,28,38,30,24,15,9,2,6,14,34,27,23,34,29,15,16,9,28,13,20,49,36,11,15,14,5,6
6,0.03121574994100002,-0.1044994500645,-0.039306300747500016,1.9982398127517942,1.44840049270558,3.0388956822838873,2.6645352591003756e-17,2.6645352591003756e-17,2.6645352591003756e-17,3.6603891345162065,375.0,2800.0,3925.0,8,16,15,16,24,39,26,25,20,11,2,7,18,36,25,25,30,31,13,13,9,31,12,20,47,31,17,12,13,8,6
7,0.05278498514449999,-0.01680772785400001,-0.011759113534999952,1.9860638565065818,1.4029935035210634,3.2176554041922816,4.662936703425657e-17,4.662936703425657e-17,4.662936703425657e-17,3.787879326635346,375.0,575.0,2850.0,5,15,15,17,29,44,20,20,21,14,12,25,30,25,27,20,32,14,13,2,27,20,10,33,36,20,20,11,13,10,6
8,-0.03668676819700001,0.05621903433649999,0.055979668835500006,2.0296269103637616,1.5007290513876148,3.079984719931176,1.7763568394002505e-17,1.7763568394002505e-17,1.7763568394002505e-17,3.750639946826483,1450.0,2800.0,1075.0,12,18,10,22,22,43,20,17,21,15,4,16,37,23,25,31,31,20,10,3,5,28,12,18,43,32,23,15,15,9,6
9,-0.0363257853795,-0.029436328919999984,-0.04483941982099998,1.9487730768403173,1.4785959149036196,3.0893513255866227,5.0237591864288335e-17,5.0237591864288335e-17,5.0237591864288335e-17,3.717354796943564,400.0,25.0,4300.0,8,22,11,16,23,35,29,18,25,13,3,16,42,30,22,30,25,17,14,1,7,28,13,21,44,29,21,17,12,8,6
