window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,0.042309164683000014,-0.003108390897499991,0.008159796406999887,2.809444631277403,1.9265887781791131,3.431272500759671,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,3.8103749137338916,325.0,125.0,1625.0,4,4,6,5,19,57,59,22,13,11,1,2,6,31,94,46,4,10,4,2,13,10,22,76,47,17,3,5,3,4,21
1,0.012365129146500025,0.06130053961249997,0.005625651952999963,3.9203012015922414,2.5916318849135984,3.8595546139953085,3.1086244689504386e-17,3.1086244689504386e-17,3.1086244689504386e-17,5.491510249940759,725.0,2300.0,3775.0,10,11,13,15,42,36,33,24,13,3,4,2,5,22,68,59,20,12,3,5,20,15,22,47,54,27,1,7,2,5,21
2,-0.028696001210000047,0.06732479687650002,-0.009166016703999998,4.310490486780405,2.7116400998061816,4.0217150348601765,8.43769498715119e-17,8.43769498715119e-17,8.43769498715119e-17,5.931684508184796,4275.0,4325.0,2050.0,12,11,14,17,30,32,36,28,13,7,3,1,6,37,68,40,25,9,6,5,27,14,22,42,52,26,3,4,5,5,21
3,0.087145251252,-0.02966520892150001,0.0549643057304999,4.469049507258394,2.5607178241803052,4.10623263496792,4.773959005888173e-17,4.773959005888173e-17,4.773959005888173e-17,6.027566148500154,2075.0,1050.0,4750.0,12,10,13,21,24,30,43,26,13,8,8,14,43,64,30,9,17,7,5,3,21,17,16,41,50,33,9,2,6,5,21
4,-0.06285137086650003,-0.15721756457699998,-0.06332838719850012,4.55028666850694,2.514653203296476,4.167695272861009,1.9539925233402755e-16,1.9539925233402755e-16,1.9539925233402755e-16,6.089060527035022,25.0,25.0,925.0,10,13,19,17,26,41,33,31,7,3,9,10,35,59,44,13,7,13,5,5,21,17,14,34,51,35,14,5,4,5,21
5,-0.12936095702,0.02879510779599994,-0.04438782181949992,4.482544421707999,2.631422013030565,4.1613299282647676,1.9984014443252817e-17,1.9984014443252817e-17,1.9984014443252817e-17,6.081363152362326,25.0,1025.0,4075.0,9,12,21,21,29,37,33,27,7,4,9,11,35,57,41,12,11,7,11,6,20,17,16,27,49,39,17,4,6,5,21
6,-0.027819609467999946,0.11287514130349999,0.07721713923099997,4.506451454978872,2.4365152637863927,3.9213787292398483,8.881784197001253e-17,8.881784197001253e-17,8.881784197001253e-17,5.863532615879094,1050.0,25.0,550.0,9,19,18,30,30,47,29,9,7,2,6,10,45,49,36,16,18,10,8,2,22,13,14,29,52,38,19,3,5,5,21
7,0.0754465678395,0.033708719636500024,0.02290944101999994,4.592459384674004,2.1894949541516957,4.171534366227692,2.1094237467877975e-17,2.1094237467877975e-17,2.1094237467877975e-17,5.9898889470567385,1050.0,4225.0,3175.0,15,18,15,25,31,45,31,12,6,2,2,3,14,41,37,40,22,16,13,12,22,15,14,28,51,37,19,3,4,7,21
8,0.13885469475949996,-0.02799274304899996,0.029331941399499968,4.511412774013028,2.1696512675676556,4.18240899910416,9.325873406851315e-17,9.325873406851315e-17,9.325873406851315e-17,5.974959518869167,25.0,4325.0,175.0,13,14,19,17,34,33,37,23,6,4,2,6,18,23,45,49,23,9,16,9,16,18,15,34,47,44,12,3,6,5,21
9,-0.09418197905049994,-0.14751789897750003,-0.005430699819999951,4.567111749193194,2.307346734086601,4.236423803245559,5.939693181744588e-17,5.939693181744588e-17,5.939693181744588e-17,6.107811558131566,25.0,25.0,3025.0,10,14,17,25,26,33,40,27,3,5,2,13,26,52,49,25,12,11,6,4,15,17,16,33,40,50,15,4,7,3,21
10,-0.06647826525449997,0.027021612841000086,-0.04787370730200002,4.598352187189113,2.6306039493528215,4.101469765628378,4.884981308350689e-17,4.884981308350689e-17,4.884981308350689e-17,6.162502744466991,4175.0,3150.0,1050.0,10,16,14,21,23,40,33,31,8,4,5,8,28,49,42,28,9,13,10,8,9,21,17,26,42,45,21,9,4,6,21
11,0.04954560599200002,0.04237092586549998,-0.07088305786100003,4.596668092332895,2.4901089989444443,3.9011153946768684,1.1546319456101628e-16,1.1546319456101628e-16,1.1546319456101628e-16,5.969637189423889,1000.0,4175.0,2650.0,10,18,13,16,23,37,36,28,16,3,3,5,30,53,50,21,7,15,11,5,18,18,11,33,48,44,16,5,3,4,21
12,0.07460444801899997,0.07277965045200001,-0.019159575782999937,4.39466370572164,2.465763996754096,4.146932094767946,7.105427357601002e-17,7.105427357601002e-17,7.105427357601002e-17,5.966273853767246,25.0,4350.0,4225.0,10,12,18,14,26,32,43,27,14,4,13,48,52,27,20,3,10,15,9,3,19,20,13,23,52,44,14,4,4,7,21
13,0.06861715303399998,0.03505781466700004,0.10301228126050006,4.296971765913223,2.512016806924542,3.9583679532791747,4.4408920985006264e-17,4.4408920985006264e-17,4.4408920985006264e-17,5.804163204053051,1050.0,2100.0,2600.0,9,9,20,15,22,36,33,26,25,5,18,43,47,27,21,8,10,14,9,3,21,16,14,32,56,37,10,3,5,6,21
14,-0.13775625730949997,-0.16633487096099997,0.015578496427000018,4.486658948192187,2.2634972065794288,4.037223926733613,1.1546319456101628e-16,1.1546319456101628e-16,1.1546319456101628e-16,5.860289575982302,2075.0,3150.0,950.0,10,13,18,16,23,30,37,22,27,4,11,38,48,42,25,9,9,10,4,4,3,22,16,12,43,57,31,5,2,9,21
15,-0.108141444435,0.02676038958049996,-0.054744696096000085,4.647510342786862,2.44437858991689,4.092411878605693,2.4424906541753444e-17,2.4424906541753444e-17,2.4424906541753444e-17,6.07770022995321,1050.0,4200.0,4125.0,14,14,15,11,28,31,42,28,11,6,10,33,49,47,21,4,9,11,12,4,3,23,19,12,42,53,29,9,1,9,21
16,0.04083556291900003,0.06620478818999995,0.005403346418999986,4.750977245324224,2.4642652510544734,3.8644863387411545,1.376676550535194e-16,1.376676550535194e-16,1.376676550535194e-16,6.071624344089416,1050.0,4200.0,3750.0,14,14,14,12,26,34,38,26,17,5,5,25,31,58,33,10,9,11,13,5,23,16,15,30,49,45,11,3,2,6,21
17,0.08116992130450003,0.04085509683999998,0.009676783096500002,4.576531206680954,2.2722225678744583,4.13560206408059,1.3322676295501878e-16,1.3322676295501878e-16,1.3322676295501878e-16,6.026706242168259,4150.0,3200.0,1125.0,10,11,16,19,20,25,39,22,28,10,4,16,44,48,42,14,7,13,8,4,25,17,14,27,59,31,12,6,3,6,21
18,0.10335155963,0.015078991106999989,0.032603400697500014,4.406410847894251,2.3494712603005263,4.002232732253086,4.3923198411732756e-17,4.3923198411732756e-17,4.3923198411732756e-17,5.8023147636909975,2100.0,2250.0,175.0,5,11,15,18,16,31,43,25,28,8,8,13,64,48,31,8,11,11,5,1,23,17,9,37,59,28,13,5,3,6,21
19,-0.057592348857999937,-0.14126392197949997,-0.0825964565425,4.450266714253255,2.336433083178246,3.9493676170649867,1.3655743202889425e-16,1.3655743202889425e-16,1.3655743202889425e-16,5.825165348756472,2100.0,125.0,3025.0,7,9,17,16,15,37,40,25,28,6,9,25,54,48,29,11,10,9,4,1,21,21,7,38,48,41,11,3,4,6,21
20,-0.1038084549815,0.019832251815500038,-0.03982473290099993,4.422723740079077,2.56275602321783,4.202380319400778,1.8429702208777598e-16,1.8429702208777598e-16,1.8429702208777598e-16,6.082072738009293,2775.0,4275.0,1225.0,7,10,16,17,15,40,32,31,27,5,5,20,54,48,29,23,9,8,2,2,20,21,13,30,45,41,14,4,5,7,21
21,-0.019539141652499946,0.009828075529499986,0.141649659807,4.50768094800423,2.62171253960311,4.049297744226972,8.881784197001253e-17,8.881784197001253e-17,8.881784197001253e-17,6.029386991193206,1050.0,25.0,4150.0,10,11,15,15,19,32,33,34,24,7,7,17,52,52,31,15,15,6,3,2,18,16,14,32,48,43,15,4,3,7,21
22,0.05893991314750001,-0.0036661257929999948,0.029841641709500082,4.423837983141831,2.588239322791318,4.125204460970196,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.006195058803899,2100.0,1175.0,4225.0,11,17,13,15,26,45,32,29,9,3,12,21,40,49,29,12,5,17,9,6,23,16,13,31,50,43,9,5,2,8,21
23,0.11571325814399996,0.06614939037199993,-0.03893295939950004,4.2626344196068615,2.6145975368959142,4.094250858372185,4.4408920985006264e-17,4.4408920985006264e-17,4.4408920985006264e-17,5.8808993566334244,2075.0,1125.0,3075.0,9,18,12,11,33,47,33,26,9,2,3,11,24,48,47,22,9,13,15,8,14,24,15,32,45,49,6,5,1,9,21
24,-0.03484719667900004,-0.08994822172399998,-0.18069373772650002,4.421091910297665,2.6354212951179257,4.174111445456232,3.9968028886505634e-17,3.9968028886505634e-17,3.9968028886505634e-17,6.052428797463552,3175.0,3775.0,3750.0,10,15,11,13,33,28,34,29,22,5,3,3,23,56,48,29,11,11,13,3,9,23,22,25,50,45,12,6,0,8,21
25,-0.11453799681299999,0.058679647843,-0.008027485090499943,4.46688485196842,2.953152441819741,4.400937065918875,9.943434964299058e-17,9.943434964299058e-17,9.943434964299058e-17,6.396320166589783,1025.0,3200.0,3050.0,5,6,15,20,35,37,25,24,22,11,1,2,39,55,29,26,16,15,11,6,6,27,21,28,44,36,19,9,2,8,21
26,0.014398625283999968,-0.018438289520499983,0.2088601493435,4.642734188615689,2.824755878264349,4.403991855210826,8.43769498715119e-17,8.43769498715119e-17,8.43769498715119e-17,6.412156068632235,3100.0,1150.0,4100.0,4,8,13,24,24,34,31,30,22,10,6,33,36,45,22,16,17,11,11,3,15,20,16,33,47,35,15,8,5,6,21
27,0.11212695512549999,0.056763487804500024,-0.025937386091500002,4.878740706098108,2.7753760243306744,4.823406276312758,1.1879386363489176e-16,1.1879386363489176e-16,1.1879386363489176e-16,6.79048722181815,2025.0,4225.0,2050.0,3,12,19,17,21,35,33,34,19,7,6,11,24,31,56,23,18,11,13,7,14,18,14,24,42,45,21,10,5,7,21
28,0.049534109503,0.06438116438300003,0.0038069506985000503,4.806936926024672,2.9530160350107764,4.714927734860784,6.217248937900877e-17,6.217248937900877e-17,6.217248937900877e-17,6.767464201638389,2025.0,2200.0,4050.0,8,10,21,16,24,32,33,37,12,7,4,9,10,27,55,44,16,11,15,9,10,23,13,20,36,54,21,10,4,9,21
29,-0.04927355806699995,-0.17412750112450012,-0.13237267642450004,4.598075713771527,2.709408076290437,4.302863042646943,3.7192471324942746e-17,3.7192471324942746e-17,3.7192471324942746e-17,6.328038520797208,25.0,3375.0,3175.0,8,11,20,16,28,29,44,29,11,4,4,6,11,34,51,55,11,12,10,6,11,25,15,19,46,49,21,3,5,6,21
30,-0.10809142614549999,0.0815504198204999,-0.04252525837200006,4.582423821548757,2.7507130240477857,4.308336139474519,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,6.338455941211118,1050.0,125.0,4200.0,4,9,12,26,23,39,39,28,15,5,3,7,28,40,47,33,11,13,9,9,8,25,17,21,42,48,23,4,4,8,21
31,-0.086777972966,0.05002992205450007,0.2383335001509999,4.71715707905911,2.7899170251796965,4.150378786646483,8.881784197001253e-18,8.881784197001253e-18,8.881784197001253e-18,6.265514835980125,25.0,4300.0,650.0,6,11,17,21,27,48,40,22,6,2,7,29,36,43,34,14,10,12,7,8,7,21,16,27,48,46,21,3,2,9,21
32,-0.0028305219730000264,-0.09369904842499997,-0.010103798053499938,4.601643603502134,2.3946156350719767,4.258594140423619,1.1990408665951691e-16,1.1990408665951691e-16,1.1990408665951691e-16,6.111728497881786,25.0,3300.0,4175.0,7,16,19,17,30,50,33,20,7,1,12,26,43,47,31,17,8,8,5,3,12,19,17,27,46,48,16,4,5,6,21
33,0.07143443164849994,0.06550150155850001,-0.09891202339399988,4.522649040033519,2.6140565384378323,4.553034432777518,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,6.282803772759146,2100.0,4300.0,4375.0,4,12,15,17,18,34,41,31,21,7,1,10,31,45,48,26,13,8,9,9,15,19,16,26,48,42,15,9,3,7,21
34,0.0634298403765,0.01637880404499996,-0.082755012107,4.665609089494848,2.799613228820178,4.511137067326308,1.0547118733938987e-16,1.0547118733938987e-16,1.0547118733938987e-16,6.408795684173993,3100.0,1175.0,1675.0,6,10,19,11,23,32,47,36,13,3,3,4,15,50,53,29,14,8,14,10,17,19,14,23,49,44,18,9,1,6,21
35,0.07030097989199997,-0.03320570645850002,0.04240427620750002,4.465642013645975,2.8140558401163425,4.4120887633955395,4.3298697960381107e-17,4.3298697960381107e-17,4.3298697960381107e-17,6.354894607296805,25.0,3850.0,4275.0,3,11,16,19,22,39,37,38,13,2,2,5,19,38,50,33,16,12,17,8,17,22,16,30,46,43,11,3,6,6,21
36,0.04537097301600001,0.05465848660250004,0.07838295195200004,4.312253477449658,3.137345000679489,4.327522954839056,6.661338147750939e-17,6.661338147750939e-17,6.661338147750939e-17,6.329759536036939,1075.0,1050.0,3425.0,7,11,8,18,21,31,29,36,28,11,5,14,33,46,37,18,16,19,6,6,24,17,18,45,45,26,11,0,8,6,21
37,-0.039867620004000084,-0.04689744519549998,-0.0450187064279999,4.482602637219547,2.97869768294691,4.2250611591617515,1.0658141036401502e-16,1.0658141036401502e-16,1.0658141036401502e-16,6.263179256499017,3200.0,1050.0,3825.0,6,10,11,18,10,27,30,39,35,14,5,15,30,41,55,15,15,8,9,7,20,20,14,44,38,34,16,4,5,5,21
