window,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_abs_diff,y_abs_diff,z_abs_diff,mean_res_accel,x_tm_peaks,y_tm_peaks,z_tm_peaks,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,user
0,0.021801466982000018,0.00011920208900000562,-0.056461268428499994,1.3873852164762037,1.223984910922107,1.7141921273353815,4.6351811278100284e-17,4.6351811278100284e-17,4.6351811278100284e-17,2.1283379600981203,25.0,2900.0,1150.0,3,6,11,25,44,59,24,13,9,6,9,12,30,46,53,24,14,10,0,2,2,5,9,17,46,70,35,12,2,2,13
1,-0.0005420230059999809,0.06473287950850001,0.07502375347800003,1.6514680145297251,1.5088828543915174,2.167277148810464,1.6653345369377347e-17,1.6653345369377347e-17,1.6653345369377347e-17,2.824446938545736,25.0,2150.0,3850.0,8,9,7,22,50,39,27,20,7,11,4,2,14,23,37,45,47,21,5,2,2,9,9,26,38,39,48,17,5,7,13
2,-0.028673148624499975,0.03761763979750001,0.04389725700599996,1.412059551969718,1.5567256858878156,2.3262314144702705,4.843347944927246e-17,4.843347944927246e-17,4.843347944927246e-17,2.8147685063573618,475.0,4375.0,1050.0,6,6,5,23,53,52,25,17,6,7,5,5,7,14,17,31,47,49,17,8,7,10,29,47,29,52,12,6,6,2,13
3,-0.009067035874999995,-0.08197429287850003,-0.07592005042599996,1.0701170861962988,1.6566055118656606,2.631023149606663,1.6653345369377347e-17,1.6653345369377347e-17,1.6653345369377347e-17,2.9623848119369622,2350.0,2125.0,4275.0,2,1,11,27,55,62,21,11,8,2,9,8,12,10,14,28,52,42,15,10,10,10,25,46,23,48,25,3,5,5,13
4,0.020244039604999996,0.004445362086999994,0.025252330812499998,1.0339253632497813,1.617632347246469,2.7202088208041464,9.992007221626408e-18,9.992007221626408e-18,9.992007221626408e-18,2.996553076672346,3200.0,4600.0,4775.0,14,16,21,30,52,32,18,5,6,6,8,9,6,16,14,56,58,19,12,2,10,11,16,47,28,36,35,3,6,8,13
5,0.01667666104300002,0.05051280851549999,0.07774454555299996,1.042183971978338,1.5811336130826021,2.60763447547886,1.1657341758564143e-17,1.1657341758564143e-17,1.1657341758564143e-17,2.9028151036624568,1050.0,3750.0,750.0,10,15,12,43,51,32,20,7,5,5,6,8,8,18,12,62,49,21,11,5,10,10,19,45,30,34,36,2,7,7,13
6,-0.006659407881499978,-0.07353768359349995,-0.06687147003350004,1.0341118902477893,1.6413526858563716,2.5605000705228016,2.3314683517128286e-17,2.3314683517128286e-17,2.3314683517128286e-17,2.892624904880894,1050.0,25.0,575.0,5,11,10,30,54,43,27,12,2,6,8,9,14,16,17,69,39,15,7,6,10,14,23,43,32,43,20,4,8,3,13
7,-0.0014220671075000047,0.0257602487,-0.04211157246750006,0.9424687759669687,1.6411356517607885,2.6552253999077986,1.1102230246251566e-17,1.1102230246251566e-17,1.1102230246251566e-17,2.9217624375315303,25.0,25.0,3725.0,3,7,10,17,30,51,45,19,13,5,8,8,12,13,31,70,35,13,6,4,9,15,25,42,33,40,18,7,7,4,13
8,-0.013255663423500003,0.02320798193550001,0.07923618096650001,0.9634636283828915,1.624789448010004,2.6704101412192536,6.661338147750939e-18,6.661338147750939e-18,6.661338147750939e-18,2.932327562428894,25.0,2100.0,4200.0,5,9,16,26,42,47,31,14,5,5,11,3,13,14,23,77,38,11,7,3,11,12,26,45,27,43,20,6,5,5,13
9,0.0028829786260000045,-0.06690296717750006,-0.03650593276449999,1.123278378038684,1.6048933711983238,2.775910880115458,2.220446049250313e-18,2.220446049250313e-18,2.220446049250313e-18,3.0616410046595086,3175.0,2100.0,275.0,1,8,11,17,36,43,36,28,14,6,6,8,16,11,12,51,61,21,7,7,12,17,20,44,29,39,26,3,5,5,13
10,0.005780623909999989,0.02536409310599998,-0.05121758836299998,1.0983412618784054,1.6264362349881416,2.7537346042407034,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.063230417451929,2125.0,4600.0,4600.0,2,5,10,14,36,30,45,33,15,10,12,9,12,14,35,69,28,11,8,2,12,13,26,43,30,35,26,2,9,4,13
11,0.017019972734999986,-0.031089586669499965,0.1119471344449999,1.0032032996833695,1.7158923476104995,2.5313596243167953,2.831068712794149e-17,2.831068712794149e-17,2.831068712794149e-17,2.9313473590835963,25.0,3125.0,3175.0,2,8,18,34,45,46,29,13,3,2,9,9,13,15,24,64,44,12,8,2,10,13,27,38,25,44,26,4,6,7,13
12,-0.003112789811000014,-0.014713912099499986,0.08384212007250005,1.141983338336273,1.7875314074649415,2.629505592481475,1.2212453270876722e-17,1.2212453270876722e-17,1.2212453270876722e-17,3.0650420213450102,25.0,75.0,2550.0,2,2,15,27,44,51,25,22,8,4,2,9,9,13,10,16,61,45,22,13,8,9,15,37,35,33,41,10,5,7,13
