x_tm_peaks,x_mean,18,y_mean,20,y_std,16,11,12,13,15,19,21,22,27,28,10,29,x_std,3,1
25.0,0.0012942764545,6,0.0340130344205,8,1.947776462620912,31,7,15,15,70,2,28,30,7,1,3,3,2.650639406444864,14,3
275.0,-0.0763898675055,5,0.0229528053355,12,1.9858440297467528,28,13,16,28,50,2,23,22,6,4,3,5,3.245461018271436,19,4
2425.0,0.006775633121,19,-0.0235237288795,12,1.7632089897793588,38,8,6,19,50,6,16,15,5,3,2,9,3.685639206465273,20,7
3650.0,0.0945783719295,10,-0.053992491822,17,1.9099774795946587,20,11,12,31,33,1,18,17,3,4,5,5,3.7816422139414834,12,5
1200.0,0.0330961346324999,10,-0.072074415944,10,1.983041913872113,21,6,18,26,29,1,25,17,2,6,7,5,3.793983679956679,8,4
1200.0,-0.0419302374199999,15,-0.0440531969365,3,1.807473262229776,41,3,12,12,48,8,11,27,1,7,7,5,3.790548593999498,13,6
25.0,-0.0625919638215,15,0.0033844646219999,2,1.8217615072870792,55,3,6,15,38,7,15,21,2,4,3,7,3.6081144068867386,15,8
25.0,0.0030771580935,9,0.0188381737535,15,1.9326232802952172,49,2,9,20,47,5,21,16,4,2,4,6,3.410715551298198,13,10
25.0,0.0494414544689999,11,0.0441750225084999,8,1.8973184854790344,45,3,8,19,49,3,24,14,5,1,4,7,3.401846742779003,12,6
1175.0,0.0633626855215,11,0.0637393042054999,7,1.886670829869025,48,4,5,15,46,13,26,13,3,4,3,6,3.6271773193737658,12,4
1175.0,0.028336931272,9,0.0191133673829999,18,1.8353416799755549,53,2,7,23,44,9,19,9,1,7,8,4,3.6300000505025953,10,4
25.0,-0.0804041122914999,18,0.022395929627,11,1.8564502513743024,46,5,6,6,25,11,26,10,2,5,5,5,3.6294572182129454,16,8
25.0,-0.158828229547,20,0.0474193167305,3,2.0169110643163783,53,4,6,9,36,8,20,21,6,2,2,6,3.750747424127831,18,8
25.0,-0.013571700837,16,0.0103910612045,3,1.9743167294140944,65,5,4,7,41,9,23,14,4,3,3,6,3.716102415030821,17,7
25.0,0.089986636915,16,-0.0238078478665,24,1.962032801702956,85,7,2,7,35,8,16,19,1,4,3,6,3.7438585065915913,17,6
1225.0,0.060303323537,14,0.010282336652,28,1.9819625734413688,73,4,5,9,39,4,17,20,2,6,3,3,3.6030953796215073,12,6
25.0,0.026694606172,8,0.0126915892515,14,1.8137103333691011,46,8,6,19,55,2,22,16,2,6,4,3,3.581347805956625,15,8
3775.0,-0.0061038904875,24,-0.0080179808419999,8,1.7500873013708986,66,4,6,5,31,12,22,13,5,3,4,7,3.7680136343229673,19,10
25.0,-0.0180620601239999,26,0.002262891179,3,1.905846811197163,64,5,3,5,20,19,15,18,5,4,3,7,3.8248157757956696,22,6
25.0,-0.0919486795059999,23,0.0255877068409999,6,1.9221056777993533,61,3,7,7,30,13,20,14,3,5,2,6,3.855577701293003,16,4
25.0,-0.0873595227654999,14,0.0088236574104999,8,1.7761141607422952,65,6,4,5,30,9,22,12,2,7,4,6,3.792520206221238,10,3
1225.0,0.0424057101729999,13,-0.0395958964849999,4,1.7958537379259116,70,4,8,5,32,5,24,13,2,7,5,5,3.670022102230126,10,7
25.0,0.1506247326449999,11,-0.0936698802915001,25,1.9117470678361983,51,7,7,7,44,10,13,23,2,6,5,4,3.798162266583513,12,7
25.0,0.0951104503614999,14,-0.0776501513845,16,1.9308673238956884,45,7,5,5,46,14,20,12,3,3,2,7,3.761638488606768,16,12
