x_abs_diff,0,19,27,24,6,20,11,21,x_std,26,25,12,16,z_mean,17,5,x_mean,15,7,14
4.440892098500626e-18,6,1,2,102,0,3,0,4,0.303787239085948,11,66,2,18,0.0025601425904999,8,2,0.00206893411,144,0,13
1.387778780781446e-18,5,1,9,62,7,12,5,16,0.6884435132959246,9,29,0,28,-0.0455138408114999,20,21,0.0037574583604999,83,2,36
2.498001805406602e-18,2,2,13,34,34,10,12,18,0.9400483812463838,17,35,21,7,-0.0518180345804999,4,41,0.00531555062,31,18,61
1.3322676295501878e-17,9,4,7,43,30,8,27,17,1.1534756393567265,31,49,29,6,-0.0325437836345,7,30,-0.0022545598994999,15,39,34
8.881784197001254e-18,9,7,8,39,27,10,29,15,1.2297806898592487,17,54,30,11,0.070651618923,5,25,0.0054363138724999,13,37,42
5.2458037913538644e-17,4,3,6,36,30,15,23,11,1.2193715991230014,16,55,38,9,0.088196433916,10,34,-0.0118804780419999,7,34,48
7.771561172376098e-18,5,5,3,37,29,16,32,11,1.309686853362119,29,44,38,12,-0.0361595286739999,10,34,-0.0018533742569999,7,34,48
1.9984014443252817e-17,2,4,4,39,40,14,33,12,1.358921923540113,25,50,40,11,-0.0115530185824999,3,38,0.0361174404584999,10,34,28
5.551115123125783e-18,2,4,4,41,43,16,24,14,1.343817628028323,5,61,43,4,0.081879618062,5,42,-0.0349937513644999,9,28,34
3.3306690738754695e-17,5,4,5,42,32,12,22,16,1.2084834324707323,11,60,45,5,-0.0728886039905,8,36,-0.0279377561439999,8,23,42
2.6645352591003762e-17,4,3,12,38,41,8,33,18,1.392791072603185,18,54,51,7,-0.0649945756195,3,36,0.005061929773,6,43,19
2.1094237467877975e-17,7,5,12,28,32,11,16,11,1.6594013874423987,26,49,29,5,0.0883856423679999,5,31,0.0069458654859999,25,35,53
1.3322676295501878e-17,7,3,4,39,38,16,12,9,1.7225337972676251,21,37,41,6,0.0125520190725,7,23,0.0296719689059999,23,27,48
3.066991105526995e-17,7,2,3,37,34,22,31,11,1.7864456520498426,25,35,50,5,-0.1004073150625,3,24,-0.002298133332,6,32,47
8.881784197001253e-17,8,2,8,31,28,21,29,9,1.8504224760060677,28,42,49,7,-0.008063766675,7,40,0.0316971177694999,18,14,34
1.1102230246251566e-17,7,9,3,40,30,17,32,10,1.8669897351798133,26,32,35,14,0.063368401351,5,47,0.0037589618964999,27,16,29
6.661338147750939e-18,9,10,5,35,35,18,28,7,1.826822734128788,33,32,41,6,0.0498324791345,3,33,-0.0543323529995,28,32,30
4.440892098500626e-18,7,2,7,38,37,15,50,12,1.7579498701518954,37,34,48,5,0.0321830739895,11,37,0.0341110306035,4,29,16
