26,22,10,18,23,1,3,14,11,mean_res_accel,z_mean,16,19,4,x_tm_peaks,y_std,24,21,z_abs_diff,2,17
12,19,2,14,59,5,22,13,0,2.9896242433785445,0.0546838728279999,72,6,25,3200.0,1.477977113509095,58,7,3.1086244689504386e-17,14,32
18,19,6,11,32,3,20,24,2,3.983600824113397,-0.0549997778329999,53,1,32,1125.0,1.9286741565611367,45,17,1.7208456881689926e-17,14,26
17,15,7,14,27,4,18,33,6,4.34302677140734,-0.079517211546,41,4,31,3550.0,2.232514110345057,47,23,7.438494264988548e-17,9,13
23,23,2,14,19,5,19,18,4,4.53832409029225,0.0572564315214999,65,8,32,2325.0,2.330621742261877,54,12,1.0325074129013955e-16,14,23
20,23,3,13,18,10,28,15,4,4.5398386477820205,0.0981566497739999,61,6,33,1150.0,2.2724814261399966,49,10,2.4424906541753444e-17,12,44
5,20,4,12,27,12,36,24,8,4.408924592516923,0.0450370597364999,53,6,34,25.0,2.2268657672212777,56,14,1.1102230246251566e-17,19,32
9,19,8,11,37,19,23,35,5,4.337916780021606,-0.0708838489194999,48,7,37,1200.0,2.1262255567837083,55,18,2.220446049250313e-18,25,28
20,15,7,14,23,17,31,23,6,4.373861098909303,-0.1892588553740001,48,8,37,2400.0,2.006306021904276,46,24,5.3290705182007506e-17,17,36
19,15,6,15,16,15,27,16,5,4.394786286524883,-0.0581682785955,49,11,36,2375.0,2.0579640605370337,49,21,6.661338147750939e-18,13,37
51,18,9,16,21,11,31,17,6,4.56717924570714,0.1696451784885,53,10,22,1200.0,2.1022842301456177,22,2,7.327471962526034e-17,17,31
48,20,9,11,17,7,30,14,8,4.666018356344233,0.0872227916024999,59,2,28,2400.0,2.291427857527258,25,4,1.5404344466674048e-17,18,31
17,20,12,4,21,12,27,25,6,4.509445548489849,-0.0712076564155,52,4,34,2375.0,2.3736072140988367,54,20,2.1094237467877975e-17,15,22
6,15,10,8,46,12,24,35,6,4.322953009554743,-0.03356318823,52,2,35,1175.0,2.203608369920305,45,20,2.6645352591003762e-17,17,19
5,15,2,12,46,12,21,16,7,4.290080436249641,-0.0022769395484999,61,8,30,1250.0,2.24690339900424,44,27,1.9984014443252817e-17,15,45
14,28,2,12,18,13,22,13,7,4.313633108823182,-0.017014381422,62,8,30,25.0,2.2530877457788283,50,8,1.7763568394002505e-17,13,43
21,22,7,10,20,13,27,29,8,4.127328582018002,0.0004830328425,55,3,29,2475.0,2.125583988654498,44,9,1.7763568394002505e-17,19,13
12,15,7,6,22,12,31,36,9,4.056587587655973,0.0052003546154999,56,2,40,2500.0,2.0254336277866702,53,20,1.5543122344752193e-17,21,15
4,15,7,5,25,11,33,40,10,4.20142074098129,-0.002057333515,53,2,41,2425.0,2.0914286945198044,53,24,2.1094237467877975e-17,27,15
5,15,9,9,34,11,25,47,7,4.097044518298447,0.001033444945,45,4,42,1300.0,2.1720921032576723,51,25,4.6629367034256567e-17,14,13
49,23,9,9,19,11,22,46,5,3.9183516910369582,0.000286828707,36,7,41,2575.0,2.0791741657693064,37,9,6.661338147750939e-18,13,14
49,22,4,10,24,11,19,40,7,3.9581261085209136,-0.005581219984,35,1,34,1300.0,2.069389076171396,30,9,2.220446049250313e-17,21,9
22,22,3,5,20,10,25,36,9,3.947155010267851,0.0003772804809999,42,1,34,2525.0,1.9858983483512889,35,13,3.2474023470285827e-17,19,11
28,21,8,7,18,10,30,39,6,3.852934283843187,0.0185215943724999,42,2,39,3850.0,2.000541373758609,45,9,5.939693181744588e-17,26,13
32,17,6,9,18,11,37,34,8,3.8960974034289535,0.0296110240839999,40,3,38,1275.0,2.0473528914453563,43,14,3.885780586188048e-17,16,12
45,14,5,13,17,9,33,19,7,4.01261312212992,0.0200415270475,53,4,42,2525.0,1.9773785822462944,42,15,4.218847493575595e-17,18,31
28,19,6,8,22,8,39,14,7,3.9485842612695192,0.0524037269644999,53,4,40,25.0,2.045726055106194,44,12,2.0816681711721684e-18,20,33
11,26,2,10,22,12,29,18,10,3.8432791814984233,0.0417324464024999,52,6,40,25.0,1.9890864789841076,50,7,3.774758283725533e-17,29,30
12,27,7,5,21,9,26,26,8,3.998760338383434,-0.0260300231774999,51,10,40,1300.0,1.9752788461877944,52,8,4.218847493575595e-17,22,28
14,26,8,11,20,12,35,17,7,4.254326397618431,-0.0033916783434999,52,9,38,1225.0,2.2314067564423863,52,16,1.1102230246251566e-17,16,33
22,21,5,12,18,9,23,25,8,4.548368009901195,-0.063199824083,48,4,40,3625.0,2.488401237902289,49,15,2.8310687127941486e-17,18,22
20,15,3,11,19,6,19,24,10,4.521683105040477,-0.057639717224,48,3,35,25.0,2.400766815295837,44,19,9.103828801926283e-17,18,26
8,20,4,11,22,15,31,17,9,4.249333233929117,0.0251428219725,52,7,41,2450.0,2.2284573756318715,49,20,4.440892098500626e-17,16,35
23,22,5,10,17,16,34,22,8,4.122909636330323,0.0017879448894999,57,8,42,2500.0,2.2683443889355117,45,13,4.773959005888173e-17,14,25
17,20,5,9,27,10,31,30,9,3.654790060018629,0.0327533435675,50,6,50,1275.0,2.074968539944807,51,5,4.163336342344337e-17,14,15
4,26,5,13,23,13,42,23,6,3.373754759268333,0.0345918759325,44,9,55,25.0,1.8325351242994603,61,10,3.9968028886505634e-17,22,24
9,23,7,9,21,10,41,30,7,3.872945154162007,0.0157756146824999,37,9,50,25.0,1.9528544387515625,63,9,1.0658141036401501e-16,18,34
24,18,4,16,16,10,30,26,9,4.4317121976254406,0.049279007733,38,7,44,25.0,2.1213937440075537,58,8,4.218847493575595e-17,16,47
35,15,6,9,13,11,26,24,6,4.631628532140891,-0.0660408828705,53,2,35,25.0,2.2134941613566737,46,14,2.6645352591003762e-17,19,31
33,18,5,2,16,14,21,30,8,4.541604594639932,-0.0939526428639999,53,4,32,25.0,2.208333664127703,35,11,1.2434497875801754e-16,20,25
17,14,5,4,15,12,29,27,7,4.4634335471882585,0.0008684785139999,54,2,38,2475.0,2.1593517135135096,59,16,2.6645352591003762e-17,23,28
20,13,4,29,15,11,31,13,6,4.284419974854,0.0224474078305,50,6,39,1250.0,2.161775608253581,63,14,4.884981308350689e-17,20,52
12,17,3,14,23,11,27,20,7,4.304838314552821,-0.0060307114765,61,4,43,25.0,2.272191367737832,61,17,1.9984014443252817e-17,21,39
13,12,4,13,27,13,22,25,10,4.3232548678797205,-0.034550771143,57,4,40,25.0,2.213309875646954,56,20,2.220446049250313e-18,21,27
15,13,2,16,22,9,20,11,1,4.154493115549983,0.0382230947174999,60,12,24,25.0,2.2049949683463663,54,16,4.6074255521944e-17,15,49
17,13,2,13,18,7,19,18,1,4.243493535887521,0.0861364917924999,65,7,40,25.0,2.2088230524035426,55,12,4.440892098500626e-17,15,45
21,14,2,10,19,6,28,10,8,4.169041323991686,0.0570820241335,55,2,36,25.0,2.0456225401792216,54,16,1.790234627208065e-17,16,34
10,14,2,33,21,9,24,6,3,4.054641804829885,-0.0085610899615,55,15,36,2500.0,1.9301556430805595,61,18,4.329869796038111e-17,20,50
16,14,3,28,22,9,28,7,2,4.274334926633133,0.0152294613475,54,12,42,3800.0,2.153539655944434,57,16,1.2212453270876722e-17,11,52
15,19,3,26,23,6,29,11,2,4.21735274546742,-0.013142572811,53,11,35,25.0,2.1773654281239683,57,12,3.1086244689504386e-17,18,58
17,18,3,16,24,6,29,16,10,4.015381364192553,-0.1005105706450001,50,4,38,1275.0,2.0391048898981867,66,13,2.0677903833643537e-17,19,51
30,16,5,18,20,6,36,21,8,4.199190326722644,-0.1401482198405,45,3,40,3850.0,2.1022210468817564,59,14,1.5543122344752193e-17,15,51
26,18,4,25,23,6,44,12,9,4.350795062725847,-0.112042495358,54,7,38,25.0,2.113853439992441,54,9,1.1102230246251563e-16,16,42
27,19,8,6,24,7,36,39,8,4.448187633103453,-0.0110360142634999,47,3,30,25.0,2.3334649965146483,54,10,2.6645352591003762e-17,29,13
12,20,3,6,36,11,35,30,9,4.571320484290258,0.0499689324995001,53,5,32,1225.0,2.4464898508545043,47,15,2.4424906541753444e-17,24,26
6,18,7,6,21,14,31,19,7,4.665734192237909,0.171476439564,54,2,35,3650.0,2.383731373425418,53,16,3.1086244689504386e-17,17,38
20,16,10,30,19,12,32,10,6,4.601393678363988,0.118650079893,49,5,36,1175.0,2.347490759868009,53,15,6.439293542825906e-17,17,43
19,15,7,23,19,13,23,12,8,4.536256412139848,0.0188797727619999,45,11,39,25.0,2.373227474454521,53,15,5.2735593669694933e-17,11,45
8,15,3,15,25,14,29,13,6,4.410033884858468,-0.0098607915219999,44,14,32,2475.0,2.2418877881228454,51,15,7.549516567451065e-17,12,48
16,17,6,18,25,10,36,23,7,4.538314997174859,-0.0606198364785,45,5,30,2450.0,2.4713896127390336,50,15,8.881784197001254e-18,19,28
19,17,6,15,26,13,33,24,6,4.543744727037424,-0.0329514398679999,54,4,31,25.0,2.4127276456151483,46,15,5.773159728050814e-17,12,28
26,14,10,8,26,8,21,37,8,4.20810055400071,-0.0304222094469999,46,3,29,2475.0,2.015244298044089,48,13,2.220446049250313e-18,19,20
22,18,4,12,19,9,22,25,7,4.150634112836579,0.0082727201749999,49,2,32,1250.0,2.0245980499538705,60,13,5.10702591327572e-17,13,32
23,13,2,16,18,6,14,30,4,4.06982100202197,0.0228522484644999,46,2,42,1250.0,1.881500877427488,65,15,1.1102230246251566e-17,9,37
24,15,5,10,19,6,21,36,3,4.200590074700143,0.031565731861,54,4,39,3925.0,1.9840204550267069,53,14,1.7763568394002505e-17,9,26
44,17,6,10,17,13,17,33,5,4.328699600614083,0.0194775688439999,46,6,30,25.0,2.1751394869794627,33,4,5.773159728050814e-17,10,19
50,13,10,6,22,11,16,55,9,4.098421050181687,-0.0503175449135,24,2,30,2500.0,2.1630953237978257,20,1,7.729927808952653e-17,11,9
40,19,7,4,24,10,20,56,11,3.777928086542673,-0.1315698867005,22,1,30,2575.0,2.010429638688619,34,5,3.3306690738754695e-18,10,12
13,21,3,11,27,12,12,29,12,3.7476785695383694,-0.0730395174779999,47,10,35,25.0,1.9211445269038716,53,7,1.2212453270876722e-17,8,29
49,10,4,9,26,10,11,23,11,3.8885207227009215,0.1023077929029999,44,5,34,3325.0,2.1323280620234657,29,4,4.440892098500626e-18,8,25
52,12,5,4,19,11,31,39,10,3.974260067723354,0.1291758511210001,37,4,38,1325.0,2.204645186379006,27,3,4.440892098500626e-18,11,12
16,14,6,5,16,11,29,42,11,3.9406610636849577,0.071071251545,34,3,39,2500.0,2.1359232938821933,66,13,1.1102230246251566e-17,9,9
10,22,6,7,28,8,19,31,6,3.7199042520577215,-0.0157756094549999,45,4,37,25.0,2.030213056898215,56,16,3.858025010572419e-17,8,20
9,24,7,9,30,5,24,34,5,3.761242359007931,-0.0576873876559999,52,4,36,25.0,1.9499629318125664,50,17,1.0186296250935811e-16,10,14
30,14,7,11,29,8,21,40,7,3.961220909767756,-0.0253881357055,51,2,30,25.0,1.9871275363728933,46,11,1.2032042029375134e-16,10,10
15,19,9,12,30,8,26,39,5,4.188773100327366,-0.001695412242,46,3,36,25.0,2.1446472510633847,43,10,2.55351295663786e-17,18,18
10,22,3,13,25,7,22,32,10,4.397853573489127,0.0408119454339999,44,3,42,25.0,2.3836452025415604,54,18,1.0852430065710906e-16,27,19
6,20,3,12,26,10,23,38,7,4.31954264558283,0.033188209609,40,3,34,25.0,2.321545432733344,54,18,5.0792703376600914e-17,13,20
7,19,2,11,27,11,22,59,10,4.274003495434017,8.154844500002812e-05,34,1,43,1275.0,2.307158031250138,60,21,5.2839677078253546e-17,8,9
36,19,2,14,22,6,34,51,8,4.3628822258402105,-0.0150695724089999,28,1,38,1275.0,2.4126347799591623,35,3,6.980527267330672e-17,18,11
43,16,4,10,25,12,20,21,6,4.52845933324091,0.0387659806664999,57,8,34,1725.0,2.496805804459247,31,3,4.440892098500626e-17,10,22
19,21,6,11,23,18,26,18,7,4.568001268256247,0.0294127342009999,57,4,37,25.0,2.465217122896527,51,17,1.1990408665951691e-16,14,27
10,18,6,20,26,8,34,10,7,4.536410796993208,-0.0786049842699999,50,12,31,25.0,2.425990453402674,52,23,5.773159728050814e-17,26,38
22,16,10,18,23,9,35,20,3,4.616431344055617,-0.1302908081799999,37,11,33,2475.0,2.504754008467647,47,22,5.60662627435704e-17,20,46
18,15,7,23,23,9,33,18,5,4.507227346297978,-0.108766601114,41,7,43,3650.0,2.3564343818464315,49,18,9.43689570931383e-17,13,50
15,16,6,18,25,13,35,11,5,4.413180093718744,0.010039918211,45,5,42,1200.0,2.410753463646905,56,15,4.440892098500626e-17,27,57
13,14,7,19,26,10,37,22,6,4.600222878522587,0.1381009267065001,52,8,38,2400.0,2.536714653878377,59,18,6.439293542825906e-17,21,52
15,15,7,14,26,9,34,22,5,4.704533148682487,0.1149089541719999,49,5,38,3600.0,2.668549522729132,52,15,5.3290705182007506e-17,15,36
