window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.0053020158618916225,-0.04723068357402985,0.014865921196250402,1.760650447889021,0.8668789082601506,0.8130621919075792,1.5724620689611861,0.8875674468015575,-2.9133097414241083,-2.10220838323803,-4.24369932134775,0.18481004391211173,1.7239823907758918,1.85282940006197,3.6550512424522505,4.428771453551591,0.375753576479255,0.33165043269021366,1.2364289769673533,1.943832986136822,30,24,35,0,4,3,7,12,11,32,54,48,20,9,6,7,18,25,35,37,28,27,10,7,4,7,16,16,33,56,29,20,12,7,15,27,44,32,31,23,13,6,7,2,10
11,0.0003358170858916243,-0.016135744275029854,-0.019208391184249596,1.803517155631619,0.908529589479214,0.8334231215279261,1.6218630191685646,0.9478476006478787,-2.953025280424108,-2.88465991413803,-4.22830619144775,0.18481004391211173,1.7239823907758918,1.85282940006197,4.017075223152251,4.943544964785283,0.4127130638661924,0.3474272308703304,1.3154043076192303,2.075544602355754,28,29,33,0,5,3,6,11,16,27,56,41,23,12,2,1,7,16,24,39,45,43,13,10,4,12,18,18,34,54,26,21,9,4,20,32,46,30,28,19,15,7,2,1,10
12,-0.01780747354010837,0.029317631983470167,-0.03070869242524956,1.790261590288934,0.9835179838023373,0.799600915414801,1.5414704158943577,0.8831100629354948,-3.108255837924108,-2.88465991413803,-3.6612430947477494,0.26891523733249845,1.6368783036758918,1.7859970739619702,4.017075223152251,4.943544964785283,0.4838123652882482,0.32011057373865304,1.188537033433996,1.9924599724608982,24,31,26,0,5,5,4,8,17,23,40,47,38,13,2,3,6,8,12,51,48,44,18,8,6,19,13,29,37,44,28,14,8,2,17,39,54,24,21,24,16,3,1,1,10
13,-0.027824207079108376,0.006957020947970154,-0.009876650454749582,1.5545531210870036,0.9064923177662656,0.7330086990940152,1.2923655920335297,0.7832774905305592,-3.118176426324108,-2.41259284643803,-3.1199848331477495,0.2246064773871281,1.4474476740758917,1.85956451146197,3.4075772310522505,3.756357423838649,0.4112512543344186,0.2686750765439854,0.8351531858481915,1.5150795167265954,28,34,29,0,3,4,3,8,13,31,30,44,48,16,2,3,9,14,38,53,41,22,13,5,12,12,12,23,45,46,28,13,7,2,15,33,37,42,22,17,11,11,11,1,10
14,-0.0025349154151083895,-0.014464754720029827,0.0034253974287503848,1.3923954787510888,0.7247931878582593,0.7034769742467861,1.2177497924007878,0.751386581181522,-3.118176426324108,-1.8189725372380299,-3.3009924910477495,0.22334860452773492,1.9540218255758917,1.85956451146197,3.3905597102522504,3.7388791861456703,0.26266579548094987,0.24754454121226227,0.7414631451198526,1.2516734818130657,33,34,31,0,2,1,0,9,30,40,62,41,13,2,7,10,15,21,43,51,32,9,8,4,4,14,12,18,44,60,28,12,5,3,20,43,45,31,19,15,13,7,3,4,10
15,0.02770052355639162,0.01143271523097017,0.0084980173747504,1.5354387088453543,0.7000928094752132,0.7410754672904506,1.4055248955431707,0.8113083481339038,-2.5820674812241085,-2.00249071253803,-3.3009924910477495,0.1304944313418714,1.9540218255758917,1.7740341028619702,3.3905597102522504,3.7388791861456703,0.2454486304420977,0.27466177759865623,0.9877862241454719,1.5078966321862262,32,24,21,0,1,3,4,15,36,51,47,27,15,1,5,9,9,21,37,46,36,21,9,7,9,17,10,16,39,55,26,14,8,6,13,29,44,34,19,19,18,16,4,4,10
16,0.007116402408391628,0.032872576126470154,0.03681261039475039,1.6493220403668893,0.7309577612488898,0.7805265815057862,1.503423084256958,0.8282663752273817,-2.5820674812241085,-2.05350971813803,-3.1896764664477497,0.1304944313418714,1.3347163687758916,1.7740341028619702,3.3277889725522503,3.403273796155826,0.26717494595661345,0.3051511753491497,1.1308180692803895,1.7031441905861533,33,22,26,0,2,3,5,6,20,27,44,48,31,14,5,4,10,30,38,35,29,27,13,9,19,11,7,19,34,46,30,13,15,6,12,17,31,39,22,13,18,18,22,8,10
17,-0.0307395735191084,0.014857073331970167,0.010450485952250383,1.6344890617661527,0.7766467401157053,0.8002505983316421,1.477258956131562,0.8692500078602118,-2.939116493724108,-2.4968198512380297,-3.7102860642477498,0.22549040632252657,1.3147687088758917,1.61951981696197,3.5398367440522502,4.342017256339173,0.3020625401562444,0.32031087637907113,1.0912016180637754,1.7135750345990897,30,30,32,0,2,2,5,8,12,26,36,53,43,13,2,4,7,11,23,50,40,31,18,14,2,23,10,13,28,55,36,19,9,5,19,42,39,33,18,16,22,9,1,1,10
18,0.00475857906939163,-0.015117326967029871,-0.012250425420249575,1.6248892010679525,0.7909451187525193,0.8161793990080715,1.477664673517463,0.9139869881077081,-2.939116493724108,-2.4968198512380297,-4.02421402944775,0.23127145297578708,2.447046030575892,1.88069395846197,3.85430470895225,4.636017592176744,0.31280841247659796,0.3331886724699025,1.091821480142223,1.737818565088724,28,32,32,0,2,3,8,21,34,47,65,17,2,1,4,7,7,7,36,55,37,26,13,8,3,17,13,11,30,68,29,19,8,2,23,50,41,25,19,19,12,6,3,2,10
19,0.02458647804839162,-0.013787761996029853,0.007089532303750379,1.6467577292461781,0.7792498030178087,0.9065340635328112,1.4278023276078868,0.8698779170038992,-2.1238486483241084,-2.92482411013803,-4.02421402944775,0.15840690953349343,2.447046030575892,2.47339469386197,3.85430470895225,4.636017592176744,0.30391737520305884,0.41099705536308506,1.0193348740953918,1.734249304661534,32,26,30,0,6,6,25,26,38,62,23,9,4,1,3,8,5,16,46,52,38,22,7,3,2,15,13,14,31,64,32,20,8,1,14,45,44,34,20,19,16,5,2,1,10
20,-0.017564773239608377,0.02229502398547014,0.016253438897250387,1.6665489316120223,0.8507587525574192,0.8718148364305544,1.416112359868056,0.8443400985484782,-2.886275123324108,-2.92482411013803,-3.7710837491477496,0.15840690953349343,1.9112709579758917,2.47339469386197,3.4009584734522504,3.9215311232854253,0.36204948815600724,0.3802790885574736,1.0028191950235312,1.7451477717370116,32,24,30,0,2,6,7,9,28,35,57,37,11,8,2,4,6,20,46,47,41,25,6,3,5,9,14,19,30,58,28,20,13,4,13,31,35,30,33,17,16,13,7,5,10
21,-0.04349852121860837,0.015427436679470155,0.003916346756750407,1.6539643745600943,0.8859506394789675,0.7819368830228933,1.4464494443283917,0.868963251369886,-2.886275123324108,-2.33332471523803,-3.7710837491477496,0.2483583781345765,1.8818066649758918,1.76585707486197,3.4009584734522504,3.9215311232854253,0.3934003284706986,0.3058316474170285,1.0461156663849165,1.745347642272643,30,24,35,0,5,8,3,4,32,37,49,43,14,5,2,4,8,22,31,43,35,30,18,7,6,9,15,20,23,59,30,21,11,6,19,31,38,31,22,19,17,11,5,7,10
22,-0.012845526020108385,0.011360461032470147,-0.0012975834817496063,1.5920319528431583,0.8453292595304089,0.7695458493998042,1.3876772117810978,0.8355599487207086,-3.0002213295241082,-2.33332471523803,-3.5424634415477496,0.2483583781345765,1.2574267951758917,1.67722858186197,3.3063046242522502,3.7988133693268473,0.35737328227848136,0.29616493720166803,0.9628248639097273,1.6163630833898766,26,28,33,0,5,1,6,3,9,25,28,52,44,27,4,5,7,14,24,53,39,31,17,6,5,16,10,24,18,64,27,23,8,5,19,31,46,28,20,16,19,7,7,7,10
23,0.03517465177039162,-0.018353548472029857,0.0012593216672504304,1.3945837121356297,0.806117493345372,0.6206645629668532,1.237163045850425,0.7888816637645439,-3.0002213295241082,-2.03245643653803,-3.5424634415477496,0.17834479818028487,1.7232630535758917,1.63497945286197,3.3063046242522502,3.7988133693268473,0.3255313346022971,0.19278067623217487,0.7652869939544817,1.2835990047889532,26,32,33,0,2,1,4,8,24,29,51,45,30,6,4,3,3,23,44,48,41,21,9,4,4,9,13,17,33,73,27,13,5,6,19,47,39,32,19,19,10,5,6,4,10
24,0.029969140527391625,-0.022967526782029832,-0.0034930473217496026,1.4020039957775858,0.7491472375157503,0.6719323862366038,1.239863501260517,0.7653749870375907,-2.0390118669241084,-2.13987065423803,-4.03540055974775,0.17834479818028487,1.7232630535758917,1.45654240796197,3.4585957813522503,4.178754910719684,0.281059866430715,0.22601031948004985,0.76863685156879,1.275707037479554,32,30,32,0,5,4,14,25,21,49,41,22,12,7,2,5,5,22,31,40,38,31,19,7,1,6,14,15,27,76,34,16,5,6,22,46,45,33,25,13,8,3,3,2,10
25,-0.007417874355608382,0.015664682749970148,0.0010823883662504157,1.6391603589698773,0.84374777669749,0.7963457037194669,1.4057850285459301,0.7973476238694289,-3.092692541524108,-2.13987065423803,-4.03540055974775,0.23221062093915698,1.8240757292758918,1.83865529066197,3.4585957813522503,4.178754910719684,0.3559826677709567,0.3172059310590555,0.9881163590242275,1.6613049578542405,30,27,24,0,2,3,5,6,30,25,51,55,17,6,4,9,9,23,39,33,31,35,12,5,1,9,17,17,27,55,36,23,10,5,14,37,43,35,24,20,13,9,2,3,10
26,-0.03576409756360836,0.015329675990970184,0.0029891172357504304,1.7342352724330385,0.9488886751587121,0.8380084939530538,1.4255776277842214,0.7930135881132736,-3.092692541524108,-2.44135628543803,-3.1825533913477497,0.19117747837393842,1.9446035303758917,1.83865529066197,3.4700866130522505,3.9743613952964756,0.4508343942594976,0.35124661745172664,1.0161402538303683,1.8182212655415912,28,32,26,0,2,6,8,18,16,24,51,52,18,5,3,6,6,16,40,47,28,28,15,11,13,13,15,21,38,44,27,17,7,5,7,24,47,31,27,18,25,15,3,3,10
27,-0.025932553852108357,0.006994610325970153,0.006889488382250373,1.7253958657855564,0.9099706939712996,0.861407294570051,1.4287884957529502,0.7970468931777289,-2.862276337024108,-2.44135628543803,-3.4950107034477496,0.19117747837393842,1.9886872472758916,1.83855133886197,3.4700866130522505,3.9743613952964756,0.4143595806179505,0.37103572585605354,1.0207420153230735,1.806137321797078,35,32,34,0,3,5,13,16,16,34,63,34,11,5,2,9,9,16,32,47,35,21,17,12,8,15,12,16,35,56,26,19,7,6,9,22,46,33,30,16,22,14,3,5,10
28,0.011667636624891642,0.013899129407970135,0.013535496837750379,1.7370241654404015,0.964440972641487,0.9157751374170863,1.3625900805244475,0.7801934359234216,-2.862276337024108,-2.11971494053803,-3.4950107034477496,0.21239618971159466,2.2303504263758915,2.49515108566197,3.2642516046522503,3.657214049281592,0.46514126172703407,0.41941864405479135,0.9284174686091323,1.8129773743909579,33,25,32,0,4,5,10,22,26,41,40,38,9,5,9,15,17,31,38,48,20,12,7,3,3,16,13,17,30,50,34,22,11,4,6,20,37,37,26,23,22,12,12,5,10
29,0.023865460562391673,-0.0013621016905298708,-0.0001662091807495991,1.8044492083094843,1.0002776982573678,0.9422170738710237,1.3850882888817944,0.7425177127235874,-2.6168262152241084,-2.27932744113803,-3.4073767417477496,0.3612957464603264,2.2303504263758915,2.49515108566197,2.95806222505225,3.769713410854887,0.5005625169194565,0.4438874348075446,0.9592347978114937,1.9036847495384956,26,26,23,0,6,6,18,23,24,28,44,36,9,6,5,9,24,35,34,42,25,14,8,4,3,21,9,13,30,48,32,19,17,8,5,24,46,30,28,21,19,13,11,3,10
30,0.00637007940389164,-0.01110256722252988,-0.028413186635249613,1.7635417002651932,0.9050366435102134,0.8304879361686637,1.491685576615952,0.7904550734944069,-2.6168262152241084,-2.27932744113803,-3.95045345084775,0.1546174288339825,1.8857399293758916,2.16014560616197,3.5735199443522503,4.198446496566898,0.40956595200392276,0.34491673956030844,1.1129665843294176,1.8674492758936478,28,33,23,0,5,4,14,16,17,31,51,44,15,3,4,5,16,33,37,45,28,16,13,3,2,12,24,9,29,54,35,21,10,4,4,22,54,35,25,24,19,11,4,2,10
31,0.0067414965948916295,0.001631996743470145,-0.040220140076249654,1.7584234218530086,0.9070836827325884,0.7718149457733001,1.5443249096717124,0.8444236999087096,-2.8716901715241083,-2.48984850793803,-3.95045345084775,0.1546174288339825,1.9854914522758917,1.65885124566197,3.5735199443522503,4.198446496566898,0.4114231276280272,0.2978504869662067,1.1932785431501471,1.9025521577443825,30,32,26,0,4,5,10,16,16,34,48,49,16,2,3,6,6,8,25,40,53,33,16,10,3,15,20,9,28,55,33,23,9,5,6,26,50,35,24,21,20,6,8,4,10
32,0.008741496044891635,0.00828702879397013,-0.05043945928824962,1.8809920327591414,0.9334326129704464,0.8488281275466286,1.6782777962897826,0.9343340917143602,-2.8716901715241083,-2.51844020133803,-3.80207983244775,0.398957203188115,2.7021205358758915,2.13715816516197,4.375811732952251,5.0758128109541545,0.4356864283549693,0.3602889324802737,1.4095802502862902,2.205555611121532,34,32,28,0,5,4,12,27,30,51,50,17,2,2,5,6,8,15,35,61,34,25,8,3,16,14,10,24,49,43,22,17,4,1,16,56,43,22,22,16,17,6,1,1,10
33,0.012343151461891612,0.014081298763970114,-0.037477573330249626,1.9042772741258278,0.9382084012329436,0.890583540241708,1.7110878968819752,0.9882707651565072,-3.4151180229241085,-2.51844020133803,-4.12160149944775,0.290561477811272,2.7021205358758915,2.17648222986197,4.375811732952251,5.0758128109541545,0.44019367876604343,0.3966686625621667,1.4646131796793518,2.301475521007562,36,28,29,0,2,6,4,9,39,48,63,23,3,3,4,6,10,24,34,46,35,27,9,5,11,17,9,21,37,50,29,19,5,2,19,47,38,25,24,19,16,9,2,1,10
34,0.0034046390323916364,-0.024359254264529864,0.0325541682922504,1.81330036994487,0.9605376324660151,0.8790664710096464,1.5748024922763348,0.9428678595555103,-3.4151180229241085,-2.36271472943803,-4.12160149944775,0.1641634702935812,2.1744150161758915,2.40660524846197,3.6955174504522503,4.226988443145852,0.4613220674751792,0.3866756168608388,1.2405313317764786,2.0885290161124948,32,22,27,0,2,7,4,9,20,35,63,43,12,5,6,5,15,38,44,37,30,16,5,4,5,8,16,18,32,51,32,21,12,5,13,22,44,32,23,26,16,8,7,9,10
35,-0.003171552194608365,-0.05115165085102987,0.09068475125675039,1.7649418370916405,0.851432832381912,0.8458919520656399,1.562671444651149,0.8821812129475475,-2.7705888769241085,-2.36271472943803,-3.6903204603477495,0.1641634702935812,1.7132022625758918,2.40660524846197,3.6955174504522503,4.125247810939744,0.3624739634006041,0.35907484297710246,1.2250828840193038,1.9466316903970113,35,30,24,0,5,3,6,8,19,45,46,36,21,11,4,8,13,37,46,42,28,13,6,3,6,13,16,20,34,43,30,22,10,6,14,22,33,41,31,19,20,6,8,6,10
36,-0.0028692447596083744,-0.04660864181152986,0.005672299692250364,1.8394116606903128,0.7952815323328977,0.8427865045782518,1.674573739924928,0.875063731377586,-2.645970033724108,-2.13241038883803,-4.18218012494775,0.2566821433441898,1.7234557764758918,1.8233862544619701,3.32954753325225,4.342050880826949,0.31624047411762624,0.3562307288953717,1.4021146927149795,2.074585895727976,37,30,23,0,5,3,7,10,16,41,56,42,14,6,8,8,7,32,34,39,27,25,10,10,3,10,21,11,25,40,35,31,15,9,14,23,42,39,18,33,12,10,7,2,10
37,0.005313464795891623,-0.0012453669680298229,-0.045064020941249526,1.9006489686983687,0.8539691821385854,0.8770273806215504,1.718142105116528,0.9165406327014866,-2.6588100522241085,-2.13241038883803,-4.18218012494775,0.17973117779729203,1.7234557764758918,1.8233862544619701,3.5472522797522505,4.342050880826949,0.36464579847529094,0.3845892886493915,1.4770215296788234,2.226256616803507,34,27,30,0,5,3,9,14,18,29,54,40,23,5,8,7,7,28,40,33,25,26,12,14,8,11,18,10,26,43,38,24,14,8,6,23,49,33,19,30,14,14,6,6,10
38,0.00036586357639163734,0.03032366457997017,-0.013412269695249583,1.8316369529555347,0.8864601129186901,0.7804921037523188,1.671175955669188,0.913243752049922,-2.6588100522241085,-1.95911894263803,-4.212637430347749,0.17973117779729203,1.6555692410758918,1.65487773856197,3.8854823434522503,4.481204860330245,0.392905832825987,0.3050437243266394,1.396504481892601,2.094454039045228,31,27,32,0,5,4,6,18,21,25,42,40,31,8,5,8,8,21,44,40,21,24,16,13,7,9,21,13,26,54,34,23,7,6,8,31,49,30,28,22,9,11,9,3,10
39,-0.016271353032108367,0.008012314748470157,-0.012961268567249606,1.7740047466659776,0.9248277685303689,0.7880396624891645,1.5580061165769126,0.8701149796426616,-3.2343149890241083,-2.55651568563803,-4.212637430347749,0.3823474683388868,1.6555692410758918,1.74512329806197,3.8854823434522503,4.481204860330245,0.42778557918717813,0.31053535342183225,1.2137755268869719,1.9520964594959818,28,26,29,0,2,4,4,10,18,28,41,47,35,11,3,3,6,10,29,59,33,31,14,12,3,5,25,19,26,58,34,18,5,7,20,42,37,35,29,14,6,9,4,4,10
40,-0.0036985296756083517,-0.006887037149529849,0.004062055009250398,1.7585087725003887,0.9188357191253909,0.833978461260134,1.5275726741252886,0.8837318230398353,-3.2343149890241083,-2.55651568563803,-4.1236432657477495,0.4066949305346851,1.4776571838758916,1.74512329806197,3.89217315985225,4.297174045812693,0.4221363789312178,0.34778375256325944,1.1667473875125902,1.936667519007068,27,28,27,0,3,4,3,6,13,31,31,41,46,22,3,3,8,14,36,39,40,28,14,15,3,11,19,18,25,57,39,17,6,5,24,35,39,37,16,19,11,8,6,5,10
41,0.011937221909891622,0.0010147214424701201,0.012890373020750396,1.773022454228156,0.8938413288176039,0.7846875302961653,1.5913862020810465,0.8966035639704768,-3.1928582657241082,-2.01123096913803,-4.143153388747749,0.30017640122391925,1.5467703550758918,1.69139479856197,3.89217315985225,4.30272996310559,0.39954740918467313,0.3078677749309503,1.2663381029452763,1.9737532870608985,29,27,30,0,3,5,3,4,13,33,35,45,46,13,3,9,13,29,32,36,27,28,12,11,5,13,17,18,21,58,37,18,8,5,17,34,40,36,16,21,18,8,5,5,10
42,0.021877299209891614,0.018712531834970108,0.02433593753475043,1.7970729733828152,0.9413248437429194,0.80607218743489,1.57838135880631,0.8939140271257026,-3.276423965824108,-2.2055916824380297,-4.2477714389477494,0.27260001802323974,1.6623451150758917,1.71059799396197,4.18420166145225,4.686357476283878,0.4432855388341755,0.32505126510187177,1.2459399758414746,2.0142767797775227,31,24,30,0,4,3,5,5,13,32,33,53,39,13,4,8,4,24,31,39,32,32,17,9,5,8,22,15,31,58,41,10,6,4,15,33,55,30,28,18,5,8,4,4,10
43,-0.01886872929810838,0.02674520807997013,0.02961846568275038,1.8251433669597574,0.9785947584440041,0.834534020223629,1.5806945273859838,0.9074636079344757,-3.4184570753241084,-2.2055916824380297,-4.2477714389477494,0.27260001802323974,1.6623451150758917,1.71059799396197,4.18420166145225,4.686357476283878,0.4790018650997021,0.3485811685329266,1.2497362212086993,2.077319254841329,29,26,26,0,5,1,5,9,13,19,42,53,42,11,4,8,6,20,37,35,26,33,20,11,6,6,22,13,30,56,50,9,3,5,16,30,52,37,23,15,10,9,4,4,10
44,-0.039596309033608355,0.03319616780047016,0.01596615564225038,1.795230791899928,0.9626281317687987,0.8257479777124563,1.5777259686960579,0.9369114420546282,-3.4184570753241084,-2.07284215363803,-4.004582192047749,0.3128770196162207,1.5452890451758916,2.28673135096197,3.8818073763522505,4.403488937394788,0.4641103938808864,0.3414808541264241,1.2447370752119538,2.0503283232192637,24,26,26,0,5,4,3,8,9,21,34,57,48,11,6,10,13,36,50,23,33,22,5,2,8,10,15,18,23,57,44,14,6,5,19,39,37,34,21,17,9,14,5,5,10
45,0.013638161858891598,-0.017316395244529884,-0.001753064633749607,1.4783301946749174,0.815054126415145,0.7108485106868427,1.327806404234862,0.8647065669985113,-2.9860107337241084,-1.96522733343803,-4.004582192047749,0.15142687988728018,1.4237668600758917,2.28673135096197,3.6907157615522506,4.403488937394788,0.3322496142226219,0.2528027313449836,0.8815364601813613,1.4665888057489678,29,32,32,0,4,2,2,7,11,27,45,52,34,16,2,8,16,49,56,33,19,13,1,3,3,5,15,21,32,64,38,8,10,4,20,45,45,38,19,14,5,8,3,3,10
46,0.02936546982189164,-0.02964108346952986,-0.024064014982749616,1.3135165940153308,0.7210515666811184,0.6741759711482309,1.124086518785271,0.7176303103355562,-2.1686439030241083,-2.14848472253803,-2.8891912857477497,0.08721291453855079,2.386505863975892,1.96985587146197,3.2691358374522506,3.4882500402843575,0.2603888463155777,0.22769591695145394,0.6320747892659402,1.120159552532972,35,36,36,0,4,6,15,21,60,53,27,11,2,1,5,3,11,28,39,59,29,17,8,1,8,11,14,29,55,46,21,6,7,3,16,36,39,33,28,22,11,6,5,4,10
47,0.013273084490391633,-0.00015693450402984145,-0.01659992351674959,1.6133036071184943,0.865092788556813,0.8244288796089932,1.342847055813554,0.793101477601081,-2.7703227681241085,-2.14848472253803,-3.5479146257477496,0.08721291453855079,2.5006807940758917,2.20198494416197,3.2702459947522504,3.7906083395132604,0.3742808537924463,0.3398415010808893,0.901756886383945,1.615879241257282,37,30,36,0,3,3,13,23,30,59,47,15,4,3,6,10,15,27,42,43,31,19,4,3,4,14,13,17,28,64,28,19,7,6,9,25,34,34,38,22,17,10,6,5,10
48,0.006266347630391606,-0.00580556269202984,0.004244083224250394,1.769959117089948,0.9970226170190337,0.8260131184495333,1.4874544740771014,0.869602375165554,-3.331406027724108,-1.99037487613803,-3.9641856073477495,0.19054710188479287,2.5006807940758917,2.20198494416197,3.5887505551522505,4.233486842694703,0.497046682980054,0.341165688204447,1.1062694123471994,1.9444817835317023,32,26,28,0,5,3,4,18,26,37,65,32,8,2,9,12,11,37,48,25,29,23,3,3,6,10,14,15,29,58,29,27,6,6,10,28,38,45,27,16,14,10,9,3,10
49,-0.013380621241108379,0.00022155716147013283,-0.009722970715749641,1.7770737071431306,1.0370774137152796,0.8219521491942909,1.5186668164213624,0.9485602050241028,-3.331406027724108,-2.09605932213803,-4.75607626104775,0.19054710188479287,2.9623493835758916,2.79102624966197,3.7185511902522506,4.867345467791198,0.5378543015315858,0.33780269232634486,1.153221717729467,2.0288787115873994,27,26,24,0,6,1,8,29,36,40,62,14,1,3,8,12,15,55,48,30,27,2,0,3,2,4,18,13,22,56,49,23,6,7,14,44,49,26,26,13,13,10,4,1,10
