window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.013653836916891616,-0.012901295404529842,0.017632275455250406,1.1939310616148537,0.6810706624590684,0.6395144460511257,1.0012084537228727,0.6711532833200512,-1.6268750056241084,-2.56323258803803,-2.47484779494775,0.13301569075054867,2.0009291585758917,1.96119485786197,3.3537707277522504,4.061510395007063,0.23202183726249342,0.2045725850655966,0.5013646324719375,0.9379590548000271,31,35,27,0,3,9,35,39,39,35,20,10,4,6,1,2,6,8,34,70,55,15,6,3,3,9,34,47,48,28,21,4,1,5,26,50,55,32,20,9,3,0,2,3,4
1,0.012311954843891621,-0.0071429370220298495,-0.02117516463824961,1.2181611674269646,0.6926296702222601,0.6854359463783244,1.0458852610490503,0.7484441458727535,-1.3218640714241083,-2.56323258803803,-2.48878144664775,0.01979713239777912,2.0009291585758917,1.96119485786197,3.3537707277522504,4.061510395007063,0.23994372215213736,0.2349367290684249,0.5471621834385489,1.022042634659112,33,29,24,0,13,21,29,45,39,18,15,10,5,5,1,3,5,10,38,73,36,20,9,5,5,11,30,47,55,25,13,7,2,5,22,52,37,35,29,13,7,0,2,3,4
2,-0.029457046307608373,0.02388068475947016,-0.030347069580249544,1.1132340094667308,0.7493275725800772,0.6419351010246297,0.9853726688796438,0.8411900920789134,-3.3325546407241085,-1.81697423923803,-3.5864096160477494,0.01979713239777912,1.9129521252758916,2.61323505446197,3.2496190197522505,3.8665406914607954,0.28117976430295993,0.20632548051604138,0.48594012060355035,0.973445365422552,32,34,29,0,2,1,3,4,13,44,81,33,12,7,4,6,19,69,61,23,12,2,2,2,2,5,5,13,63,70,22,10,8,2,35,50,52,15,17,12,7,4,2,6,4
3,-0.008987643280108377,0.0025660288449701517,0.03471639655775042,1.6909265669829439,1.0073934358518388,0.7627344935889572,1.511026658759017,1.0108743449535202,-3.3325546407241085,-1.9731486377380298,-3.6168032546477495,0.11502599499315892,2.305918553275892,2.61323505446197,4.77232344725225,4.78161668033496,0.5074611561645512,0.2908852461072184,1.1422033958351963,1.9405497981069655,34,38,28,0,2,4,9,12,29,40,55,24,17,8,5,12,22,35,71,29,19,2,1,4,5,13,19,51,52,22,20,13,2,3,26,40,31,33,19,27,11,8,3,2,4
4,0.013293040599391633,-0.059788886151029876,0.0051615619842503915,2.7288744211442095,1.257464435434845,1.2323500860181624,2.559459836130277,1.4858535071934247,-3.8556218037241083,-3.65901359083803,-6.26311018594775,0.42703689819595564,2.8088684724758917,5.151581263761971,7.95817889675225,7.973419585655429,0.7906967556559253,0.761130722708077,3.2754306472430716,4.827258125607073,37,37,28,0,3,3,6,20,34,34,45,34,11,10,4,5,31,57,62,32,3,1,2,3,10,7,17,43,54,36,21,4,5,3,15,58,44,34,16,11,9,10,1,2,4
5,0.006405122243891663,0.034712522413470115,-0.05116184065324962,3.1602922880985926,1.3331491313707275,1.6188027472123718,2.8949913939335157,1.6718852485541063,-3.8556218037241083,-3.65901359083803,-6.33611359374775,0.42698092715066116,2.8088684724758917,5.31687427946197,7.95817889675225,7.973419585655429,0.8886638160327425,1.3108636467973134,4.191796352444075,6.391323815274128,35,36,33,0,5,6,4,21,30,37,37,35,15,10,4,14,33,57,43,28,5,6,6,4,13,13,14,36,51,44,13,4,6,6,16,38,40,31,23,18,13,15,2,4,4
6,0.029484289463391652,0.05737721121097016,0.03397745682375039,2.9889055866733427,1.2396787354924919,1.6360737481042396,2.670249923404156,1.5541990410255142,-3.650603156724108,-3.74573004953803,-6.33611359374775,0.4259824796915773,2.8300784084758916,5.31687427946197,7.54283841475225,7.602556136727927,0.7688363452787121,1.340014726801102,3.5656945605060546,5.6745456325858665,36,35,32,0,3,7,5,23,28,44,40,23,23,4,3,13,34,50,52,21,10,7,6,4,9,12,15,31,48,50,20,6,2,7,18,33,38,40,24,21,13,3,4,6,4
7,-0.0011750389501083659,-0.03642269206602989,-0.010907324475749651,3.052628833953915,1.3482154206022023,1.5755513254617688,2.737678041166152,1.5741130904898477,-3.3896361461241082,-3.74573004953803,-5.38973974104775,0.4259824796915773,2.8300784084758916,5.1152064177619705,8.397784212652251,8.481852080587366,0.9088431005330534,1.2418442958308358,3.747500013405284,5.898187409769171,37,40,30,0,8,9,6,27,25,42,38,19,18,8,5,13,32,46,54,27,8,6,4,5,22,12,19,46,48,33,9,3,3,5,18,44,39,40,21,18,12,2,5,1,4
8,-0.018358781567108365,-0.013575065130029889,0.015727151046250238,3.250576851886079,1.3897413942884411,1.656981466646879,2.9464180574881844,1.67118727072067,-3.394206363424108,-3.29107902373803,-5.72662179444775,0.6559475925720186,2.627147470475892,5.871597765361971,8.397784212652251,8.481852080587366,0.9658590939297046,1.372885931602264,4.34081335638624,6.679558381918208,33,39,32,0,10,7,8,25,22,34,39,22,21,12,7,33,34,60,35,17,1,5,5,3,21,13,20,36,49,34,14,3,4,6,26,39,42,26,23,21,12,3,6,2,4
9,-0.015294233873608374,0.008150595668970115,-0.003825937465749637,3.209043632372018,1.369103341919764,1.7241497962136936,2.8457469760785306,1.627195833828652,-3.7127616186241084,-2.76424953233803,-5.72662179444775,0.7315421113553479,2.9972521045758915,5.871597765361971,8.31893004665225,8.408060445989081,0.9373389372228231,1.48637947599674,4.049145244828793,6.472863658048357,33,34,36,0,5,7,8,24,31,46,34,20,17,8,18,36,54,38,26,12,2,5,4,5,19,13,26,35,44,39,10,5,3,6,31,35,39,29,25,21,10,2,7,1,4
