window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,-0.009593883039608375,-0.031639080283529866,-0.0031320942602495717,1.8576888175138186,1.0936324177863155,0.7941682724995213,1.8140223582133754,1.291320009783619,-3.923695750024108,-2.77090332193803,-4.93410007224775,0.083763420028433,2.2819467268758915,2.1837528925619702,6.96115984055225,7.008011935701113,0.5980619539124602,0.3158521382230307,1.6453434630562358,2.5592575551917265,30,31,36,0,2,2,8,10,12,35,65,37,21,8,2,2,7,18,38,51,48,24,8,2,2,13,23,59,62,23,8,5,3,2,46,48,38,27,20,10,5,3,2,1,0
1,0.024783648663391666,0.07212776868747008,0.03063786537425035,2.8045723695038784,1.435327334152243,1.1712356456508355,2.497740038265846,1.3460282091512714,-3.923695750024108,-2.77090332193803,-5.9069402857477495,0.24849215753722112,2.505084891675892,4.2744106128619705,7.356168737652251,7.393826515517112,1.030389392702829,0.6884976763294813,3.119821988775477,4.8387090578077885,28,28,25,0,3,7,12,20,17,18,34,47,29,13,5,14,31,51,57,26,5,5,2,4,4,9,34,40,38,44,12,9,5,5,14,26,43,45,32,20,10,4,1,5,0
2,-0.0013972052686083247,0.0349396646519701,-0.03715837743574961,2.936978848287719,1.4936552304767403,1.3204367642387038,2.5768169406496817,1.411135522753092,-3.4123382852241084,-2.74742630223803,-6.23740723994775,0.21706810451835384,4.558868217575892,4.2744106128619705,7.67105905085225,7.686357355601937,1.1155039498565436,0.8723870142595854,3.320683145316423,5.308574109432548,28,34,25,0,12,15,28,26,33,51,28,5,1,1,10,20,27,52,50,20,6,6,5,4,4,12,30,37,43,42,15,7,3,7,12,28,32,55,36,20,5,3,6,3,0
3,-0.03114380382460834,-0.04682473655652981,0.0767953176952504,3.079984720420786,1.5972676050766763,1.3723944396832573,2.726335456080193,1.5460884368772567,-3.495404034724108,-2.91129458513803,-6.23740723994775,0.20291070689920346,4.558868217575892,5.65176899526197,8.38651030525225,8.401768701200917,1.2761168693720226,0.9428295270135556,3.719401269949951,5.938347666335528,28,45,27,0,13,18,24,30,34,46,23,6,4,2,18,17,41,71,31,13,2,3,3,1,7,18,20,43,40,47,11,4,7,3,12,33,37,49,32,15,12,6,1,3,0
4,0.017823893572391655,-0.023748415387029872,-0.03777910787874962,3.063842655429286,1.4001812626388228,1.2835025210226567,2.877569748225562,1.5822360973631289,-3.495404034724108,-2.91129458513803,-5.0839558869477495,0.20291070689920346,3.8973250064758918,5.65176899526197,8.38651030525225,8.401768701200917,0.9804126297134645,0.8239713543524556,4.140917458447521,5.945301442513437,33,47,26,0,8,12,14,26,45,41,40,8,3,3,10,18,47,77,27,12,1,4,3,1,23,26,23,32,49,28,6,3,5,5,9,37,51,33,32,18,11,3,1,5,0
5,0.025289550045891666,0.04330517664047015,-0.050913307389749744,3.0445684046898,1.1973774579804282,1.23559625280511,2.9534614567901216,1.5553313946776384,-2.8499960725241085,-2.73625679913803,-4.92281609214775,0.39817566705435564,2.4379307910758916,5.08069099646197,8.48183905335225,8.4969442233863,0.7171761691105971,0.764286719134946,4.362763370807096,5.844226259052639,40,40,25,0,10,10,9,18,33,35,30,25,26,4,7,20,37,81,30,10,5,5,3,2,29,21,27,39,35,30,5,3,3,8,15,36,53,37,34,12,3,2,2,6,0
6,-0.012672109287108362,0.023246895864970116,0.05080560723925046,3.0701554427434044,1.2894439328618315,1.3397060182610048,2.9173298893639266,1.5955310471364206,-3.4381969718241083,-2.73625679913803,-4.92281609214775,0.39817566705435564,2.4379307910758916,5.08069099646197,8.89466363335225,8.918406584147862,0.8314131191739865,0.8976763167660561,4.256697446551547,5.985786882491587,39,40,27,0,3,11,14,12,21,35,37,30,31,6,7,24,38,78,28,9,4,5,3,4,28,19,28,45,39,24,3,3,5,6,16,36,55,43,26,12,1,3,3,5,0
7,-0.04854745174710834,-0.049406564948029835,0.050595649001750384,2.980160011496994,1.4088645417500776,1.1879288047824859,2.7844511083690957,1.5083919273298059,-3.606307635724108,-2.49076745063803,-5.30783635694775,0.4994394504872819,2.035154335175892,4.78805104496197,8.89466363335225,8.918406584147862,0.9936280760358975,0.7068079269459543,3.877863947297896,5.578299950279745,30,38,25,0,8,8,8,14,15,32,21,29,38,27,11,22,48,69,30,8,3,4,3,2,17,24,25,40,51,29,3,2,5,4,18,45,52,42,25,8,1,2,5,2,0
8,0.0071293682923916765,-0.03613526708402986,-0.04716653153274961,3.1166052942677522,1.4272335683535335,1.1586041586892692,2.9207862764114108,1.4834771432344345,-3.606307635724108,-2.49076745063803,-6.01210890074775,0.4049904674656698,1.8362973443758916,4.04926367166197,9.244886498652251,9.287864767681123,1.0185232432637055,0.6718346770296515,4.266608577085031,5.9569664973783905,27,43,24,0,8,10,5,16,7,18,28,32,32,44,9,20,34,62,36,21,8,3,4,3,5,39,16,41,39,45,4,3,4,4,12,42,53,47,30,5,4,3,3,1,0
9,0.046737010060391666,0.04845889509897013,-0.07275573757424966,3.196786280315131,1.3450829033131382,1.24640642258585,3.032592992706699,1.5328994534622509,-3.374371239624108,-2.5677189337380297,-6.01210890074775,0.3917237461798755,2.775098663275892,4.04926367166197,9.244886498652251,9.287864767681123,0.9057161824473429,0.7779386173887346,4.600956828381874,6.284611628217954,32,48,25,0,11,9,10,13,15,47,34,35,24,2,8,21,27,56,41,25,10,2,5,5,4,42,16,46,34,40,3,5,4,6,9,43,53,44,32,6,4,3,4,2,0
