window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.006094563954891663,0.021744851062970152,0.05521890870625037,2.534956698010543,1.7845934503692933,1.3516301035217335,2.3108566963164665,1.9822436883757633,-6.370984263624108,-4.199983048438029,-5.91974148864775,0.11619699147070717,7.120980229075892,6.087516748561971,8.89186130075225,9.796882484787215,1.5924054634053895,0.9136883876469615,2.6715538993946835,5.177647750447033,42,42,23,0,3,7,6,18,104,40,14,4,2,2,1,11,16,66,73,16,10,4,2,1,5,8,30,60,57,22,9,4,2,3,48,53,34,28,13,10,5,2,5,2,16
1,0.02945488286889169,0.0380268883009701,-0.09206771096174958,3.781674250465258,2.763205901895762,2.1253260004340655,2.5314936133334123,2.066520587816368,-9.551263290924108,-9.53145006803803,-6.348509052647749,0.34580465245741154,7.120980229075892,6.087516748561971,9.52957852845225,10.665217328747332,3.8180872231981966,2.2592283261774595,3.208468188874792,9.285783738250451,34,37,28,0,3,4,5,15,28,49,53,34,6,3,1,2,2,1,22,67,67,24,7,7,9,17,21,47,62,28,10,3,1,2,14,43,44,42,20,13,11,8,1,4,16
2,-0.04255880986760825,-0.025566674248029893,-0.08036969376424961,3.9048013665904047,2.943560782273747,2.1458595795714728,2.5699567735309703,2.1529959856616823,-9.551263290924108,-9.53145006803803,-6.348509052647749,0.632210072376656,5.580155689075892,5.362038898461971,9.52957852845225,10.665217328747332,4.333180665618684,2.3026834950353816,3.305568552746742,9.941432713400808,29,38,31,0,4,4,8,8,21,34,35,49,28,9,1,2,2,5,21,39,61,55,10,4,13,16,16,38,76,30,6,2,1,2,18,49,44,28,19,17,13,6,2,4,16
3,-0.04026774787160832,0.017649133240970127,-0.011130195117749651,3.225487118579734,2.4657318764841087,1.6430665958722626,2.252987019685982,1.8584245340064278,-8.25398814322411,-4.16891908593803,-6.319435060547749,0.4420639025384029,5.022479388875892,3.70077982386197,5.07720411325225,9.09193776944863,3.040727589114251,1.3499896651877115,2.5380371960584402,6.928754450360401,28,42,30,0,4,3,6,8,24,41,46,39,18,11,4,7,20,22,28,39,34,28,14,4,8,9,9,8,17,72,42,20,7,8,25,48,36,32,17,14,14,7,5,2,16
4,0.08064083065189162,-0.021199486885529906,0.05543936981275042,3.0799746380662287,2.4878885500311037,1.3927470445071026,2.206071386798823,1.8761308177784646,-10.52207351972411,-3.96528367013803,-6.5255993812477495,0.27641514138324125,6.362443937175891,3.32510049436197,7.89003632135225,10.819756380267666,3.0980461904720467,0.9700968741137396,2.4349122436888573,6.50305530827465,29,47,30,0,1,3,3,6,21,34,74,41,13,4,2,6,14,21,33,57,25,22,12,8,3,15,10,15,92,43,11,7,2,2,37,46,42,34,19,14,3,4,0,1,16
5,0.057387081438391656,-0.043022525222529896,0.004106762088750335,3.678082860837922,2.9564236240495037,1.5050137978659495,2.5811577476488634,2.0358659199344054,-10.52207351972411,-3.96528367013803,-6.5255993812477495,0.27641514138324125,6.590549521575892,4.825882547361971,8.107009983852251,10.819756380267666,4.371866960977005,1.133458734721706,3.3311960918713037,8.836521787570012,30,42,34,0,1,5,5,10,23,27,64,46,12,7,5,11,17,40,60,31,19,13,3,1,6,19,13,16,73,50,11,3,4,5,19,42,43,37,22,16,11,8,1,1,16
6,-0.13828944856160827,-0.003213113032529845,0.02187978773025039,4.417394085687657,3.4480258234220913,1.693666477265879,3.1638911691388913,2.296483846639583,-9.568511630124108,-3.83041133383803,-6.728008288247749,0.8085857640674556,6.590549521575892,4.825882547361971,11.69740365585225,12.575158735289488,5.954003025284533,1.4342582301547873,5.005343027633091,12.393604283072406,33,36,36,0,4,10,11,15,19,26,53,41,10,11,8,14,29,37,32,37,18,18,6,1,18,17,14,67,59,10,6,3,5,1,30,39,38,31,27,19,8,7,0,1,16
7,-0.12407791514210834,-0.01715249335002988,0.027857127619250382,4.592296569102327,3.5790184085421997,1.7050213238076821,3.244893756224127,2.2744414150576597,-9.568511630124108,-3.81118748273803,-7.63378942994775,0.7361513239168633,7.739101055775892,3.94820864666197,11.69740365585225,12.575158735289488,6.412384048854973,1.4536959613335108,5.265055754370761,13.13113576455924,31,38,38,0,7,8,16,18,21,43,46,23,13,5,5,14,22,38,22,38,24,18,12,7,10,22,11,43,78,18,9,4,4,1,21,41,39,35,28,17,11,7,0,1,16
8,0.05067261141739157,0.03671424500997009,-0.020946438515249643,4.420602265059176,3.3973393422975406,1.929030599624041,2.959909334890127,2.1181989870059335,-8.896283785324108,-4.31430635803803,-7.63378942994775,0.47099485433735455,7.739101055775892,4.21605699056197,9.67256334365225,11.679530630359134,5.772241160135268,1.8612534950362698,4.380751012028093,12.014245667199638,30,40,41,0,7,5,17,22,20,46,44,22,10,7,5,11,21,33,31,28,26,23,12,10,6,19,14,26,58,53,13,5,5,1,13,30,45,41,25,21,17,7,0,1,16
9,0.061616975187891644,0.024531096375470147,-0.02080905924724965,3.938635711685754,2.9486563059802604,1.931805591877397,2.6706023492192883,2.012596317487092,-8.03558812892411,-4.31430635803803,-6.79996552954775,0.47099485433735455,7.1249540905758915,4.21605699056197,9.67256334365225,11.679530630359134,4.349185331214229,1.8662373097490814,3.566274962301163,9.78169760326448,33,32,39,0,4,10,11,22,28,47,41,24,8,5,5,13,21,31,26,26,35,21,13,9,8,20,14,42,63,38,10,2,2,1,23,40,41,39,24,18,11,3,0,1,16
