window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.0019488950858916065,-0.010121324422029837,0.0029273134427504257,0.4021688335411862,0.30378723908594807,0.27420267702437673,0.6130283948269208,0.6177804184943824,-1.0580227517241083,-1.42087376673803,-2.6732841601477495,0.0120950031553488,2.451586186375892,1.15831174006197,2.7163700564522504,3.6634659704477013,0.04614524241175939,0.0376447746476953,0.18790619101403158,0.2716962080734863,42,39,41,0,6,7,65,111,8,2,0,0,0,1,2,0,2,10,13,144,18,8,2,1,3,4,2,5,102,66,11,2,4,1,140,28,11,7,5,3,3,1,1,1,1
1,0.003637419336391624,-0.020299321249029854,-0.04514666995924958,1.3564933655718745,0.6884435132959246,0.6297742216024358,1.4490456790262978,1.0642803603043105,-1.8223529881241083,-2.23531571743803,-3.1331232263477498,0.013118823059453976,2.7244700983758916,1.88697078036197,3.86596062935225,4.254063360935583,0.23698385090933233,0.19851381631906231,1.050885800856597,1.4863834680849914,42,34,31,0,5,12,22,55,71,21,7,2,1,4,5,5,0,17,36,83,28,20,5,1,12,16,19,29,62,29,9,9,9,6,46,32,32,24,17,14,18,6,8,3,1
2,0.005195511595891642,-0.0036070242620298955,-0.05145086372824959,2.066076114783454,0.9400483812463838,0.9732483186425404,1.8836424547490667,1.0550018148903952,-2.7427484058241083,-2.23531571743803,-4.01767845374775,0.156818223366012,2.7244700983758916,3.3013812326619703,5.20034845595225,5.502487471997538,0.44185897621234504,0.4736126501822796,1.7753780443557354,2.6908496707503615,39,33,25,0,2,7,14,26,52,41,34,18,2,4,13,12,21,45,61,31,7,4,4,2,10,18,25,39,34,35,17,13,7,2,14,35,38,36,29,21,16,9,0,2,1
3,-0.0023745989236083577,0.0002514114014701174,-0.03217661278224963,2.3083724421205294,1.1534756393567263,1.2006858304665835,1.9986265539312185,1.1996325774786185,-3.0815125713241085,-2.30842964763803,-4.718132914147749,0.156818223366012,2.282958754475892,4.01825451926197,5.20034845595225,5.502487471997538,0.6652558446547281,0.720823263345461,1.9977717182445593,3.383850826244749,33,38,28,0,9,5,8,14,35,30,30,39,27,3,13,27,29,62,34,15,6,7,3,4,8,17,18,16,43,49,31,7,7,4,18,21,36,33,26,27,17,13,6,3,1
4,0.00531627484839166,-0.027630228092529886,0.07101878977525035,2.6296723943813016,1.2297806898592487,1.3181668124653603,2.320705067344199,1.313870145503577,-3.0815125713241085,-2.51898676263803,-5.11834713534775,0.2685097634126713,2.282958754475892,4.01825451926197,6.41891935285225,6.435882018548418,0.7561944039644767,0.8691635874947672,2.6953578390490907,4.320715830508335,33,35,27,0,9,9,8,11,37,25,27,37,34,3,10,29,30,50,42,13,11,5,3,7,10,15,23,23,39,54,17,8,7,4,20,20,42,29,35,22,13,11,7,1,1
5,-0.012000517066108336,0.059920152373970116,0.08856360476825043,2.8738198751962325,1.2193715991230016,1.4721953455628112,2.5865202390471107,1.4481196267339054,-3.1033560834241083,-2.87793545643803,-5.609806998747749,0.5405910345248602,2.390697276475892,4.63830373566197,6.93598904275225,6.992431606169223,0.7435055545788196,1.0854747800786622,3.348965229544936,5.177945564202417,34,33,34,0,4,14,9,16,29,34,30,34,25,5,7,23,38,47,48,7,9,10,8,3,15,11,15,33,36,55,16,6,8,5,22,35,34,28,31,15,15,13,4,3,1
6,-0.0019734132811083348,0.05690293804597024,-0.0357923578217496,2.968818442135527,1.3096868533621193,1.5174902643511472,2.619325818933935,1.4385979602504273,-3.1033560834241083,-2.87793545643803,-5.8332491480477495,0.6105291308144057,2.5890299913758916,4.63830373566197,6.93598904275225,6.992431606169223,0.8576417741147734,1.1530073233793887,3.4310744193061837,5.441723516800351,35,31,35,0,5,13,15,19,27,34,29,34,13,11,3,32,38,39,48,7,12,10,6,5,16,11,11,38,37,44,29,3,6,5,17,37,30,41,24,12,18,12,7,2,1
7,0.03599740143439167,-0.03078400015252982,-0.011185847730249601,2.902138180826765,1.358921923540113,1.4388013105345874,2.5751928952150958,1.4589033632124841,-4.237475672024108,-2.55334366913803,-5.8332491480477495,0.2728490091592842,2.5890299913758916,4.82704824506197,6.708462399652251,6.834749579227657,0.9239823035939944,1.0355484329307196,3.315871785377875,5.275402521902586,36,33,31,0,2,5,8,11,21,38,40,34,25,16,16,33,40,52,28,10,11,3,3,4,14,12,12,32,39,50,25,4,6,6,15,26,32,40,27,18,19,12,7,4,1
8,-0.03511379038860834,-0.03891428169102986,0.0822467889142504,2.829416631875336,1.343817628028323,1.3354020668558018,2.5914614692994635,1.5194506907350005,-4.237475672024108,-2.63762868403803,-5.6011009071477496,0.2728490091592842,2.513498665175892,4.82704824506197,7.89042317555225,7.915727449014039,0.903539397837562,0.892406500741138,3.3612185405752224,5.15716443915392,36,33,29,0,2,7,8,9,18,42,43,28,30,13,10,24,43,64,34,9,4,5,3,4,16,14,20,31,41,61,5,4,4,4,24,26,52,33,25,15,16,3,5,1,1
9,-0.02805779516810834,-0.02797661301102987,-0.07252143313824963,2.8534482708993507,1.2084834324707325,1.2475221981121214,2.718281894112268,1.5068054126225174,-3.1330549248241084,-2.63762868403803,-6.28062443194775,0.3368466978109679,2.2608127826758917,4.560951831261971,7.89042317555225,7.915727449014039,0.7306097232129691,0.7785471628290346,3.6971579070615035,5.206314793103509,35,32,31,0,5,11,9,12,32,36,32,23,29,11,7,22,45,58,42,8,5,8,1,4,12,16,20,26,42,60,11,5,3,5,22,28,54,34,18,18,16,4,5,1,1
