window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.0011742374303916692,0.03423428998247011,-0.12301043604674959,3.8937643133721447,2.6506394064448644,1.9477764626209122,3.2530780870464913,2.5014283632537997,-9.635825255324109,-5.969499881438029,-6.91228005124775,0.25849930206737026,7.121727432075891,5.799714236261971,11.25882949495225,13.541691698511523,3.512945320915963,1.8975025674753183,5.2988243038992335,10.709272192290523,38,41,29,0,3,3,4,14,24,68,48,20,14,2,3,7,15,15,38,70,31,13,6,2,8,28,30,49,46,20,8,7,1,3,43,27,44,41,25,8,7,1,2,2,8
1,-0.07650990652960835,0.023174060897470046,0.08540673314675035,4.577723982449219,3.245461018271436,1.9858440297467528,3.5028571223748166,2.4093007294325046,-9.635825255324109,-5.368475881138029,-7.04463911444775,0.4023857111143184,6.919184407375892,5.799714236261971,10.33560538635225,11.40001354183958,5.269435493458316,1.9720567737896522,6.13865116491939,13.380143432167353,33,41,29,0,5,4,7,19,22,43,49,25,20,6,3,13,16,28,43,50,28,12,5,2,12,23,22,36,47,33,12,6,4,5,20,23,39,37,31,18,12,9,7,4,8
2,0.006655594096891675,-0.023302473317529833,0.16234323931025035,4.684122149524239,3.6856392064652725,1.7632089897793588,3.559373225405226,2.7290881952560597,-9.450735261124109,-5.368475881138029,-7.547584862047749,0.30587070197734206,7.274247942675892,3.8885664169619703,10.46981311015225,12.280319697331393,6.791990328583378,1.5547244734507304,6.347746542540667,14.69446134457478,27,37,34,0,6,7,13,20,21,35,44,26,17,11,2,8,6,19,24,50,38,28,19,6,12,16,15,32,70,32,6,5,3,9,25,29,38,33,19,23,16,5,7,5,8
3,0.09445833290539163,-0.0537712362600298,0.007194087433250313,4.865640318536323,3.7816422139414834,1.9099774795946587,3.638123370360894,2.7426598828183346,-10.55883588582411,-5.033002003338029,-7.547584862047749,0.30587070197734206,7.274247942675892,5.32613242926197,11.60200944255225,13.394241327990319,7.154870105459753,1.8254526592038487,6.617996706430058,15.598319471093651,28,36,38,0,6,5,11,12,20,27,49,40,17,13,5,11,12,31,61,33,20,16,10,1,17,18,17,37,75,18,6,3,4,5,25,34,36,26,38,20,6,8,4,3,8
4,0.032976095608391646,-0.0718531603820299,-0.057670586519749704,5.00908349804939,3.793983679956679,1.983041913872113,3.764710959156351,2.723687703757617,-10.55883588582411,-5.084179248838029,-7.96449254074775,0.6054545805218242,7.780018060475892,5.32613242926197,11.60200944255225,13.394241327990319,7.197699793329602,1.9688090544152297,7.0881872512707345,16.254696099015565,31,34,38,0,7,4,16,8,27,32,55,28,13,10,7,6,18,26,64,29,21,18,10,1,10,25,17,35,66,26,8,2,6,5,21,38,39,29,32,19,5,10,3,4,8
5,-0.04205027644410832,-0.0438319413745298,-0.060924331758749624,4.883462909862224,3.790548593999498,1.8074732622297756,3.7008352285879065,2.736894384761374,-10.073238947024109,-5.16585795353803,-9.60084480934775,0.34024916050440196,7.780018060475892,3.90610814006197,11.35170244035225,12.73984143512674,7.185013434610295,1.6344404163801027,6.849946581678772,15.669400432669166,29,33,36,0,7,6,17,13,25,30,56,25,11,10,7,3,12,12,30,48,41,24,15,8,3,11,27,22,64,51,9,1,7,5,13,44,38,22,33,20,14,5,6,5,8
6,-0.06271200284560838,0.003605720183970165,0.0028371958142504074,4.666082376023393,3.6081144068867386,1.8217615072870792,3.6296218483190708,2.7826405500485687,-9.82971421752411,-6.07433770653803,-9.60084480934775,0.34024916050440196,7.9156869155758915,4.14533127686197,11.35170244035225,12.59912410729028,6.511211184242272,1.6594139953254685,6.587081405737618,14.757706585305357,27,29,34,0,6,8,15,15,25,30,64,19,14,4,3,3,6,15,27,38,55,31,15,7,2,15,21,19,65,57,8,2,4,7,17,54,27,22,28,24,11,7,4,6,8
7,0.0029571190693916684,0.019059429315470146,0.0005944570912504205,4.532280260438535,3.410715551298198,1.9326232802952172,3.6437582646745987,2.8467166363037117,-9.78534767662411,-6.07433770653803,-7.45501460394775,0.46175126156494484,7.9156869155758915,4.9362151381619706,11.92819078975225,12.923484463331762,5.816494658210275,1.8676980026924377,6.638487322381841,14.32267998328457,27,24,37,0,4,10,12,13,23,44,61,15,13,5,4,2,9,20,33,47,49,22,9,5,15,21,16,46,73,13,4,4,2,6,32,46,32,18,24,24,12,4,4,4,8
8,0.04932141544489165,0.04439627807047008,0.018173872276250468,4.571431858427134,3.401846742779003,1.8973184854790344,3.7026500850108834,2.8264361011080052,-9.78534767662411,-5.97036027203803,-8.24235828284775,0.6539185183184515,6.430503110475891,4.9362151381619706,11.92819078975225,12.923484463331762,5.787496931688805,1.800894232423483,6.854973970832309,14.443365134944585,28,28,35,0,5,6,10,12,16,21,63,39,14,14,4,3,8,19,35,49,45,23,11,3,8,24,14,32,86,19,4,5,1,7,39,39,32,19,27,19,13,4,4,4,8
9,0.06324264649739168,0.06396055976747018,0.04132313529125043,4.738963682590656,3.6271773193737658,1.8866708298690253,3.700027977656133,2.8210229641098485,-10.32338874972411,-5.97036027203803,-8.24235828284775,0.7184261533747495,7.752848430675892,4.226708574461971,11.26654819265225,12.577172195569094,6.580207469257727,1.781808886742221,6.845957318474214,15.207973674474172,26,39,32,0,6,4,17,12,17,28,71,27,13,5,3,4,5,15,27,46,48,28,11,13,7,26,13,22,81,31,7,3,4,6,34,41,25,20,31,20,14,4,5,6,8
