window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,-0.12147176782860847,-0.03163345461352992,0.047048696700750396,5.538251703156704,4.554390922162419,2.2180976760219493,3.891846943357578,3.186635266381208,-12.663875444324109,-4.88531066493803,-11.861302303547749,0.7200114524312289,10.02267989327589,6.65635836706197,13.74954724995225,15.600514376418399,10.378616031127436,2.460478987912377,7.574343105191481,20.413438124231284,33,39,41,0,3,9,13,22,20,43,43,33,6,8,6,21,28,43,39,21,27,8,3,4,3,8,14,24,79,50,8,7,4,3,29,39,39,33,20,10,18,6,3,3,7
11,0.06358919252539161,-0.09337014330102988,-0.12432556094724957,5.376533253449347,4.296576797202673,2.2534560247235307,3.5078088693501064,2.639027829000436,-10.32276904732411,-4.88531066493803,-7.77582203774775,0.7200114524312289,10.02267989327589,5.236743465961971,12.03683350075225,13.538605720682524,9.232307879833204,2.5433910195114167,6.160089954498059,17.93578885384268,33,39,37,0,8,8,22,21,29,39,33,30,4,6,5,19,19,40,26,32,23,20,7,9,14,15,20,54,62,22,2,2,6,3,14,34,38,34,37,17,8,12,3,3,7
12,0.08191287527689159,0.1261591367299702,-0.08325730499174945,5.522686027703016,4.127668041686106,2.6197326904120297,3.7683539803976207,2.7623597192099707,-10.337362188324109,-4.82558425153803,-7.273215208947749,0.9324864577528574,10.26709060027589,8.22015680676197,12.03683350075225,13.538605720682524,8.522176590746469,3.43945774849695,7.103711750206551,19.06534608944996,36,35,39,0,6,8,22,25,35,38,32,23,7,4,8,21,57,39,32,16,9,9,3,6,21,16,23,59,44,22,2,3,6,4,17,35,41,29,27,19,15,10,3,4,7
13,-0.03493902591110833,0.07066901331797013,0.10719270710725029,5.411054113489991,4.031546714072331,2.6635329425056753,3.8299864986761722,2.958846350508437,-10.58606654462411,-6.7101053106380295,-10.56854357524775,0.894287328639425,10.26709060027589,8.72669845846197,12.39537441095225,13.289568831721947,8.12729482163951,3.5497009226281393,7.340143428249369,19.01713917251702,35,34,39,0,5,9,19,27,35,43,33,19,7,3,3,3,27,62,51,23,17,2,7,5,3,9,16,28,76,43,10,3,9,3,21,39,36,26,19,23,14,12,5,5,7
14,-0.014042589656108344,-0.14215425694802997,0.08293696633975035,5.098708749892354,3.9691503909817683,2.2656300415546893,3.521605892271235,2.705438046445491,-10.58606654462411,-6.7101053106380295,-10.56854357524775,0.894287328639425,9.42136149537589,8.72669845846197,12.39537441095225,13.289568831721947,7.877176010277489,2.5766436589817774,6.204293300432557,16.658112969691828,31,34,35,0,6,9,14,19,33,37,44,25,8,5,4,3,34,44,57,35,19,1,2,1,3,6,16,33,70,49,11,3,7,2,16,45,44,35,19,13,10,12,2,4,7
15,0.03046643905439165,-0.04717413893502992,-0.08867006958824959,5.119003620994157,3.9623465470863177,2.177522702876296,3.4861693593121688,2.5302154049286005,-10.21572791612411,-5.64625096893803,-8.138086052847749,1.0344039392701603,10.014887109675891,5.889570920161971,11.60859415665225,13.058716161172027,7.850559181557762,2.371915260462978,6.080619591523904,16.303094033544625,31,35,31,0,7,6,20,19,37,45,34,24,2,6,4,5,28,32,33,36,37,18,5,2,11,12,21,49,66,25,4,4,3,5,13,49,43,36,21,14,8,8,5,3,7
16,-0.0530266207086083,-0.0015792892190298624,-0.01484521100724958,5.21896133031311,3.7264809902282674,2.1406046838610098,4.06969282513165,2.7922618078670265,-10.189730353524109,-5.1629284990380295,-8.85211884614775,1.0344039392701603,10.014887109675891,5.889570920161971,13.37827452485225,14.375220940342535,6.9447361965182095,2.291095453361065,8.281310035608943,17.517141685488212,33,39,32,0,5,6,17,27,41,45,31,20,4,4,4,10,27,37,42,26,32,14,4,4,15,13,21,47,68,16,6,3,7,4,24,46,44,23,25,17,7,8,4,2,7
17,-0.0317706802896084,0.13487703116997016,0.11526726274575035,5.379000052433991,3.8114154616024982,2.363244579678135,4.207904493809332,2.986154577509468,-10.77902717012411,-5.6575152392380295,-11.07578946544775,0.5333141903600545,10.881083836775892,8.824417539961969,13.37827452485225,14.375220940342535,7.263948598534318,2.801558378457654,8.859873385440837,18.925380362432804,34,36,35,0,4,5,14,36,39,47,33,14,5,3,4,10,38,64,40,22,10,10,0,2,5,12,11,31,82,34,9,4,7,5,15,44,43,28,21,17,13,12,5,2,7
18,0.07221469811539173,0.043774771656970135,-0.03376038849824969,5.672654301095658,4.244839051382467,2.4720752665433308,4.11045701633234,2.9757244018999303,-11.409896110624109,-5.6575152392380295,-11.07578946544775,0.5333141903600545,10.881083836775892,8.824417539961969,12.90135439105225,13.974727301908139,9.011936767382759,3.056536177044452,8.448498323473657,20.516971267900853,30,31,34,0,5,8,14,26,32,45,45,12,8,5,7,21,30,54,44,24,10,8,0,2,5,13,11,22,81,42,11,6,5,4,7,40,48,24,20,20,19,13,6,3,7
19,-0.07944313255110835,-0.1482188395560297,0.0605883341867504,5.47577157464778,4.474460901161175,2.0368087724303416,3.8273082312874624,2.9775082322267012,-11.409896110624109,-4.525717224038029,-9.69881586174775,1.2594014200123955,9.92558439137589,5.27586880656197,11.749960064052251,13.036726824106855,10.013555783664806,2.0852793999242656,7.325979621760135,19.4248148053492,29,32,35,0,7,9,13,23,26,32,49,29,6,6,7,15,29,38,42,24,21,11,8,5,11,11,7,22,83,42,10,5,2,7,24,44,38,18,19,14,18,10,9,6,7
20,-0.09227215469010844,-0.07047545784602978,-0.02582258075174958,5.363431559468881,4.49378248824576,1.9623518457673685,3.777106045498111,3.0917932580379452,-11.05259850392411,-4.197323419338029,-8.164963477547749,1.2148607018532318,10.823764743475891,6.403858645561971,11.676579376652251,13.433653261654444,10.101297601097707,1.9278957783726025,7.133598442307529,19.162791821777827,33,34,40,0,10,7,19,19,33,47,36,20,3,6,2,21,42,61,33,19,4,8,6,4,17,11,15,33,74,35,1,4,5,5,35,45,27,20,18,21,8,12,10,4,7
21,0.1540228672863915,0.10539387439497014,-0.09808364271524976,5.581917269582236,4.352196939685528,2.0955548124133108,4.168342352851627,3.097530799383321,-11.97248556502411,-4.197323419338029,-9.02239418834775,0.9328501575521979,10.823764743475891,6.58514616336197,13.07287659885225,14.480785957736044,9.482670622727591,2.2012289202942843,8.692349185772471,20.37624872879434,33,36,37,0,7,4,17,18,28,49,44,23,4,6,3,23,38,51,40,20,8,6,6,5,17,13,16,39,69,28,3,5,6,4,25,47,28,27,23,17,16,10,3,4,7
22,0.022817114664891523,0.10706912946597014,0.018475915392250426,5.233493909295921,4.194663778601123,2.0487652406685513,3.734578079265154,2.8918132610917375,-11.97248556502411,-4.07457273833803,-9.02239418834775,0.9328501575521979,9.29615779297589,6.58514616336197,13.07287659885225,14.480785957736044,8.797862418114947,2.10445140492813,6.973707394788701,17.87602121783178,31,35,31,0,5,5,10,17,25,42,52,26,11,7,3,24,40,52,39,16,7,8,8,3,9,14,18,48,69,24,7,2,8,1,29,49,27,34,22,10,16,9,3,1,7
23,-0.006344963177108352,-0.06452501983002983,0.029323736867750406,4.9033284570443,4.156858769757129,1.9106066987704093,3.330286580958588,2.825444241359436,-11.06171979842411,-4.35643788243803,-7.979434972847749,0.889419095347691,9.29615779297589,6.8350938050619705,11.16584926795225,12.821450988914625,8.639757545132229,1.8272907177852136,5.545834296428365,16.01288255934581,31,35,37,0,8,3,18,18,24,41,49,23,9,7,2,15,52,60,37,11,6,9,6,2,11,10,15,40,78,30,4,4,2,6,32,42,31,27,16,21,11,9,8,3,7
24,-0.02932863089560838,-0.04997060777902985,0.0608880950697504,5.315996515934376,4.234163333126304,2.2072606971164834,3.795299632762229,2.9919364719188652,-11.18116767392411,-4.35643788243803,-10.37234331604775,0.6243419172085137,9.26191805587589,7.933985184261971,11.16584926795225,13.104195075493905,8.96449965009073,2.4372484233384744,7.204003331283162,18.605751404712365,32,45,38,0,6,7,16,19,19,39,49,31,7,7,10,25,52,55,29,12,5,5,4,3,2,15,13,13,63,61,17,8,1,7,19,36,36,28,20,18,19,12,8,4,7
25,-0.09476922559010836,-0.06268195614202982,-0.06123700560524964,5.56906758054568,4.279373688743837,2.351412903067716,3.9696891120746827,2.9330461883621943,-11.18116767392411,-4.353521155238029,-10.37234331604775,0.23484145959190003,9.229288185075891,7.933985184261971,10.97062137675225,13.104195075493905,9.161010187015991,2.7665358341695647,7.881090808689885,19.80863682987544,29,45,32,0,6,8,14,21,25,35,41,34,9,7,12,29,46,55,26,11,4,10,5,2,3,18,11,16,57,60,16,8,2,9,7,33,41,26,24,19,22,16,8,4,7
26,0.04990455588889163,0.09231898957547022,-0.044553889698749696,5.573877547620745,4.342305579811372,2.231820438639123,3.9413446645900576,2.883699945839056,-10.95835059252411,-4.011795913138029,-8.79714818984775,0.23484145959190003,9.34865704447589,6.1853462961619705,11.88640677185225,13.340978161389739,9.429054106579711,2.4947726330817814,7.768091407089907,19.6919181467514,33,36,36,0,8,5,15,21,33,30,37,30,13,8,12,23,36,45,26,17,17,9,12,3,15,14,10,33,74,34,8,2,4,6,4,30,48,30,28,15,21,11,8,5,7
27,0.04610933076289166,0.06855627779247019,0.13025131268975032,5.760019409977006,4.687709013971438,2.2317898740170445,3.870785227121547,2.963856938296826,-14.49739377162411,-3.85051230473803,-9.22078688654775,1.4386207594891565,9.977002019375892,8.568150060761969,11.88640677185225,15.025920238269439,10.988370935026229,2.4927930024948846,7.499971839479908,20.98113577700103,34,39,34,0,1,6,5,22,24,33,44,39,18,8,19,37,42,45,25,15,14,1,0,2,11,12,12,32,67,41,12,3,4,6,26,49,40,21,20,18,13,6,6,1,7
28,-0.03078101566510842,-0.1272782546625299,-0.09072579340774961,5.9697367459077135,4.874450186867384,2.0675276250892143,4.10279857855583,3.042287438777315,-14.49739377162411,-3.67293159773803,-9.22078688654775,1.1224238723902784,11.829981985675891,8.568150060761969,12.05053875785225,15.025920238269439,11.880606047588431,2.145435117308494,8.420593672894599,22.446634837791525,30,38,33,0,1,9,13,20,28,44,41,31,8,5,19,42,57,46,15,5,11,3,0,2,13,13,17,37,55,42,8,5,4,6,21,42,40,23,21,23,15,8,5,2,7
29,-0.04923193407160844,0.07445839514297013,-0.07461011133574963,5.983345727937454,4.676909866028728,2.063716439792646,4.276838028113172,2.938854089975902,-11.14158708492411,-4.581541190038029,-9.15284961724775,0.579353178461016,11.829981985675891,6.650809592961971,12.13740739925225,14.316700249418052,10.93795483914465,2.1322347982388514,9.148455093714253,22.218644731097744,31,32,35,0,8,14,19,21,39,37,37,14,8,3,5,15,31,56,39,21,17,10,5,1,14,14,20,33,56,37,10,4,5,7,9,32,40,30,27,22,24,7,7,2,7
30,-0.06152469746260847,0.01877391839597012,0.18134256370175042,5.811854310443892,4.758010235601173,2.0850472869824435,3.9107391078953753,2.9222142818512142,-12.62530428872411,-4.581541190038029,-8.31831856254775,0.579353178461016,9.84807020737589,6.650809592961971,12.13740739925225,14.70392527897019,11.32122334524169,2.1738873244823926,7.663382747716116,21.158493417440205,28,37,31,0,3,8,19,18,23,35,35,41,8,10,3,22,30,52,40,21,18,6,5,3,9,13,31,42,52,28,10,3,8,4,14,31,43,32,32,19,12,8,6,3,7
31,0.1061845747988915,-0.06803083922403,0.0003029050497503838,5.964547274271911,4.913469117393639,1.969524982464829,4.039297999256793,2.9626364972219927,-12.62530428872411,-3.99626087333803,-9.43908881974775,1.1528252783752901,9.84807020737589,6.06272192966197,11.367273134052251,14.70392527897019,12.076726965753119,1.9418284258193064,8.157964209275697,22.176519600848128,28,43,30,0,3,8,23,14,19,28,47,37,10,11,9,25,38,38,40,20,15,7,6,2,4,15,20,35,55,40,13,4,7,7,18,42,35,27,24,26,12,9,5,2,7
32,0.1914380634853918,0.03305807237447009,-0.09940378148674958,5.542400046695649,4.5013160471965525,1.6381459879624722,3.9693667092966347,2.833842746159577,-10.45072242802411,-3.99626087333803,-9.43908881974775,0.8637507067449635,9.29335596017589,4.62161067346197,11.298918567852251,12.979872464355156,10.149247344450115,1.34230755701333,7.882876592323129,19.374431493786577,28,38,31,0,8,14,17,16,16,41,41,27,12,8,2,7,30,45,33,32,25,18,5,3,6,16,15,32,59,45,12,2,7,6,17,36,36,22,21,22,27,8,7,4,7
33,-0.09137996339110842,-0.07261060775752991,-0.11018021589474962,5.423808930192879,4.611695914708529,1.471142574741669,3.7829075374955967,2.8897141881163253,-10.69340294682411,-3.72025671913803,-8.27922127784775,0.8393081994637953,11.627586402275892,3.58420671916197,11.09045756045225,13.812287025783977,10.638044753724344,1.0847663877882325,7.161264558607813,18.88407570012039,31,30,29,0,12,12,25,14,28,55,30,18,2,4,3,7,15,46,44,25,21,18,15,6,14,12,18,41,53,38,9,5,5,5,20,44,39,18,21,26,16,10,3,3,7
34,-0.11609902279910839,0.02498865796847011,-0.01965516826474959,5.966191267282958,5.081166135517218,1.7505962244439948,4.000626078912632,3.0507207287784484,-10.91404357752411,-3.72025671913803,-8.27922127784775,0.8393081994637953,11.627586402275892,4.895652017461971,11.25654947465225,13.812287025783977,12.91586413991095,1.532605787032317,8.002697674457698,22.451167601400957,32,33,29,0,10,19,22,14,28,46,34,16,5,6,5,12,31,62,30,17,12,18,9,4,14,14,20,43,49,33,9,5,5,8,10,41,39,16,26,27,17,12,5,7,7
35,-0.027350502504108403,0.025455174486470097,0.13169611922875027,5.8456177929355935,5.006950187679905,1.7312223910975826,3.81716610199238,2.9128904377225058,-10.91404357752411,-3.29519284553803,-7.56488615244775,0.9953102797612291,11.204068864475891,4.895652017461971,11.25654947465225,14.788088372515034,12.53514911594753,1.4988894666728851,7.2940504590098065,21.328089041630225,31,36,29,0,8,20,20,18,25,38,40,20,4,7,9,13,42,62,24,11,12,14,8,5,15,8,28,47,50,31,4,5,4,8,18,41,39,22,36,20,9,8,4,3,7
36,0.04412278695939167,-0.06023739510952985,0.06022759314325038,5.661453439787565,4.79686696901544,1.646354807381829,3.7719068064012284,2.8115557086048586,-10.03263689302411,-3.6033041783380297,-7.40516778434775,0.9953102797612291,11.204068864475891,4.6428552004619705,11.10825372205225,14.788088372515034,11.505939769380218,1.3570563477794206,7.115454159575873,19.978450276735504,30,31,28,0,12,22,17,17,24,43,36,17,7,5,5,8,43,53,33,17,16,10,12,3,16,12,25,46,47,34,2,8,3,7,21,44,35,23,38,17,12,5,3,2,7
37,0.010182386082891652,0.06437860305097011,-0.02417488669274962,5.267562730521698,4.461920947336178,1.7026239132949519,3.5585400496521937,2.78001611615155,-10.03263689302411,-3.7319337840380298,-7.625507333847749,0.4544045974508127,9.800941858175891,4.77763688006197,11.10825372205225,14.402201613321495,9.954421110631863,1.4515363973273048,6.33189585506262,17.737853363021785,28,29,28,0,8,18,16,17,30,35,41,20,5,10,6,12,28,46,36,32,17,9,11,3,13,11,25,52,51,28,3,6,8,3,15,47,35,23,37,19,15,7,0,2,7
38,-0.10589691663410843,-0.007878531334029859,0.017989862117250364,5.263940640627862,4.585490631034341,1.791959950565275,3.3410937852434506,2.7754785657287946,-10.982319641324109,-5.13619462453803,-7.625507333847749,0.4544045974508127,9.78210615087589,4.77763688006197,9.21348326105225,12.87690781268254,10.518969242128165,1.605591267842942,5.581615658465702,17.70617616843681,27,33,28,0,6,15,20,14,23,36,45,25,9,7,2,4,14,27,54,45,25,13,10,6,7,10,19,41,51,39,13,8,4,8,13,37,37,29,24,25,14,12,5,4,7
39,-0.04514811199710835,-0.0338877320090299,0.015941836462750415,5.606645481730218,4.7009162455258116,1.8518953848713964,3.6992870567370364,2.789591745549907,-10.982319641324109,-5.13619462453803,-7.32500970814775,1.3177899746420931,9.870635240575892,4.75820961606197,11.222914948352251,12.87690781268254,11.050325949732688,1.7153324474443474,6.842489435145984,19.60814783232303,27,35,27,0,4,16,23,17,18,33,43,28,12,6,2,5,20,25,45,41,32,14,10,6,14,20,27,42,51,22,9,4,8,3,25,29,37,22,31,22,15,7,3,9,7
40,0.045769862649891635,0.09131340258247017,-0.07975743269074967,5.601061172434827,4.593316648483371,1.9925061876692756,3.7067928020215124,2.7301757501640727,-9.599168397824108,-4.15221191813803,-7.32500970814775,1.1822287921048256,9.996605117275891,5.05178372826197,11.222914948352251,13.221387292337699,10.550326356780749,1.9892095226957676,6.8733370625939605,19.412872942070468,28,36,28,0,11,19,19,18,30,33,28,27,6,9,7,20,22,35,41,20,27,12,10,6,13,16,35,42,53,21,3,5,6,6,19,34,40,23,32,20,15,7,4,6,7
41,0.001823080927391607,-0.06546243641802983,0.05911343125275036,5.624618306398597,4.785337713433795,2.16579852552072,3.451937893926771,2.8066826446132467,-10.163284843424108,-5.96497853103803,-7.16084563874775,1.1822287921048256,11.386788760175891,5.14258983106197,11.01986786155225,13.45208606314248,11.449730177617921,2.347484291864753,5.959684810641034,19.75689928012371,27,35,29,0,14,17,18,24,23,38,42,13,6,5,2,2,7,40,50,39,21,13,15,11,12,11,34,42,59,25,2,6,2,7,13,47,38,23,28,15,12,16,3,5,7
42,-0.007412282300608397,-0.03830264406302985,0.07078179838675042,5.846698683613854,4.916985443757594,2.267782934552087,3.794424179510056,3.08867070871958,-10.163284843424108,-6.01653401673803,-7.73448807054775,1.081431390367477,11.643612933175891,6.299775833561971,10.75908198935225,14.222703479680037,12.088400398026472,2.5721532653939447,7.201332458516716,21.861886121937136,28,32,29,0,15,18,17,20,23,43,44,10,4,6,3,6,13,48,51,37,16,11,9,6,12,13,26,41,53,28,8,8,2,9,18,47,31,28,25,15,16,10,5,5,7
43,0.047735214834391575,0.10736298376997,-0.0889842627072496,5.7143808424041955,4.800772593365424,2.0775640117123624,3.8955021966920125,3.1474120048693943,-9.852188882924109,-6.01653401673803,-7.809771177147749,0.7109042939980385,11.643612933175891,6.299775833561971,11.37960744195225,14.222703479680037,11.524848071971935,2.1638995165231796,7.591427781720929,21.280175370216035,29,36,30,0,15,16,18,22,34,39,33,12,5,6,1,5,7,45,63,36,17,12,8,6,14,13,28,45,55,22,6,6,3,8,19,38,34,31,20,25,14,8,4,7,7
44,-0.0014613401341084665,-0.023406077064529865,0.01367402294075049,5.400606782268037,4.759093536050693,1.6776604162001876,3.5410136592682346,2.972621205984894,-9.676741624924109,-3.35272334773803,-7.809771177147749,0.7109042939980385,11.28999942027589,5.29131877296197,11.71273207975225,15.161910572256582,11.324486710197235,1.4075461582642692,6.269482357013799,19.001515225475305,27,34,27,0,17,18,11,22,36,41,30,13,5,7,5,21,55,42,33,16,5,15,6,2,10,14,20,53,62,25,4,3,5,4,19,58,28,28,25,23,8,5,2,4,7
45,0.04310997397939158,-0.07728252845852988,-0.09146195280774959,5.34096995040137,4.688489176095506,1.5545271258121753,3.5364807977168318,2.8974847900641083,-9.676741624924109,-3.46410169313803,-7.646863709947749,0.9309594825706454,11.28999942027589,4.2680338117619705,11.71273207975225,15.161910572256582,10.991894612110606,1.211263587045403,6.257530860715645,18.46068905987166,27,32,27,0,16,19,13,17,37,42,32,15,4,5,5,14,25,57,36,25,11,11,13,3,12,14,26,48,61,23,4,3,6,3,24,55,33,20,34,17,7,4,4,2,7
46,0.09501674109039157,0.08479581588697009,-0.08244578000574965,5.463134865242453,4.642695025552198,1.804915384450208,3.6838721533155026,2.9258202182598376,-9.91538921362411,-3.48941038203803,-7.18890146334775,0.9966355498092762,10.609655968075892,6.082701149261971,11.04568407865225,13.394698530872384,10.781822640687283,1.6324549377084907,6.788855674307078,19.203133252702855,30,32,31,0,14,17,15,14,32,40,36,18,8,6,11,22,46,41,38,14,16,7,3,2,16,14,30,46,56,17,5,4,3,9,24,34,37,25,32,16,13,7,3,9,7
47,-0.027509852019608413,0.06725322090397018,0.10601212826525033,5.4098972455308285,4.582718812525649,1.8842344972699308,3.608217895385773,2.884513457721779,-10.10110305382411,-3.77247741343803,-7.236641069547749,0.8572842883334945,11.061117345775891,6.082701149261971,10.990356957052251,14.145625096357485,10.50103425331733,1.7774313182120134,6.515237475960739,18.793703047490077,31,30,32,0,13,14,18,21,32,45,34,8,8,7,11,21,39,40,33,22,24,5,3,2,12,14,29,44,56,23,7,3,5,7,20,43,38,31,24,16,9,12,4,3,7
48,-0.08469279858960833,-0.07657445569052986,0.09250930813525034,5.0587667050812595,4.302191666595618,1.83319939638164,3.273978848450632,2.649317756738724,-10.10110305382411,-3.79912446293803,-7.24269859614775,0.8572842883334945,11.061117345775891,4.12418380286197,10.990356957052251,14.145625096357485,9.258013003128864,1.6832418370791544,5.363747736096891,16.305002576304908,28,36,26,0,8,17,18,25,29,50,32,10,7,4,5,14,31,43,26,27,13,19,10,12,10,12,25,46,63,26,6,2,7,3,23,50,43,22,23,19,8,10,1,1,7
49,0.03423055155239164,-0.020938164745529907,0.04802511713025037,5.448315150109866,4.529181011490429,1.8016744261748678,3.5596089920001135,2.5980966346668635,-8.85130439012411,-3.79912446293803,-7.24269859614775,1.324939129211152,10.65800160177589,4.45712857316197,10.41362947355225,12.6849334246112,10.257326182752525,1.623234572337726,6.336561293901716,18.217122048991968,28,35,27,0,19,16,20,19,27,40,33,15,7,4,2,13,36,47,37,20,9,12,11,13,13,14,25,43,55,24,9,5,5,7,23,40,31,20,31,26,9,11,5,4,7
50,0.029674036799391575,0.03236300318047009,-0.09273580216774965,5.626443828605403,4.589376768536683,1.783275809472869,3.8149295044244806,2.673910347216296,-9.13202938122411,-3.38126956023803,-7.39948472134775,1.1517267558669912,10.65800160177589,5.039842758861971,11.95812214625225,13.842987488870659,10.531629836022086,1.5905599883129886,7.281143526366054,19.40333335070112,29,31,29,0,18,15,22,19,27,36,34,16,8,5,6,17,50,50,21,15,15,14,10,2,17,16,35,44,49,16,8,4,8,3,20,40,34,24,37,20,12,7,3,3,7
