window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.0519347173188917,-0.01967158216202985,-0.055686631189749605,3.8316799247874966,3.2109157093860987,1.505628773510173,2.4811488087364584,2.014301677599468,-9.08417238472411,-3.73024674183803,-6.04606495804775,0.5219005293619592,6.816492777675892,4.47487054716197,7.36747933345225,9.159125270213707,5.156338453822716,1.1336524873832525,3.079600205993807,9.369591147199774,28,42,42,0,6,7,8,19,19,25,68,26,18,4,3,7,24,54,47,26,21,5,8,5,4,19,23,18,68,35,15,9,5,4,13,45,33,21,26,19,20,13,5,5,22
11,-0.009025191135108293,0.027801128519970176,-0.02169748966624958,3.764094726458682,3.234066166156929,1.3992932810047214,2.3893859007530662,1.9897956337747893,-9.08417238472411,-2.76520665953803,-6.172032626647749,0.3462822954544654,6.816492777675892,4.24299176636197,6.525566596852251,9.159125270213707,5.229632710577999,0.9793972945059708,2.854817881887676,9.063847886971644,26,45,42,0,6,6,11,19,21,24,68,24,16,5,9,25,31,47,32,26,15,4,9,2,6,12,16,21,42,59,23,10,7,4,11,34,47,30,13,21,20,16,4,4,22
12,-0.0019445079976082769,0.013762600588470168,-0.030432616251749596,3.9369155456056286,3.3046174909211676,1.6939792042373922,2.392342628268886,2.0037916253718375,-9.29464225592411,-3.25951139463803,-6.172032626647749,0.3462822954544654,6.979846713275892,4.442670636561971,7.32161362475225,9.43939329097028,5.460250271206733,1.434877476781851,2.8621146975822045,9.757242445570785,25,35,45,0,6,7,9,17,28,26,55,34,13,5,9,23,34,35,30,26,18,10,12,3,6,15,14,23,70,41,15,9,5,2,12,26,48,29,19,24,21,11,6,4,22
13,0.010750394570391729,-0.025389535120529882,-0.019217985387249635,3.9377122732027243,3.312071600932585,1.6322375373970006,2.454544703966939,2.0382244616018435,-9.29464225592411,-3.25951139463803,-5.42802704984775,0.47883056031880294,6.979846713275892,4.442670636561971,7.32161362475225,9.43939329097028,5.484966930343781,1.33242200349073,3.0125795173672483,9.829968451201749,25,34,42,0,6,5,12,17,28,24,57,32,13,6,7,19,40,43,26,23,16,15,7,4,15,15,14,22,77,30,14,4,4,5,13,40,39,20,20,27,20,10,9,2,22
14,-0.0030187144536082977,-0.02944119123152995,0.0013831962027504002,3.814531178789653,3.1856848031856715,1.61025152982457,2.428723705985928,2.0224802076213217,-8.78841469882411,-3.63064531033803,-5.48545285704775,0.20357418744500355,6.954790947775892,4.12617437056197,7.45993845665225,9.320252526147696,5.074298388942545,1.2968883865217504,2.9493503766248814,9.320537152089171,24,32,35,0,8,2,11,18,31,30,55,27,13,5,2,14,29,45,40,25,12,13,16,4,12,16,15,29,73,31,10,7,1,6,8,38,38,32,14,30,20,8,8,4,22
15,-0.06145762124660832,-0.03167624433002995,0.03845194530975029,3.9918574545783514,3.239438950213849,1.7319501645505466,2.5778784569607827,2.051927499109381,-9.21132816412411,-3.63064531033803,-5.48545285704775,0.09444933121721465,6.280836693675892,4.12617437056197,7.87972185255225,9.320252526147696,5.248870875685948,1.5003273784707616,3.3234679454803033,10.072666199637009,28,30,37,0,6,4,8,22,24,26,39,45,17,9,5,20,31,35,28,25,21,18,12,5,15,16,19,27,72,27,10,5,4,5,6,24,42,36,26,19,21,13,8,5,22
16,-0.04450937804760832,0.018799015083470073,0.027062827124250267,3.8933904187990054,3.2196333996350943,1.659987517001265,2.4884477674864627,2.039251825369434,-9.21132816412411,-2.95240554133803,-5.36349604134775,0.09444933121721465,7.450818229975892,3.76794515196197,7.87972185255225,9.299792244624387,5.18401015639001,1.377955979784067,3.0965523440601572,9.658518480234235,32,34,44,0,5,6,13,24,18,37,55,29,10,3,11,23,39,24,23,27,17,15,11,10,14,16,23,30,73,22,9,4,5,4,9,23,50,26,32,17,17,13,8,5,22
17,0.051819265728391614,0.01489292400247007,-0.0322919850122496,3.7561624240188642,3.1776660616024155,1.5846249454430923,2.4095710976217464,2.0760116433789917,-8.543586222524109,-4.39357932863803,-5.75061341814775,0.3527957406249554,7.450818229975892,3.72059410046197,7.85742325205225,9.316199966769855,5.050123417680222,1.2556290084529345,2.903537823395051,9.209290249528204,28,33,41,0,7,9,13,18,21,45,56,18,6,7,2,2,13,33,36,41,34,15,14,10,6,16,27,22,85,22,9,5,3,5,13,36,43,26,27,18,13,9,10,5,22
18,0.05574310546339161,0.0018686194559701297,-0.023643015691249665,3.9416322909295562,3.2691529986793504,1.5584401615092962,2.709001355683649,2.218555852736853,-9.16368544562411,-4.39357932863803,-8.15161057104775,0.4212027569165003,6.536679087075892,5.372492716061971,8.484854958152251,10.88848927176061,5.34523431129045,1.214369614371896,3.669623668643416,10.229227594305758,26,30,41,0,8,2,14,12,16,30,60,34,17,7,3,7,20,53,38,50,17,8,2,2,1,9,20,21,46,72,12,10,4,5,18,54,30,29,25,19,7,10,7,1,22
19,-0.01916136878310829,-0.006531955293029813,0.019772840346750392,4.2037161962157485,3.463114309681149,1.6472988689699128,2.8684842329789992,2.2944557114617328,-9.55274883332411,-3.35940086833803,-8.15161057104775,0.4212027569165003,8.57703912907589,5.372492716061971,8.484854958152251,11.264111179563692,5.996763939985987,1.3568181150747514,4.11429638003225,11.467878435092999,30,35,44,0,9,5,13,18,28,43,54,22,6,2,7,25,46,34,36,29,13,5,1,4,4,5,24,18,46,67,15,11,6,4,14,50,34,30,26,17,10,11,6,2,22
20,-0.07172806046160835,-0.014965376088529846,0.08554020193525039,4.460968489459316,3.5414133925872817,1.965015256073739,3.0305677839553082,2.3874004704456526,-10.392562563224109,-3.44069150023803,-8.083753331247749,0.6653126150503449,8.57703912907589,5.700217927461971,8.32909207825225,11.264111179563692,6.273376865927074,1.930754459542005,4.595829109647459,12.799960435116526,30,38,43,0,4,9,8,24,28,32,60,24,9,2,13,35,37,33,30,21,15,7,6,3,5,8,22,14,34,80,13,10,8,6,20,45,29,26,30,14,14,14,5,3,22
21,-0.03576507550310841,0.012057116104470128,0.08680304525125043,4.362254594742654,3.511421482471555,1.9991151227751887,2.9083720248390708,2.4010131341839225,-10.392562563224109,-3.44069150023803,-8.083753331247749,0.36799262466791605,7.147434358975891,5.700217927461971,8.32909207825225,10.52425104492515,6.165679984094236,1.998303324078609,4.233081301765698,12.397064609938546,29,35,44,0,5,6,9,16,19,25,59,39,14,8,11,31,43,38,26,16,14,9,9,3,2,7,22,15,40,81,11,9,6,7,17,29,38,27,27,21,14,12,9,6,22
22,0.03768076457039163,0.02157238284547006,0.02482333312775042,4.322782508686133,3.5245399284514147,1.796485081166213,2.95890695435901,2.3918452096321388,-9.708000623024109,-2.84335258813803,-8.53005169334775,0.36799262466791605,7.147434358975891,5.2349143512619705,9.455682666052251,11.237934823815458,6.211900773633452,1.613912007277204,4.377873281210846,12.2036860621215,26,30,45,0,5,9,11,16,18,25,56,39,12,9,19,39,42,23,23,20,19,8,4,3,1,5,27,19,63,59,8,9,4,5,20,34,38,26,27,20,17,11,5,2,22
23,0.07027602807889168,0.03544766554397012,-0.062034843867249584,4.1914618714804,3.461181967263662,1.7660237941878123,2.8922863367808374,2.430150584834716,-10.53932518852411,-3.1965650226380298,-8.53005169334775,0.22180765861213153,7.038080332675892,4.89343874916197,9.455682666052251,11.237934823815458,5.992359665316844,1.5600482893150163,4.184584287891374,11.736992242523243,26,34,42,0,5,3,7,17,19,27,54,43,15,10,13,21,45,33,24,23,23,6,7,5,1,6,26,19,70,54,7,10,4,3,14,41,42,27,29,12,14,11,7,3,22
24,0.06317706039489163,0.03689995242347007,-0.0563317578382496,3.9888056891932964,3.4505332708441148,1.6906198051123476,2.5733926501263977,2.341939431030228,-10.53932518852411,-3.1965650226380298,-6.407723601847749,0.22180765861213153,8.210032145775891,4.636921418561971,8.23557736465225,10.830891196312592,5.9550855970811645,1.4297784659634833,3.3127614993328565,10.697625562377507,26,36,42,0,4,5,11,16,22,43,64,19,11,5,7,24,39,41,30,20,14,10,9,6,4,18,22,22,77,33,9,6,6,3,17,38,45,29,21,20,12,10,6,2,22
25,-0.0747459770731084,-0.0323334735360299,0.06621827683275038,3.9352232019373257,3.3234144704957633,1.5135319103845635,2.745757115224856,2.3238072957931064,-9.014110942624109,-3.03760798153803,-6.98224416924775,0.3281417895592694,8.210032145775891,5.29997518746197,8.34577451045225,10.735638515012875,5.525335351894622,1.1459121486316257,3.77178349799731,10.44303099852356,30,40,44,0,7,7,16,19,27,49,48,17,8,2,7,29,50,36,45,11,11,5,5,1,4,9,27,21,71,38,13,6,6,5,18,48,38,24,25,17,10,14,4,2,22
26,-0.10230248382210837,-0.0717627405735299,0.04333655023575039,3.7703253515458943,3.0074268450155204,1.6562221176052503,2.698299615185214,2.2069547420554283,-9.014110942624109,-3.03760798153803,-6.98224416924775,0.3281417895592694,6.197778932675892,5.29997518746197,8.34577451045225,10.735638515012875,4.52754101315809,1.37411079688972,3.641349434947503,9.543001244995317,31,40,46,0,5,4,14,18,16,26,56,41,14,6,12,29,49,34,38,12,11,10,4,1,4,10,26,21,70,41,12,6,4,6,20,47,33,33,28,11,12,11,4,1,22
27,0.01103853425389168,-0.019314278644029882,-0.01381801027824955,3.6931382814641216,2.997135118948169,1.6631995584028234,2.4642867062476297,2.045281429261731,-8.154312029424108,-2.98842486133803,-6.33693824354775,0.38173111632926415,6.4440399787758915,4.313616872461971,7.990675960852251,9.361130479788764,4.491470385235468,1.383302906215445,3.03644995399842,8.911223245449332,26,37,45,0,7,5,15,19,17,31,64,26,8,8,7,29,43,35,26,17,15,13,9,6,3,10,30,20,78,35,11,5,4,4,17,42,28,26,42,11,14,8,9,3,22
28,0.00877817088689163,0.02287720560447013,-0.052282100471249544,3.627096595617965,2.947757336222487,1.5811769165860197,2.432848470677351,1.9888814854037218,-8.31068235932411,-3.22383913343803,-6.09018264604775,0.3085173225379073,6.4440399787758915,4.10633534156197,7.93954746205225,9.045035837757567,4.344675184768806,1.2503219040403706,2.9607425496534034,8.555739638462581,27,31,42,0,5,7,11,20,21,29,67,22,10,8,3,17,39,44,24,29,15,11,11,7,5,17,21,23,80,30,11,6,4,3,13,39,28,35,34,16,12,10,7,6,22
29,-0.01240210075910837,-0.011754795142029905,-0.01385133398274959,3.8332481003350285,3.078458138241579,1.675979590984571,2.5655691229344795,2.043195994245407,-8.93340638032411,-3.22383913343803,-6.09018264604775,0.2391255712680907,7.064337407275891,4.079972065461971,7.93954746205225,9.018450785830018,4.738529160504523,1.4045228823028204,3.2911683920039496,9.434220434811298,29,31,40,0,6,5,11,18,29,31,63,22,10,5,9,17,38,43,18,22,20,16,12,5,5,21,18,23,79,30,8,8,3,5,7,30,41,34,26,17,16,13,9,7,22
30,0.07693428537689168,0.03172212925997013,0.04148639725725037,4.167815920109668,3.5501593763376,1.7200243816378646,2.5332112327345833,2.148774389150281,-10.10464644992411,-3.70746406943803,-5.56743984984775,0.2391255712680907,7.287681740375891,4.65522841886197,7.89528694425225,10.21961398666112,6.304775240832114,1.4797450834567512,3.209440135405024,10.993960459693888,29,39,38,0,3,9,6,23,18,31,55,30,14,11,6,9,46,40,15,34,25,14,8,3,6,23,23,27,76,23,7,6,4,5,9,24,54,27,24,25,15,13,8,1,22
31,0.10500390412439171,0.10528862467197006,-0.0371373546617496,4.40571388614542,3.626308187972163,1.9344966614916685,2.728443292573625,2.224852143215306,-10.10464644992411,-5.39964058863803,-6.32504069004775,0.6625121192507794,7.287681740375891,4.65522841886197,8.56940726775225,10.21961398666112,6.580568447017663,1.876681513903863,3.7228909919506386,12.180140952872161,26,34,41,0,4,9,7,24,13,26,60,31,18,8,1,2,15,37,37,25,36,25,18,4,7,17,25,27,76,27,8,4,3,6,15,29,46,26,25,18,13,15,8,5,22
32,-0.024578308088608378,0.07550921006197012,-0.011758015339749546,4.348645789965638,3.3899640458318636,1.9739727889056153,2.898821083353623,2.210726635077155,-9.442125931224108,-5.39964058863803,-6.32504069004775,0.26198286352903827,5.970796075375891,4.435602919661971,9.12096595785225,9.929598516366731,5.746230162630614,1.9511351060719977,4.201650962110101,11.899016230812713,27,32,44,0,5,6,7,21,20,13,34,64,17,13,1,1,15,38,35,27,24,30,21,8,11,19,21,32,65,29,11,5,3,4,7,25,46,26,30,22,16,12,9,7,22
33,-0.1008498155991083,0.02464461914397017,0.018127769803750353,4.234154490480532,3.43533050499334,1.7968762877694453,2.769237711082199,2.1867738753484365,-9.99396693312411,-3.39880654033803,-6.065164919247749,0.08860314039271693,7.665969937775892,4.435602919661971,9.12096595785225,10.086158481831948,5.90583318192209,1.6146858754004283,3.834503058258919,11.355022115581434,27,35,42,0,4,6,12,21,24,33,54,29,13,4,8,25,38,27,22,28,18,23,5,6,12,17,25,34,66,25,8,7,3,3,6,24,46,35,25,21,17,13,8,5,22
34,-0.0839869836916083,-0.0010700911285298894,-0.009405028604249625,4.290398202781786,3.6407515510471664,1.6309709755787845,2.7342440057696153,2.234022188200993,-9.99396693312411,-3.43096521473803,-7.165052641647749,0.08860314039271693,7.769506270575891,3.88771676446197,8.02354775225225,10.086158481831948,6.63106283494099,1.3300337341377189,3.7380893688250576,11.699185937903762,26,40,41,0,5,8,11,19,27,29,50,31,13,7,7,13,30,37,27,27,23,21,8,7,6,8,18,24,60,53,13,5,8,5,6,20,51,37,19,19,17,17,11,3,22
35,0.030650199879391726,-0.0070055894630298675,0.0019013878637504278,4.37924935300876,3.658380674618029,1.6840695271616046,2.878804884546841,2.3087927859615873,-9.813178399224109,-3.4604528007380297,-8.00701461884775,0.276733744376445,8.173836133175891,4.82582694426197,7.5852929551522505,9.898395046977791,6.692344297585651,1.418069625299019,4.1437605892832785,12.254174512167953,27,41,39,0,6,11,10,20,27,23,62,26,11,4,7,20,35,41,29,35,12,11,7,3,5,5,16,23,24,81,21,8,12,5,6,27,51,28,18,17,17,16,15,5,22
36,0.06777654970539178,-0.017465132161529916,-0.001013394587249581,4.283980801569693,3.487019088342292,1.8271242197454496,2.8839221326224895,2.33818307969159,-10.338724506824109,-3.4604528007380297,-8.00701461884775,0.8025763828605591,8.173836133175891,5.02464984086197,8.03995650615225,10.629998052713185,6.08194789157674,1.6693439726109185,4.158503946999218,11.909795811186877,27,32,37,0,5,7,9,17,24,34,66,25,10,3,6,23,53,31,25,29,10,7,10,6,3,7,20,19,41,68,21,8,9,4,26,45,29,21,25,18,14,13,5,4,22
37,0.0260736467923917,0.009442173576970076,0.007363162054750365,4.2143344248731225,3.424349524085321,1.7257640675219974,2.917387508504687,2.335763197718533,-10.338724506824109,-2.86590882043803,-7.5709223087477495,0.5812117967030137,6.788459284975891,5.02464984086197,8.03995650615225,10.629998052713185,5.863424749080207,1.4891753856959626,4.255602045467314,11.608202180243488,26,32,37,0,4,5,7,17,24,18,51,49,17,8,12,38,46,27,29,18,11,6,9,4,8,5,20,17,51,63,15,8,8,5,22,34,41,22,30,13,17,11,6,4,22
38,-0.008774058866608321,-0.03746231639752992,-0.0028308564732496422,4.395657150378777,3.458706719089546,2.0706332531663416,2.8759895812455523,2.2806088986403465,-9.974509612524109,-3.98714242813803,-7.284973472547749,0.4825373367267577,6.425115792275892,6.25297012906197,7.69324744115225,10.414589890409822,5.981364576392081,2.144462747134048,4.135662042590672,12.261489366116802,24,32,41,0,7,3,9,13,30,15,38,51,28,6,8,25,50,35,28,26,7,12,6,3,7,8,20,18,43,68,16,7,7,6,14,26,41,35,24,17,19,11,6,7,22
39,-0.040495889342608254,-0.04070808736102991,-0.004094518871249616,4.601611964620346,3.7220851473640173,2.175440044244809,2.819211416124562,2.3157917429502612,-9.974509612524109,-5.302382004038029,-7.6613476341477496,0.4825373367267577,9.016426226775891,6.25297012906197,7.82831974825225,10.947510203604935,6.927778880640734,2.3670982672402263,3.9739848869459222,13.26886203482688,25,30,39,0,7,11,11,23,26,31,61,20,7,3,2,8,28,49,41,35,12,10,11,4,3,13,16,20,30,79,20,7,7,5,11,30,44,33,17,27,15,13,8,2,22
40,-0.02723343605260835,0.033643904534970105,0.0070566903187503525,4.588853435317658,3.867217216952722,1.7424745009596811,3.032291569345742,2.476030304644646,-10.23586330742411,-5.302382004038029,-7.98016012734775,0.4679123670758918,9.016426226775891,5.56273050586197,8.51392003505225,10.947510203604935,7.478055331567399,1.5186746494035241,4.597420979201758,13.594150960172684,27,38,38,0,6,9,13,28,20,35,57,16,10,6,2,1,13,38,63,41,19,13,7,3,5,5,27,19,40,71,15,4,9,5,15,34,42,20,24,24,11,19,7,4,22
41,0.0057073214583916836,0.03244340612147015,-0.004691259162749638,4.384556964139899,3.5978873352211624,1.750240266407902,3.075314204628833,2.4984913665122286,-10.23586330742411,-3.8272711298380298,-7.98016012734775,0.39309069644694594,7.440360696675891,5.59194693456197,8.51392003505225,10.480992024982696,6.472412925231531,1.5321967823781832,4.728789732552201,12.73339944016192,28,42,39,0,7,4,11,12,26,33,50,37,11,9,6,15,41,44,39,25,14,9,4,3,6,5,24,23,43,67,13,7,5,7,16,35,37,28,25,13,15,13,12,6,22
42,0.04754000558389168,-0.006119124538029859,0.0079813746067504,4.181601576722584,3.3635153034388914,1.8478682741437713,2.904295593121543,2.383139672572244,-10.53839949962411,-3.8272711298380298,-7.89080688244775,0.24279013917391337,7.239908010975892,5.59194693456197,8.45514769085225,10.850644223777573,5.657747624299268,1.707327301136095,4.217498297282916,11.582573222718272,25,40,43,0,4,4,5,20,22,26,58,41,12,8,4,22,49,31,37,26,12,12,3,4,4,10,14,26,44,71,12,10,3,6,11,38,50,22,25,16,17,11,7,3,22
43,0.045276251433391715,-0.00829969509052982,0.012809254882750414,3.749198405718657,3.0756325766560297,1.6231543615745827,2.488210851782875,2.0569718730372184,-10.53839949962411,-3.35874410233803,-6.694800259347749,0.24279013917391337,7.239908010975892,4.76225907726197,7.610328246052251,10.850644223777573,4.7307828427658345,1.3173494832185946,3.095678659970358,9.143810985954792,27,44,42,0,1,5,5,16,27,27,65,34,17,3,5,24,40,31,39,23,19,11,5,3,8,7,21,15,63,54,15,9,6,2,16,39,53,24,34,12,12,7,1,2,22
44,0.019737771632391658,0.0007028895749701247,0.016643389689250415,3.313435986832285,2.778076994306239,1.3967560847478264,2.1211521592399647,1.7859828852735187,-8.23585070162411,-3.47543866123803,-5.80175517724775,0.3241313059123204,4.8207160772758915,4.64263472116197,5.93710314685225,8.34525993668232,3.8590506829613007,0.9754640271669153,2.2497817425343567,7.084296452662574,31,45,38,0,7,5,1,12,20,33,37,42,27,16,3,12,30,46,46,37,11,9,5,1,4,3,26,20,45,60,18,12,5,7,20,26,44,30,25,24,12,8,7,4,22
45,0.011253771075891624,-0.053195361270029835,0.020178762535250427,3.2405084497033894,2.724923433192649,1.4312343293828653,2.124648647321535,1.8682183653454794,-8.17577458052411,-3.47543866123803,-6.063807207247749,0.3241313059123204,5.133739131975892,4.64263472116197,5.93710314685225,8.228952870185177,3.7126671820629236,1.0256307260323347,2.2572695285113413,6.995567436606601,31,37,41,0,8,3,3,12,22,34,47,39,19,13,3,14,29,51,46,32,8,9,5,3,2,4,21,21,42,61,25,11,6,7,24,29,40,27,25,21,9,14,7,4,22
46,0.029114687550891666,-0.0462044602385299,-0.0718194520172496,3.550301745360541,2.9956296224344277,1.535159275027815,2.417733395061857,2.1399634744226224,-9.165047673324109,-2.93930029343803,-8.27716069744775,0.3605315364614933,6.7423782764758915,4.157690420461971,7.57643618265225,11.14283809305929,4.487322249918908,1.1794244259249296,2.9252964016426954,8.592043077486537,30,34,44,0,4,6,6,18,24,37,56,29,16,4,8,24,43,36,32,20,14,8,9,6,1,3,15,21,28,86,29,9,4,4,33,45,36,28,28,13,7,8,1,1,22
47,-0.055674724471108286,-0.02386352050302988,0.022499848494250418,4.049059337516174,3.388794691959144,1.6538160038085923,2.7028042374194423,2.2657187494319477,-9.62922984762411,-3.51326498453803,-8.27716069744775,0.46153867125135883,6.7423782764758915,4.187645269061971,7.57643618265225,11.14283809305929,5.743514569597701,1.3678384210321115,3.6528284944973772,10.764181485127184,26,38,41,0,6,6,7,21,23,19,56,36,18,8,5,8,36,46,34,25,16,10,14,6,2,3,20,19,22,81,32,8,5,8,16,51,35,25,27,20,12,8,5,1,22
48,-0.022732100000108252,-0.0060892044975298905,0.03685174237425046,4.145599555511703,3.3375534481916684,1.7397688449534159,2.7631521293574615,2.1487169535372277,-9.62922984762411,-3.51326498453803,-7.31585687154775,0.6942739584262553,7.087416212775891,4.883983321561971,7.77655067595225,9.736465286435159,5.569889883953254,1.5134163561409781,3.8181838704443454,10.901490110538573,26,36,39,0,6,5,8,22,28,20,53,35,20,3,5,17,51,35,22,30,15,13,9,3,6,4,22,20,50,62,14,11,5,6,14,41,40,25,19,20,18,10,7,6,22
49,0.02213354266889163,0.0031528414754701294,-0.013943080349249586,3.9896913115288664,3.234029038385568,1.561075628765347,2.7846950723055564,2.17565738752456,-8.771981895824108,-3.06580476493803,-7.24655949674775,0.609898266941995,7.087416212775891,4.883983321561971,8.30491172825225,9.16092347988336,5.229716857416078,1.2184835295672451,3.8773605276062373,10.325560914589564,28,38,41,0,6,8,10,19,24,32,59,26,12,4,11,25,35,44,31,27,11,10,4,2,9,3,24,23,67,45,8,10,7,4,17,37,36,23,26,20,8,12,10,11,22
50,-0.05654927513110827,0.0013902632319700904,-0.05340084220524962,3.756414746154006,3.1779997872952888,1.4330383071559578,2.5565282252320314,2.1411486782584754,-8.912459882124109,-4.799688767738029,-7.24655949674775,0.1638021946626114,6.856911746875892,3.80840455526197,8.66051293325225,9.10131312699564,5.051440234283377,1.0268003613041328,3.269344108178135,9.347584703765646,31,43,42,0,6,7,13,13,25,34,54,32,11,5,2,0,6,19,51,51,33,22,7,9,5,4,25,26,74,41,12,6,4,3,11,34,34,40,18,18,17,11,10,7,22
