window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.0038810634203916734,-0.12332851394852992,-0.010214557918249625,3.9813912738608552,1.9154650068775623,2.168945049033043,3.5861828184732523,2.323335720991328,-4.036182399524108,-4.25465591513803,-7.59870958134775,0.8553956010322152,3.967243551675892,10.32530888406197,11.29258629965225,11.404095811010768,1.8345106276128647,2.359766274038849,6.430405772353109,10.624682674004825,33,37,24,0,13,11,16,24,38,26,29,17,14,12,17,36,72,44,21,4,1,3,1,1,9,27,18,30,71,28,5,3,2,7,31,54,38,20,25,14,6,4,2,6,17
11,0.0089739501233917,0.0347504725389701,-0.09437082539524953,4.324013830334234,1.9522628033959708,2.4965623976957327,3.8259828284249373,2.448549945866077,-4.751301085024108,-4.291220990138029,-6.68087387374775,0.6688437804052754,4.797581850475892,10.32530888406197,12.45757861515225,12.54660750474948,1.9057052926521567,3.1170157004649734,7.323525228044136,12.346246221161255,37,32,28,0,4,16,13,30,38,40,25,17,12,5,15,45,60,34,28,6,5,5,1,1,28,18,27,57,51,4,2,3,4,6,25,46,52,19,21,18,8,4,4,3,17
12,-0.009562830128108324,0.0551537862609702,0.09451905118025049,4.229722062980658,2.1158279008807575,2.353253858443341,3.7480499088198784,2.486750501409075,-5.156114310624108,-4.291220990138029,-6.81934668814775,0.1699906177303559,5.524448043275892,7.7276825351619705,12.57734230005225,12.599773906069405,2.2384095769327668,2.770422831208697,7.028405985020363,12.037238393161822,39,32,34,0,6,17,9,29,49,38,32,7,8,5,6,32,45,49,26,20,7,5,5,5,27,13,21,57,64,5,1,4,2,6,19,33,57,31,21,19,12,2,2,4,17
13,0.023221271405391684,-0.11582968340402983,-0.10711439276174967,4.417759827160672,2.1628504121310113,2.426298620272183,3.9942074841355217,2.650918269577427,-5.156114310624108,-4.446771679238029,-8.49461630624775,0.1699906177303559,5.524448043275892,9.40067522326197,13.382678828652251,13.420671857398727,2.3392305663504835,2.950170755146091,7.982583459730461,13.271984781227037,37,30,37,0,6,19,7,27,51,32,36,11,6,5,10,44,58,45,21,9,4,2,4,3,9,30,18,48,64,19,2,1,4,5,19,45,47,30,22,17,10,4,3,3,17
14,0.01354502586289168,0.08763473699347013,-0.0742016874897497,4.683214548311753,2.063934473431682,2.6520294077126807,4.2589762233263,2.7409550635886624,-4.912958083824108,-4.446771679238029,-8.49461630624775,0.6027621367551244,4.936100739075892,9.40067522326197,13.382678828652251,13.420671857398727,2.1300044891726686,3.5204699132503965,9.072192180642546,14.722666583065596,38,28,40,0,8,16,9,24,46,29,26,30,8,4,11,41,56,43,25,8,3,3,4,6,7,35,14,51,59,17,4,2,5,6,21,49,46,24,24,11,13,6,2,4,17
15,-0.007154264489108318,0.062337310052470105,0.18273878817375055,4.390297990210695,2.0168044569137047,2.4775030368920126,4.003481830663905,2.6449957333183356,-4.267580822324108,-4.088111927538029,-7.47780630394775,0.1951550732948823,4.647273363175891,9.01953269026197,13.17432190185225,13.199139895379533,2.0337757004636825,3.0709536190168643,8.030630116579607,13.13535943606016,38,28,38,0,11,18,14,24,42,30,25,22,9,5,10,43,61,42,23,5,3,4,5,4,23,14,18,55,66,8,3,3,6,4,20,35,62,28,19,14,11,4,3,4,17
16,0.008551837422891648,-0.12080092605552993,-0.12285780533924959,4.333084621594377,2.062027139456915,2.3283136770740214,3.9442677060532705,2.546445746489762,-4.709880893124108,-4.69827987433803,-7.463933258647749,0.1951550732948823,5.581958189875892,9.01953269026197,13.06000167975225,13.17031744072336,2.126014528890087,2.717818721292911,7.786170888673749,12.630004138856746,36,32,32,0,10,11,19,34,43,35,24,15,5,4,10,21,66,52,29,9,3,3,5,2,27,17,19,48,69,7,2,3,5,3,19,38,58,27,22,19,7,5,2,3,17
17,-0.007038303501608357,0.08694379587297017,-0.06084520382624966,4.598861338793198,2.075701157913986,2.536433184021372,4.152287609329442,2.6163536212255325,-4.871150061724109,-4.69827987433803,-7.463933258647749,0.3566633623501496,5.581958189875892,8.258567725261969,12.606407994352251,12.625673152319772,2.154292417340822,3.2205262603228006,8.622597264709736,13.997415942373358,40,31,34,0,9,12,19,27,45,36,28,16,6,2,13,22,43,51,30,23,3,5,3,7,27,19,21,42,62,12,3,3,5,6,19,35,45,34,17,26,10,7,2,5,17
18,-0.02037105172860836,0.029367289385470067,0.1992538058017502,4.356477728151697,2.0150186091272766,2.501780030181051,3.916631862003666,2.5925450348418853,-4.871150061724109,-4.44963187553803,-6.99834529724775,0.25497987386614146,4.841590557675891,8.66443515996197,12.38395461095225,12.418105328764154,2.030357487438875,3.129882878549275,7.689853610794392,12.850093976782548,40,28,34,0,4,15,18,17,48,38,22,23,10,5,9,30,60,45,28,9,6,3,6,4,22,16,23,50,65,7,5,1,3,8,19,36,49,34,19,17,12,6,3,5,17
19,0.015087882809391662,-0.16141596020502988,-0.09792707692424962,4.460377144295131,2.081139762772524,2.4751635113036037,3.995405516391953,2.5615914115561176,-4.715950866724108,-4.779158100238029,-7.53573260444775,0.25497987386614146,4.945985108075892,8.66443515996197,12.31151657295225,12.338597146471338,2.1656851782002744,3.076244759948851,7.986427476405087,13.228357414554207,36,30,33,0,6,17,15,26,45,32,20,25,8,6,11,23,59,46,33,13,4,3,3,5,27,14,18,47,59,19,6,2,0,8,17,34,48,39,14,24,10,6,3,5,17
20,-0.008467507919608293,0.06406314671197018,-0.08933363866724962,4.83012248830034,2.2280647033426546,2.7082946076129772,4.27487350332299,2.6936496627790634,-5.030941010024108,-4.779158100238029,-7.93093867014775,0.40839864190687275,6.917248328775892,8.68725363786197,12.31151657295225,12.338597146471338,2.4821720104858795,3.669481884196086,9.141261984205254,15.292915878887216,38,34,40,0,8,19,18,50,37,32,23,8,4,1,13,22,52,43,32,20,4,4,2,8,27,15,20,39,53,27,5,4,1,9,16,31,43,43,8,28,13,9,2,7,17
21,-0.024982064213608296,0.06112831740697013,0.15850059599975036,4.504684182706063,2.2021084003538145,2.5410668446763776,3.9613063234223533,2.59529449807527,-5.030941010024108,-4.489364849638029,-7.93093867014775,0.40839864190687275,6.917248328775892,8.845158376761969,12.19550589125225,12.262136347243706,2.4249527552206027,3.2303786901512836,7.858535113459101,13.513866558830989,36,38,38,0,8,20,21,48,37,33,21,7,4,1,7,34,55,55,20,12,4,3,5,5,16,17,20,42,58,29,5,3,3,7,16,37,54,32,15,17,11,9,4,5,17
22,0.03638262908739167,-0.06902265529252989,-0.06711991510824956,4.059614580457775,1.9841523477911236,2.2962878920811938,3.4792331697641954,2.201132534840381,-5.349912906524108,-4.20544209643803,-7.45261891584775,0.41354660355071937,4.955494778075892,8.845158376761969,12.106110003452251,12.134197987592895,1.9690921174721703,2.638851105131161,6.054784266295772,10.662727488899108,34,40,31,0,3,7,19,18,46,35,34,26,7,5,13,37,58,41,27,11,3,4,5,1,14,18,28,48,62,15,5,4,3,3,17,42,60,28,22,11,12,3,3,2,17
23,-0.0006446908826083442,0.07045519436347016,-0.048602788814749574,3.8735035980841706,1.6782475637201497,2.346275151795236,3.509287624075711,2.374851165505744,-5.349912906524108,-4.20544209643803,-7.45261891584775,0.44046349571159327,4.4584109822758915,9.20360608226197,11.39666490785225,11.453584392495271,1.4082576503794755,2.754985511172278,6.158730929785759,10.321974091337516,34,40,31,0,1,3,11,18,55,40,31,28,9,4,12,31,67,44,27,4,5,3,5,2,9,19,34,35,71,14,5,3,3,7,27,45,44,27,19,18,5,6,4,5,17
24,-0.02432711887460835,0.05877632491947009,0.06882261345225037,3.848901662594002,1.6905055630144392,2.3345570698268268,3.643807330579785,2.6038503494124794,-3.9758900386241085,-4.513278056638029,-6.4675962342477495,0.331627261146387,5.405577272375892,9.20360608226197,11.98881291795225,12.080173829589478,1.4292004336477524,2.726805684324731,6.641034207254686,10.797040325227169,41,35,35,0,8,13,23,58,37,25,25,7,3,1,9,22,68,58,26,2,5,1,6,3,24,14,30,54,58,5,2,2,3,8,31,48,46,23,17,14,6,6,5,4,17
25,-0.009146296465108337,-0.07620167645252988,0.06309046740025044,3.9160838753826046,1.8472867880251154,2.2250209264887677,3.6166371234209898,2.4733395483253564,-4.0698645133241085,-4.513278056638029,-6.4675962342477495,0.331627261146387,5.405577272375892,8.32446976436197,12.706370985352251,12.73889065102195,1.7062760659755885,2.4782624094035577,6.54202224479182,10.726560720170967,44,31,35,0,16,14,19,30,48,30,33,7,2,1,9,22,59,52,32,14,1,3,4,4,28,14,28,55,59,3,4,1,3,5,26,52,49,22,21,17,4,2,5,2,17
26,0.008500491879891665,-0.1129176841365299,-0.10388507375524955,4.186464343308883,1.9573464846806796,2.2028668032214154,3.886003017173555,2.506387427317281,-5.692354188824108,-3.61484146023803,-8.92239712874775,0.39321803023832363,5.473349278075892,7.5203213709619705,12.706370985352251,12.73889065102195,1.9156387597270057,2.4326862780628473,7.55590577901556,11.90423081680541,39,33,32,0,2,10,17,17,39,50,43,15,6,1,22,33,59,40,15,16,2,4,6,3,6,23,23,41,59,31,7,2,2,6,28,41,49,22,24,18,9,2,5,2,17
27,0.04483519842389169,0.0944909316699701,-0.08773660111874969,4.3954772648349225,1.950793547518635,2.4493167040266703,4.034547856403614,2.6039854538680056,-5.692354188824108,-3.61484146023803,-8.92239712874775,0.5021889717109369,5.473349278075892,7.889895363261971,12.34362313695225,12.345102646159676,1.903802830029023,3.004040426395967,8.142637058393435,13.050480314818428,42,33,32,0,2,7,14,24,45,46,37,16,6,3,23,34,60,30,19,14,5,6,4,5,9,18,22,40,61,29,7,4,4,6,29,33,50,21,23,16,16,6,2,4,17
28,0.019734752571891636,0.09573314268747005,0.13674223321075032,4.362443330394711,1.9488780067412856,2.634211130863452,3.8349836423627126,2.5380374754562682,-4.858575793924108,-5.417949021538029,-7.8711666826477495,0.4274583717474357,5.126492130575892,8.68665811156197,12.34362313695225,12.345102646159676,1.8992574728094795,3.4741165582868625,7.362898987766516,12.73627301886287,38,30,34,0,8,12,9,30,44,36,38,15,5,3,3,16,49,60,29,20,8,5,1,9,9,24,19,50,62,18,3,5,4,6,21,38,51,29,20,15,13,6,2,5,17
29,-0.003781060097608355,-0.05568948965452989,-0.013203227387749617,4.43722083440282,2.1448428896142824,2.5796141692065375,3.8074569061289263,2.4628945537227853,-4.858575793924108,-5.417949021538029,-7.8711666826477495,0.27337601503201614,6.310468932575891,8.68665811156197,12.97163719145225,13.00218782800397,2.3001826587722025,3.3287552906145605,7.248451208621151,12.877389158007912,37,26,35,0,14,13,20,31,48,34,29,5,4,2,8,16,48,56,28,27,4,5,1,7,14,24,17,52,66,14,2,2,5,4,14,40,52,39,18,19,7,6,2,3,17
30,-0.012774787206608358,-0.060008533740029894,-0.01111890986224966,4.500756351312374,2.181336906296869,2.3748907542880753,4.040751991068339,2.5442274981782176,-6.549657748024108,-5.29610169173803,-7.29187543214775,0.16582136430814545,6.310468932575891,7.4726134366619705,12.97163719145225,13.00218782800397,2.379196946980485,2.8218535594623093,8.163900141739639,13.364950648182434,40,31,33,0,1,9,16,23,41,52,37,14,5,2,6,16,30,55,38,33,8,5,2,7,28,18,19,47,61,12,2,2,8,3,16,39,44,38,25,15,13,5,2,3,17
31,-0.04524004781560834,0.015896715085470123,0.008073261096750339,4.356496442379507,2.0274001574081133,2.4379319483877424,3.9172939168468757,2.534237263310195,-6.549657748024108,-5.37430598623803,-7.15582241504775,0.16582136430814545,5.008377950375892,8.98240323146197,11.980046619452251,12.069532475103857,2.056199030092401,2.9718824452600825,7.672628404255147,12.70070987960763,41,32,34,0,1,5,9,15,38,49,35,34,8,6,4,17,49,57,35,23,4,1,9,1,25,16,24,43,58,15,6,3,4,6,17,35,53,25,23,19,14,8,1,5,17
32,-0.05200528716410834,0.056163730688970175,0.09540476770925035,4.304200479422551,1.9214269466598513,2.624486244265633,3.7704583174167805,2.5069871755247912,-4.624763155024108,-5.37430598623803,-7.34651853254775,0.39120501341876723,5.008377950375892,8.98240323146197,12.56172330125225,12.709719087286514,1.8472930306218112,3.445541205492219,7.112728996539522,12.405563232653543,42,30,33,0,7,13,18,28,44,34,39,8,3,6,8,16,47,51,34,28,3,2,8,3,22,13,23,48,66,13,6,1,3,5,17,50,51,24,18,17,11,7,3,2,17
33,0.02271384297889169,-0.10726127413402989,-0.05596967090174965,4.36864372463018,1.992000795354235,2.4929377148145,3.8844844631066313,2.4904077324115406,-4.534379965024108,-4.93331074393803,-7.34651853254775,0.2843853429103416,4.766150763975892,8.75862164766197,12.56172330125225,12.709719087286514,1.9842915436773862,3.113121715436699,7.546176074088839,12.64358933320293,39,31,29,0,9,13,15,26,38,31,38,18,5,7,12,22,52,50,30,19,3,6,3,3,23,20,18,47,65,12,4,3,3,5,17,40,52,26,25,22,7,5,3,3,17
34,0.04010226430939163,0.05684444472047013,-0.10734612828324966,4.318479155338668,1.8480523249852032,2.5303504565035952,3.8811390660786222,2.499662324697869,-4.534379965024108,-4.602256841638029,-6.69264304484775,0.2843853429103416,4.766150763975892,8.47883467746197,12.22827120375225,12.267237012975633,1.7084527937429757,3.2029523618117675,7.53738182074953,12.448786976304275,40,30,34,0,5,11,20,22,36,43,34,20,5,4,13,22,46,53,33,16,3,5,3,6,28,21,24,48,56,6,3,4,3,7,16,35,58,27,22,24,4,6,3,5,17
35,0.014966815688391652,0.10127132526097014,0.08636130628075034,3.930635309294396,1.6025690868147386,2.4839186639245128,3.580081147225737,2.474490827457345,-3.870680651924108,-4.63623347193803,-6.0812170485477495,0.26078190835885745,3.9485840693758916,8.47883467746197,12.22827120375225,12.267237012975633,1.2842258417930374,3.090053905156323,6.412219647971833,10.786499394921194,45,28,38,0,9,15,9,23,32,54,25,23,8,2,9,21,50,55,32,16,4,3,5,5,26,19,31,56,50,4,2,3,3,6,22,52,48,28,13,19,7,5,3,3,17
36,0.0026733998238916666,-0.030874896019029867,0.08653392185525034,3.6500794590363714,1.653684661800461,2.1917052815660236,3.3717596815293973,2.3648206740742435,-3.870680651924108,-4.63623347193803,-7.990879143847749,0.25345922568528456,3.9485840693758916,9.04358076866197,11.12062707805225,11.195431974411507,1.3673400538703617,2.4022626502242916,5.688125734809445,9.457728438904098,41,36,36,0,7,11,13,34,36,42,20,19,11,7,5,21,71,58,22,11,3,0,8,1,2,22,20,31,66,43,5,3,1,7,25,45,50,28,15,17,7,4,3,6,17
37,-0.007387128267108325,-0.005487611108029889,0.004015488796750344,4.031902680935787,1.954738983761738,2.1476057359067657,3.7716322803981828,2.530274002797307,-4.478877082424108,-4.564031765238029,-7.990879143847749,0.25345922568528456,5.611253198175891,9.04358076866197,11.93494784495225,11.978053902329371,1.9105295321509541,2.306120255387659,7.112613091345932,11.329262878884549,38,41,37,0,7,10,24,52,39,22,22,16,5,3,6,16,73,56,30,8,1,1,8,1,10,25,14,39,74,22,4,3,2,7,21,53,43,20,24,19,7,2,6,5,17
38,-0.022314157280108344,0.005810370830970144,-0.07881568769974963,4.298116496785454,2.175598157251739,2.3237890857579524,3.910020228483885,2.6371233226360022,-5.283891158524108,-4.6938183334380295,-8.04621244564775,0.5252679905908879,6.671132772875891,9.83185594866197,11.93494784495225,11.978053902329371,2.366862631726144,2.7000147377484858,7.647235049890375,12.714112419365009,38,34,39,0,5,13,27,45,39,31,24,9,5,2,12,23,60,59,28,7,3,5,1,2,19,17,11,40,78,16,7,3,1,8,30,44,37,17,24,24,9,4,5,6,17
39,-0.026363561165608358,-0.020558072975529838,0.0714345615462504,4.101902795032224,2.1111845107911997,2.266278191479178,3.6818911470003375,2.5159597227599284,-5.283891158524108,-4.6938183334380295,-8.04621244564775,0.5270732771742479,6.671132772875891,9.83185594866197,11.72870678555225,11.841250376948901,2.2288975379810054,2.568219737769303,6.780712657471387,11.57782993322169,40,29,33,0,5,14,26,35,47,32,31,6,3,1,9,29,66,51,27,6,4,4,2,2,9,23,13,37,70,30,7,3,1,7,27,44,48,20,19,21,8,4,2,7,17
40,0.03647294454389162,-0.11478947184252991,-0.01599956512124962,4.160747763354614,1.8554158676048973,2.2491783923614603,3.9403133293313926,2.594297891547079,-4.129657662324108,-3.89857888953803,-7.31759337414775,0.28349617164555463,4.8838500376758915,9.187629424061969,13.67872928265225,13.705110769094382,1.7219491587218685,2.5359900317557864,7.763162559695361,12.021101750173004,42,31,28,0,10,18,12,31,49,31,21,21,4,3,15,35,79,33,23,2,3,3,5,2,22,21,29,45,67,2,3,3,3,5,22,59,44,22,29,11,3,4,4,2,17
41,0.03894572420639165,0.03442320277047015,-0.10295174168724973,4.2736777724583295,1.9283445507336685,2.2995838242610285,4.133222119705244,2.7998397537364355,-5.885650217924108,-3.36553477893803,-9.05601613214775,0.28349617164555463,5.084326531975892,9.187629424061969,13.67872928265225,13.705110769094382,1.8600147378890974,2.644635360845976,8.54706207596857,13.051712174703647,38,28,33,0,4,1,11,22,39,52,32,25,9,5,20,59,68,21,14,5,2,4,4,3,4,28,23,46,65,16,4,4,4,6,27,54,42,25,21,11,7,7,3,3,17
42,-0.024777467247608338,0.09406820530447015,0.006786931378750355,3.5550333538648653,1.7916497693323654,2.08690968879563,3.3619197133112495,2.4977893765021255,-5.885650217924108,-2.52067344703803,-9.05601613214775,0.4351972500371369,5.084326531975892,8.75424052056197,12.62782534705225,12.671726382603813,1.6053114094159617,2.182020438219139,5.651275110594173,9.438606958229276,36,34,34,0,4,0,8,25,48,47,35,26,3,4,33,79,51,12,8,5,3,3,2,4,3,10,31,43,77,19,6,5,3,3,45,59,37,21,14,5,7,8,2,2,17
43,-0.019330039227608332,-0.011961667185529856,0.015047227643250383,2.891849688869147,1.486940284233257,2.0204370343327267,2.3678890932720407,1.8809584005397766,-2.8469221984241084,-3.49072370773803,-4.82172622864775,0.4351972500371369,4.038914660675892,8.75424052056197,9.19667833125225,9.395109591460228,1.1056825296461106,2.041154445592542,2.80356258854822,5.950399563786865,29,44,32,0,13,26,28,28,38,23,22,16,4,2,7,49,84,37,6,5,3,3,2,4,11,26,29,77,39,6,2,2,6,2,39,49,46,28,14,6,4,6,5,3,17
44,0.007418958745891695,-0.03592881749702987,0.06940120968875038,3.0807189213411816,1.7994556955587178,1.9345323836446755,2.4420753786484455,1.8599789985701254,-3.6972944388241085,-3.49072370773803,-4.72455620304775,0.5419860429103042,5.615851584475892,8.11800869266197,9.43126739075225,9.706151620196886,1.619047920613791,1.871853211648343,2.9842743414536064,6.475175473715742,29,43,26,0,10,26,33,31,39,29,21,6,4,1,12,36,79,41,13,7,2,4,4,2,15,24,31,73,42,2,3,3,5,2,35,47,49,26,18,7,7,5,4,2,17
45,0.023316333569891667,-0.056354057841529887,-0.09315650384774958,3.6502506800524346,2.003407757361759,2.1170015761495513,2.9352192905850822,1.949081357391725,-4.817326341224108,-3.76246840083803,-4.851183807447749,0.6896434686466593,5.615851584475892,8.74164224106197,10.55914514055225,10.67330785134214,2.007093146834207,2.2424357266274457,4.312095209015962,8.561624082477618,35,34,23,0,3,18,27,31,26,45,28,14,7,1,14,38,69,35,24,6,5,5,2,2,34,19,32,72,27,3,2,5,3,3,25,52,42,25,31,10,4,5,4,2,17
46,0.011870270935891668,0.060309223594970096,-0.0660886090652495,4.065669748231287,1.9764104425977191,2.4336067707478604,3.4390859991875424,2.2659276180837673,-4.817326341224108,-3.76246840083803,-5.7323461335477495,0.5876507008227544,4.524164740875892,8.74164224106197,11.05446152735225,11.305910201681415,1.953169570470703,2.9630395585402276,5.915840107027976,10.83204923603891,36,33,33,0,3,12,15,33,33,29,30,25,13,7,16,44,62,29,22,9,6,4,5,3,32,22,22,52,52,2,6,3,3,6,20,50,35,32,32,9,7,7,3,5,17
47,-0.04207155064460833,0.0722988470199701,0.08540877603825046,3.9275902926307493,1.9868347202852805,2.383198273785433,3.2820874642485967,2.2332869568852676,-4.9254569468241085,-4.08891814103803,-5.7323461335477495,0.5876507008227544,4.729625690375892,8.55884263486197,11.05446152735225,11.305910201681415,1.9746411105523642,2.8424305677271464,5.389696391001069,10.206768069280573,37,34,38,0,4,10,18,35,35,29,24,34,6,5,9,36,67,34,23,14,7,2,3,5,17,30,23,63,47,3,5,2,5,5,23,44,50,32,23,7,5,7,5,4,17
48,0.025291459907391664,-0.05039366947302991,0.04659447899175033,3.676026360892607,2.011923015479889,2.232120506647651,2.871120915283187,1.9405442293216595,-4.9254569468241085,-4.08891814103803,-5.09148034374775,0.3560813912853283,4.729625690375892,7.90092055976197,9.96653821965225,10.005375778982224,2.024236939080968,2.49245073905996,4.122753177824538,8.639440855965464,36,27,33,0,5,12,17,30,29,23,38,40,3,3,9,33,61,42,25,15,4,4,2,5,25,20,20,66,52,4,1,3,2,7,5,43,58,30,31,13,4,4,6,6,17
49,0.04668055193389167,-0.019855429105529915,-0.021429730602249696,3.6707910791706713,1.9909859320258048,2.141771740118249,2.9762051982494615,1.9842716418901527,-4.719793397024108,-4.1192470832380295,-5.09148034374775,0.3560813912853283,4.554675691975891,7.8431816992619705,10.05717189645225,10.076858379095057,1.9831020277267564,2.293790212417059,4.429128307720399,8.706020547864208,34,30,28,0,3,16,18,32,21,30,33,35,6,6,9,28,59,46,27,16,5,3,3,4,29,21,22,57,56,2,2,3,1,7,11,38,54,38,21,19,3,6,6,4,17
50,-0.04093604723510835,0.027981322825970177,-0.031540684553749684,3.969103983524196,1.9418331519688532,2.3458503649358673,3.328441893909096,2.145209188640824,-3.592437343824108,-4.17512278213803,-6.33919806244775,0.6464495847719332,4.7883989262758915,8.69726602516197,10.66494386805225,10.718887336250978,1.886195875024263,2.7518984445484147,5.539760127955645,10.177854447528324,33,31,29,0,19,19,31,23,32,32,17,16,6,5,15,25,65,39,32,10,3,5,3,3,6,39,22,45,64,6,5,3,4,6,24,30,52,30,28,14,6,6,6,4,17
