window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10,0.030730611765891674,-0.022012678336529853,-0.13317400775674962,4.209937169900155,2.614886326857059,1.9861263298341654,3.380719020325978,2.1230126389591986,-6.0550572585241085,-3.51776646563803,-7.12191668464775,0.5359709383671466,4.100874949575892,5.99748341026197,9.99788880815225,10.344868146512406,3.419287436441753,1.9725911780340386,5.723498205367917,11.11537681984371,26,38,29,0,10,10,12,17,13,21,30,31,40,16,10,30,44,45,30,17,7,4,8,5,18,19,11,36,55,43,6,3,3,6,16,35,38,22,30,26,18,9,3,3,9
11,0.014012804783391682,-0.048760712620029886,-0.04499315371174963,4.328996011635528,2.7923442403046113,1.9229078115176712,3.510226642813226,2.254072707964758,-6.070838326124108,-3.97654770833803,-7.44684680094775,0.5359709383671466,4.609409569575892,5.99748341026197,9.99788880815225,10.344868146512406,3.898691357530116,1.8499760293454455,6.161857733898372,11.910525120773933,28,40,29,0,12,10,17,12,26,21,24,31,30,17,6,23,37,48,36,22,13,6,5,4,17,15,13,33,53,49,6,3,3,8,17,37,29,28,26,26,17,8,6,6,9
12,0.01906282479889179,0.08376994285547015,0.0895203271642505,4.529133317729818,2.966959541999451,1.948367417115613,3.767750236472116,2.509436676665832,-7.998959927224108,-3.97654770833803,-9.92674232564775,0.664879353410311,4.609409569575892,5.685985635261971,9.57971027335225,11.033366720483421,4.401606157575449,1.901576497701888,7.1019778667056395,13.405160521982971,28,38,31,0,3,7,11,18,18,24,25,31,38,25,8,16,33,43,42,26,10,10,7,5,3,13,12,17,43,58,31,8,5,10,23,38,32,20,28,25,9,10,10,5,9
13,-0.009292534010108336,0.07536094284097011,-0.01341311730074962,4.514780205833469,3.015974233659964,1.9513727404917278,3.691976997004,2.481401927231037,-7.998959927224108,-3.57442102543803,-9.92674232564775,0.3649106278928107,6.238018630675891,5.685985635261971,10.13255582775225,11.033366720483421,4.548093464644567,1.9067674220200388,6.815437029061197,13.270297915725802,29,37,31,0,3,12,15,16,25,27,37,47,15,3,6,27,42,46,29,19,7,10,9,5,3,15,13,14,56,57,24,5,7,6,14,41,33,21,28,25,17,8,8,5,9
14,-0.006490925221108206,-0.03539120996152992,0.007456623696750411,4.223496710141734,2.960659435378328,1.8571319771598978,3.2719008604806246,2.25459631069734,-6.570981039324108,-3.6022001166380297,-7.18726952314775,0.17639263917723863,6.238018630675891,5.22868293426197,10.157847633852251,10.870103636669848,4.382773212202473,1.7250958591661847,5.352695421025399,11.460564492394058,31,38,34,0,12,14,16,18,26,33,28,39,11,3,6,25,39,42,32,28,6,7,8,7,16,14,10,37,74,32,6,1,4,6,15,31,41,25,29,25,16,12,3,3,9
15,0.07470359216339169,-0.041294310614529886,0.03288204981725044,4.256558291469471,2.8614648692620492,1.975694932584313,3.430756703887234,2.398233060655559,-7.395464149724108,-3.6022001166380297,-8.05381999474775,0.17639263917723863,4.628027165675892,5.22868293426197,10.58686680915225,11.676640292760501,4.096780912351498,1.952537843364232,5.885586395233693,11.934905150949417,31,36,32,0,4,9,13,13,18,25,32,27,41,18,10,24,38,44,30,21,9,5,11,8,10,15,15,24,76,42,6,2,4,6,13,43,39,28,25,27,14,2,6,3,9
16,-0.07697492813710834,-0.010445061729029885,0.09304737037325041,4.4129697983247835,2.996653291420251,1.9273071388626655,3.5608290397184725,2.431940956864727,-8.31835979732411,-3.56772689813803,-8.05381999474775,0.8260756147600647,6.637061804875891,5.31144350086197,10.58686680915225,11.676640292760501,4.49292804427077,1.857310953412758,6.34408063161788,12.694319629301406,32,35,29,0,7,6,16,15,24,35,46,41,8,2,12,23,32,55,23,21,13,4,10,7,12,14,16,25,63,50,8,3,3,6,28,46,34,19,23,21,15,8,4,2,9
17,-0.10577640064460829,0.027864728037470154,0.023669455780750415,4.064364258213448,2.7633330261497218,1.602853654048481,3.3284513986423514,2.18568215267603,-8.31835979732411,-3.56772689813803,-7.57923016014775,0.7411408898885514,6.637061804875891,5.31144350086197,9.42310937255225,9.924612479900693,3.823599030171558,1.284958139682585,5.539574478130594,10.648131647984727,28,35,28,0,4,6,13,21,25,40,50,34,5,2,8,16,28,62,29,33,11,6,5,2,17,11,14,23,54,48,18,7,4,4,19,47,39,18,18,19,18,12,8,2,9
18,-0.00417315903960829,0.03436324787147006,-0.0410044307632496,3.903064777357217,2.603953685396265,1.654806736842786,3.3191652895601838,2.3032115201532193,-8.48886847912411,-3.50314792193803,-10.688155564447749,0.5253322849503943,5.539694190175892,5.601042712861971,9.82194187565225,12.206656109499985,3.390296105472576,1.3697830845522732,5.509269791381676,10.269348981406536,26,37,28,0,3,3,6,19,24,30,38,48,26,3,6,18,41,56,33,22,12,3,6,3,2,4,21,13,32,76,35,8,6,3,31,57,32,20,29,16,9,3,2,1,9
19,0.027974855831391744,0.017602889376970094,-0.011329315659249543,3.9184462628903565,2.5912627825097223,1.7291523977371515,3.361048423310773,2.376606197704428,-8.48886847912411,-3.02437699193803,-10.688155564447749,0.28046820307777964,5.539694190175892,5.601042712861971,9.82194187565225,12.206656109499985,3.357712700289407,1.4951389381572786,5.648387428616572,10.501239067063254,26,41,35,0,3,3,7,16,23,31,41,51,22,3,11,33,41,55,22,14,10,5,5,4,2,3,25,9,25,91,26,8,4,7,23,58,36,21,29,15,9,5,3,1,9
20,0.0418448515688917,-0.014047414345029857,-0.027960252735749567,3.592580745761378,2.216459487005317,1.9558298218826562,2.809945331190301,1.9312818013821518,-6.311522489024108,-5.349315528938029,-7.66060107544775,0.28046820307777964,4.461172703375892,5.89609709956197,9.57857619295225,9.920796200283354,2.4572218245693485,1.9127338110076622,3.9482872700056113,8.318242905582615,29,38,36,0,3,8,11,14,31,25,38,45,16,9,2,4,20,42,55,43,11,10,8,5,3,18,13,19,89,44,3,4,1,6,10,45,48,24,31,23,7,4,6,2,9
21,0.04969833939139173,-0.03665010822002987,0.00037578903275040765,3.6126646471418877,2.4323645438300576,2.1021806093852518,2.4461132744724665,1.8087283333841853,-8.02552713982411,-5.349315528938029,-6.73396601094775,0.4525230136170684,8.076171017275891,5.89609709956197,8.467318565052251,8.927529709171564,2.959433599509932,2.2102532724539445,2.991735146383903,8.161422018347778,33,34,33,0,2,3,14,28,49,53,37,10,1,3,2,5,25,45,48,32,18,12,8,5,3,12,20,25,75,48,8,4,1,4,10,32,48,30,32,15,19,3,5,6,9
22,-0.0007098842741083477,-0.02360859032252993,0.018428653363250398,3.7050826117847033,2.5413263109485147,1.738972337338268,2.8625600095948447,1.9874290784495097,-8.02552713982411,-3.7085095620380297,-8.05670472894775,0.4525230136170684,8.076171017275891,5.7134414520619705,8.181462297252251,9.335426872347472,3.2291699613274365,1.5122910777823682,4.09729471189821,8.838755751008007,32,38,37,0,2,6,15,23,53,52,34,11,1,3,10,16,42,46,31,25,19,7,3,1,4,12,13,19,42,61,31,9,5,4,13,45,36,28,26,17,17,10,2,6,9
23,-0.03208384536210831,0.00998750697297011,0.0034487682877503475,3.6354225064866226,2.2900207132246284,1.6527846254963947,3.0736273926336772,2.0513218788832637,-6.208319129924108,-3.7085095620380297,-8.05670472894775,0.4694918686211946,4.689080082175892,4.70858072636197,8.88870079085225,9.928828365745982,2.6226121200655315,1.3658983842863979,4.723598621375399,8.712109125727332,26,34,44,0,4,10,11,22,17,34,42,37,19,4,6,10,32,45,34,30,18,15,6,4,4,18,14,13,63,56,15,6,6,5,21,50,32,21,33,17,16,3,2,5,9
24,0.03946241092639168,-0.011565358278029935,-0.03290126183624972,3.4846196627309376,2.2914996975137476,1.5800264720902066,2.889977485045258,1.9898803277603117,-7.525218642124108,-3.29195836053803,-6.72052299604775,0.4694918686211946,4.924930446675892,4.70858072636197,8.88870079085225,9.928828365745982,2.626264072790861,1.2483087050089618,4.176526178549465,8.051098956349287,23,31,37,0,3,2,10,15,21,24,54,55,12,4,8,16,34,46,41,27,9,10,6,3,11,18,9,27,74,37,9,10,1,4,30,40,38,22,32,15,14,5,1,3,9
25,0.053066830157891653,-0.0017305088715298877,-0.02308688037074968,3.682213395195741,2.506628784853521,1.7744156303258747,2.8802076207819693,2.0425452828326254,-8.544256009224108,-5.1579065130380295,-7.041051466247749,0.6349277281190655,4.924930446675892,7.465530479661971,8.707484541752251,9.999519929814687,3.143001976759619,1.5742769119028608,4.148064471427896,8.865343360090378,24,32,28,0,3,5,5,12,13,24,43,68,22,5,2,4,33,60,60,26,8,4,1,2,6,20,13,16,80,34,16,8,3,4,31,41,35,23,25,20,11,10,2,2,9
26,-0.06094514890110839,0.03663837219997017,0.0435531810582504,4.286428025763203,2.891173537258246,2.1122299641550883,3.2896408652352642,2.2968729192680337,-8.544256009224108,-5.1579065130380295,-7.901406562047749,0.7287668304888387,4.691461297475891,7.465530479661971,10.01555607285225,11.1021575517181,4.181299366858467,2.231428895896033,5.411816950903057,11.82454521365755,24,35,32,0,2,7,12,14,13,22,27,50,38,15,3,4,40,62,46,23,4,10,6,2,10,15,16,12,80,40,14,4,3,6,22,44,34,25,22,27,17,2,3,4,9
27,-0.08617605384810836,-0.0009613055890298677,0.05884897506525036,4.346469865415379,2.783065030273114,2.243978306314963,3.4755620103803437,2.4453038742061937,-7.174397598824108,-5.54247891863803,-7.901406562047749,0.5124038977786256,4.691461297475891,7.40541472796197,10.32027553155225,11.912369171087523,3.8764386374929605,2.5177197816603036,6.041497244932641,12.4356556640859,30,39,36,0,4,13,14,10,19,27,30,45,26,12,1,8,33,60,51,17,8,12,8,2,14,16,10,20,74,39,13,5,4,5,25,48,28,19,30,27,13,4,4,2,9
28,-0.04799396364260827,-0.04932865002402984,-0.0101453426832496,4.300307552909938,2.5827842350089414,2.1361742259937118,3.607460884999594,2.399996537463304,-6.779443712024109,-5.54247891863803,-9.833972206747749,0.5124038977786256,3.9383812432758916,7.40541472796197,10.52823794315225,11.912369171087523,3.3365389125784213,2.2828368197565156,6.506938482390108,12.126314214725044,31,37,33,0,6,9,12,6,21,23,30,34,42,17,1,6,37,59,50,18,10,12,5,2,6,11,18,10,62,59,16,9,6,3,22,46,33,28,28,19,12,6,3,3,9
29,0.028509013308391725,0.04394998568347013,-0.06603138199224959,4.22434920403851,2.8035046396922976,1.7433044618660098,3.495651673543027,2.2978920003147967,-6.779443712024109,-3.12647336853803,-9.833972206747749,0.1791770137979373,5.827847467175892,5.11221882416197,10.52823794315225,11.365015969645835,3.930225514308029,1.5205210240017586,6.111970383075987,11.56271692138577,27,36,33,0,6,12,15,19,27,28,37,37,16,3,15,24,38,38,32,18,19,7,5,4,5,9,19,14,60,63,12,10,3,5,15,37,38,28,35,20,15,4,5,3,9
30,0.07010130452589168,0.019153584424970137,-0.042958733114249574,3.8924869694536204,2.7548813781112482,1.7242267246052796,3.069741091150546,2.200297995745681,-6.411906926124108,-3.34906159823803,-6.798929372747749,0.1791770137979373,5.827847467175892,5.58690754106197,9.31687652025225,10.286678774568003,3.7971428001801826,1.4866623288196874,4.712577909724465,9.99638303872433,28,35,38,0,6,15,17,17,26,37,25,38,16,3,10,23,49,36,32,22,13,11,2,2,11,18,14,30,81,27,7,3,2,7,15,41,39,18,27,31,16,6,0,7,9
31,0.01633361037989164,-0.0001622565780298535,-0.056188663968249626,3.939815086474465,2.736089914022049,1.9646461638869974,2.9695934571157485,2.1554092258630875,-7.010455135424109,-4.00031217953803,-6.70671127944775,0.5774011842156278,4.668848808275892,6.603979410461971,9.27128708045225,10.286678774568003,3.7432274022206093,1.9299172878015458,4.4108212332516,10.083965923273757,28,36,40,0,4,8,17,16,16,29,25,30,45,10,6,21,55,41,34,19,10,6,5,3,11,18,12,34,80,29,4,2,5,5,23,38,43,23,23,21,16,7,2,4,9
32,0.015546300252391662,0.013081725552470069,-0.04592604629124961,4.01918378867394,2.557165760550259,2.306394624738347,3.153731036481429,2.3776576784731316,-7.010455135424109,-7.51732354183803,-6.88735033524775,0.36133277978728723,4.668848808275892,8.11957981176197,10.56240233985225,12.985820674745227,3.2696692071910616,2.6598136482826855,4.974064326097087,10.903547181570834,32,34,42,0,3,6,16,17,17,24,42,34,35,6,1,2,10,48,67,41,11,14,2,4,14,17,18,50,63,22,4,4,6,2,30,57,29,27,24,22,4,5,1,1,9
33,0.013204391042891672,-0.07195193188952989,-0.0851172570087496,4.00815981991687,2.3609193277727174,2.2092146472105774,3.3736902658760908,2.404913029957162,-8.212419295224109,-7.51732354183803,-7.505870730947749,0.31355393721434044,4.611895273575891,8.11957981176197,10.56240233985225,12.985820674745227,2.7870572140967944,2.4429032189761952,5.6945154787538925,10.924475911826889,35,36,38,0,2,3,5,16,14,28,38,57,31,6,1,2,10,45,75,35,15,12,3,2,15,15,16,34,66,35,7,2,8,2,34,51,29,27,29,18,7,3,1,1,9
34,-0.04328815496060834,-0.06564017321502987,-0.015211688593749613,4.085980087090761,2.4067463693215423,2.106831902034716,3.376553314822665,2.2233896774026785,-8.212419295224109,-4.912621414638029,-7.505870730947749,0.31355393721434044,4.611895273575891,7.82890328856197,10.16190154525225,11.000205057828515,2.8971509753011575,2.22152464788546,5.700671841654898,10.819347464841515,33,36,39,0,2,3,4,15,21,29,37,48,36,5,4,13,45,71,30,19,7,5,3,3,12,17,19,20,70,42,5,5,4,6,14,44,35,33,28,20,14,6,2,4,9
35,-0.017631234797108316,-0.011502567937529821,0.15747963142075028,4.378352284290986,2.7283868598237397,2.3348677969626532,3.4500173325437684,2.3777292443569906,-7.279187958224108,-5.18294347103803,-7.741361079947749,0.6554238795508928,5.030048041575892,7.82890328856197,10.16190154525225,11.000205057828515,3.722202858649661,2.725869969181195,5.963709714582416,12.411782542413267,31,37,36,0,6,4,13,22,20,24,36,39,26,10,6,11,41,62,40,16,7,8,5,4,11,15,13,20,77,38,9,6,4,7,20,39,35,30,22,18,18,10,2,6,9
36,0.0878822116528918,0.14321627468947024,0.0808298060577503,4.9903188650371995,3.5389301778121887,2.2832781455420896,3.736839017746399,2.6139695876490054,-9.64401658532411,-5.18294347103803,-9.82474286404775,0.6554238795508928,6.665435933775892,6.361079810561971,9.28040092665225,11.63020455616379,6.265875043277405,2.616934995623025,6.985249651049607,15.868059689950035,27,38,30,0,2,10,11,16,23,23,43,28,38,6,2,3,32,51,52,22,11,6,12,9,2,18,11,14,33,59,35,17,3,8,21,30,33,26,18,24,24,14,6,4,9
37,-0.021965536827108258,0.09644608429197019,-0.02905250614074958,5.0890621425529625,3.6804699524676545,2.1989508609561845,3.77578941163755,2.5980578381325783,-9.64401658532411,-3.47553542173803,-9.82474286404775,0.7956531630083984,6.665435933775892,6.2271191336619705,10.61815968355225,11.63020455616379,6.773170777912684,2.422343368037598,7.128714864573643,16.324229010523933,26,33,33,0,2,13,14,12,25,23,36,33,35,7,13,35,50,37,24,8,9,8,8,8,5,17,13,17,53,48,31,7,4,5,20,31,38,16,19,26,30,11,5,4,9
38,-0.02107881759460827,-0.0719085096815298,-0.029599693794249572,4.557672944111511,3.0135630972970557,2.2561613832887013,3.505799330099161,2.3867476402962997,-7.798409569124108,-3.47553542173803,-8.33872855364775,0.8363766979976183,5.055472309275892,7.07366396216197,10.61815968355225,11.347613715112134,4.541003428970907,2.5477175106039036,6.145752542398218,13.234473481973023,27,36,34,0,7,8,11,14,21,21,35,34,37,12,19,42,53,35,20,8,5,8,7,3,13,14,10,30,62,46,13,3,4,5,27,31,45,14,27,23,20,8,3,2,9
39,0.04229366611739176,-0.04534784294352983,0.03459714784225036,4.334254789881802,2.5491071715594957,2.3709282036045907,3.524024358575886,2.3994318408028867,-6.236986773624109,-5.96200528093803,-7.9456492001477494,0.3395028794663658,4.526347048275892,7.07366396216197,9.86774838305225,10.338567478849459,3.249868063144857,2.811678486753662,6.209972321237505,12.271518871136031,31,39,30,0,10,10,5,14,22,29,36,36,28,10,3,0,30,51,61,25,8,7,7,8,14,15,11,16,70,42,15,9,1,7,18,34,29,31,15,26,21,16,5,5,9
40,-0.013523752472108354,-0.009014807478529835,0.03751108589825036,4.200517753189719,2.752654023694719,2.077486247945021,3.3757656757278767,2.376166876994113,-7.250262299324108,-5.96200528093803,-7.9456492001477494,0.3395028794663658,5.885394190375892,6.70019001286197,10.03320045315225,10.774528823667458,3.7886435330218267,2.1580151885772794,5.698600489493879,11.645259211092993,33,38,30,0,5,13,14,11,26,37,40,37,13,4,2,1,22,43,67,38,7,5,11,4,10,15,15,19,72,41,11,8,4,5,16,45,30,25,25,26,16,10,2,5,9
41,0.03099525685889175,0.016971169968470135,-0.038267628356249576,3.9135780109434366,2.831537100716349,1.767290430390143,2.858713881077851,1.9999457898020132,-7.250262299324108,-3.21619791713803,-7.08746277224775,0.39265056837920875,5.885394190375892,5.36426645706197,10.03320045315225,10.774528823667458,4.009281529340451,1.5618017429793378,4.086854732623596,9.657938004943388,27,34,36,0,3,11,21,16,22,35,32,40,13,7,9,32,43,34,39,15,10,7,7,4,7,21,13,41,73,28,5,6,4,2,14,43,41,31,30,21,10,8,0,2,9
42,0.016260256342391664,0.026468129183470107,-0.022494164212749593,3.9586540456966013,2.9840936326867733,1.7731343676892224,2.818454602853484,2.0791911250726134,-8.15266978662411,-2.90098174713803,-6.82869726384775,0.46943046169599373,7.086379321375892,4.53151868626197,8.30156057675225,10.131627261305555,4.452539602289034,1.572353023871566,3.972096167884806,9.99698879404541,23,38,38,0,2,10,17,21,29,39,40,28,10,4,19,25,34,42,22,18,16,8,7,9,9,13,16,26,60,49,12,4,6,5,18,38,29,38,22,21,20,9,3,2,9
43,0.011239942145391707,-0.011270277832529867,0.009983732792750452,4.222702391145537,3.158598500602358,1.8562479426883756,3.1796699318067896,2.3878524523459554,-8.15266978662411,-3.57704651493803,-9.30745760824775,0.46943046169599373,7.086379321375892,5.846570236161971,9.696391505452251,11.047046502897306,4.988435412153442,1.7228917219486237,5.055200275078342,11.766527409180405,28,42,34,0,4,13,18,13,29,36,41,29,15,2,8,29,34,57,27,17,14,4,7,3,1,13,15,13,58,72,12,5,6,5,19,50,29,23,22,25,17,8,3,4,9
44,-0.0018314064521083257,-0.02328323268502988,0.02358151672175042,4.191098558364544,2.857695870337299,1.988690369856738,3.277005668669295,2.3012769611617587,-7.8333797390241084,-3.87395923143803,-9.30745760824775,0.7202645591371009,4.870852159575891,6.23206017976197,9.696391505452251,11.047046502897306,4.083214520696228,1.9777157480425964,5.369661120210802,11.430591388949617,31,35,36,0,2,8,16,12,18,26,31,43,29,15,6,27,36,52,42,12,8,4,8,5,1,14,15,11,64,62,18,4,5,6,24,55,26,21,22,27,12,6,4,3,9
45,-0.004801851573108314,-0.032145214230529864,0.010237746246750388,4.06694999552612,2.8046262722820883,1.9944419238897155,3.0741041956267687,2.180578510035512,-6.455028694824108,-4.755163146038029,-6.8920539922477495,0.32891507206388004,5.269493630275892,6.248943390661971,9.33313963715225,10.732966003453557,3.9329757924767255,1.989415951283418,4.725110708509156,10.647502452269304,30,30,36,0,10,15,9,16,25,32,28,41,15,9,3,9,36,45,52,28,7,10,5,5,15,12,12,31,77,31,8,5,2,7,10,47,37,27,25,25,20,2,4,3,9
46,-0.008883985263608373,0.006335042958470121,-0.020363472482249578,4.050230284454877,2.965881424453318,1.8521280138656326,2.917719042611848,2.0823264842820493,-8.027413265024109,-4.755163146038029,-7.661302117047749,0.32891507206388004,6.151413994175892,6.248943390661971,9.00816340215225,10.732966003453557,4.398265774555706,1.7152091562575706,4.256749541315664,10.370224472128937,29,37,34,0,2,9,18,17,28,31,39,31,17,8,3,9,32,43,53,27,19,9,3,2,3,19,12,22,67,50,13,6,2,6,9,41,44,34,25,22,13,5,5,2,9
47,-0.04984044056610833,0.025945555023970127,-0.0033338990162495846,3.99242129247779,2.7423272241768206,1.9021667318818527,2.9999573930912624,2.049898002412878,-8.343274204924109,-3.92022866183803,-7.661302117047749,0.41514237545017185,6.151413994175892,4.87050618886197,9.951394566652251,10.024560837196137,3.7614213369885814,1.8094557238517956,4.499877737622783,10.070754798463167,32,38,41,0,4,3,9,21,27,39,43,38,11,5,7,15,30,39,37,27,16,15,7,7,6,15,18,36,67,30,16,3,7,2,11,37,34,40,35,12,14,4,9,4,9
48,-0.038938791044108356,0.013517664284470175,0.007850858165250343,3.7809366188706743,2.2951399288327923,1.9954454468363554,3.116660087274393,2.160860662001179,-8.343274204924109,-4.055664771238029,-7.37366248534775,0.4125164948282906,4.169655013975892,5.511977846561971,10.184134485852251,10.520721500602493,2.634591761185286,1.9909926292738245,4.856815867791578,9.482400258250692,32,33,47,0,2,2,5,8,16,31,42,40,42,12,6,19,33,36,47,26,9,13,3,8,6,19,19,31,74,29,10,3,5,4,23,43,29,41,24,17,11,4,4,4,9
49,-0.00797797347560834,0.015808649967970115,0.00034451337925035797,3.9810844332331277,2.5871190119973657,1.9641181372740164,3.2138633140149477,2.243020877346224,-6.850996268724108,-4.055664771238029,-7.108115914247749,0.4125164948282906,5.064030867075892,6.38086404776197,10.184134485852251,10.520721500602493,3.3466242151495034,1.9290049852912814,5.164458759930304,10.440087960371084,30,34,44,0,10,5,12,11,21,37,40,39,23,2,5,25,41,46,34,23,13,4,7,2,9,21,17,37,71,25,8,1,7,4,25,35,29,33,30,19,16,6,3,4,9
50,-0.011768823638108319,-0.004014871619029953,-0.00733507039124958,4.251138586586949,3.016149298661938,1.780672723946689,3.250408305448655,2.1820025753993324,-7.8734685458241085,-3.56478610033803,-7.108115914247749,0.27635354748857416,5.064030867075892,6.38086404776197,9.781767139552251,10.450768039158156,4.548647548514362,1.5854057345009198,5.2826039776936184,11.416657260708899,30,40,37,0,3,12,15,12,14,28,28,41,40,7,6,35,37,55,31,13,13,6,3,1,13,17,15,37,64,29,11,4,5,5,14,32,28,35,34,25,13,12,3,4,9
