window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.008443909370891633,0.023436341095970148,6.604486675036992e-05,1.7183667231851707,1.0938076815546072,0.7358072266723996,2.5425919815478912,2.291383397509908,-4.767223403924108,-2.34861515793803,-7.01397880284775,0.07143961951634319,5.164644126775892,2.3200775349619702,13.17290778985225,13.589072138421884,0.5982432719166646,0.2709807684536475,3.2323869944967796,4.1016110348670916,39,49,47,0,2,1,5,18,106,53,8,5,0,2,2,7,9,12,68,68,13,9,9,3,9,8,13,140,22,2,1,0,2,3,126,39,11,11,6,2,1,0,1,3,23
1,-0.004475522865608339,0.05065455888147015,0.002485921723750355,2.7417067365557948,1.5243835895088853,1.167509133615507,2.9165760627361075,2.163070757034236,-4.767223403924108,-3.33706788773803,-7.01397880284775,0.07143961951634319,5.164644126775892,3.2125430769619703,13.17290778985225,13.589072138421884,1.1618826791344576,0.6828217307055543,4.25321105476603,6.097915464606047,40,41,33,0,2,4,17,34,56,55,20,7,1,4,4,5,16,19,41,51,31,27,4,2,9,18,33,86,38,9,2,0,2,3,51,74,42,15,10,3,1,0,1,3,23
2,-0.01850479061060837,-0.010917079444529895,0.010289310760250392,3.023576546431231,2.1168513908426907,1.299608491397162,2.4723417567972685,1.7723058855382985,-5.188265124024109,-4.445359263238029,-5.2252886031477495,0.19882342728548585,4.811294415875892,3.2125430769619703,9.50369236135225,10.15252889952651,2.240701119094089,0.8445507067676026,3.056289816159662,6.1415416420213536,34,39,32,0,8,10,16,17,32,44,37,20,10,6,2,5,6,14,15,59,54,34,7,4,12,21,35,66,39,14,5,4,2,2,32,41,41,40,23,13,3,5,1,1,23
3,0.031513315582891714,-0.041465264488529885,0.02141152465475037,3.3889365473658843,2.524449668388484,1.5191408055167652,2.517867678197072,1.8811093930594125,-5.444892680024108,-5.5336504910380295,-5.2252886031477495,0.31813139215473596,5.192766893975891,3.24415381236197,9.50369236135225,10.15252889952651,3.1869196086428757,1.1547540775726146,3.170058049148781,7.511731735364273,32,43,35,0,12,17,13,22,21,31,32,33,15,4,3,3,5,7,14,37,72,34,15,10,15,20,25,85,32,9,3,6,3,2,31,27,43,40,30,14,5,8,1,1,23
4,0.041124647376891706,-0.06030532255052989,-0.015482365914749597,3.5481294846926144,2.7760344231795178,1.62133943995732,2.4688729432675207,1.9613228036955637,-6.607984746324108,-5.5336504910380295,-5.06498513414775,0.23053804887859417,5.412381676375892,3.24415381236197,9.50311300215225,10.206536455269825,3.8540291776497577,1.31618915574452,3.0477866568263763,8.218004990220651,31,41,35,0,6,17,13,15,22,27,40,31,22,7,6,2,4,7,18,41,47,51,12,12,14,24,23,89,31,7,2,4,4,2,24,31,38,38,33,15,11,6,2,2,23
5,-0.059106668268108294,-0.031560720682529866,-0.03467597180724962,3.689956493679598,3.0944098528143362,1.496530465586084,2.4739832888542637,2.0797793777822213,-7.2180977573241085,-5.112162981938029,-5.06498513414775,0.23053804887859417,6.581881526475891,2.56444548206197,9.50311300215225,10.206536455269825,4.789432967714095,1.120299756758651,3.060897868275471,8.97063059274822,26,40,43,0,7,16,20,15,21,34,45,26,11,5,4,4,4,5,18,32,34,48,39,12,12,26,21,95,29,6,0,3,5,3,22,38,31,36,32,15,12,8,3,3,23
6,0.008078539888891716,0.04959394652697005,0.02236132438275037,3.781670544300912,3.3207273823067363,1.5095754120333091,2.4079551793966982,2.1923250588666163,-7.663272074824108,-4.981428139938029,-4.69405567834775,0.32163885777070506,7.406637532175892,3.35617698226197,9.085678944352251,10.03773750884105,5.513647805204241,1.1406387420738275,2.8993740874057683,9.553660634683842,26,39,54,0,8,13,23,15,27,30,46,27,3,8,5,2,5,7,30,42,49,34,22,4,17,21,24,92,26,7,3,3,3,4,22,40,32,31,28,18,9,12,3,5,23
7,-0.045113393181108255,0.05523902374797014,0.0744359758682504,3.993781860590746,3.4593152120459427,1.5752751650082473,2.6040848847334472,2.299988130662889,-7.663272074824108,-5.914178853138029,-4.73095772654775,0.13165616745310582,7.406637532175892,3.35617698226197,9.085678944352251,10.336326934519418,5.98444847726839,1.2422715976181946,3.3933994007003374,10.620119475586922,26,41,42,0,9,18,22,15,23,30,36,33,9,5,4,3,5,1,11,36,66,45,21,8,18,23,22,79,33,10,5,2,1,7,17,38,25,33,31,23,17,6,4,6,23
8,-0.009359100216108347,0.034333724744470134,-0.051236609640249606,4.0298613701260075,3.346208877284569,1.540065349340306,2.6582578554122462,2.0974648701856484,-6.691923141324108,-5.914178853138029,-4.86531293584775,0.13165616745310582,5.794453786975891,3.24882602966197,9.01912729565225,10.336326934519418,5.598600721587457,1.1864900424467533,3.5344800080141683,10.319570772048383,25,40,37,0,12,22,15,16,17,20,31,29,27,11,4,3,4,2,9,33,66,50,22,7,22,24,22,65,44,8,4,3,2,6,14,34,25,36,37,26,15,6,3,4,23
9,0.04873161296339174,0.015228953244470114,-0.1286888234672496,3.9109727921314015,3.1065314976728318,1.5346049260682455,2.6465333974032497,1.9321357541149473,-6.4675998045241085,-4.834407264338029,-4.86531293584775,0.47004587807944276,5.794453786975891,3.78504818106197,8.95284914405225,10.103223965079614,4.826456358067713,1.1776221000649236,3.5103499184280844,9.514428376560721,25,39,39,0,9,23,15,15,22,22,32,30,25,7,6,2,7,12,37,46,50,26,9,5,27,19,21,71,35,11,3,5,5,3,21,32,27,28,51,20,11,6,2,2,23
10,-0.04400548086060827,-0.048219095662029886,0.04070843561575039,3.8018230671251034,3.0241513885492988,1.4593549387332372,2.770815318346831,2.1224245788703953,-6.933038023524109,-4.94648481183803,-4.604535758147749,0.05998910992017557,5.331484400475892,3.78504818106197,10.02883624265225,11.35412131482849,4.573714051605207,1.066020959195778,3.8395373525578673,9.479272363358854,25,43,42,0,3,17,19,18,19,24,33,27,30,10,4,4,8,7,37,55,52,21,10,2,23,27,38,72,20,5,3,5,3,4,20,40,24,48,34,18,10,1,3,2,23
11,0.07097388112989168,-0.0586355548045299,0.06344200904875057,3.7718689812798063,2.9845989334544556,1.421289284267216,2.9123510144166764,2.279295318949564,-6.933038023524109,-5.93537210443803,-5.8643439483477495,0.05998910992017557,6.616360104175892,2.73887279266197,10.02883624265225,11.35412131482849,4.456434042690056,1.0117506789300261,4.2429066598429985,9.711091381463081,28,40,42,0,3,20,19,17,24,41,30,30,11,5,2,1,3,7,8,23,66,52,26,12,9,25,20,76,43,12,1,5,2,7,27,35,26,45,34,14,10,2,5,2,23
12,-0.011734524477108316,-0.03027073961302986,-0.016845667006249572,3.7633747717031043,3.0888685290058024,1.4715153551057574,2.761745987503233,2.274215304282249,-7.236690789124109,-5.93537210443803,-5.8643439483477495,0.3247839859870604,6.796773802475892,2.73870703186197,9.74716295855225,10.755793868004591,4.770623244273587,1.083136878994371,3.8137623379935492,9.667522461261502,28,35,33,0,3,20,18,16,26,40,39,21,9,8,2,2,1,7,13,23,57,49,32,14,10,26,13,77,45,15,2,3,5,4,41,21,32,30,41,11,12,5,5,2,23
13,-0.023069661539608294,0.0016834757809701243,0.008795644847750408,3.842138738289161,3.275156914772445,1.4119191990328572,2.6894700069254682,2.278596033001759,-7.236690789124109,-5.8033888736380295,-4.827127536947749,0.3247839859870604,6.796773802475892,2.71403609186197,10.24424301975225,11.363553995076952,5.363592512832657,0.9967593293441446,3.616663140759985,9.977014982936781,25,43,33,0,7,19,20,14,22,37,39,22,13,7,2,1,4,4,11,24,61,45,38,10,26,17,24,96,22,3,1,4,3,4,32,34,37,26,37,15,9,5,2,3,23
14,0.07657310996589174,0.05960755392547012,0.026565508392750417,3.8960831125328395,3.27409459683953,1.5631187770700312,2.6018663265182207,2.182522102861627,-7.3374340943241085,-5.8033888736380295,-5.23268542424775,0.42950529278053223,6.425882174375892,3.88088669006197,10.24424301975225,11.363553995076952,5.362779435111828,1.2234466858569446,3.385207053652792,9.971433174621563,24,44,43,0,5,19,17,19,17,28,42,28,15,10,1,4,4,12,21,48,56,35,15,4,15,25,19,92,31,7,3,2,1,5,31,32,35,38,35,14,7,2,2,4,23
15,-0.05721164625460827,0.03315977310347014,0.028295400665250395,3.7455524814226333,3.067454561831275,1.5964171326306713,2.5239785425240138,2.074681376743154,-7.3374340943241085,-5.3991580909380295,-5.23268542424775,0.2580880605476895,6.338912565875892,3.88088669006197,9.80952094235225,11.200698028838882,4.706275330683331,1.2748236159545039,3.185634156410225,9.166733103048063,27,42,45,0,5,17,19,18,16,33,43,32,12,5,6,1,7,8,24,58,49,32,11,4,10,30,16,91,32,9,4,2,1,5,29,30,32,45,32,19,7,1,3,2,23
