window,x_mean,y_mean,z_mean,rv_mean,x_std,y_std,z_std,rv_std,x_min,y_min,z_min,rv_min,x_max,y_max,z_max,rv_max,x_rms,y_rms,z_rms,rv_rms,x_signal_changes,y_signal_changes,z_signal_changes,rv_signal_changes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
0,0.03199431367739165,-0.02241461674052985,0.017637371488750414,2.277515793453386,1.4388765353631325,1.2890308929216865,2.0358609084568062,1.6405654220732584,-6.370326105724108,-5.148462632938029,-5.1210090027477495,0.12375184081501273,4.635951027375892,4.764685275561971,7.18071981995225,8.234009417569286,1.0356946600631503,0.8310515289750535,2.072520357727802,3.939266546766005,30,33,34,0,1,1,1,13,22,80,52,19,10,1,2,4,5,13,52,88,27,3,4,2,4,17,15,50,71,25,7,5,1,5,43,51,37,28,15,10,6,6,3,1,19
1,-0.04419825859810835,-0.05744656342202989,0.010577642370250393,2.9853765766979308,1.7030530444190721,1.3496445852186727,2.6304524102448466,1.6535120914621844,-6.370326105724108,-5.017313607938029,-6.86872444514775,0.3466967219266551,4.911407449175892,2.56932103376197,7.99146953735225,8.008847219005803,1.4511715790840884,0.9124203070295419,3.4596958845405186,5.823287770654146,30,34,41,0,1,2,5,17,48,49,45,27,4,2,3,1,5,6,18,35,47,45,27,13,4,11,19,26,72,35,18,6,3,6,20,39,39,36,24,20,6,5,5,6,19
2,-0.04254772281460835,0.015792231284470104,0.0183841666832504,3.323441165146134,1.8246534948634712,1.4323839966083167,2.869847384888242,1.6044453263634006,-4.242882252824108,-5.017313607938029,-6.86872444514775,0.688665211298273,4.911407449175892,2.56932103376197,9.468023115152251,9.512075889292824,1.6655853425170946,1.0259866541542784,4.11818099506726,6.809752991738634,30,37,38,0,6,13,25,39,38,27,24,21,4,3,4,1,2,7,22,32,33,48,35,16,5,20,21,36,62,34,11,4,4,3,20,42,56,36,22,9,5,5,4,1,19
3,0.02337391173039161,0.0636303872044701,-0.06638037070524962,3.037320314942891,1.5757604801756957,1.3058297743244074,2.730887822571227,1.558732694800179,-3.915679444324108,-4.82603368623803,-5.994649322447749,0.6024068971139119,4.428117538275892,2.4727406853619702,9.468023115152251,9.512075889292824,1.2417837153165585,0.8546201128439619,3.7310773265413872,5.827481154701908,35,39,29,0,8,10,18,32,41,43,25,17,5,1,3,1,4,7,16,29,36,55,37,12,12,20,22,54,50,24,7,6,1,4,27,53,48,31,17,16,3,1,3,1,19
4,0.045580102907391645,0.034699421503970124,-0.018417966433749634,2.709553381404149,1.2728822781587406,1.2154042386923105,2.5486342045760204,1.501637225384119,-2.9915424054241084,-4.69386693203803,-6.0615414189477494,0.17234706730903587,3.2416186929758917,2.4727406853619702,7.99951929215225,8.101911650750841,0.8111534199158177,0.739205756641972,3.2479377651111996,4.798296941668989,33,45,33,0,9,10,22,23,33,40,35,20,6,2,3,4,3,2,11,31,55,57,28,6,6,16,19,41,63,26,14,7,4,4,17,41,55,39,13,15,9,6,3,2,19
5,0.01299510934489167,-0.07829457808602987,0.08043829568575048,2.7926569084222628,1.454715915704336,1.2184168862523124,2.5178354371743086,1.4676750382417176,-3.8698384607241083,-4.69386693203803,-6.0615414189477494,0.17234706730903587,3.6291759923758917,2.06657624716197,8.05848864975225,8.067851434001993,1.0581836341351945,0.7453348748312252,3.172982804051784,4.976501313018205,27,46,36,0,4,11,16,18,40,36,39,27,7,2,4,2,5,4,9,19,49,56,40,12,4,16,18,44,59,30,15,5,5,4,18,34,51,39,22,19,6,5,5,1,19
6,0.004057039240891636,-0.019394258444029863,0.008707652382250401,3.096101481466921,1.593763449782221,1.3395912881869183,2.75073779863103,1.5217651680078104,-3.8698384607241083,-4.901220704238029,-5.4169470400477495,0.3797870698342663,3.6291759923758917,2.06657624716197,8.46568487265225,8.479293934544613,1.2700491967145648,0.8974404783234405,3.7833171300137467,5.950806805051757,34,46,33,0,5,16,13,17,45,33,25,31,12,3,5,2,3,5,9,16,40,56,43,21,17,21,17,45,54,25,8,4,4,5,16,28,49,48,26,16,9,3,2,3,19
7,-0.015040384908608356,0.044032343985470186,-0.02921573180374961,3.2034291705404083,1.5096252463116333,1.3644427617777108,2.941803529769783,1.5924636922221096,-3.5704704105241083,-5.37343267033803,-5.97201290554775,0.2782827231995676,2.978914853475892,1.89579302396197,9.16791667705225,9.192419730520106,1.1395972987398288,0.9318214487422215,4.3275307833753915,6.398949530857442,35,42,31,0,8,14,13,16,30,34,31,24,21,9,2,4,1,4,10,15,24,47,58,35,13,24,22,34,62,24,8,3,7,3,12,29,65,40,21,17,7,3,4,2,19
8,-0.03037396542760836,-0.033071827103529856,0.01913186868875037,3.2178022858918003,1.3022313047958922,1.3694888785370982,3.1201239410064465,1.7188980096857438,-3.369336099724108,-5.37343267033803,-6.39574668364775,0.2782827231995676,2.770133285675892,2.1061427791619702,9.16791667705225,9.192419730520106,0.8483644744831047,0.938296767092382,4.86776971782056,6.654430959396048,31,42,29,0,4,14,13,14,31,38,37,28,14,7,3,1,5,5,8,13,37,65,39,24,12,23,23,28,59,30,8,6,9,2,20,29,60,32,23,15,9,8,2,2,19
9,-0.016389231530608367,-0.005656437825029842,0.008399357158250301,3.1726282279498315,1.212114280580143,1.3907655777013612,3.083113172096484,1.686368296629112,-2.645289030524108,-5.258512090038029,-6.55154509084775,0.36988513855242944,2.7457290323758916,2.1061427791619702,8.368103965152251,8.373924774791632,0.7347448180482408,0.9671304437039338,4.75282869057776,6.454703952329931,38,50,28,0,14,16,9,20,46,36,26,15,13,5,5,0,6,2,8,14,38,67,33,27,12,20,16,26,46,51,10,6,6,7,24,18,63,30,18,19,12,8,7,1,19
